actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-24T23:12:57.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-24T23:12:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-24T23:12:59.2Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612742,0,0,2024-11-24T23:12:59Z,40000,False,,,0,,Jump Ball D. Lively II vs. B. Adebayo: Tip to K. Irving,"[202681, 1641726, 1628389]",1610612742.0,DAL,startperiod,K. Irving,202681.0,Irving,K. Irving,Lively II,1641726.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-11-24T23:13:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.51182654402102,57.35294117647059,1610612742,0,2,2024-11-24T23:13:37Z,70000,False,37.0,8.0,1,right,P. Washington driving Layup (2 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.78,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M25.00S,2024-11-24T23:13:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.92444152431012,5.637254901960785,1610612748,3,2,2024-11-24T23:13:39Z,80000,False,222.0,135.0,1,left,D. Robinson 25' 3PT pullup (3 PTS) (H. Highsmith 1 AST),"[1629130, 1629312]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.96,Made,3.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
10,PT11M03.00S,2024-11-24T23:13:53.2Z,1,REGULAR,3pt,Jump Shot,[],202691,77.34888304862024,10.294117647058822,1610612742,3,5,2024-11-24T23:14:29Z,100000,False,-199.0,160.0,1,right,K. Thompson 25' 3PT pullup (3 PTS) (D. Lively II 1 AST),"[202691, 1641726]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.52,Made,3.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
12,PT10M50.00S,2024-11-24T23:14:06.4Z,1,REGULAR,3pt,Jump Shot,[],1629312,18.347568988173457,1.9607843137254901,1610612748,3,5,2024-11-24T23:14:29Z,120000,False,240.0,120.0,1,left,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
13,PT10M47.00S,2024-11-24T23:14:09.4Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,3,5,2024-11-24T23:14:29Z,130000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M40.00S,2024-11-24T23:14:18.9Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612742,3,5,2024-11-24T23:14:31Z,140000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Irving 2 FT),"[1628389, 202681]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627964.0,1.0,0.0,Irving,202681.0,,,,,
16,PT10M40.00S,2024-11-24T23:14:44.3Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,3,6,2024-11-24T23:14:44Z,160000,False,,,0,,K. Irving Free Throw 1 of 2 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2024-11-24T23:15:08.0Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,3,7,2024-11-24T23:15:08Z,170000,False,,,0,,K. Irving Free Throw 2 of 2 (2 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M31.00S,2024-11-24T23:15:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.046649145860711,46.81372549019608,1610612748,3,7,2024-11-24T23:42:09Z,180000,False,16.0,14.0,1,left,MISS D. Robinson driving Layup,[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
