actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-02T23:12:04.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-02T23:12:04Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-02T23:12:08.3Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-03-02T23:12:08Z,40000,False,,,0,,Jump Ball K. Ware vs. K. Towns: Tip to D. Mitchell,"[1630558, 1642276, 1626157]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Ware,1642276.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-03-02T23:12:54.4Z,1,REGULAR,3pt,Jump Shot,[],1628389,33.196452036793694,18.137254901960784,1610612748,0,0,2025-03-02T23:13:18Z,80000,False,159.0,260.0,1,left,MISS B. Adebayo 30' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,30.45,Missed,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2025-03-02T23:12:56.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,0,0,2025-03-02T23:13:18Z,90000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M13.00S,2025-03-02T23:13:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,79.97700394218134,49.01960784313725,1610612752,0,0,2025-03-02T23:13:30Z,100000,False,-5.0,136.0,1,right,MISS O. Anunoby 13' turnaround Shot,[1628384],1610612752.0,NYK,turnaround,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,13.58,Missed,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2025-03-02T23:13:16.5Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,0,0,2025-03-02T23:13:50Z,110000,False,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M09.00S,2025-03-02T23:13:19.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626157,88.91261498028909,49.01960784313725,1610612752,0,0,2025-03-02T23:14:07Z,120000,False,-5.0,52.0,1,right,MISS K. Towns floating Shot,[1626157],1610612752.0,NYK,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,,,,,,,,,,,,,
13,PT11M08.00S,2025-03-02T23:13:20.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2025-03-02T23:14:07Z,130000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M56.00S,2025-03-02T23:13:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.0335085413929,55.392156862745104,1610612748,2,0,2025-03-02T23:14:39Z,140000,False,-27.0,108.0,1,left,B. Adebayo 11' Jump Shot (2 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.09,Made,,,,,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,
16,PT10M31.00S,2025-03-02T23:13:57.1Z,1,REGULAR,2pt,Jump Shot,[],1628404,74.85216819973719,23.774509803921568,1610612752,2,0,2025-03-02T23:14:10Z,160000,False,-131.0,184.0,1,right,MISS J. Hart 22' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,22.58,Missed,,,,,,,,,,,,,,,,,,
