actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
19,PT09M58.00S,2024-12-21T01:14:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,4.812746386333772,46.568627450980394,1610612760,7,4,2024-12-21T01:14:56Z,190000,False,17.0,-7.0,1,left,I. Hartenstein reverse Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,reverse,,,Hartenstein,I. Hartenstein,,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,
21,PT09M45.00S,2024-12-21T01:15:01.8Z,1,REGULAR,2pt,Jump Shot,[],1628389,81.94809461235218,69.6078431372549,1610612748,7,4,2024-12-21T01:18:47Z,210000,False,98.0,117.0,1,right,MISS B. Adebayo 15' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,,Mid-Range,8-16 Right,15.28,Missed,,,,,,,,,,,,,,,,,
22,PT09M43.00S,2024-12-21T01:15:03.8Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,7,4,2024-12-21T01:15:06Z,220000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Mid-Range,8-16 Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT09M37.00S,2024-12-21T01:15:10.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,21.76412614980289,88.97058823529412,1610612760,7,7,2024-12-21T01:16:37Z,230000,False,-195.0,152.0,1,left,S. Gilgeous-Alexander 24' 3PT pullup (3 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,3.0,,,,,,,,,,,,
24,PT09M22.00S,2024-12-21T01:15:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,64.20827858081472,73.0392156862745,1610612748,7,7,2024-12-21T01:15:34Z,240000,False,115.0,284.0,1,right,MISS T. Herro 30' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Right Center,30.64,Missed,,,,,,,,,,,,,,,,,
25,PT09M17.00S,2024-12-21T01:15:31.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,7,7,2024-12-21T01:15:34Z,250000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Above the Break 3,24+ Right Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,
26,PT09M09.00S,2024-12-21T01:15:38.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,78.40013140604468,7.8431372549019605,1610612748,7,7,2024-12-21T01:15:48Z,260000,False,-211.0,151.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,
27,PT09M07.00S,2024-12-21T01:15:40.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,7,7,2024-12-21T01:15:48Z,270000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,
28,PT08M55.00S,2024-12-21T01:15:52.4Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,7,7,2024-12-21T01:15:57Z,280000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1629639]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Herro,1629639.0,,,,,,
29,PT08M55.00S,2024-12-21T01:15:52.4Z,1,REGULAR,steal,,[],1629639,,,1610612748,7,7,2024-12-21T01:15:54Z,290000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
30,PT08M52.00S,2024-12-21T01:15:58.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629639,92.32917214191852,45.588235294117645,1610612748,7,7,2024-12-21T01:16:20Z,300000,False,-22.0,20.0,1,right,MISS T. Herro running finger roll Layup,[1629639],1610612748.0,MIA,running finger roll,,,Herro,T. Herro,,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,
31,PT08M51.00S,2024-12-21T01:15:59.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,7,7,2024-12-21T01:16:20Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Restricted Area,0-8 Center,,,30.0,,,,,,,,,,,,,,,,
33,PT08M46.00S,2024-12-21T01:16:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,90.09526938239159,45.83333333333333,1610612748,9,7,2024-12-21T01:16:31Z,330000,False,-21.0,41.0,1,right,B. Adebayo cutting Layup (6 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,6.0,D. Robinson,1629130.0,2.0,,,,,,,,,
35,PT08M46.00S,2024-12-21T01:16:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,7,2024-12-21T01:16:30Z,350000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M37.00S,2024-12-21T01:19:32.6Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612760,9,7,2024-12-21T01:19:41Z,360000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,200834.0,,,,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2024-12-21T01:19:53.2Z,1,REGULAR,turnover,out-of-bounds,[],1641717,,,1610612760,9,7,2024-12-21T01:20:06Z,370000,False,,,0,,C. Wallace bad pass out-of-bounds TURNOVER (1 TO),[1641717],1610612760.0,OKC,bad pass,,,Wallace,C. Wallace,,,,,200834.0,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,
38,PT08M21.00S,2024-12-21T01:20:12.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,72.22404730617609,80.88235294117648,1610612748,9,7,2024-12-21T01:20:18Z,380000,False,154.0,209.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,
39,PT08M17.00S,2024-12-21T01:20:16.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,7,2024-12-21T01:20:18Z,390000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,Above the Break 3,24+ Right Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,
40,PT08M00.00S,2024-12-21T01:20:33.2Z,1,REGULAR,3pt,Jump Shot,[],1631114,22.158344283837057,90.68627450980392,1610612760,9,10,2024-12-21T01:20:39Z,400000,False,-203.0,156.0,1,left,J. Williams 25' 3PT  (3 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,3.0,C. Wallace,1641717.0,1.0,,,,,,,,,
42,PT07M46.00S,2024-12-21T01:20:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,89.04402102496715,95.09803921568627,1610612748,9,10,2024-12-21T01:20:55Z,420000,False,225.0,50.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,
43,PT07M43.00S,2024-12-21T01:20:49.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,9,10,2024-12-21T01:20:55Z,430000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,Right Corner 3,24+ Right,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,
44,PT07M29.00S,2024-12-21T01:21:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,11.908672798948752,44.36274509803921,1610612760,9,12,2024-12-21T01:21:10Z,440000,False,28.0,59.0,1,left,J. Williams 6' driving finger roll Layup (5 PTS) (C. Wallace 2 AST),"[1631114, 1641717]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,5.0,C. Wallace,1641717.0,2.0,,,,,,,,,
46,PT07M08.00S,2024-12-21T01:21:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612748,9,12,2024-12-21T01:22:10Z,460000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628392, 1628389]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,1627519.0,Mid-Range,8-16 Center,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
48,PT07M08.00S,2024-12-21T01:21:53.2Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,10,12,2024-12-21T01:22:16Z,480000,False,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
49,PT07M08.00S,2024-12-21T01:21:53.2Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,10,12,2024-12-21T01:22:16Z,490000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
50,PT07M06.00S,2024-12-21T01:21:55.2Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,10,12,2024-12-21T01:22:16Z,500000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,
51,PT06M59.00S,2024-12-21T01:22:20.8Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,10,12,2024-12-21T01:22:24Z,510000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1629639]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Herro,1629639.0,,,,,,
52,PT06M59.00S,2024-12-21T01:22:20.8Z,1,REGULAR,steal,,[],1629639,,,1610612748,10,12,2024-12-21T01:22:22Z,520000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
53,PT06M56.00S,2024-12-21T01:22:23.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,91.27792378449409,50.98039215686274,1610612748,12,12,2024-12-21T01:22:30Z,530000,False,5.0,29.0,1,right,T. Herro running DUNK (5 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,5.0,,,,,,,,,,,,
54,PT06M46.00S,2024-12-21T01:22:32.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,27.414586070959263,20.098039215686274,1610612760,12,12,2024-12-21T01:22:39Z,540000,False,150.0,205.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,
55,PT06M43.00S,2024-12-21T01:22:35.9Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,12,12,2024-12-21T01:22:54Z,550000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,Above the Break 3,24+ Right Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,
56,PT06M38.00S,2024-12-21T01:22:42.4Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612748,12,12,2024-12-21T01:23:12Z,560000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Robinson 2 FT),"[1629652, 1629130]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,202058.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,,
58,PT06M38.00S,2024-12-21T01:23:13.3Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,13,12,2024-12-21T01:23:53Z,580000,False,,,0,,D. Robinson Free Throw 1 of 2 (1 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
59,PT06M38.00S,2024-12-21T01:23:14.0Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,13,12,2024-12-21T01:23:16Z,590000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M38.00S,2024-12-21T01:23:14.0Z,1,REGULAR,substitution,in,[],201567,,,1610612748,13,12,2024-12-21T01:23:16Z,600000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M38.00S,2024-12-21T01:23:27.5Z,1,REGULAR,substitution,out,[],1628392,,,1610612748,13,12,2024-12-21T01:23:30Z,610000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2024-12-21T01:23:27.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612748,13,12,2024-12-21T01:23:30Z,620000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M38.00S,2024-12-21T01:23:13.3Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,14,12,2024-12-21T01:23:53Z,630000,False,,,0,,D. Robinson Free Throw 2 of 2 (2 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
64,PT06M32.00S,2024-12-21T01:23:53.9Z,1,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,14,12,2024-12-21T01:24:02Z,640000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,1627519.0,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,
65,PT06M18.00S,2024-12-21T01:24:17.6Z,1,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,14,12,2024-12-21T01:24:28Z,650000,False,,,0,,H. Highsmith step out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,step,,,Highsmith,H. Highsmith,,,,,202058.0,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,,,,,,
66,PT06M04.00S,2024-12-21T01:24:39.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,21.23850197109067,7.107843137254902,1610612760,14,12,2024-12-21T01:24:45Z,660000,False,214.0,147.0,1,left,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,
67,PT05M59.00S,2024-12-21T01:24:44.8Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,14,12,2024-12-21T01:24:45Z,670000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Right Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,
68,PT05M52.00S,2024-12-21T01:24:51.3Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612748,14,12,2024-12-21T01:24:56Z,680000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1629026]",1610612748.0,MIA,,,,Love,K. Love,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Williams,1629026.0,,,,,,
69,PT05M52.00S,2024-12-21T01:24:51.3Z,1,REGULAR,steal,,[],1629026,,,1610612760,14,12,2024-12-21T01:24:53Z,690000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
70,PT05M45.00S,2024-12-21T01:24:58.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,19.398817345597898,53.92156862745098,1610612760,14,12,2024-12-21T01:25:58Z,700000,False,-20.0,130.0,1,left,MISS S. Gilgeous-Alexander 13' running pullup Shot,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2024-12-21T01:25:02.4Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,14,12,2024-12-21T01:25:15Z,710000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),8-16 Center,,,70.0,2.0,1.0,1.0,,,,,,,,,,,,,
72,PT05M40.00S,2024-12-21T01:25:02.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628983,6.1268068331143235,56.127450980392155,1610612760,14,14,2024-12-21T01:25:18Z,720000,False,-31.0,5.0,1,left,S. Gilgeous-Alexander Layup (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,5.0,,,,,,,,,,,,
73,PT05M31.00S,2024-12-21T01:25:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,90.22667542706965,60.049019607843135,1610612748,16,14,2024-12-21T01:25:45Z,730000,False,50.0,39.0,1,right,D. Robinson 6' driving Layup (4 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,,,,,4.0,J. Butler,202710.0,2.0,,,,,,,,,
75,PT05M23.00S,2024-12-21T01:25:22.7Z,1,REGULAR,violation,kicked ball,[],201567,,,1610612760,16,14,2024-12-21T01:25:35Z,750000,False,,,0,,K. Love kicked ball VIOLATION,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,200834.0,,,,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2024-12-21T01:25:36.6Z,1,REGULAR,substitution,out,[],1629639,,,1610612760,16,14,2024-12-21T01:25:42Z,760000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M23.00S,2024-12-21T01:25:36.6Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,16,14,2024-12-21T01:25:42Z,770000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2024-12-21T01:25:36.6Z,1,REGULAR,substitution,in,[],1630696,,,1610612760,16,14,2024-12-21T01:25:42Z,780000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M23.00S,2024-12-21T01:25:36.6Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,16,14,2024-12-21T01:25:42Z,790000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M10.00S,2024-12-21T01:25:56.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,22.552562417871222,12.745098039215685,1610612760,16,17,2024-12-21T01:26:06Z,800000,False,186.0,159.0,1,left,L. Dort 24' 3PT  (3 PTS) (K. Williams 1 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Above the Break 3,24+ Right Center,24.53,Made,,,,,3.0,K. Williams,1629026.0,1.0,,,,,,,,,
82,PT04M44.00S,2024-12-21T01:26:22.9Z,1,REGULAR,turnover,bad pass,[],1630696,,,1610612748,16,17,2024-12-21T01:26:26Z,820000,False,,,0,,D. Smith bad pass TURNOVER (1 TO),"[1630696, 1629652]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,
