actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-19T23:44:08.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-19T23:44:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-19T23:44:10.9Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2025-03-19T23:44:10Z,40000,False,,,0,,Jump Ball J. Duren vs. K. Ware: Tip to C. Cunningham,"[1630595, 1631105, 1642276]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Duren,1631105.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-19T23:44:23.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,92.59198423127464,75.49019607843137,1610612765,0,0,2025-03-19T23:44:35Z,70000,False,127.0,17.0,1,right,MISS C. Cunningham 12' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,12.86,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-03-19T23:44:25.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2025-03-19T23:44:30Z,80000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-03-19T23:44:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.245072273324574,40.44117647058824,1610612748,0,0,2025-03-19T23:44:48Z,90000,False,48.0,100.0,1,left,MISS B. Adebayo 11' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2025-03-19T23:44:46.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2025-03-19T23:44:48Z,100000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2025-03-19T23:44:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,88.25558475689881,53.431372549019606,1610612765,0,2,2025-03-19T23:45:02Z,110000,False,17.0,58.0,1,right,T. Harris 6' driving floating Jump Shot (2 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
13,PT10M47.00S,2025-03-19T23:45:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.4053876478318,54.41176470588235,1610612748,2,2,2025-03-19T23:45:28Z,130000,False,-22.0,83.0,1,left,B. Adebayo 8' driving floating Jump Shot (2 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M26.00S,2025-03-19T23:45:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.09526938239159,41.911764705882355,1610612765,2,2,2025-03-19T23:45:47Z,140000,False,-40.0,41.0,1,right,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.73,Missed,,,,,,,,,,,,,,,,,,
15,PT10M24.00S,2025-03-19T23:45:43.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,2,2,2025-03-19T23:45:47Z,150000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
