actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
89,PT04M35.00S,2025-03-08T01:26:19.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,17,20,2025-03-08T01:26:34Z,890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,88.0,3.0,3.0,0.0,,,
90,PT04M25.00S,2025-03-08T01:26:33.1Z,1,REGULAR,violation,kicked ball,[],1629639,,,1610612750,17,20,2025-03-08T01:26:43Z,900000,False,,,0,,T. Herro kicked ball VIOLATION,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
91,PT04M25.00S,2025-03-08T01:26:42.1Z,1,REGULAR,substitution,out,[],1641796,,,1610612750,17,20,2025-03-08T01:26:51Z,910000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2025-03-08T01:26:42.1Z,1,REGULAR,substitution,in,[],1629130,,,1610612750,17,20,2025-03-08T01:26:51Z,920000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2025-03-08T01:27:00.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,21.107095926412615,91.91176470588235,1610612750,17,20,2025-03-08T01:27:06Z,930000,False,-210.0,146.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2025-03-08T01:27:04.4Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,17,20,2025-03-08T01:27:06Z,940000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,93.0,1.0,0.0,1.0,,,
95,PT04M11.00S,2025-03-08T01:27:04.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,6.258212877792378,51.71568627450981,1610612750,17,20,2025-03-08T01:27:12Z,950000,False,-9.0,6.0,1,left,MISS N. Reid putback Layup,[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
96,PT04M08.00S,2025-03-08T01:27:07.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,20,2025-03-08T01:27:12Z,960000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,95.0,3.0,2.0,1.0,,,
97,PT04M00.00S,2025-03-08T01:27:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630558,94.95729303547962,96.07843137254902,1610612748,20,20,2025-03-08T01:27:20Z,970000,False,230.0,-5.0,1,right,D. Mitchell 3PT  (3 PTS) (B. Adebayo 1 AST),"[1630558, 1628389]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,23.05,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
99,PT03M41.00S,2025-03-08T01:27:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,14.799605781865965,95.09803921568627,1610612750,20,23,2025-03-08T01:27:40Z,990000,False,-225.0,87.0,1,left,N. Alexander-Walker 24' 3PT  (3 PTS) (A. Edwards 2 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,24.16,Made,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
101,PT03M28.00S,2025-03-08T01:27:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,82.9993429697766,44.36274509803921,1610612748,20,23,2025-03-08T01:33:51Z,1010000,False,-28.0,107.0,1,right,MISS T. Herro 11' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,11.09,Missed,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2025-03-08T01:27:47.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,20,23,2025-03-08T01:27:56Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,101.0,,,,,,
104,PT03M28.00S,2025-03-08T01:27:54.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,20,23,2025-03-08T01:28:10Z,1040000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2025-03-08T01:27:54.6Z,1,REGULAR,substitution,in,[],1630545,,,1610612750,20,23,2025-03-08T01:28:10Z,1050000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M12.00S,2025-03-08T01:28:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630545,6.389618922470433,96.07843137254902,1610612750,20,26,2025-03-08T01:28:45Z,1060000,False,-230.0,8.0,1,left,T. Shannon Jr. 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[1630545, 1628978]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,23.05,Made,3.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
108,PT02M53.00S,2025-03-08T01:28:54.1Z,1,REGULAR,3pt,Jump Shot,[],1629312,69.85873850197109,25.245098039215684,1610612748,20,26,2025-03-08T01:28:58Z,1080000,False,-124.0,231.0,1,right,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
109,PT02M49.00S,2025-03-08T01:28:58.1Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,20,26,2025-03-08T01:28:58Z,1090000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,
110,PT02M37.00S,2025-03-08T01:29:13.3Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,20,26,2025-03-08T01:29:20Z,1100000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,201246.0,,,,,,,,,,,1.0,,
111,PT02M37.00S,2025-03-08T01:29:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,26,2025-03-08T01:29:19Z,1110000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,20,26,2025-03-08T01:31:59Z,1120000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,20,26,2025-03-08T01:31:59Z,1130000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,out,[],1629675,,,1610612748,20,26,2025-03-08T01:31:59Z,1140000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,in,[],203937,,,1610612748,20,26,2025-03-08T01:31:59Z,1150000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,20,26,2025-03-08T01:31:59Z,1160000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M37.00S,2025-03-08T01:29:24.2Z,1,REGULAR,substitution,in,[],203944,,,1610612748,20,26,2025-03-08T01:31:59Z,1170000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M15.00S,2025-03-08T01:32:44.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629130,92.85479632063075,68.87254901960785,1610612748,20,26,2025-03-08T01:35:18Z,1190000,False,94.0,15.0,1,right,MISS D. Robinson 9' fadeaway bank Shot,[1629130],1610612748.0,MIA,fadeaway bank,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,9.55,Missed,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2025-03-08T01:32:47.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,20,26,2025-03-08T01:35:18Z,1200000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,119.0,4.0,4.0,0.0,,,
121,PT02M07.00S,2025-03-08T01:32:52.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,20.45006570302234,6.61764705882353,1610612750,20,26,2025-03-08T01:32:58Z,1210000,False,217.0,140.0,1,left,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
122,PT02M04.00S,2025-03-08T01:32:55.7Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,20,26,2025-03-08T01:32:58Z,1220000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,
123,PT01M57.00S,2025-03-08T01:33:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.9060446780552,47.05882352941176,1610612748,22,26,2025-03-08T01:33:27Z,1230000,False,-15.0,5.0,1,right,J. Jaquez Jr. Layup (2 PTS) (D. Mitchell 3 AST),"[1631170, 1630558]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
125,PT01M35.00S,2025-03-08T01:33:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.601182654402102,55.14705882352941,1610612750,22,26,2025-03-08T01:33:30Z,1250000,False,-26.0,0.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612750.0,MIN,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
126,PT01M35.00S,2025-03-08T01:33:23.7Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,22,26,2025-03-08T01:33:30Z,1260000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,
127,PT01M29.00S,2025-03-08T01:33:29.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,88.51839684625493,96.32352941176471,1610612748,22,26,2025-03-08T01:37:10Z,1270000,False,232.0,55.0,1,right,MISS D. Robinson running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
128,PT01M26.00S,2025-03-08T01:33:32.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,22,26,2025-03-08T01:33:35Z,1280000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,127.0,5.0,5.0,0.0,,,
129,PT01M20.00S,2025-03-08T01:33:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,50.73529411764706,1610612750,22,28,2025-03-08T01:33:47Z,1290000,False,-4.0,4.0,1,left,A. Edwards driving Layup (5 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.54,Made,5.0,,,,,,,,,,,,,,,,,
130,PT01M06.00S,2025-03-08T01:33:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,79.188567674113,90.19607843137256,1610612748,25,28,2025-03-08T01:34:01Z,1300000,False,201.0,143.0,1,right,D. Robinson 24' 3PT  (3 PTS) (H. Highsmith 1 AST),"[1629130, 1629312]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.67,Made,3.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
132,PT00M50.00S,2025-03-08T01:34:14.9Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612750,25,28,2025-03-08T01:34:23Z,1320000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Randle 2 FT),"[203937, 203944]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,202041.0,1.0,0.0,Randle,203944.0,,,,,,,,,
134,PT00M50.00S,2025-03-08T01:34:47.4Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,25,29,2025-03-08T01:34:47Z,1340000,False,,,0,,J. Randle Free Throw 1 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
135,PT00M50.00S,2025-03-08T01:35:07.6Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,25,30,2025-03-08T01:35:07Z,1350000,False,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
136,PT00M34.70S,2025-03-08T01:35:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,92.59198423127464,57.84313725490197,1610612748,25,30,2025-03-08T01:35:30Z,1360000,False,39.0,17.0,1,right,MISS K. Anderson driving floating bank Shot,[203937],1610612748.0,MIA,driving floating bank,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
137,PT00M32.30S,2025-03-08T01:35:26.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,25,30,2025-03-08T01:35:30Z,1370000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,
138,PT00M28.20S,2025-03-08T01:35:30.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,32.276609724047304,18.627450980392158,1610612750,25,33,2025-03-08T01:40:24Z,1380000,False,157.0,251.0,1,left,D. DiVincenzo 29' 3PT running pullup (3 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,29.59,Made,3.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
139,PT00M03.80S,2025-03-08T01:36:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,88.78120893561103,50.245098039215684,1610612748,25,33,2025-03-08T01:40:28Z,1390000,False,1.0,53.0,1,right,MISS D. Mitchell driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
140,PT00M02.90S,2025-03-08T01:36:02.0Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,25,33,2025-03-08T01:36:50Z,1400000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,
141,PT00M01.70S,2025-03-08T01:36:06.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,51.593298291721425,35.049019607843135,1610612750,25,33,2025-03-08T01:40:50Z,1410000,False,75.0,432.0,1,left,MISS N. Alexander-Walker 43' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,43.89,Missed,,,,,,,,,,,,,,,,,,
142,PT00M01.00S,2025-03-08T01:36:07.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,33,2025-03-08T01:36:43Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,141.0,,,,,,
143,PT00M00.00S,2025-03-08T01:36:12.8Z,1,REGULAR,period,end,[],0,,,1610612750,25,33,2025-03-08T01:36:12Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,out,['startperiod'],1629312,,,1610612750,25,33,2025-03-08T01:38:53Z,1440000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612750,25,33,2025-03-08T01:38:53Z,1450000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,25,33,2025-03-08T01:38:53Z,1470000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,in,['startperiod'],1626179,,,1610612750,25,33,2025-03-08T01:38:53Z,1480000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612750,25,33,2025-03-08T01:38:53Z,1490000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,25,33,2025-03-08T01:38:53Z,1500000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,25,33,2025-03-08T01:38:53Z,1510000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-03-08T01:37:07.5Z,2,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,25,33,2025-03-08T01:39:13Z,1515000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-03-08T01:39:04.1Z,2,REGULAR,period,start,[],0,,,1610612750,25,33,2025-03-08T01:39:04Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M46.00S,2025-03-08T01:39:23.9Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612750,25,33,2025-03-08T01:42:14Z,1530000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628389, 1630162]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
158,PT11M46.00S,2025-03-08T01:39:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,25,33,2025-03-08T01:41:34Z,1560000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M46.00S,2025-03-08T01:42:29.9Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,25,33,2025-03-08T01:42:29Z,1580000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT11M46.00S,2025-03-08T01:42:29.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,25,33,2025-03-08T01:42:29Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,
162,PT11M46.00S,2025-03-08T01:42:45.1Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,25,34,2025-03-08T01:42:45Z,1600000,False,,,0,,A. Edwards Free Throw 2 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
163,PT11M28.00S,2025-03-08T01:43:04.5Z,2,REGULAR,2pt,Jump Shot,[],1628389,91.93495400788436,27.696078431372552,1610612748,27,34,2025-03-08T01:44:30Z,1610000,False,-112.0,23.0,1,right,B. Adebayo 11' Jump Shot (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,11.39,Made,8.0,,,,,,,,,,,,,,,,,
165,PT11M19.00S,2025-03-08T01:43:18.1Z,2,REGULAR,foul,personal,[],203937,,,1610612750,27,34,2025-03-08T01:43:25Z,1630000,False,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 1630162]",1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,1628171.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,
167,PT11M11.00S,2025-03-08T01:43:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629675,33.722076215505915,60.78431372549019,1610612750,27,34,2025-03-08T01:43:47Z,1650000,False,-54.0,264.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
168,PT11M07.00S,2025-03-08T01:43:46.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,27,34,2025-03-08T01:43:47Z,1660000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,167.0,4.0,3.0,1.0,,,
169,PT10M59.00S,2025-03-08T01:43:54.6Z,2,REGULAR,turnover,lost ball,[],1629130,,,1610612748,27,34,2025-03-08T01:43:59Z,1670000,False,,,0,,D. Robinson lost ball TURNOVER (1 TO),"[1629130, 1629638]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0
170,PT10M59.00S,2025-03-08T01:43:54.6Z,2,REGULAR,steal,,[],1629638,,,1610612750,27,34,2025-03-08T01:44:27Z,1680000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
171,PT10M55.00S,2025-03-08T01:43:59.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,6.1268068331143235,48.03921568627451,1610612750,27,36,2025-03-08T01:44:05Z,1690000,False,10.0,5.0,1,left,D. DiVincenzo running DUNK (5 PTS) (A. Edwards 3 AST),"[1628978, 1630162]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.1,Made,5.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,
173,PT10M27.00S,2025-03-08T01:44:26.2Z,2,REGULAR,2pt,Jump Shot,[],1628389,75.50919842312747,33.088235294117645,1610612748,27,36,2025-03-08T01:44:32Z,1710000,False,-85.0,178.0,1,right,MISS B. Adebayo 19' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,19.68,Missed,,,,,,,,,,,,,,,,,,
174,PT10M24.00S,2025-03-08T01:44:29.2Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,27,36,2025-03-08T01:44:32Z,1720000,False,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,173.0,6.0,6.0,0.0,,,
175,PT10M17.00S,2025-03-08T01:44:36.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,28.728646517739815,76.22549019607843,1610612750,27,36,2025-03-08T01:44:42Z,1730000,False,-131.0,218.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
