actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-28T00:42:23.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-28T00:42:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-01-28T00:42:27.3Z,1,REGULAR,jumpball,recovered,[],1641710,,,1610612753,0,0,2025-01-28T00:42:27Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. K. Ware: Tip to A. Black,"[1641710, 1628976, 1642276]",1610612753.0,ORL,startperiod,A. Black,1641710.0,Black,A. Black,Carter Jr.,1628976.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-01-28T00:42:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,82.47371879106439,58.82352941176471,1610612753,0,2,2025-01-28T00:43:07Z,80000,False,44.0,112.0,1,right,W. Carter Jr. 12' turnaround fadeaway Jump Shot (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.06,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
10,PT11M16.00S,2025-01-28T00:43:20.0Z,1,REGULAR,turnover,bad pass,[],1642276,,,1610612748,0,2,2025-01-28T00:43:27Z,100000,False,,,0,,K. Ware bad pass TURNOVER (1 TO),"[1642276, 1628976]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,,,,,
11,PT11M16.00S,2025-01-28T00:43:20.0Z,1,REGULAR,steal,,[],1628976,,,1610612753,0,2,2025-01-28T00:44:42Z,110000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-01-28T00:43:29.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,69.07030223390277,68.38235294117648,1610612753,0,2,2025-01-28T00:43:35Z,120000,False,92.0,238.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
13,PT11M05.00S,2025-01-28T00:43:31.0Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,0,2,2025-01-28T00:43:35Z,130000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,
14,PT10M58.00S,2025-01-28T00:43:38.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.521024967148489,50.49019607843137,1610612748,2,2,2025-01-28T00:43:43Z,140000,False,-2.0,9.0,1,left,K. Ware DUNK (2 PTS) (T. Herro 1 AST),"[1642276, 1629639]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.91,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
16,PT10M36.00S,2025-01-28T00:44:02.5Z,1,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612753,2,2,2025-01-28T00:44:13Z,160000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1642276, 1628976]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Carter Jr.,1628976.0,,
18,PT10M36.00S,2025-01-28T00:44:33.4Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,2,3,2025-01-28T00:44:33Z,180000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2025-01-28T00:44:53.2Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,2,4,2025-01-28T00:44:53Z,190000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2025-01-28T00:45:03.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,30.699737187910642,27.205882352941174,1610612748,2,4,2025-01-28T00:45:09Z,200000,False,114.0,236.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
21,PT10M26.00S,2025-01-28T00:45:05.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,4,2025-01-28T00:45:09Z,210000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,
22,PT10M18.00S,2025-01-28T00:45:15.1Z,1,REGULAR,3pt,Jump Shot,[],1631094,81.02825229960578,94.11764705882352,1610612753,2,4,2025-01-28T00:45:22Z,220000,False,221.0,126.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2025-01-28T00:45:16.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,2,4,2025-01-28T00:45:22Z,230000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,22.0,,,,,,,,,,
25,PT09M58.00S,2025-01-28T00:45:44.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,17.0335085413929,94.6078431372549,1610612748,2,4,2025-01-28T00:45:51Z,250000,False,-223.0,108.0,1,left,MISS T. Herro 24' 3PT - blocked,"[1629639, 1641710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,Black,1641710.0
48,PT09M58.00S,2025-01-28T00:45:44.8Z,1,REGULAR,block,,[],1641710,,,1610612748,2,4,2025-01-28T00:48:53Z,255000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
26,PT09M54.00S,2025-01-28T00:45:48.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,2,4,2025-01-28T00:45:51Z,260000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,
27,PT09M49.00S,2025-01-28T00:45:54.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,90.3580814717477,50.98039215686274,1610612753,2,4,2025-01-28T00:50:11Z,270000,False,5.0,38.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2025-01-28T00:45:57.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,4,2025-01-28T00:46:02Z,280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,
29,PT09M39.00S,2025-01-28T00:46:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,7.440867279894875,50.73529411764706,1610612748,4,4,2025-01-28T00:46:13Z,290000,False,-4.0,17.0,1,left,D. Robinson driving floating Jump Shot (2 PTS) (H. Highsmith 1 AST),"[1629130, 1629312]",1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
31,PT09M17.00S,2025-01-28T00:46:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.77463863337714,52.450980392156865,1610612753,4,4,2025-01-28T00:46:31Z,310000,False,12.0,6.0,1,right,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2025-01-28T00:46:29.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,4,4,2025-01-28T00:46:31Z,320000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,
33,PT09M12.00S,2025-01-28T00:46:33.3Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612748,4,4,2025-01-28T00:46:44Z,330000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631094, 1628389]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Adebayo,1628389.0,,
35,PT09M12.00S,2025-01-28T00:47:00.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,5,4,2025-01-28T00:47:00Z,350000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2025-01-28T00:47:21.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,6,4,2025-01-28T00:47:21Z,360000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M58.00S,2025-01-28T00:47:48.5Z,1,REGULAR,turnover,bad pass,[],1628976,,,1610612753,6,4,2025-01-28T00:47:54Z,390000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 1628389]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,
40,PT08M58.00S,2025-01-28T00:47:48.5Z,1,REGULAR,steal,,[],1628389,,,1610612748,6,4,2025-01-28T00:47:51Z,400000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M58.00S,2025-01-28T00:47:54.3Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,6,4,2025-01-28T00:48:00Z,410000,False,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,,,,1626301.0,,,,,,
42,PT08M50.00S,2025-01-28T00:48:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612753,6,4,2025-01-28T00:48:24Z,420000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Wagner 2 FT),"[1642276, 1630532]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628485.0,2.0,0.0,Wagner,1630532.0,,
44,PT08M50.00S,2025-01-28T00:48:44.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,6,4,2025-01-28T00:48:44Z,440000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT08M50.00S,2025-01-28T00:48:44.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,6,4,2025-01-28T00:48:44Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,
46,PT08M50.00S,2025-01-28T00:48:45.6Z,1,REGULAR,substitution,out,[],1642276,,,1610612753,6,4,2025-01-28T00:48:51Z,460000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M50.00S,2025-01-28T00:48:45.6Z,1,REGULAR,substitution,in,[],1631107,,,1610612753,6,4,2025-01-28T00:48:51Z,470000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M50.00S,2025-01-28T00:49:11.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,6,5,2025-01-28T00:49:11Z,480000,False,,,0,,F. Wagner Free Throw 2 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT08M37.00S,2025-01-28T00:49:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.536793692509855,56.127450980392155,1610612748,8,5,2025-01-28T00:53:29Z,490000,False,-31.0,84.0,1,left,B. Adebayo 8' Jump Shot (4 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.95,Made,4.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
52,PT08M12.00S,2025-01-28T00:49:53.2Z,1,REGULAR,turnover,out-of-bounds,[],203484,,,1610612753,8,5,2025-01-28T00:50:00Z,510000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612753.0,ORL,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,1830.0,,,,,,
53,PT07M52.00S,2025-01-28T00:50:20.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,32.013797634691194,58.82352941176471,1610612748,8,5,2025-01-28T00:50:26Z,520000,False,-44.0,248.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
54,PT07M48.00S,2025-01-28T00:50:24.0Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,8,5,2025-01-28T00:50:26Z,530000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,53.0,1.0,0.0,1.0,,,,,,,
55,PT07M47.00S,2025-01-28T00:50:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629312,6.1268068331143235,50.0,1610612748,10,5,2025-01-28T00:50:32Z,540000,False,0.0,5.0,1,left,H. Highsmith putback Layup (2 PTS),[1629312],1610612748.0,MIA,putback,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,,,,,,,,,,,,,,,,,
56,PT07M40.00S,2025-01-28T00:50:38.5Z,1,REGULAR,foul,personal,[],1629312,,,1610612753,10,5,2025-01-28T00:50:48Z,550000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1628976]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Carter Jr.,1628976.0,,
59,PT07M36.00S,2025-01-28T00:52:14.0Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,10,5,2025-01-28T00:52:19Z,580000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1629312]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Highsmith,1629312.0,,,,,,,,,,,
60,PT07M36.00S,2025-01-28T00:52:14.0Z,1,REGULAR,steal,,[],1629312,,,1610612748,10,5,2025-01-28T00:52:15Z,590000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
61,PT07M32.00S,2025-01-28T00:52:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.652431011826544,54.90196078431373,1610612748,12,5,2025-01-28T00:52:26Z,600000,False,-25.0,10.0,1,left,T. Herro running Layup (2 PTS) (H. Highsmith 2 AST),"[1629639, 1629312]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.65,Made,2.0,H. Highsmith,1629312.0,2.0,,,,,,,,,,,,,,
63,PT07M08.00S,2025-01-28T00:52:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630532,73.66951379763469,81.61764705882352,1610612753,12,8,2025-01-28T00:52:48Z,620000,False,158.0,195.0,1,right,F. Wagner 25' 3PT pullup (4 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.1,Made,4.0,,,,,,,,,,,,,,,,,
64,PT06M56.00S,2025-01-28T00:52:53.4Z,1,REGULAR,3pt,Jump Shot,[],1631107,31.882391590013142,42.15686274509804,1610612748,15,8,2025-01-28T00:53:00Z,630000,False,39.0,247.0,1,left,N. Jović 25' 3PT  (3 PTS) (T. Herro 3 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.03,Made,3.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
66,PT06M42.00S,2025-01-28T00:53:08.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,84.05059132720105,68.13725490196079,1610612753,15,8,2025-01-28T00:53:19Z,650000,False,91.0,97.0,1,right,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,13.31,Missed,,,,,,,,,,,,,,,,,,
67,PT06M40.00S,2025-01-28T00:53:10.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,15,8,2025-01-28T00:58:40Z,660000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,66.0,2.0,2.0,0.0,,,,,,,
68,PT06M25.00S,2025-01-28T00:53:25.7Z,1,REGULAR,3pt,Jump Shot,[],1631107,19.267411300919843,94.36274509803921,1610612748,15,8,2025-01-28T00:53:30Z,670000,False,-222.0,129.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2025-01-28T00:53:28.0Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,15,8,2025-01-28T00:53:28Z,680000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,
70,PT06M19.00S,2025-01-28T00:53:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,94.43166885676742,52.94117647058824,1610612753,15,8,2025-01-28T00:53:37Z,690000,False,15.0,0.0,1,right,MISS K. Caldwell-Pope running Layup,[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2025-01-28T00:53:34.5Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,15,8,2025-01-28T00:53:34Z,700000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,
72,PT06M10.00S,2025-01-28T00:53:41.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,17.95335085413929,93.13725490196079,1610612748,18,8,2025-01-28T00:53:52Z,710000,False,-216.0,116.0,1,left,D. Robinson 24' 3PT  (5 PTS) (H. Highsmith 3 AST),"[1629130, 1629312]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.51,Made,5.0,H. Highsmith,1629312.0,3.0,,,,,,,,,,,,,,
74,PT06M08.00S,2025-01-28T00:53:49.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,8,2025-01-28T00:53:49Z,730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2025-01-28T00:56:23.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,18,8,2025-01-28T00:56:45Z,740000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M08.00S,2025-01-28T00:56:23.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,18,8,2025-01-28T00:56:45Z,750000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M08.00S,2025-01-28T00:56:23.8Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,18,8,2025-01-28T00:56:45Z,760000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2025-01-28T00:56:23.8Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,18,8,2025-01-28T00:56:45Z,770000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2025-01-28T00:57:05.3Z,1,REGULAR,2pt,Jump Shot,[],1631094,93.11760840998686,69.11764705882352,1610612753,18,10,2025-01-28T01:00:38Z,780000,False,96.0,12.0,1,right,P. Banchero 9' driving floating Jump Shot (2 PTS) (T. da Silva 1 AST),"[1631094, 1641783]",1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,9.64,Made,2.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
81,PT05M31.00S,2025-01-28T00:57:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.652431011826544,45.588235294117645,1610612748,20,10,2025-01-28T00:57:28Z,800000,False,22.0,10.0,1,left,D. Robinson driving Layup (7 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.43,Made,7.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
83,PT05M13.00S,2025-01-28T00:57:42.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,87.99277266754271,40.19607843137255,1610612753,20,12,2025-01-28T00:57:49Z,820000,False,-49.0,60.0,1,right,A. Black 7' driving floating Jump Shot (2 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
85,PT05M00.00S,2025-01-28T00:57:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.652431011826544,51.9607843137255,1610612748,20,12,2025-01-28T00:58:01Z,840000,False,-10.0,10.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2025-01-28T00:57:56.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,20,12,2025-01-28T00:58:01Z,850000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,
87,PT04M54.00S,2025-01-28T00:58:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,93.51182654402102,95.58823529411765,1610612753,20,15,2025-01-28T00:58:08Z,860000,False,228.0,8.0,1,right,K. Caldwell-Pope 3PT running (3 PTS) (A. Black 1 AST),"[203484, 1641710]",1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.81,Made,3.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
89,PT04M35.00S,2025-01-28T00:58:25.1Z,1,REGULAR,turnover,out-of-bounds,[],1631107,,,1610612748,20,15,2025-01-28T00:58:31Z,880000,False,,,0,,N. Jović lost ball out-of-bounds TURNOVER (1 TO),[1631107],1610612748.0,MIA,lost ball,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,1830.0,,,,,,
90,PT04M35.00S,2025-01-28T00:58:29.0Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,20,15,2025-01-28T00:58:38Z,890000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
