actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
21,PT10M29.00S,2024-10-28T23:45:02.1Z,1,REGULAR,foul,personal,['2freethrow'],202710,,,1610612765,3,3,2024-10-28T23:45:13Z,210000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[202710, 203501]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
23,PT10M29.00S,2024-10-28T23:45:28.9Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612765,3,4,2024-10-28T23:45:28Z,230000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (1 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
24,PT10M29.00S,2024-10-28T23:45:44.1Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612765,3,5,2024-10-28T23:45:44Z,240000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
25,PT10M22.00S,2024-10-28T23:45:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.913272010512484,56.556372549019606,1610612748,5,5,2024-10-28T23:46:28Z,250000,False,-33.0,3.0,1,left,T. Rozier driving finger roll Layup (2 PTS) (T. Herro 1 AST),"[1626179, 1629639]",1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,2.0,,,,,,T. Herro,1629639.0,1.0,,,,,
27,PT10M14.00S,2024-10-28T23:46:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,68.01905387647832,61.76470588235294,1610612765,5,8,2024-10-28T23:46:05Z,270000,False,59.0,248.0,1,right,C. Cunningham 25' 3PT  (3 PTS) (T. Hardaway Jr. 1 AST),"[1630595, 203501]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.5,Made,,,,,3.0,,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,
29,PT09M58.00S,2024-10-28T23:46:18.9Z,1,REGULAR,foul,personal,[],203501,,,1610612748,5,8,2024-10-28T23:47:16Z,290000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1628389]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,204058.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
31,PT09M43.00S,2024-10-28T23:46:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.863994743758213,49.754901960784316,1610612748,7,8,2024-10-28T23:46:59Z,310000,False,1.0,3.0,1,left,T. Herro driving finger roll Layup (2 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M33.00S,2024-10-28T23:47:02.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.64323258869908,49.754901960784316,1610612765,7,10,2024-10-28T23:47:08Z,320000,False,-1.0,7.0,1,right,J. Duren alley-oop DUNK (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,,,,,C. Cunningham,1630595.0,1.0,,,,,
34,PT09M20.00S,2024-10-28T23:47:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,36.74441524310118,60.29411764705882,1610612748,7,10,2024-10-28T23:48:04Z,340000,False,-51.0,293.0,1,left,MISS T. Herro 29' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,29.74,Missed,,,,,,,,,,,,,,,,,,
35,PT09M16.00S,2024-10-28T23:47:20.6Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,7,10,2024-10-28T23:48:04Z,350000,False,,,0,,N. Jović REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT09M14.00S,2024-10-28T23:47:29.9Z,1,REGULAR,foul,personal,[],1630595,,,1610612748,7,10,2024-10-28T23:47:50Z,360000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1631107]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,,,,,,,,201246.0,1.0,0.0,Jović,1631107.0,,,,,,,,
38,PT09M06.00S,2024-10-28T23:48:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612748,7,10,2024-10-28T23:48:14Z,380000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631105, 1628389]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
40,PT09M06.00S,2024-10-28T23:48:24.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,7,10,2024-10-28T23:48:24Z,400000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT09M06.00S,2024-10-28T23:48:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,7,10,2024-10-28T23:48:24Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,
42,PT09M06.00S,2024-10-28T23:48:24.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,7,10,2024-10-28T23:48:43Z,420000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT09M03.00S,2024-10-28T23:48:27.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,7,10,2024-10-28T23:48:43Z,430000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M48.00S,2024-10-28T23:48:57.3Z,1,REGULAR,2pt,Jump Shot,[],202699,92.72339027595268,28.921568627450984,1610612765,7,10,2024-10-28T23:49:04Z,440000,False,-105.0,16.0,1,right,MISS T. Harris 10' turnaround fadeaway Shot,[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,10.66,Missed,,,,,,,,,,,,,,,,,,
45,PT08M45.00S,2024-10-28T23:49:00.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,7,10,2024-10-28T23:49:04Z,450000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M30.00S,2024-10-28T23:49:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,9.543363994743759,60.5392156862745,1610612748,9,10,2024-10-28T23:49:57Z,460000,False,-53.0,37.0,1,left,T. Herro 6' pullup bank Jump Shot (4 PTS),[1629639],1610612748.0,MIA,pullup bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,4.0,,,,,,,,,,,,,
47,PT08M19.00S,2024-10-28T23:49:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.77463863337714,48.77450980392157,1610612765,9,12,2024-10-28T23:50:04Z,470000,False,-6.0,6.0,1,right,C. Cunningham driving reverse Layup (5 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,5.0,,,,,,,,,,,,,
48,PT07M57.00S,2024-10-28T23:49:48.3Z,1,REGULAR,2pt,Jump Shot,[],1629639,10.988830486202366,69.85294117647058,1610612748,11,12,2024-10-28T23:50:52Z,480000,False,-99.0,51.0,1,left,T. Herro 11' driving floating bank Jump Shot (6 PTS) (J. Butler 2 AST),"[1629639, 202710]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,11.15,Made,,,,,6.0,,,,,,J. Butler,202710.0,2.0,,,,,
49,PT07M40.00S,2024-10-28T23:50:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,85.23324572930355,61.76470588235294,1610612765,11,14,2024-10-28T23:50:17Z,490000,False,59.0,86.0,1,right,J. Ivey 10' pullup Jump Shot (2 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,10.44,Made,,,,,2.0,,,,,,,,,,,,,
50,PT07M21.00S,2024-10-28T23:50:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.863994743758213,50.73529411764706,1610612748,13,14,2024-10-28T23:50:39Z,500000,False,-4.0,3.0,1,left,T. Rozier driving finger roll Layup (4 PTS) (B. Adebayo 1 AST),"[1626179, 1628389]",1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,4.0,,,,,,B. Adebayo,1628389.0,1.0,,,,,
52,PT07M00.00S,2024-10-28T23:50:44.3Z,1,REGULAR,3pt,Jump Shot,[],1631093,67.49342969776609,49.754901960784316,1610612765,13,14,2024-10-28T23:50:50Z,520000,False,-1.0,253.0,1,right,MISS J. Ivey 25' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2024-10-28T23:50:47.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,13,14,2024-10-28T23:50:50Z,530000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M55.00S,2024-10-28T23:50:51.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202710,4.812746386333772,50.49019607843137,1610612748,15,14,2024-10-28T23:52:22Z,540000,False,-2.0,-7.0,1,left,J. Butler running alley-oop DUNK (2 PTS) (T. Rozier 1 AST),"[202710, 1626179]",1610612748.0,MIA,running alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,,,T. Rozier,1626179.0,1.0,,,,,
56,PT06M53.00S,2024-10-28T23:51:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,15,14,2024-10-28T23:51:02Z,560000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2024-10-28T23:53:30.9Z,1,REGULAR,substitution,out,[],202710,,,1610612765,15,14,2024-10-28T23:53:45Z,570000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2024-10-28T23:53:30.9Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,15,14,2024-10-28T23:53:45Z,580000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2024-10-28T23:53:30.9Z,1,REGULAR,substitution,in,[],1631170,,,1610612765,15,14,2024-10-28T23:53:45Z,590000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M53.00S,2024-10-28T23:53:30.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,15,14,2024-10-28T23:53:45Z,600000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2024-10-28T23:54:12.9Z,1,REGULAR,foul,personal,[],1631170,,,1610612765,15,14,2024-10-28T23:54:42Z,610000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 203501]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,201246.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
64,PT06M39.00S,2024-10-28T23:54:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630595,69.99014454664915,73.2843137254902,1610612765,15,17,2024-10-28T23:54:42Z,630000,False,116.0,230.0,1,right,C. Cunningham 25' 3PT pullup (8 PTS) (M. Beasley 1 AST),"[1630595, 1627736]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,8.0,,,,,,M. Beasley,1627736.0,1.0,,,,,
65,PT06M24.00S,2024-10-28T23:54:53.3Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,15,17,2024-10-28T23:54:59Z,640000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612748.0,MIA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,,,,,,,,1.0,,,,
66,PT06M13.00S,2024-10-28T23:55:09.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,80.23981603153744,5.392156862745098,1610612765,15,17,2024-10-28T23:55:14Z,650000,False,-223.0,133.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2024-10-28T23:55:13.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,15,17,2024-10-28T23:55:14Z,660000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT06M03.00S,2024-10-28T23:55:19.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,27.808804204993432,80.14705882352942,1610612748,18,17,2024-10-28T23:55:25Z,670000,False,-151.0,209.0,1,left,T. Herro 25' 3PT  (9 PTS) (N. Jović 1 AST),"[1629639, 1631107]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,9.0,,,,,,N. Jović,1631107.0,1.0,,,,,
71,PT05M40.00S,2024-10-28T23:55:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612765,18,17,2024-10-28T23:55:53Z,690000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1626179, 1630595]",1610612748.0,MIA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,
73,PT05M40.00S,2024-10-28T23:56:13.8Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,18,18,2024-10-28T23:56:13Z,710000,False,,,0,,C. Cunningham Free Throw 1 of 2 (9 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
74,PT05M40.00S,2024-10-28T23:56:29.1Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,18,19,2024-10-28T23:56:29Z,720000,False,,,0,,C. Cunningham Free Throw 2 of 2 (10 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
75,PT05M26.00S,2024-10-28T23:56:45.4Z,1,REGULAR,3pt,Jump Shot,[],1631107,28.465834428383708,79.65686274509804,1610612748,18,19,2024-10-28T23:56:51Z,730000,False,-148.0,215.0,1,left,MISS N. Jović 26' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2024-10-28T23:56:48.4Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,18,19,2024-10-28T23:57:26Z,740000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT05M14.00S,2024-10-28T23:57:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,7.966491458607096,41.42156862745098,1610612748,18,19,2024-10-28T23:59:10Z,760000,False,43.0,22.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
79,PT05M11.00S,2024-10-28T23:57:15.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,18,19,2024-10-28T23:59:10Z,770000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M03.00S,2024-10-28T23:57:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.38042049934296,49.754901960784316,1610612765,18,21,2024-10-28T23:59:32Z,780000,False,-1.0,10.0,1,right,J. Duren cutting Layup (4 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,4.0,,,,,,C. Cunningham,1630595.0,2.0,,,,,
82,PT04M51.00S,2024-10-28T23:57:34.9Z,1,REGULAR,3pt,Jump Shot,[],1631170,10.726018396846255,3.1862745098039214,1610612748,21,21,2024-10-28T23:57:44Z,800000,False,234.0,48.0,1,left,J. Jaquez Jr. 3PT  (3 PTS) (B. Adebayo 2 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,3.0,,,,,,B. Adebayo,1628389.0,2.0,,,,,
84,PT04M37.00S,2024-10-28T23:57:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630595,67.49342969776609,65.44117647058823,1610612765,21,24,2024-10-28T23:57:54Z,820000,False,77.0,253.0,1,right,C. Cunningham 26' 3PT pullup (13 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,26.46,Made,,,,,13.0,,,,,,,,,,,,,
85,PT04M26.00S,2024-10-28T23:58:00.5Z,1,REGULAR,foul,personal,[],1627736,,,1610612748,21,24,2024-10-28T23:58:12Z,830000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1631107]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,1.0,0.0,Jović,1631107.0,,,,,,,,
87,PT04M26.00S,2024-10-28T23:58:08.0Z,1,REGULAR,substitution,out,[],1631105,,,1610612748,21,24,2024-10-28T23:58:13Z,850000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M26.00S,2024-10-28T23:58:08.0Z,1,REGULAR,substitution,out,[],203501,,,1610612748,21,24,2024-10-28T23:58:13Z,860000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M26.00S,2024-10-28T23:58:08.0Z,1,REGULAR,substitution,in,[],1630191,,,1610612748,21,24,2024-10-28T23:58:13Z,870000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M26.00S,2024-10-28T23:58:08.0Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,21,24,2024-10-28T23:58:13Z,880000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M26.00S,2024-10-28T23:58:19.9Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,21,24,2024-10-28T23:58:34Z,890000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M26.00S,2024-10-28T23:58:19.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,21,24,2024-10-28T23:58:34Z,900000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
