actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
36,PT08M47.00S,2024-11-27T00:39:53.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,5,14,2024-11-27T00:39:53Z,360000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M32.00S,2024-11-27T00:43:30.0Z,1,REGULAR,3pt,Jump Shot,[],1629312,3.630091984231275,1.9607843137254901,1610612748,5,14,2024-11-27T00:43:38Z,370000,False,240.0,-18.0,1,left,MISS H. Highsmith 24' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
38,PT08M30.00S,2024-11-27T00:43:32.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,5,14,2024-11-27T00:43:38Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,37.0,,,,,,,,,,,,,,,
40,PT08M08.00S,2024-11-27T00:44:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,88.91261498028909,44.85294117647059,1610612749,5,16,2024-11-27T00:44:10Z,400000,False,-26.0,52.0,1,right,D. Lillard driving finger roll Layup (11 PTS) (B. Lopez 2 AST),"[203081, 201572]",1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,,,,,,,11.0,B. Lopez,201572.0,2.0,,,,,,,,
42,PT07M43.00S,2024-11-27T00:44:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,10.5946123521682,58.333333333333336,1610612748,7,16,2024-11-27T00:44:38Z,420000,False,-42.0,47.0,1,left,J. Butler 6' turnaround Jump Shot (2 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,,,,
43,PT07M17.00S,2024-11-27T00:44:54.4Z,1,REGULAR,3pt,Jump Shot,[],1641748,70.25295663600527,78.43137254901961,1610612749,7,16,2024-11-27T00:45:01Z,430000,False,142.0,227.0,1,right,MISS A. Jackson Jr. 26' 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
44,PT07M16.00S,2024-11-27T00:44:55.4Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,7,16,2024-11-27T00:45:14Z,440000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,
46,PT07M05.00S,2024-11-27T00:45:09.8Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612748,7,16,2024-11-27T00:45:25Z,450000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Butler 2 FT),"[1631260, 202710]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Butler,202710.0
48,PT07M05.00S,2024-11-27T00:45:36.7Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,8,16,2024-11-27T00:45:36Z,470000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
49,PT07M05.00S,2024-11-27T00:45:51.9Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,9,16,2024-11-27T00:45:51Z,480000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
50,PT06M49.00S,2024-11-27T00:46:09.0Z,1,REGULAR,3pt,Jump Shot,[],203081,69.85873850197109,81.12745098039215,1610612749,9,19,2024-11-27T00:46:16Z,490000,False,156.0,231.0,1,right,D. Lillard 27' 3PT step back (14 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.84,Made,,,,,,,14.0,,,,,,,,,,,
51,PT06M31.00S,2024-11-27T00:46:27.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,7.178055190538765,30.88235294117647,1610612748,11,19,2024-11-27T00:47:12Z,500000,False,96.0,15.0,1,left,B. Adebayo 9' floating Jump Shot (4 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,9.68,Made,,,,,,,4.0,D. Robinson,1629130.0,2.0,,,,,,,,
53,PT06M08.00S,2024-11-27T00:46:50.6Z,1,REGULAR,turnover,bad pass,[],201572,,,1610612749,11,19,2024-11-27T00:46:58Z,520000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1629130]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Robinson,1629130.0,,,,,
54,PT06M08.00S,2024-11-27T00:46:50.6Z,1,REGULAR,steal,,[],1629130,,,1610612748,11,19,2024-11-27T00:46:53Z,530000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
55,PT06M05.00S,2024-11-27T00:46:55.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,6.258212877792378,56.372549019607845,1610612748,11,19,2024-11-27T00:47:59Z,540000,False,-32.0,6.0,1,left,MISS J. Butler running Layup - blocked,"[202710, 1641748]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.25,Missed,Jackson Jr.,1641748.0,,,,,,,,,,,,,,,,
56,PT06M05.00S,2024-11-27T00:46:55.6Z,1,REGULAR,block,,[],1641748,,,1610612748,11,19,2024-11-27T00:46:59Z,550000,False,,,0,,A. Jackson Jr. BLOCK (1 BLK),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M02.00S,2024-11-27T00:46:58.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,11,19,2024-11-27T00:47:59Z,560000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT05M55.00S,2024-11-27T00:47:04.0Z,1,REGULAR,foul,personal,['3freethrow'],1629130,,,1610612749,11,19,2024-11-27T00:47:31Z,570000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Lillard 3 FT),"[1629130, 203081]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Lillard,203081.0
60,PT05M55.00S,2024-11-27T00:47:50.2Z,1,REGULAR,freethrow,1 of 3,['fastbreak'],203081,,,1610612749,11,20,2024-11-27T00:47:50Z,590000,False,,,0,,D. Lillard Free Throw 1 of 3 (15 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
61,PT05M55.00S,2024-11-27T00:47:59.4Z,1,REGULAR,freethrow,2 of 3,['fastbreak'],203081,,,1610612749,11,21,2024-11-27T00:47:59Z,600000,False,,,0,,D. Lillard Free Throw 2 of 3 (16 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
62,PT05M55.00S,2024-11-27T00:48:00.6Z,1,REGULAR,substitution,out,[],1628389,,,1610612749,11,21,2024-11-27T00:48:05Z,610000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M55.00S,2024-11-27T00:48:00.6Z,1,REGULAR,substitution,in,[],201567,,,1610612749,11,21,2024-11-27T00:48:05Z,620000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M55.00S,2024-11-27T00:48:19.5Z,1,REGULAR,freethrow,3 of 3,['fastbreak'],203081,,,1610612749,11,22,2024-11-27T00:48:19Z,630000,False,,,0,,D. Lillard Free Throw 3 of 3 (17 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
65,PT05M45.00S,2024-11-27T00:48:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,11.383048620236531,57.35294117647059,1610612748,13,22,2024-11-27T00:48:37Z,640000,False,-37.0,55.0,1,left,T. Herro 6' driving finger roll Layup (5 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,,,5.0,,,,,,,,,,,
66,PT05M23.00S,2024-11-27T00:48:51.4Z,1,REGULAR,3pt,Jump Shot,[],1631260,94.82588699080158,95.34313725490196,1610612749,13,22,2024-11-27T00:48:57Z,650000,False,227.0,-4.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
67,PT05M22.00S,2024-11-27T00:48:52.4Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,13,22,2024-11-27T00:49:20Z,660000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,
68,PT04M59.00S,2024-11-27T00:49:15.8Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,13,22,2024-11-27T00:49:19Z,670000,False,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 203081]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Lillard,203081.0,,,,,
69,PT04M59.00S,2024-11-27T00:49:15.8Z,1,REGULAR,steal,,[],203081,,,1610612749,13,22,2024-11-27T00:49:18Z,680000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
70,PT04M56.00S,2024-11-27T00:49:21.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641748,90.01314060446781,42.44791666666667,1610612749,13,24,2024-11-27T00:52:47Z,690000,False,-38.0,41.0,1,right,A. Jackson Jr. running Layup (4 PTS) (D. Lillard 3 AST),"[1641748, 203081]",1610612749.0,MIL,running,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,,,,,,,4.0,D. Lillard,203081.0,3.0,,,,,,,,
72,PT04M49.00S,2024-11-27T00:49:25.5Z,1,REGULAR,3pt,Jump Shot,[],201567,29.77989487516426,68.38235294117648,1610612748,13,24,2024-11-27T00:49:32Z,710000,False,-92.0,227.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
73,PT04M47.00S,2024-11-27T00:49:27.5Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,13,24,2024-11-27T00:50:36Z,720000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,
74,PT04M43.00S,2024-11-27T00:49:34.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,64.47109067017082,60.29411764705882,1610612749,13,24,2024-11-27T00:50:58Z,730000,False,51.0,281.0,1,right,MISS D. Lillard 28' running pullup 3PT,[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,28.62,Missed,,,,,,,,,,,,,,,,,,
75,PT04M40.00S,2024-11-27T00:49:37.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,13,24,2024-11-27T00:50:58Z,740000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,
76,PT04M36.00S,2024-11-27T00:49:42.2Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612748,13,24,2024-11-27T00:50:11Z,750000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Butler 2 FT),"[1631260, 202710]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Butler,202710.0
78,PT04M36.00S,2024-11-27T00:50:15.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,14,24,2024-11-27T00:50:15Z,770000,False,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
79,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,14,24,2024-11-27T00:50:28Z,780000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,out,[],201572,,,1610612748,14,24,2024-11-27T00:50:28Z,790000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,out,[],1631260,,,1610612748,14,24,2024-11-27T00:50:28Z,800000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,14,24,2024-11-27T00:50:28Z,810000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,in,[],1626171,,,1610612748,14,24,2024-11-27T00:50:28Z,820000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M36.00S,2024-11-27T00:50:15.8Z,1,REGULAR,substitution,in,[],1629018,,,1610612748,14,24,2024-11-27T00:50:28Z,830000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M36.00S,2024-11-27T00:50:15.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,14,24,2024-11-27T00:50:57Z,840000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT04M35.00S,2024-11-27T00:50:16.1Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,14,24,2024-11-27T00:51:45Z,850000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:3),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,,,,,
87,PT04M22.00S,2024-11-27T00:51:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.93495400788436,58.57843137254902,1610612749,14,24,2024-11-27T00:52:08Z,860000,False,43.0,23.0,1,right,MISS D. Lillard cutting finger roll Layup,[203081],1610612749.0,MIL,cutting finger roll,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-11-27T00:51:04.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,14,24,2024-11-27T00:52:08Z,870000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,
