actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-03-09T01:12:53.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-09T01:12:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-09T01:12:57.3Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-03-09T01:12:57Z,40000,False,,,0,,Jump Ball K. Ware vs. Z. Collins: Tip to D. Mitchell,"[1630558, 1642276, 1628380]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Ware,1642276.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-03-09T01:13:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,93.51182654402102,50.0,1610612748,2,0,2025-03-09T01:13:30Z,70000,False,0.0,8.0,1,right,K. Ware Layup (2 PTS) (D. Mitchell 1 AST),"[1642276, 1630558]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-03-09T01:13:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.835085413929041,48.77450980392157,1610612741,2,0,2025-03-09T01:14:07Z,90000,False,6.0,21.0,1,left,MISS Z. Collins driving Layup,[1628380],1610612741.0,CHI,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-03-09T01:13:28.0Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612741,2,0,2025-03-09T01:13:35Z,100000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M18.00S,2025-03-09T01:13:34.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,5.590000152587891,50.0,1610612741,2,0,2025-03-09T01:13:34Z,110000,False,0.0,0.0,1,left,MISS Z. Collins tip Layup,[1628380],1610612741.0,CHI,tip,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2025-03-09T01:13:35.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,2,0,2025-03-09T01:13:35Z,120000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M12.00S,2025-03-09T01:13:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,90.09526938239159,42.8921568627451,1610612748,2,0,2025-03-09T01:15:32Z,130000,False,-36.0,41.0,1,right,MISS A. Wiggins driving floating Shot,[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
14,PT11M12.00S,2025-03-09T01:13:40.5Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,2,0,2025-03-09T01:15:32Z,140000,False,,,0,,K. Ware REBOUND (Off:1 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT11M04.00S,2025-03-09T01:13:48.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,4,0,2025-03-09T01:16:01Z,150000,False,0.0,0.0,1,right,K. Ware tip Layup (4 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
