actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M27.00S,2024-12-08T23:14:11.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,0,2024-12-08T23:14:11Z,160000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M22.00S,2024-12-08T23:14:21.5Z,1,REGULAR,foul,personal,[],1628389,,,1610612739,0,0,2024-12-08T23:14:40Z,170000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1628378]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
19,PT10M12.00S,2024-12-08T23:14:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,9.806176084099869,48.77450980392157,1610612739,0,0,2024-12-09T00:13:06Z,190000,False,6.0,40.0,1,left,MISS E. Mobley driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2024-12-08T23:14:57.9Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,0,0,2024-12-09T00:13:06Z,200000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M58.00S,2024-12-08T23:15:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.43166885676742,51.225490196078425,1610612748,2,0,2024-12-08T23:15:13Z,210000,False,6.0,0.0,1,right,J. Butler driving Layup (2 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,2.0,,,,,,,,
22,PT09M39.00S,2024-12-08T23:15:26.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,6.783837056504599,50.0,1610612739,2,2,2024-12-08T23:15:31Z,220000,False,0.0,11.0,1,left,E. Mobley driving Hook (2 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,2.0,,,,,,,,
23,PT09M27.00S,2024-12-08T23:15:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,89.96386333771353,36.27450980392157,1610612748,4,2,2024-12-08T23:16:30Z,230000,False,-69.0,42.0,1,right,B. Adebayo 8' floating Jump Shot (2 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,8.03,Made,,,,,,,,,,2.0,T. Herro,1629639.0,1.0,,,,,
25,PT09M14.00S,2024-12-08T23:15:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,9.411957950065702,49.26470588235294,1610612739,4,4,2024-12-08T23:15:59Z,250000,False,4.0,36.0,1,left,D. Mitchell turnaround Jump Shot (2 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,,2.0,,,,,,,,
26,PT09M03.00S,2024-12-08T23:16:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629312,95.22010512483574,96.32352941176471,1610612748,4,4,2024-12-08T23:16:08Z,260000,False,232.0,-8.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
27,PT09M00.00S,2024-12-08T23:16:06.1Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,4,4,2024-12-09T00:15:10Z,270000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT08M52.00S,2024-12-08T23:16:13.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,25.04927726675427,17.15686274509804,1610612739,4,4,2024-12-08T23:17:53Z,280000,False,164.0,183.0,1,left,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
29,PT08M50.00S,2024-12-08T23:16:15.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,4,4,2024-12-08T23:16:18Z,290000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT08M46.00S,2024-12-08T23:16:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,93.51182654402102,47.549019607843135,1610612748,6,4,2024-12-08T23:16:27Z,300000,False,-12.0,8.0,1,right,J. Butler running Layup (4 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,4.0,B. Adebayo,1628389.0,1.0,,,,,
32,PT08M30.00S,2024-12-08T23:16:35.5Z,1,REGULAR,3pt,Jump Shot,[],1629731,28.33442838370565,76.47058823529412,1610612739,6,4,2024-12-08T23:18:42Z,320000,False,-132.0,214.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
33,PT08M26.00S,2024-12-08T23:16:39.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,4,2024-12-08T23:16:41Z,330000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT08M26.00S,2024-12-08T23:16:41.3Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,6,4,2024-12-08T23:16:46Z,340000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628172.0,,,,,,,,,1.0,,,,
35,PT08M09.00S,2024-12-08T23:17:13.7Z,1,REGULAR,turnover,traveling,[],1630596,,,1610612739,6,4,2024-12-08T23:17:18Z,350000,False,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,,,,,,,,,1.0,,,,
36,PT07M51.00S,2024-12-08T23:17:42.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,73.27529566360053,79.90196078431373,1610612748,9,4,2024-12-08T23:17:47Z,360000,False,150.0,199.0,1,right,B. Adebayo 24' 3PT  (5 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,,,,,,5.0,D. Robinson,1629130.0,1.0,,,,,
39,PT07M27.00S,2024-12-08T23:18:27.5Z,1,REGULAR,2pt,Jump Shot,[],1628378,20.45006570302234,63.23529411764706,1610612739,9,4,2024-12-09T00:18:22Z,390000,False,-66.0,140.0,1,left,MISS D. Mitchell 15' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,15.46,Missed,,,,,,,,,,,,,,,,,,
40,PT07M25.00S,2024-12-08T23:18:29.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,9,4,2024-12-09T00:18:22Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Center,,,39.0,,,,,,,,,,,,,,,,,
41,PT07M25.00S,2024-12-08T23:18:32.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612748,9,4,2024-12-08T23:18:42Z,410000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M25.00S,2024-12-08T23:18:32.6Z,1,REGULAR,substitution,out,[],1628378,,,1610612748,9,4,2024-12-08T23:18:42Z,420000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M25.00S,2024-12-08T23:18:32.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612748,9,4,2024-12-08T23:18:42Z,430000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M25.00S,2024-12-08T23:18:32.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612748,9,4,2024-12-08T23:18:42Z,440000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M18.00S,2024-12-08T23:18:58.5Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612748,9,4,2024-12-08T23:19:05Z,450000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Robinson 2 FT),"[1628386, 1629130]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,
47,PT07M18.00S,2024-12-08T23:19:26.8Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,10,4,2024-12-08T23:19:26Z,470000,False,,,0,,D. Robinson Free Throw 1 of 2 (1 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
48,PT07M18.00S,2024-12-08T23:19:40.6Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,11,4,2024-12-08T23:19:40Z,480000,False,,,0,,D. Robinson Free Throw 2 of 2 (2 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
49,PT07M03.00S,2024-12-08T23:20:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612739,11,4,2024-12-08T23:20:12Z,490000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Wade 2 FT),"[1629130, 1629731]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,0.0,Wade,1629731.0,,,,,,,,,
51,PT07M03.00S,2024-12-08T23:20:26.2Z,1,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,11,5,2024-12-08T23:20:26Z,510000,False,,,0,,D. Wade Free Throw 1 of 2 (1 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
52,PT07M03.00S,2024-12-08T23:20:42.2Z,1,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,11,6,2024-12-08T23:20:42Z,520000,False,,,0,,D. Wade Free Throw 2 of 2 (2 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
53,PT06M49.00S,2024-12-08T23:21:05.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.77463863337714,48.28431372549019,1610612748,13,6,2024-12-08T23:21:26Z,530000,False,-9.0,6.0,1,right,B. Adebayo DUNK (7 PTS) (H. Highsmith 1 AST),"[1628389, 1629312]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,7.0,H. Highsmith,1629312.0,1.0,,,,,
56,PT06M30.00S,2024-12-08T23:21:32.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,13,6,2024-12-08T23:21:32Z,560000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M30.00S,2024-12-08T23:21:37.8Z,1,REGULAR,substitution,out,[],1628389,,,1610612739,13,6,2024-12-08T23:24:17Z,570000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M30.00S,2024-12-08T23:21:37.8Z,1,REGULAR,substitution,in,[],201567,,,1610612739,13,6,2024-12-08T23:24:17Z,580000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M21.00S,2024-12-08T23:24:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.389618922470433,46.32352941176471,1610612739,13,8,2024-12-08T23:25:22Z,590000,False,18.0,8.0,1,left,D. Garland driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,2.0,,,,,,,,
60,PT06M09.00S,2024-12-08T23:24:49.3Z,1,REGULAR,turnover,lost ball,[],1629312,,,1610612748,13,8,2024-12-09T00:07:27Z,600000,False,,,0,,H. Highsmith lost ball TURNOVER (1 TO),"[1629312, 1629731]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Wade,1629731.0,,
61,PT06M09.00S,2024-12-08T23:24:49.3Z,1,REGULAR,steal,,[],1629731,,,1610612739,13,8,2024-12-08T23:24:51Z,610000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
62,PT06M04.00S,2024-12-08T23:24:55.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,6.389618922470433,50.73529411764706,1610612739,13,10,2024-12-08T23:25:03Z,620000,False,-4.0,8.0,1,left,D. Garland running Layup (4 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,,4.0,,,,,,,,
63,PT05M49.00S,2024-12-08T23:25:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,89.70105124835742,42.40196078431372,1610612748,13,10,2024-12-08T23:25:13Z,630000,False,-38.0,44.0,1,right,MISS T. Herro driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
64,PT05M47.00S,2024-12-08T23:25:11.2Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,13,10,2024-12-08T23:25:13Z,640000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M41.00S,2024-12-08T23:25:17.8Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,13,10,2024-12-08T23:25:23Z,650000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 202710]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Butler,202710.0,,
66,PT05M41.00S,2024-12-08T23:25:17.8Z,1,REGULAR,steal,,[],202710,,,1610612748,13,10,2024-12-08T23:25:21Z,660000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
67,PT05M35.00S,2024-12-08T23:25:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,93.24901445466492,52.94117647058824,1610612748,15,10,2024-12-08T23:25:31Z,670000,False,15.0,11.0,1,right,T. Herro running reverse Layup (2 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,running reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,2.0,J. Butler,202710.0,1.0,,,,,
69,PT05M16.00S,2024-12-08T23:25:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.521024967148489,45.588235294117645,1610612739,15,10,2024-12-09T00:21:48Z,690000,False,22.0,9.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
70,PT05M13.00S,2024-12-08T23:25:46.8Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,15,10,2024-12-09T00:21:48Z,700000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,,
71,PT05M00.00S,2024-12-08T23:25:59.1Z,1,REGULAR,2pt,Jump Shot,[],1629639,93.38042049934296,67.8921568627451,1610612748,15,10,2024-12-08T23:26:05Z,710000,False,89.0,10.0,1,right,MISS T. Herro 9' turnaround Shot,[1629639],1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,9.0,Missed,,,,,,,,,,,,,,,,,,
72,PT04M57.00S,2024-12-08T23:26:02.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,10,2024-12-08T23:26:05Z,720000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT04M40.00S,2024-12-08T23:26:18.9Z,1,REGULAR,3pt,Jump Shot,[],1627777,9.280551905387648,97.05882352941177,1610612739,15,13,2024-12-08T23:26:26Z,730000,False,-235.0,35.0,1,left,G. Niang 3PT  (3 PTS) (C. LeVert 1 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.78,Made,,,,,,,,,,3.0,C. LeVert,1627747.0,1.0,,,,,
75,PT04M24.00S,2024-12-08T23:26:35.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,94.56307490144546,51.9607843137255,1610612748,17,13,2024-12-08T23:26:40Z,750000,False,10.0,-1.0,1,right,J. Butler alley-oop DUNK (6 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,,,,,,6.0,T. Herro,1629639.0,2.0,,,,,
77,PT04M08.00S,2024-12-08T23:26:50.5Z,1,REGULAR,3pt,Jump Shot,[],1627747,7.966491458607096,95.58823529411765,1610612739,17,16,2024-12-08T23:26:54Z,770000,False,-228.0,22.0,1,left,C. LeVert 3PT  (3 PTS) (G. Niang 1 AST),"[1627747, 1627777]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,22.9,Made,,,,,,,,,,3.0,G. Niang,1627777.0,1.0,,,,,
79,PT03M55.00S,2024-12-08T23:27:06.6Z,1,REGULAR,foul,offensive,[],1629639,,,1610612748,17,16,2024-12-08T23:27:26Z,790000,False,,,0,,T. Herro offensive FOUL (1 PF),"[1629639, 1629731]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,1.0,0.0,Wade,1629731.0,,,,,,,,,
81,PT03M55.00S,2024-12-08T23:27:06.6Z,1,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,17,16,2024-12-08T23:27:26Z,810000,False,,,0,,T. Herro offensive foul TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,,,,,,,,,1.0,,,,
82,PT03M55.00S,2024-12-08T23:27:13.9Z,1,REGULAR,substitution,out,[],1629130,,,1610612739,17,16,2024-12-08T23:27:23Z,820000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M55.00S,2024-12-08T23:27:13.9Z,1,REGULAR,substitution,in,[],1630696,,,1610612739,17,16,2024-12-08T23:27:23Z,830000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M55.00S,2024-12-08T23:27:29.4Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,17,16,2024-12-08T23:27:37Z,840000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M55.00S,2024-12-08T23:27:29.4Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,17,16,2024-12-08T23:27:37Z,850000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M41.00S,2024-12-08T23:27:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,5.995400788436268,53.431372549019606,1610612739,17,16,2024-12-08T23:27:52Z,860000,False,-17.0,4.0,1,left,MISS D. Garland driving reverse Layup,[1629636],1610612739.0,CLE,driving reverse,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
