actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M32.00S,2025-02-27T00:46:24.3Z,1,REGULAR,block,,[],1628389,,,1610612737,6,2,2025-02-27T00:46:28Z,190000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2025-02-27T00:46:27.3Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,6,2,2025-02-27T00:46:31Z,200000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,
22,PT10M25.00S,2025-02-27T00:46:46.5Z,1,REGULAR,turnover,bad pass,[],1630168,,,1610612737,6,2,2025-02-27T00:46:50Z,220000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 203952]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0
23,PT10M25.00S,2025-02-27T00:46:46.5Z,1,REGULAR,steal,,[],203952,,,1610612748,6,2,2025-02-27T00:46:48Z,230000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2025-02-27T00:46:57.2Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,6,2,2025-02-27T00:47:01Z,240000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1630168]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Okongwu,1630168.0
25,PT10M15.00S,2025-02-27T00:46:57.2Z,1,REGULAR,steal,,[],1630168,,,1610612737,6,2,2025-02-27T00:46:59Z,250000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M02.00S,2025-02-27T00:47:09.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,84.70762155059133,90.19607843137256,1610612737,6,2,2025-02-27T00:49:51Z,260000,False,201.0,91.0,1,right,MISS T. Young 22' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Right,22.07,Missed,,,,,,,,,,,,,,,,,,
27,PT09M59.00S,2025-02-27T00:47:12.6Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,6,2,2025-02-27T00:47:15Z,270000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT09M54.00S,2025-02-27T00:47:17.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,33.459264126149804,23.52941176470588,1610612748,6,2,2025-02-27T00:49:57Z,280000,False,132.0,262.0,1,left,MISS A. Wiggins 29' running 3PT,[203952],1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,29.36,Missed,,,,,,,,,,,,,,,,,,
29,PT09M51.00S,2025-02-27T00:47:20.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,2,2025-02-27T00:47:24Z,290000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
31,PT09M35.00S,2025-02-27T00:47:41.6Z,1,REGULAR,foul,personal,[],1629639,,,1610612737,6,2,2025-02-27T00:47:51Z,310000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1630168]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,
33,PT09M29.00S,2025-02-27T00:48:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,91.40932982917214,59.068627450980394,1610612737,6,2,2025-02-27T00:48:08Z,330000,False,45.0,28.0,1,right,MISS Z. Risacher driving finger roll Layup,[1642258],1610612737.0,ATL,driving finger roll,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2025-02-27T00:48:01.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,6,2,2025-02-27T00:48:08Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,33.0,,,,,,,,
36,PT09M13.00S,2025-02-27T00:48:41.8Z,1,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,6,2,2025-02-27T00:48:50Z,360000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,,,,1628480.0,,,,,,,,,,,2.0,,
61,PT08M59.00S,2025-02-27T00:49:11.6Z,1,REGULAR,turnover,out-of-bounds,[],1630700,,,1610612737,6,2,2025-02-27T01:54:04Z,385000,False,,,0,,D. Daniels step out-of-bounds TURNOVER (1 TO),[1630700],1610612737.0,ATL,step,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,,1662.0,,,,,,,,,,,1.0,,
39,PT08M40.00S,2025-02-27T00:49:21.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,13.748357424441524,56.372549019607845,1610612748,8,2,2025-02-27T00:53:19Z,390000,False,-32.0,77.0,1,left,B. Adebayo 8' floating Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1628389, 1630558]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.31,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
41,PT08M26.00S,2025-02-27T00:49:36.0Z,1,REGULAR,3pt,Jump Shot,[],1642258,74.72076215505913,12.745098039215685,1610612737,8,5,2025-02-27T00:55:05Z,410000,False,-186.0,185.0,1,right,Z. Risacher 26' 3PT pullup (3 PTS),[1642258],1610612737.0,ATL,pullup,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,26.26,Made,3.0,,,,,,,,,,,,,,,,,
42,PT08M10.00S,2025-02-27T00:49:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628389,8.09789750328515,95.09803921568627,1610612748,8,5,2025-02-27T00:49:57Z,420000,False,-225.0,24.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
43,PT08M07.00S,2025-02-27T00:49:55.0Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,8,5,2025-02-27T00:49:57Z,430000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
44,PT08M00.00S,2025-02-27T00:50:02.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642258,85.49605781865965,49.50980392156863,1610612737,8,7,2025-02-27T00:50:08Z,440000,False,-2.0,84.0,1,right,Z. Risacher 8' turnaround Hook (5 PTS) (T. Young 1 AST),"[1642258, 1629027]",1610612737.0,ATL,turnaround,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,5.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
46,PT07M40.00S,2025-02-27T00:50:27.4Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612748,8,7,2025-02-27T00:50:44Z,460000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Herro 2 FT),"[1629027, 1629639]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
48,PT07M40.00S,2025-02-27T00:50:49.4Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,9,7,2025-02-27T00:51:08Z,480000,False,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
49,PT07M40.00S,2025-02-27T00:50:49.4Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,9,7,2025-02-27T00:51:08Z,490000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M37.00S,2025-02-27T00:50:52.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,9,7,2025-02-27T00:51:08Z,500000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,
51,PT07M30.00S,2025-02-27T00:51:15.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.51182654402102,45.588235294117645,1610612737,9,9,2025-02-27T00:51:21Z,510000,False,-22.0,8.0,1,right,O. Okongwu alley-oop DUNK (2 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
53,PT07M19.00S,2025-02-27T00:51:24.9Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,50.73529411764706,1610612748,12,9,2025-02-27T00:51:30Z,530000,False,-4.0,250.0,1,left,T. Herro 24' 3PT  (4 PTS) (D. Mitchell 2 AST),"[1629639, 1630558]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,24.97,Made,4.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
55,PT06M58.00S,2025-02-27T00:51:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630168,95.48291721419186,96.07843137254902,1610612737,12,12,2025-02-27T00:51:50Z,550000,False,230.0,-10.0,1,right,O. Okongwu 3PT  (5 PTS) (Z. Risacher 1 AST),"[1630168, 1642258]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.06,Made,5.0,Z. Risacher,1642258.0,1.0,,,,,,,,,,,,,,
57,PT06M50.00S,2025-02-27T00:51:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,29.77989487516426,26.715686274509803,1610612748,15,12,2025-02-27T00:52:00Z,570000,False,116.0,227.0,1,left,T. Herro 25' 3PT pullup (7 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.55,Made,7.0,,,,,,,,,,,,,,,,,
58,PT06M31.00S,2025-02-27T00:52:16.8Z,1,REGULAR,turnover,traveling,[],1631243,,,1610612737,15,12,2025-02-27T00:52:24Z,580000,False,,,0,,M. Gueye traveling TURNOVER (1 TO),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,,,,,,,1662.0,,,,,,,,,,,1.0,,
59,PT06M31.00S,2025-02-27T00:52:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,12,2025-02-27T00:52:28Z,590000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,out,[],203952,,,1610612748,15,12,2025-02-27T00:55:06Z,610000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,out,[],1629027,,,1610612748,15,12,2025-02-27T00:55:06Z,620000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,out,[],1631243,,,1610612748,15,12,2025-02-27T00:55:06Z,630000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,15,12,2025-02-27T00:55:06Z,640000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612748,15,12,2025-02-27T00:55:06Z,650000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2025-02-27T00:54:45.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612748,15,12,2025-02-27T00:55:06Z,660000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2025-02-27T00:55:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,5.863994743758213,44.11764705882353,1610612748,17,12,2025-02-27T00:55:45Z,670000,False,29.0,3.0,1,left,K. Ware alley-oop Layup (2 PTS) (T. Herro 1 AST),"[1642276, 1629639]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.95,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
70,PT05M51.00S,2025-02-27T00:56:01.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,92.32917214191852,3.431372549019608,1610612737,17,12,2025-02-27T00:56:07Z,690000,False,-233.0,20.0,1,right,MISS G. Niang 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2025-02-27T00:56:05.4Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,17,12,2025-02-27T00:56:07Z,700000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,
72,PT05M41.00S,2025-02-27T00:56:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.12023653088042,39.46078431372549,1610612748,17,12,2025-02-27T00:56:18Z,710000,False,53.0,52.0,1,left,MISS T. Herro 7' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2025-02-27T00:56:16.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,17,12,2025-02-27T00:56:18Z,720000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,
74,PT05M31.00S,2025-02-27T00:56:21.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,91.01511169513797,48.03921568627451,1610612737,17,12,2025-02-27T00:56:27Z,730000,False,-10.0,32.0,1,right,MISS O. Okongwu driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2025-02-27T00:56:24.6Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,17,12,2025-02-27T00:56:27Z,740000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,
76,PT05M16.00S,2025-02-27T00:56:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,18.347568988173457,45.83333333333333,1610612748,19,12,2025-02-27T00:56:45Z,750000,False,21.0,120.0,1,left,D. Mitchell 12' driving floating Jump Shot (2 PTS) (D. Robinson 1 AST),"[1630558, 1629130]",1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,12.18,Made,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
78,PT05M05.00S,2025-02-27T00:56:48.2Z,1,REGULAR,3pt,Jump Shot,[],1627747,88.78120893561103,94.85294117647058,1610612737,19,15,2025-02-27T00:56:53Z,770000,False,224.0,53.0,1,right,C. LeVert 3PT pullup (3 PTS),[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.05,Made,3.0,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2025-02-27T00:57:01.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.469776609724048,46.81372549019608,1610612748,21,15,2025-02-27T01:10:29Z,780000,False,16.0,-1.0,1,left,K. Ware cutting DUNK (4 PTS) (D. Robinson 2 AST),"[1642276, 1629130]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,
81,PT04M37.00S,2025-02-27T00:57:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.51182654402102,47.794117647058826,1610612737,21,17,2025-02-27T00:57:21Z,800000,False,-11.0,8.0,1,right,D. Daniels cutting Layup (4 PTS) (O. Okongwu 2 AST),"[1630700, 1630168]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,,,
83,PT04M13.00S,2025-02-27T00:57:40.3Z,1,REGULAR,2pt,Jump Shot,[],1629639,6.783837056504599,69.85294117647058,1610612748,23,17,2025-02-27T00:57:44Z,820000,False,-99.0,11.0,1,left,T. Herro 9' driving floating Jump Shot (9 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,9.99,Made,9.0,,,,,,,,,,,,,,,,,
84,PT04M01.00S,2025-02-27T00:57:51.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642258,89.70105124835742,56.86274509803921,1610612737,23,19,2025-02-27T00:57:56Z,830000,False,34.0,44.0,1,right,Z. Risacher driving Hook (7 PTS),[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,7.0,,,,,,,,,,,,,,,,,
85,PT03M46.00S,2025-02-27T00:58:06.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.601182654402102,50.245098039215684,1610612748,25,19,2025-02-27T01:00:34Z,840000,False,-1.0,0.0,1,left,B. Adebayo driving DUNK (4 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.12,Made,4.0,,,,,,,,,,,,,,,,,
86,PT03M37.00S,2025-02-27T00:58:15.7Z,1,REGULAR,3pt,Jump Shot,[],1627777,72.35545335085413,76.9607843137255,1610612737,25,22,2025-02-27T00:58:21Z,850000,False,135.0,207.0,1,right,G. Niang 24' 3PT  (3 PTS) (D. Daniels 2 AST),"[1627777, 1630700]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,24.74,Made,3.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,,,
88,PT03M19.00S,2025-02-27T00:58:33.8Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,25,22,2025-02-27T00:58:38Z,870000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1630700]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Daniels,1630700.0
89,PT03M19.00S,2025-02-27T00:58:33.8Z,1,REGULAR,steal,,[],1630700,,,1610612737,25,22,2025-02-27T00:58:36Z,880000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT03M14.00S,2025-02-27T00:58:38.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642258,71.69842312746385,22.54901960784314,1610612737,25,22,2025-02-27T00:58:45Z,890000,False,-137.0,214.0,1,right,MISS Z. Risacher 25' running pullup 3PT,[1642258],1610612737.0,ATL,running pullup,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
91,PT03M14.00S,2025-02-27T00:58:38.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,25,22,2025-02-27T01:01:21Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,90.0,,,,,,,,
