actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
15,PT11M06.00S,2022-03-28T23:10:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,4.944152431011826,50.73529411764706,1610612739,0,0,2022-03-28T23:11:02Z,150000,-4.0,-6.0,1,left,MISS L. Markkanen alley-oop Layup,[1628374],1610612739.0,CLE,alley-oop,,,Markkanen,L. Markkanen,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2022-03-28T23:11:00.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,0,2022-03-28T23:11:02Z,160000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
17,PT11M00.00S,2022-03-28T23:11:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,75.1149802890933,8.57843137254902,1610612753,0,0,2022-03-28T23:11:08Z,170000,-207.0,181.0,1,right,MISS C. Anthony 27' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2022-03-28T23:11:07.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,0,0,2022-03-28T23:11:08Z,180000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M48.00S,2022-03-28T23:11:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,34.37910643889619,71.32352941176471,1610612739,3,0,2022-03-28T23:11:17Z,190000,-107.0,271.0,1,left,D. Garland 29' 3PT  (3 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,29.09,Made,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,
21,PT10M37.00S,2022-03-28T23:11:30.0Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612753,3,0,2022-03-28T23:13:25Z,210000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1628374, 1628976]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,202049.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,
23,PT10M37.00S,2022-03-28T23:11:52.9Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,3,0,2022-03-28T23:13:50Z,230000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M37.00S,2022-03-28T23:11:52.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,3,0,2022-03-28T23:13:50Z,240000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,
38,PT10M37.00S,2022-03-28T23:11:52.9Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,3,0,2022-03-28T23:13:50Z,245000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
39,PT10M37.00S,2022-03-28T23:11:52.9Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,3,0,2022-03-28T23:13:50Z,247500,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
25,PT10M20.00S,2022-03-28T23:12:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,12.171484888304862,46.07843137254902,1610612739,3,0,2022-03-28T23:15:17Z,250000,20.0,62.0,1,left,MISS L. Markkanen 6' driving floating bank Shot,[1628374],1610612739.0,CLE,driving floating bank,,,Markkanen,L. Markkanen,,,,,6.49,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M17.00S,2022-03-28T23:12:27.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,3,0,2022-03-28T23:15:17Z,260000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT10M05.00S,2022-03-28T23:12:40.1Z,1,REGULAR,3pt,Jump Shot,[],1628964,91.93495400788436,94.6078431372549,1610612753,3,3,2022-03-28T23:12:57Z,270000,223.0,23.0,1,right,M. Bamba 3PT  (3 PTS) (F. Wagner 1 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,22.42,Made,,,,,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
30,PT09M51.00S,2022-03-28T23:13:01.6Z,1,REGULAR,foul,offensive,[],1630596,,,1610612739,3,3,2022-03-28T23:13:11Z,290000,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1630532]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,202007.0,1.0,0.0,Wagner,1630532.0,,,,,,
32,PT09M51.00S,2022-03-28T23:13:01.6Z,1,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,3,3,2022-03-28T23:13:01Z,310000,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,,,
33,PT09M28.00S,2022-03-28T23:13:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,92.85479632063075,54.90196078431373,1610612753,3,3,2022-03-28T23:13:34Z,320000,25.0,15.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M23.00S,2022-03-28T23:13:32.3Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,3,3,2022-03-28T23:13:32Z,330000,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
35,PT09M21.00S,2022-03-28T23:13:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628964,93.38042049934296,50.0,1610612753,3,3,2022-03-28T23:13:39Z,340000,0.0,10.0,1,right,MISS M. Bamba putback Layup,[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M19.00S,2022-03-28T23:13:36.2Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,3,3,2022-03-28T23:13:36Z,350000,,,0,,C. Anthony REBOUND (Off:1 Def:0),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
37,PT09M13.00S,2022-03-28T23:13:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630175,94.95729303547962,49.50980392156863,1610612753,3,5,2022-03-28T23:13:46Z,360000,-2.0,-5.0,1,right,C. Anthony running finger roll Layup (2 PTS),[1630175],1610612753.0,ORL,running finger roll,,,Anthony,C. Anthony,,,,,0.57,Made,,,,,2.0,,,,,,,,,,,,,,
40,PT08M56.00S,2022-03-28T23:13:58.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,35.29894875164258,14.705882352941178,1610612739,6,5,2022-03-28T23:14:04Z,370000,176.0,279.0,1,left,D. Garland 33' 3PT  (6 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,33.04,Made,,,,,6.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
42,PT08M38.00S,2022-03-28T23:14:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628964,93.9060446780552,3.6764705882352944,1610612753,6,8,2022-03-28T23:14:20Z,390000,-232.0,5.0,1,right,M. Bamba 3PT  (6 PTS) (C. Anthony 1 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.16,Made,,,,,6.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,
44,PT08M20.00S,2022-03-28T23:14:35.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,4.418528252299605,50.245098039215684,1610612739,8,8,2022-03-28T23:14:41Z,410000,-1.0,-11.0,1,left,E. Mobley alley-oop DUNK (2 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,1.11,Made,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,
46,PT08M02.00S,2022-03-28T23:14:54.8Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,8,8,2022-03-28T23:15:01Z,430000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,,,,,,,,,,,202056.0,,,,,1.0,,,,,
47,PT07M56.00S,2022-03-28T23:15:11.8Z,1,REGULAR,foul,personal,[],1630181,,,1610612739,8,8,2022-03-28T23:51:42Z,440000,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 1629636]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,202007.0,1.0,0.0,Garland,1629636.0,,,,,,
49,PT07M47.00S,2022-03-28T23:15:35.0Z,1,REGULAR,turnover,bad pass,[],1628374,,,1610612739,8,8,2022-03-28T23:15:38Z,460000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1630175]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,
50,PT07M47.00S,2022-03-28T23:15:35.0Z,1,REGULAR,steal,,[],1630175,,,1610612753,8,8,2022-03-28T23:15:37Z,470000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M43.00S,2022-03-28T23:15:39.6Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,8,8,2022-03-28T23:15:44Z,480000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1627747]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,
52,PT07M43.00S,2022-03-28T23:15:39.6Z,1,REGULAR,steal,,[],1627747,,,1610612739,8,8,2022-03-28T23:15:42Z,490000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2022-03-28T23:15:44.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,5.995400788436268,52.450980392156865,1610612739,10,8,2022-03-28T23:15:50Z,500000,-12.0,4.0,1,left,L. Markkanen running DUNK (2 PTS) (C. LeVert 1 AST),"[1628374, 1627747]",1610612739.0,CLE,running,,,Markkanen,L. Markkanen,,,,,1.29,Made,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,
55,PT07M17.00S,2022-03-28T23:16:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,89.83245729303549,40.931372549019606,1610612753,10,8,2022-03-28T23:16:11Z,520000,-45.0,43.0,1,right,MISS F. Wagner 6' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,6.25,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M14.00S,2022-03-28T23:16:09.1Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,10,8,2022-03-28T23:16:11Z,530000,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
57,PT07M10.00S,2022-03-28T23:16:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,5.863994743758213,47.794117647058826,1610612739,12,8,2022-03-28T23:16:19Z,540000,11.0,3.0,1,left,C. LeVert running Layup (2 PTS),[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,1.13,Made,,,,,2.0,,,,,,,,,,,,,,
58,PT06M59.00S,2022-03-28T23:16:23.6Z,1,REGULAR,3pt,Jump Shot,[],1630181,65.65374507227332,19.362745098039216,1610612753,12,11,2022-03-28T23:16:28Z,550000,-153.0,270.0,1,right,R. Hampton 31' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630181, 1628976]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,31.08,Made,,,,,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
60,PT06M41.00S,2022-03-28T23:16:43.9Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612739,12,11,2022-03-28T23:16:57Z,570000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Mobley 2 FT),"[1628964, 1630596]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,202049.0,1.0,0.0,Mobley,1630596.0,,,,,,
62,PT06M41.00S,2022-03-28T23:16:55.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,11,2022-03-28T23:16:55Z,590000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M41.00S,2022-03-28T23:18:11.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,12,11,2022-03-28T23:19:51Z,600000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M41.00S,2022-03-28T23:18:11.3Z,1,REGULAR,substitution,in,[],201567,,,1610612739,12,11,2022-03-28T23:19:51Z,610000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M41.00S,2022-03-28T23:20:02.0Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,12,11,2022-03-28T23:20:20Z,620000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M41.00S,2022-03-28T23:20:02.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,12,11,2022-03-28T23:20:20Z,630000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2022-03-28T23:20:02.0Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,12,11,2022-03-28T23:20:20Z,640000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2022-03-28T23:20:05.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,12,11,2022-03-28T23:20:20Z,650000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
70,PT06M24.00S,2022-03-28T23:20:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630181,82.9993429697766,95.09803921568627,1610612753,12,14,2022-03-28T23:20:39Z,660000,225.0,107.0,1,right,R. Hampton 24' 3PT  (6 PTS) (W. Carter Jr. 2 AST),"[1630181, 1628976]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,24.97,Made,,,,,6.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,
72,PT06M06.00S,2022-03-28T23:20:55.4Z,1,REGULAR,foul,personal,[],1630181,,,1610612739,12,14,2022-03-28T23:21:02Z,680000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 1629636]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,202056.0,2.0,0.0,Garland,1629636.0,,,,,,
74,PT06M06.00S,2022-03-28T23:21:07.6Z,1,REGULAR,substitution,out,[],1630181,,,1610612739,12,14,2022-03-28T23:21:13Z,700000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M06.00S,2022-03-28T23:21:07.6Z,1,REGULAR,substitution,in,[],1628365,,,1610612739,12,14,2022-03-28T23:21:13Z,710000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2022-03-28T23:21:25.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.338370565045992,48.77450980392157,1610612739,14,14,2022-03-28T23:21:29Z,720000,6.0,-2.0,1,left,E. Mobley DUNK (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.65,Made,,,,,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,,
78,PT05M48.00S,2022-03-28T23:21:39.5Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,14,14,2022-03-28T23:21:49Z,740000,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,,,,,,,,,,,202056.0,,,,,1.0,,,,,
79,PT05M37.00S,2022-03-28T23:21:56.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,16.245072273324574,21.323529411764707,1610612739,14,14,2022-03-28T23:22:01Z,750000,143.0,100.0,1,left,MISS D. Garland 17' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2022-03-28T23:21:58.7Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,14,14,2022-03-28T23:22:01Z,760000,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
81,PT05M25.00S,2022-03-28T23:22:09.5Z,1,REGULAR,2pt,Jump Shot,[],1628365,84.70762155059133,25.0,1610612753,14,14,2022-03-28T23:22:16Z,770000,-125.0,91.0,1,right,MISS M. Fultz 15' step back Shot,[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2022-03-28T23:22:13.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,14,14,2022-03-28T23:22:16Z,780000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
83,PT05M12.00S,2022-03-28T23:22:22.4Z,1,REGULAR,3pt,Jump Shot,[],201567,32.802233902759525,60.78431372549019,1610612739,14,14,2022-03-28T23:22:27Z,790000,-54.0,256.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M07.00S,2022-03-28T23:22:27.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,14,14,2022-03-28T23:22:27Z,800000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,83.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
85,PT04M59.00S,2022-03-28T23:22:35.2Z,1,REGULAR,3pt,Jump Shot,[],1628964,94.03745072273325,96.07843137254902,1610612753,14,14,2022-03-28T23:22:39Z,810000,230.0,4.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2022-03-28T23:22:36.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,14,14,2022-03-28T23:22:39Z,820000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
87,PT04M58.00S,2022-03-28T23:22:41.7Z,1,REGULAR,foul,personal,[],1628976,,,1610612739,14,14,2022-03-28T23:22:47Z,830000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 201567]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,202056.0,1.0,0.0,Love,201567.0,,,,,,
89,PT04M58.00S,2022-03-28T23:22:48.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,14,14,2022-03-28T23:23:05Z,850000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M58.00S,2022-03-28T23:22:48.0Z,1,REGULAR,substitution,in,[],1629164,,,1610612739,14,14,2022-03-28T23:23:05Z,860000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2022-03-28T23:23:33.7Z,1,REGULAR,3pt,Jump Shot,[],1627747,31.750985545335087,54.65686274509803,1610612739,14,14,2022-03-28T23:23:37Z,870000,-23.0,246.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2022-03-28T23:23:36.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,14,2022-03-28T23:23:36Z,880000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
