actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
35,PT08M06.00S,2022-03-14T23:14:33.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,8,9,2022-03-14T23:15:17Z,350000,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M05.00S,2022-03-14T23:14:34.3Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,8,9,2022-03-14T23:15:17Z,360000,,,0,,I. Zubac REBOUND (Off:2 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,35.0,2.0,0.0,2.0,,,,,,,,,,,
37,PT07M59.00S,2022-03-14T23:14:38.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,93.77463863337714,95.83333333333334,1610612746,8,12,2022-03-14T23:14:42Z,370000,229.0,6.0,1,right,A. Coffey 3PT  (3 PTS) (L. Kennard 2 AST),"[1629599, 1628379]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.93,Made,3.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,,
39,PT07M49.00S,2022-03-14T23:14:48.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,6.258212877792378,50.49019607843137,1610612739,10,12,2022-03-14T23:15:00Z,390000,-2.0,6.0,1,left,L. Markkanen DUNK (2 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,0.68,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
41,PT07M31.00S,2022-03-14T23:15:09.9Z,1,REGULAR,foul,personal,[],1628374,,,1610612746,10,12,2022-03-14T23:15:19Z,410000,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 1627826]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,201639.0,1.0,0.0,Zubac,1627826.0,,,,,,
43,PT07M26.00S,2022-03-14T23:15:32.0Z,1,REGULAR,3pt,Jump Shot,[],201587,66.96780551905388,26.47058823529412,1610612746,10,12,2022-03-14T23:15:38Z,430000,-118.0,258.0,1,right,MISS N. Batum 28' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,28.35,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M21.00S,2022-03-14T23:15:37.0Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,10,12,2022-03-14T23:15:38Z,440000,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,
45,PT07M12.00S,2022-03-14T23:15:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630596,4.155716162943495,95.58823529411765,1610612739,13,12,2022-03-14T23:15:50Z,450000,-228.0,-13.0,1,left,E. Mobley 3PT  (7 PTS) (I. Okoro 2 AST),"[1630596, 1630171]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,22.83,Made,7.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,,,
47,PT06M45.00S,2022-03-14T23:16:14.1Z,1,REGULAR,2pt,Jump Shot,[],1629611,87.59855453350855,76.22549019607843,1610612746,13,12,2022-03-14T23:16:17Z,470000,131.0,64.0,1,right,MISS T. Mann 14' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
48,PT06M44.00S,2022-03-14T23:16:15.1Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,13,12,2022-03-14T23:16:49Z,480000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,
49,PT06M37.00S,2022-03-14T23:16:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,33.722076215505915,60.29411764705882,1610612739,16,12,2022-03-14T23:16:37Z,490000,-51.0,264.0,1,left,L. Markkanen 26' 3PT  (5 PTS) (D. Garland 4 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.95,Made,5.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,,
51,PT06M20.00S,2022-03-14T23:16:37.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,89.43823915900131,3.6764705882352944,1610612746,16,15,2022-03-14T23:16:45Z,510000,-232.0,47.0,1,right,L. Kennard 3PT  (5 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,23.63,Made,5.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,,
53,PT06M11.00S,2022-03-14T23:16:49.6Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612739,16,15,2022-03-14T23:19:49Z,530000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Mobley 2 FT),"[1627826, 1630596]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,201639.0,1.0,0.0,Mobley,1630596.0,,,,,,
55,PT06M11.00S,2022-03-14T23:17:20.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,15,2022-03-14T23:17:20Z,550000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M11.00S,2022-03-14T23:20:17.4Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,16,15,2022-03-14T23:20:17Z,560000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M11.00S,2022-03-14T23:20:17.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,16,15,2022-03-14T23:20:17Z,570000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,
58,PT06M11.00S,2022-03-14T23:20:35.4Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,17,15,2022-03-14T23:20:35Z,580000,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
59,PT05M55.00S,2022-03-14T23:20:52.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.64980289093299,46.81372549019608,1610612746,17,17,2022-03-14T23:20:58Z,590000,-16.0,54.0,1,right,I. Zubac driving Hook (6 PTS) (N. Batum 2 AST),"[1627826, 201587]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,5.65,Made,6.0,N. Batum,201587.0,2.0,,,,,,,,,,,,,,,
61,PT05M40.00S,2022-03-14T23:21:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.514454664914586,35.294117647058826,1610612739,17,17,2022-03-14T23:21:11Z,610000,74.0,56.0,1,left,MISS D. Garland 9' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,9.22,Missed,,,,,,,,,,,,,,,,,,,
62,PT05M38.00S,2022-03-14T23:21:09.7Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,17,17,2022-03-14T23:21:09Z,620000,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,61.0,1.0,0.0,1.0,,,,,,,,,,,
63,PT05M31.00S,2022-03-14T23:21:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630205,30.831143232588698,70.09803921568627,1610612739,20,17,2022-03-14T23:21:22Z,630000,-100.0,237.0,1,left,L. Stevens 25' 3PT  (3 PTS) (I. Okoro 3 AST),"[1630205, 1630171]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,25.77,Made,3.0,I. Okoro,1630171.0,3.0,,,,,,,,,,,,,,,
65,PT05M12.00S,2022-03-14T23:21:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,87.59855453350855,52.69607843137255,1610612746,20,17,2022-03-14T23:21:42Z,650000,13.0,64.0,1,right,MISS L. Kennard 6' driving floating Shot,[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M09.00S,2022-03-14T23:21:38.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,17,2022-03-14T23:21:42Z,660000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,65.0,2.0,1.0,1.0,,,,,,,,,,,
67,PT05M06.00S,2022-03-14T23:21:42.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630596,5.863994743758213,34.55882352941176,1610612739,20,17,2022-03-14T23:22:10Z,670000,77.0,3.0,1,left,MISS E. Mobley 7' driving floating Shot - blocked,"[1630596, 1629611]",1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,7.72,Missed,,,,,,,,,,,,,,Mann,1629611.0,,,,
68,PT05M06.00S,2022-03-14T23:21:42.2Z,1,REGULAR,block,,[],1629611,,,1610612739,20,17,2022-03-14T23:21:44Z,680000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M05.00S,2022-03-14T23:21:43.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,20,17,2022-03-14T23:22:10Z,690000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT04M57.00S,2022-03-14T23:21:50.1Z,1,REGULAR,3pt,Jump Shot,[],1629599,69.72733245729303,76.47058823529412,1610612746,20,20,2022-03-14T23:21:57Z,700000,132.0,232.0,1,right,A. Coffey 26' 3PT  (6 PTS) (L. Kennard 3 AST),"[1629599, 1628379]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,26.72,Made,6.0,L. Kennard,1628379.0,3.0,,,,,,,,,,,,,,,
72,PT04M29.00S,2022-03-14T23:22:18.1Z,1,REGULAR,2pt,Jump Shot,[],1630205,6.521024967148489,78.43137254901961,1610612739,20,20,2022-03-14T23:22:21Z,720000,-142.0,9.0,1,left,MISS L. Stevens 14' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,14.25,Missed,,,,,,,,,,,,,,,,,,,
73,PT04M27.00S,2022-03-14T23:22:20.1Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,20,20,2022-03-14T23:22:21Z,730000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,
74,PT04M22.00S,2022-03-14T23:22:25.5Z,1,REGULAR,3pt,Jump Shot,[],201587,69.07030223390277,67.8921568627451,1610612746,20,20,2022-03-14T23:22:33Z,740000,89.0,238.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
75,PT04M19.00S,2022-03-14T23:22:28.5Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,20,20,2022-03-14T23:22:33Z,750000,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,
76,PT04M15.00S,2022-03-14T23:22:32.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630205,5.601182654402102,49.01960784313725,1610612739,22,20,2022-03-14T23:22:57Z,760000,5.0,0.0,1,left,L. Stevens running Layup (5 PTS),[1630205],1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,0.49,Made,5.0,,,,,,,,,,,,,,,,,,
77,PT03M51.00S,2022-03-14T23:23:01.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,22,20,2022-03-14T23:23:01Z,770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612746,22,20,2022-03-14T23:23:26Z,780000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612746,22,20,2022-03-14T23:23:26Z,790000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,out,[],1630205,,,1610612746,22,20,2022-03-14T23:23:26Z,800000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,out,[],201587,,,1610612746,22,20,2022-03-14T23:23:26Z,810000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,in,[],201567,,,1610612746,22,20,2022-03-14T23:23:26Z,820000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,in,[],202334,,,1610612746,22,20,2022-03-14T23:23:26Z,830000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,in,[],1627747,,,1610612746,22,20,2022-03-14T23:23:26Z,840000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M51.00S,2022-03-14T23:23:02.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,22,20,2022-03-14T23:23:26Z,850000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M49.00S,2022-03-14T23:23:39.7Z,1,REGULAR,2pt,Jump Shot,[],1628379,84.05059132720105,19.11764705882353,1610612746,22,22,2022-03-14T23:23:45Z,860000,-154.0,97.0,1,right,L. Kennard 18' Jump Shot (7 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,18.26,Made,7.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,,
88,PT03M22.00S,2022-03-14T23:24:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.514454664914586,61.51960784313726,1610612739,24,22,2022-03-14T23:24:19Z,880000,-58.0,56.0,1,left,C. LeVert 8' turnaround Jump Shot (2 PTS) (E. Davis 1 AST),"[1627747, 202334]",1610612739.0,CLE,turnaround,,,LeVert,C. LeVert,,,,,8.01,Made,2.0,E. Davis,202334.0,1.0,,,,,,,,,,,,,,,
90,PT03M08.00S,2022-03-14T23:24:24.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,24,22,2022-03-14T23:24:24Z,900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M08.00S,2022-03-14T23:24:41.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,24,22,2022-03-14T23:24:47Z,910000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M08.00S,2022-03-14T23:24:41.3Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,24,22,2022-03-14T23:24:47Z,920000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M56.00S,2022-03-14T23:25:06.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,66.70499342969777,64.2156862745098,1610612746,24,22,2022-03-14T23:25:13Z,930000,71.0,260.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
94,PT02M54.00S,2022-03-14T23:25:08.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,24,22,2022-03-14T23:25:13Z,940000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,
95,PT02M53.00S,2022-03-14T23:25:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612739,24,22,2022-03-14T23:30:58Z,950000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Okoro 2 FT),"[1628379, 1630171]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,,,203591.0,1.0,0.0,Okoro,1630171.0,,,,,,
