actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-06T23:12:10.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-06T23:12:10Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2022-02-06T23:12:17.0Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2022-02-06T23:12:17Z,40000,,,0,,Jump Ball J. Allen vs. D. Sabonis: Tip to E. Mobley,"[1630596, 1628386, 1627734]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2022-02-06T23:12:35.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,0,0,2022-02-06T23:12:35Z,70000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2022-02-06T23:12:52.1Z,1,REGULAR,3pt,Jump Shot,[],1628386,73.53810775295663,87.5,1610612739,0,0,2022-02-06T23:13:17Z,80000,188.0,196.0,1,right,MISS J. Allen 27' 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
9,PT11M29.00S,2022-02-06T23:12:54.1Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,0,0,2022-02-06T23:12:57Z,90000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
10,PT11M11.00S,2022-02-06T23:13:13.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,6.258212877792378,50.245098039215684,1610612754,0,0,2022-02-06T23:13:21Z,100000,-1.0,6.0,1,left,MISS D. Sabonis turnaround Shot,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,0.64,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M08.00S,2022-02-06T23:13:16.0Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,0,0,2022-02-06T23:13:21Z,110000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
12,PT11M03.00S,2022-02-06T23:13:20.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630596,86.41590013140605,29.901960784313726,1610612739,0,0,2022-02-06T23:14:00Z,120000,-100.0,75.0,1,right,MISS E. Mobley 12' floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,12.55,Missed,,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2022-02-06T23:13:22.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,0,0,2022-02-06T23:14:00Z,130000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
14,PT10M56.00S,2022-02-06T23:13:30.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,0,0,2022-02-06T23:13:30Z,140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2022-02-06T23:13:48.1Z,1,REGULAR,3pt,Jump Shot,[],1628470,8.886333771353483,1.9607843137254901,1610612754,0,0,2022-02-06T23:13:54Z,150000,240.0,31.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2022-02-06T23:13:50.1Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,0,0,2022-02-06T23:13:54Z,160000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
