actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT11M00.00S,2021-12-16T00:11:24.0Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,0,0,2021-12-16T00:11:45Z,160000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,
17,PT10M48.00S,2021-12-16T00:11:35.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630171,93.77463863337714,50.245098039215684,1610612739,2,0,2021-12-16T00:11:51Z,170000,1.0,6.0,1,right,I. Okoro alley-oop DUNK (2 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,alley-oop,,,Okoro,I. Okoro,,,,,,,,0.61,Made,,,,,2.0,J. Allen,1628386.0,1.0,,,,,,,,
19,PT10M24.00S,2021-12-16T00:12:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629717,29.38567674113009,78.67647058823529,1610612745,2,0,2021-12-16T00:12:06Z,190000,-143.0,224.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,26.57,Missed,,,,,,,,,,,,,,,,
20,PT10M21.00S,2021-12-16T00:12:03.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,2,0,2021-12-16T00:12:06Z,200000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M07.00S,2021-12-16T00:12:17.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,92.32917214191852,34.068627450980394,1610612739,4,0,2021-12-16T00:12:23Z,210000,-80.0,20.0,1,right,J. Allen 8' turnaround Hook (2 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,,,,8.21,Made,,,,,2.0,,,,,,,,,,,
22,PT09M52.00S,2021-12-16T00:12:34.9Z,1,REGULAR,turnover,out-of-bounds,[],201571,,,1610612745,4,0,2021-12-16T00:12:47Z,220000,,,0,,D. Augustin bad pass out-of-bounds TURNOVER (1 TO),[201571],1610612745.0,HOU,bad pass,,,Augustin,D. Augustin,,,,,1.0,,,,,,,,,,,,,203177.0,,,,,,,
23,PT09M36.00S,2021-12-16T00:12:53.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,89.04402102496715,34.31372549019608,1610612739,4,0,2021-12-16T00:13:01Z,230000,-78.0,50.0,1,right,MISS L. Markkanen 9' turnaround Shot,[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,,,,9.33,Missed,,,,,,,,,,,,,,,,
24,PT09M35.00S,2021-12-16T00:12:55.8Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,4,0,2021-12-16T00:12:55Z,240000,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,23.0,2.0,0.0,2.0,,,,,,,,,,,,
25,PT09M33.00S,2021-12-16T00:12:57.4Z,1,REGULAR,turnover,lost ball,[],1628386,,,1610612739,4,0,2021-12-16T00:13:13Z,250000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 201571]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,1.0,Augustin,201571.0,,,,,,,,,,,,,,,,,,
26,PT09M33.00S,2021-12-16T00:12:57.4Z,1,REGULAR,steal,,[],201571,,,1610612745,4,0,2021-12-16T00:12:59Z,260000,,,0,,D. Augustin STEAL (1 STL),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2021-12-16T00:13:04.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201571,27.54599211563732,18.872549019607842,1610612745,4,0,2021-12-16T00:20:12Z,270000,156.0,206.0,1,left,MISS D. Augustin 25' step back 3PT,[201571],1610612745.0,HOU,step back,,,Augustin,D. Augustin,,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,
28,PT09M29.00S,2021-12-16T00:13:06.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,4,0,2021-12-16T00:21:27Z,280000,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,,,
77,PT09M28.00S,2021-12-16T00:13:08.7Z,1,REGULAR,turnover,lost ball,[],1629731,,,1610612739,4,0,2021-12-16T00:21:42Z,285000,,,0,,D. Wade lost ball TURNOVER (1 TO),"[1629731, 1630256]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,1.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,
78,PT09M28.00S,2021-12-16T00:13:08.7Z,1,REGULAR,steal,,[],1630256,,,1610612745,4,0,2021-12-16T00:21:42Z,287500,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M17.00S,2021-12-16T00:13:13.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,36.74441524310118,50.0,1610612745,4,0,2021-12-16T00:21:42Z,290000,0.0,293.0,1,left,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,29.29,Missed,,,,,,,,,,,,,,,,
30,PT09M13.00S,2021-12-16T00:13:17.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,4,0,2021-12-16T00:13:25Z,300000,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,,,
31,PT09M13.00S,2021-12-16T00:13:20.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,4,0,2021-12-16T00:13:20Z,310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M04.00S,2021-12-16T00:13:55.8Z,1,REGULAR,3pt,Jump Shot,[],1629731,76.82325886990802,9.803921568627452,1610612739,7,0,2021-12-16T00:14:03Z,320000,-201.0,165.0,1,right,D. Wade 26' 3PT  (3 PTS) (D. Garland 1 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,26.03,Made,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,,
34,PT08M47.00S,2021-12-16T00:14:24.7Z,1,REGULAR,2pt,Jump Shot,[],1628464,12.434296977660972,75.0,1610612745,7,0,2021-12-16T00:14:34Z,340000,-125.0,64.0,1,left,MISS D. Theis 14' pullup Shot,[1628464],1610612745.0,HOU,pullup,,,Theis,D. Theis,,,,,,,,14.06,Missed,,,,,,,,,,,,,,,,
35,PT08M43.00S,2021-12-16T00:14:28.7Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,7,0,2021-12-16T00:14:34Z,350000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT08M37.00S,2021-12-16T00:14:34.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,65.25952693823915,30.637254901960787,1610612739,7,0,2021-12-16T00:14:44Z,360000,-97.0,274.0,1,right,MISS L. Markkanen 29' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,29.07,Missed,,,,,,,,,,,,,,,,
37,PT08M33.00S,2021-12-16T00:14:38.5Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,7,0,2021-12-16T00:14:44Z,370000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,
38,PT08M23.00S,2021-12-16T00:14:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,3.7614980289093296,96.56862745098039,1610612745,7,0,2021-12-16T00:14:54Z,380000,-233.0,-17.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,,
39,PT08M21.00S,2021-12-16T00:14:49.8Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612745,7,0,2021-12-16T00:14:54Z,390000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,
40,PT08M19.00S,2021-12-16T00:14:52.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629717,31.35676741130092,72.30392156862744,1610612745,7,3,2021-12-16T00:14:58Z,400000,-112.0,242.0,1,left,A. Brooks 26' 3PT  (3 PTS) (D. Augustin 1 AST),"[1629717, 201571]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,26.67,Made,,,,,3.0,D. Augustin,201571.0,1.0,,,,,,,,
42,PT08M12.00S,2021-12-16T00:15:03.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,7,3,2021-12-16T00:15:03Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M12.00S,2021-12-16T00:15:21.3Z,1,REGULAR,stoppage,court clean up,[],0,,,1610612739,7,3,2021-12-16T00:15:21Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2021-12-16T00:15:35.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629731,94.43166885676742,49.50980392156863,1610612739,9,3,2021-12-16T00:15:41Z,440000,-2.0,0.0,1,right,D. Wade cutting DUNK (5 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,,,,0.25,Made,,,,,5.0,D. Garland,1629636.0,2.0,,,,,,,,
46,PT07M45.00S,2021-12-16T00:15:58.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,9.806176084099869,48.28431372549019,1610612745,9,3,2021-12-16T00:16:06Z,460000,9.0,40.0,1,left,MISS J. Tate driving Hook,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,,4.06,Missed,,,,,,,,,,,,,,,,
47,PT07M44.00S,2021-12-16T00:15:59.3Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,9,3,2021-12-16T00:16:06Z,470000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,
48,PT07M42.00S,2021-12-16T00:16:01.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.338370565045992,50.49019607843137,1610612745,9,5,2021-12-16T00:16:12Z,480000,-2.0,-2.0,1,left,J. Tate putback Layup (2 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,,,,0.34,Made,,,,,2.0,,,,,,,,,,,
49,PT07M38.00S,2021-12-16T00:16:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.89027595269383,52.69607843137255,1610612739,11,5,2021-12-16T00:16:36Z,490000,13.0,80.0,1,right,D. Garland 8' driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,8.12,Made,,,,,2.0,,,,,,,,,,,
50,PT07M38.00S,2021-12-16T00:16:33.1Z,1,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612739,11,5,2021-12-16T00:16:46Z,500000,,,0,,J. Tate shooting personal FOUL (1 PF) (Garland 1 FT),"[1630256, 1629636]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Garland,1629636.0,,,
52,PT07M38.00S,2021-12-16T00:16:46.9Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,12,5,2021-12-16T00:16:46Z,520000,,,0,,D. Garland Free Throw 1 of 1 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
53,PT07M22.00S,2021-12-16T00:16:53.2Z,1,REGULAR,turnover,bad pass,[],1628464,,,1610612745,12,5,2021-12-16T00:16:59Z,530000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 1630171]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,1.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,
54,PT07M22.00S,2021-12-16T00:16:53.2Z,1,REGULAR,steal,,[],1630171,,,1610612739,12,5,2021-12-16T00:16:55Z,540000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2021-12-16T00:17:03.4Z,1,REGULAR,foul,offensive,[],1628386,,,1610612739,12,5,2021-12-16T00:17:17Z,550000,,,0,,J. Allen offensive FOUL (1 PF),"[1628386, 1629726]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Mathews,1629726.0,,,
57,PT07M15.00S,2021-12-16T00:17:03.4Z,1,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,12,5,2021-12-16T00:17:03Z,570000,,,0,,J. Allen offensive foul TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.0,,,,,,,,,,,,,101284.0,,,,,,,
58,PT07M00.00S,2021-12-16T00:17:34.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,6.258212877792378,49.50980392156863,1610612745,12,7,2021-12-16T00:17:39Z,580000,2.0,6.0,1,left,J. Tate reverse Layup (4 PTS) (A. Brooks 1 AST),"[1630256, 1629717]",1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,,,,0.68,Made,,,,,4.0,A. Brooks,1629717.0,1.0,,,,,,,,
60,PT06M50.00S,2021-12-16T00:17:45.0Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,12,7,2021-12-16T00:17:53Z,600000,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1630256]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,1.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2021-12-16T00:17:45.0Z,1,REGULAR,steal,,[],1630256,,,1610612745,12,7,2021-12-16T00:17:47Z,610000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2021-12-16T00:17:49.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201571,6.1268068331143235,49.26470588235294,1610612745,12,9,2021-12-16T00:27:03Z,620000,4.0,5.0,1,left,D. Augustin running reverse Layup (2 PTS) (J. Tate 1 AST),"[201571, 1630256]",1610612745.0,HOU,running reverse,,,Augustin,D. Augustin,,,,,,,,0.63,Made,,,,,2.0,J. Tate,1630256.0,1.0,,,,,,,,
64,PT06M45.00S,2021-12-16T00:18:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,9,2021-12-16T00:18:03Z,640000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2021-12-16T00:19:36.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,12,9,2021-12-16T00:20:40Z,650000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2021-12-16T00:19:36.0Z,1,REGULAR,substitution,in,[],201567,,,1610612739,12,9,2021-12-16T00:20:40Z,660000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2021-12-16T00:21:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.9060446780552,53.67647058823529,1610612739,12,9,2021-12-16T00:22:30Z,670000,18.0,5.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,,1.9,Missed,,,,,,,,,,,,,,,,
68,PT06M28.00S,2021-12-16T00:21:05.2Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,12,9,2021-12-16T00:23:45Z,680000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,
69,PT06M28.00S,2021-12-16T00:21:10.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630171,94.40999984741211,50.0,1610612739,12,9,2021-12-16T00:24:05Z,690000,0.0,0.0,1,right,MISS I. Okoro tip Layup,[1630171],1610612739.0,CLE,tip,,,Okoro,I. Okoro,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
70,PT06M27.00S,2021-12-16T00:21:11.9Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,12,9,2021-12-16T00:24:05Z,700000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,
71,PT06M19.00S,2021-12-16T00:21:14.9Z,1,REGULAR,3pt,Jump Shot,[],1629726,29.6484888304862,69.85294117647058,1610612745,12,9,2021-12-16T00:28:41Z,710000,-99.0,226.0,1,left,MISS G. Mathews 24' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,,,,24.7,Missed,,,,,,,,,,,,,,,,
72,PT06M19.00S,2021-12-16T00:21:14.9Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,12,9,2021-12-16T00:21:30Z,720000,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,71.0,4.0,4.0,0.0,,,,,,,,,,,,
73,PT06M11.00S,2021-12-16T00:21:23.2Z,1,REGULAR,2pt,Jump Shot,[],1629636,83.65637319316689,78.18627450980392,1610612739,12,9,2021-12-16T00:29:03Z,730000,141.0,101.0,1,right,MISS D. Garland 17' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,17.34,Missed,,,,,,,,,,,,,,,,
74,PT06M07.00S,2021-12-16T00:21:26.0Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,12,9,2021-12-16T00:21:26Z,740000,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,
75,PT05M59.00S,2021-12-16T00:21:34.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628386,79.97700394218134,51.470588235294116,1610612739,12,9,2021-12-16T00:21:52Z,750000,7.0,136.0,1,right,MISS J. Allen 13' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,13.59,Missed,,,,,,,,,,,,,,,,
76,PT05M56.00S,2021-12-16T00:21:37.1Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,12,9,2021-12-16T00:21:43Z,760000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,
79,PT05M38.00S,2021-12-16T00:21:58.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,6.915243101182654,50.0,1610612745,12,9,2021-12-16T00:22:11Z,770000,0.0,13.0,1,left,MISS J. Tate driving DUNK - blocked,"[1630256, 1628386]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,,1.25,Missed,,,,,,,,,,,,,,Allen,1628386.0,
80,PT05M38.00S,2021-12-16T00:21:58.4Z,1,REGULAR,block,,[],1628386,,,1610612745,12,9,2021-12-16T00:22:05Z,780000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2021-12-16T00:21:58.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,12,9,2021-12-16T00:22:11Z,790000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,
82,PT05M38.00S,2021-12-16T00:22:10.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612745,12,9,2021-12-16T00:22:25Z,800000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M38.00S,2021-12-16T00:22:10.3Z,1,REGULAR,substitution,in,[],201937,,,1610612745,12,9,2021-12-16T00:22:25Z,810000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M34.00S,2021-12-16T00:22:27.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628464,28.86005256241787,22.54901960784314,1610612745,12,9,2021-12-16T00:22:36Z,820000,137.0,219.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,25.83,Missed,,,,,,,,,,,,,,,,
85,PT05M31.00S,2021-12-16T00:22:30.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,12,9,2021-12-16T00:22:36Z,830000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,
