actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-26T23:11:36.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-26T23:11:36Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-12-26T23:11:39.1Z,1,REGULAR,jumpball,recovered,[],1630625,,,1610612761,0,0,2021-12-26T23:11:39Z,40000,,,0,,Jump Ball D. Wilson vs. L. Markkanen: Tip to D. Banton,"[1630625, 1628391, 1628374]",1610612761.0,TOR,startperiod,D. Banton,1630625.0,Banton,D. Banton,Wilson,1628391.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2021-12-26T23:11:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628449,26.49474375821288,77.94117647058823,1610612761,0,0,2021-12-26T23:11:57Z,70000,-140.0,197.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2021-12-26T23:11:55.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,0,0,2021-12-26T23:11:57Z,80000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M36.00S,2021-12-26T23:11:59.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,90.09526938239159,3.9215686274509802,1610612739,3,0,2021-12-26T23:12:03Z,90000,-230.0,41.0,1,right,K. Love 3PT  (3 PTS) (D. Garland 1 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,23.39,Made,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,,,,,
11,PT11M25.00S,2021-12-26T23:12:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630625,32.53942181340342,50.49019607843137,1610612761,3,0,2021-12-26T23:13:05Z,110000,-2.0,253.0,1,left,MISS D. Banton 25' pullup 3PT,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M23.00S,2021-12-26T23:12:12.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,3,0,2021-12-26T23:12:14Z,120000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M06.00S,2021-12-26T23:12:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,92.9862023653088,51.71568627450981,1610612739,5,0,2021-12-26T23:12:33Z,130000,9.0,13.0,1,right,D. Wade cutting Layup (2 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,1.59,Made,,,,,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,
15,PT11M00.00S,2021-12-26T23:12:35.4Z,1,REGULAR,turnover,lost ball,[],1629139,,,1610612761,5,0,2021-12-26T23:12:39Z,150000,,,0,,Y. Watanabe lost ball TURNOVER (1 TO),"[1629139, 201937]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,1.0,Rubio,201937.0,,,,,,,,
16,PT11M00.00S,2021-12-26T23:12:35.4Z,1,REGULAR,steal,,[],201937,,,1610612739,5,0,2021-12-26T23:12:37Z,160000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M54.00S,2021-12-26T23:12:41.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,74.06373193166885,86.27450980392157,1610612739,5,0,2021-12-26T23:12:46Z,170000,181.0,191.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M51.00S,2021-12-26T23:12:44.5Z,1,REGULAR,rebound,defensive,[],1628391,,,1610612761,5,0,2021-12-26T23:12:44Z,180000,,,0,,D. Wilson REBOUND (Off:0 Def:1),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M37.00S,2021-12-26T23:12:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629004,19.136005256241788,91.66666666666666,1610612761,5,0,2021-12-26T23:13:03Z,190000,-208.0,127.0,1,left,MISS S. Mykhailiuk 24' turnaround 3PT,[1629004],1610612761.0,TOR,turnaround,,,Mykhailiuk,S. Mykhailiuk,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,,
