actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT11M06.00S,2022-03-03T00:12:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,32.933639947437584,73.0392156862745,1610612766,3,0,2022-03-03T00:12:05Z,170000,-115.0,257.0,1,left,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,28.17,Missed,,,,,,,,,,,,,,,,,,,
18,PT11M02.00S,2022-03-03T00:12:04.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,3,0,2022-03-03T00:12:05Z,180000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,
19,PT10M53.00S,2022-03-03T00:12:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.33574244415243,48.77450980392157,1610612739,5,0,2022-03-03T00:12:20Z,190000,-6.0,67.0,1,right,D. Garland 6' driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,6.68,Made,2.0,,,,,,,,,,,,,,,,,,
20,PT10M39.00S,2022-03-03T00:12:27.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,3.7614980289093296,3.9215686274509802,1610612766,5,3,2022-03-03T00:12:37Z,200000,230.0,-17.0,1,left,T. Rozier 3PT  (3 PTS) (L. Ball 1 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.1,Made,3.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,,
22,PT10M24.00S,2022-03-03T00:12:42.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,93.38042049934296,96.56862745098039,1610612739,5,3,2022-03-03T00:12:46Z,220000,233.0,10.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M21.00S,2022-03-03T00:12:45.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,5,3,2022-03-03T00:12:45Z,230000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT10M11.00S,2022-03-03T00:12:55.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,6.258212877792378,49.50980392156863,1610612766,5,5,2022-03-03T00:13:00Z,240000,2.0,6.0,1,left,M. Plumlee DUNK (2 PTS) (L. Ball 2 AST),"[203486, 1630163]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,0.68,Made,2.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,,
26,PT10M01.00S,2022-03-03T00:13:06.4Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,5,5,2022-03-03T00:13:11Z,260000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1630163]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,
27,PT10M01.00S,2022-03-03T00:13:06.4Z,1,REGULAR,steal,,[],1630163,,,1610612766,5,5,2022-03-03T00:13:09Z,270000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M57.00S,2022-03-03T00:13:13.8Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612766,5,5,2022-03-03T00:13:20Z,280000,,,0,,D. Garland shooting personal FOUL (1 PF) (Rozier 2 FT),"[1629636, 1626179]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,1198.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,,
30,PT09M57.00S,2022-03-03T00:13:36.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,5,6,2022-03-03T00:13:36Z,300000,,,0,,T. Rozier Free Throw 1 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
31,PT09M57.00S,2022-03-03T00:13:53.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,5,7,2022-03-03T00:13:53Z,310000,,,0,,T. Rozier Free Throw 2 of 2 (5 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
32,PT09M47.00S,2022-03-03T00:14:06.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.10183968462549,53.92156862745098,1610612739,7,7,2022-03-03T00:14:12Z,320000,20.0,88.0,1,right,D. Garland 8' turnaround fadeaway Jump Shot (4 PTS) (L. Markkanen 1 AST),"[1629636, 1628374]",1610612739.0,CLE,turnaround fadeaway,,,Garland,D. Garland,,,,,8.97,Made,4.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,,
34,PT09M17.00S,2022-03-03T00:14:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,12.697109067017081,55.14705882352941,1610612766,7,7,2022-03-03T00:14:40Z,340000,-26.0,67.0,1,left,MISS T. Rozier 7' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,7.17,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M15.00S,2022-03-03T00:14:38.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,7,2022-03-03T00:14:38Z,350000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,
36,PT09M06.00S,2022-03-03T00:14:47.1Z,1,REGULAR,2pt,Jump Shot,[],1630596,92.32917214191852,16.42156862745098,1610612739,9,7,2022-03-03T00:14:53Z,360000,-168.0,20.0,1,right,E. Mobley 16' Jump Shot (2 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,16.9,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,,
38,PT08M52.00S,2022-03-03T00:15:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.521024967148489,51.225490196078425,1610612766,9,7,2022-03-03T00:15:08Z,380000,-6.0,9.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M49.00S,2022-03-03T00:15:04.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,9,7,2022-03-03T00:15:08Z,390000,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,
40,PT08M47.00S,2022-03-03T00:15:10.0Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612739,9,7,2022-03-03T00:15:20Z,400000,,,0,,P. Washington shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629023, 1628374]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,1198.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,
42,PT08M47.00S,2022-03-03T00:15:32.1Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,10,7,2022-03-03T00:15:32Z,420000,,,0,,L. Markkanen Free Throw 1 of 2 (1 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
43,PT08M47.00S,2022-03-03T00:15:45.5Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,11,7,2022-03-03T00:15:45Z,430000,,,0,,L. Markkanen Free Throw 2 of 2 (2 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
44,PT08M36.00S,2022-03-03T00:16:01.5Z,1,REGULAR,3pt,Jump Shot,[],1629023,4.5499342969776615,98.2843137254902,1610612766,11,10,2022-03-03T00:16:09Z,440000,-241.0,-10.0,1,left,P. Washington 24' 3PT  (3 PTS) (M. Bridges 1 AST),"[1629023, 1628970]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,24.16,Made,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,
46,PT08M08.00S,2022-03-03T00:16:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.03745072273325,50.73529411764706,1610612739,13,10,2022-03-03T00:16:34Z,460000,4.0,4.0,1,right,E. Mobley driving Layup (4 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,0.51,Made,4.0,,,,,,,,,,,,,,,,,,
47,PT07M56.00S,2022-03-03T00:16:44.5Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,13,10,2022-03-03T00:16:55Z,470000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Ball 2 FT),"[1630596, 1630163]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,1627541.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,
49,PT07M56.00S,2022-03-03T00:17:14.0Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,13,11,2022-03-03T00:17:14Z,490000,,,0,,L. Ball Free Throw 1 of 2 (1 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
50,PT07M56.00S,2022-03-03T00:17:35.8Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,13,12,2022-03-03T00:17:35Z,500000,,,0,,L. Ball Free Throw 2 of 2 (2 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
51,PT07M45.00S,2022-03-03T00:17:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,91.59001314060447,58.84650735294118,1610612739,13,12,2022-03-03T00:18:06Z,510000,44.0,27.0,1,right,MISS J. Allen driving Layup,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,5.16,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2022-03-03T00:17:53.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,13,12,2022-03-03T00:18:06Z,530000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,
54,PT07M44.00S,2022-03-03T00:17:58.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,13,12,2022-03-03T00:17:58Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M34.00S,2022-03-03T00:18:21.0Z,1,REGULAR,foul,personal,[],1630163,,,1610612739,13,12,2022-03-03T00:18:31Z,550000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1628374]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1198.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,
57,PT07M34.00S,2022-03-03T00:18:38.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612739,13,12,2022-03-03T00:18:43Z,570000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M34.00S,2022-03-03T00:18:38.2Z,1,REGULAR,substitution,in,[],1628998,,,1610612739,13,12,2022-03-03T00:18:43Z,580000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M29.00S,2022-03-03T00:18:57.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,69.99014454664915,78.18627450980392,1610612739,13,12,2022-03-03T00:19:02Z,590000,141.0,230.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M26.00S,2022-03-03T00:19:00.6Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,13,12,2022-03-03T00:19:02Z,600000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,
61,PT07M11.00S,2022-03-03T00:19:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.206964520367937,50.49019607843137,1610612766,13,14,2022-03-03T00:19:23Z,610000,-2.0,-4.0,1,left,M. Bridges driving Layup (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.44,Made,2.0,,,,,,,,,,,,,,,,,,
62,PT06M55.00S,2022-03-03T00:19:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.69448094612353,48.77450980392157,1610612739,15,14,2022-03-03T00:19:40Z,620000,-6.0,-3.0,1,right,D. Garland driving finger roll Layup (6 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,0.66,Made,6.0,,,,,,,,,,,,,,,,,,
63,PT06M38.00S,2022-03-03T00:19:48.6Z,1,REGULAR,turnover,bad pass,[],1628998,,,1610612766,15,14,2022-03-03T00:19:58Z,630000,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628998, 1628374]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0,,,
64,PT06M38.00S,2022-03-03T00:19:48.6Z,1,REGULAR,steal,,[],1628374,,,1610612739,15,14,2022-03-03T00:19:54Z,640000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M37.00S,2022-03-03T00:19:57.3Z,1,REGULAR,foul,personal,[],203486,,,1610612739,15,14,2022-03-03T00:21:13Z,650000,,,0,,M. Plumlee take personal FOUL (1 PF),"[203486, 1628374]",1610612766.0,CHA,take,,,Plumlee,M. Plumlee,,,,,,,,,,,1627541.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,
67,PT06M37.00S,2022-03-03T00:20:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,15,14,2022-03-03T00:20:21Z,670000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2022-03-03T00:23:20.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,86.28449408672799,50.49019607843137,1610612739,15,14,2022-03-03T00:23:25Z,680000,2.0,76.0,1,right,MISS L. Markkanen 7' turnaround fadeaway Shot,[1628374],1610612739.0,CLE,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M14.00S,2022-03-03T00:23:22.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,15,14,2022-03-03T00:23:25Z,690000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,
70,PT06M04.00S,2022-03-03T00:23:36.4Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612766,15,14,2022-03-03T00:23:48Z,700000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Martin 2 FT),"[1630171, 1628998]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,1627541.0,1.0,0.0,Martin,1628998.0,,,,,,,,,,
72,PT06M04.00S,2022-03-03T00:23:58.9Z,1,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,15,15,2022-03-03T00:23:58Z,720000,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612766,15,15,2022-03-03T00:24:15Z,730000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612766,15,15,2022-03-03T00:24:15Z,740000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,out,[],203486,,,1610612766,15,15,2022-03-03T00:24:15Z,750000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,15,15,2022-03-03T00:24:15Z,760000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,in,[],1629164,,,1610612766,15,15,2022-03-03T00:24:15Z,770000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,in,[],201567,,,1610612766,15,15,2022-03-03T00:24:15Z,780000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,15,15,2022-03-03T00:24:15Z,790000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M04.00S,2022-03-03T00:24:00.1Z,1,REGULAR,substitution,in,[],1626149,,,1610612766,15,15,2022-03-03T00:24:15Z,800000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M04.00S,2022-03-03T00:24:22.4Z,1,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,15,16,2022-03-03T00:24:22Z,810000,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
82,PT05M54.00S,2022-03-03T00:24:34.6Z,1,REGULAR,3pt,Jump Shot,[],201567,67.23061760840999,69.11764705882352,1610612739,18,16,2022-03-03T00:24:40Z,820000,96.0,256.0,1,right,K. Love 27' 3PT  (3 PTS) (B. Goodwin 1 AST),"[201567, 1629164]",1610612739.0,CLE,,,,Love,K. Love,,,,,27.28,Made,3.0,B. Goodwin,1629164.0,1.0,,,,,,,,,,,,,,,
84,PT05M32.00S,2022-03-03T00:24:56.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,6.521024967148489,50.0,1610612766,18,18,2022-03-03T00:25:33Z,840000,0.0,9.0,1,left,M. Bridges driving DUNK (4 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.88,Made,4.0,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2022-03-03T00:25:21.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,88.64980289093299,50.49019607843137,1610612739,20,18,2022-03-03T00:25:47Z,860000,2.0,54.0,1,right,J. Allen Hook (5 PTS) (K. Love 1 AST),"[1628386, 201567]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,5.43,Made,5.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,,
88,PT04M58.00S,2022-03-03T00:25:29.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.09395532194481,68.87254901960785,1610612766,20,21,2022-03-03T00:25:40Z,880000,-94.0,240.0,1,left,K. Oubre Jr. 25' 3PT  (3 PTS) (M. Bridges 2 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.77,Made,3.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,,
90,PT04M41.00S,2022-03-03T00:25:47.2Z,1,REGULAR,3pt,Jump Shot,[],201567,70.64717477003943,74.75490196078431,1610612739,20,21,2022-03-03T00:25:53Z,900000,124.0,223.0,1,right,MISS K. Love 25' step back 3PT,[201567],1610612739.0,CLE,step back,,,Love,K. Love,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M38.00S,2022-03-03T00:25:50.2Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612766,20,21,2022-03-03T00:25:53Z,910000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,
92,PT04M22.00S,2022-03-03T00:26:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,5.469776609724048,61.51960784313726,1610612766,20,23,2022-03-03T00:26:21Z,920000,-58.0,-1.0,1,left,K. Oubre Jr. driving floating Jump Shot (5 PTS) (M. Bridges 3 AST),"[1626162, 1628970]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,5.76,Made,5.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,,
94,PT03M59.00S,2022-03-03T00:26:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201567,93.9060446780552,53.67647058823529,1610612739,20,23,2022-03-03T00:27:53Z,940000,18.0,5.0,1,right,MISS K. Love driving Layup - blocked,"[201567, 1628970]",1610612739.0,CLE,driving,,,Love,K. Love,,,,,1.9,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0,
95,PT03M59.00S,2022-03-03T00:26:30.5Z,1,REGULAR,block,,[],1628970,,,1610612739,20,23,2022-03-03T00:26:33Z,950000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
