actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT04M14.00S,2022-03-18T23:53:42.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,20,14,2022-03-18T23:53:42Z,870000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT04M01.00S,2022-03-18T23:53:57.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.732588699080158,51.71568627450981,1610612743,20,16,2022-03-18T23:54:06Z,880000,-9.0,1.0,1,left,A. Gordon cutting DUNK (6 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,0.87,Made,6.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,
92,PT03M38.00S,2022-03-18T23:54:18.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,78.26872536136662,89.2156862745098,1610612739,23,16,2022-03-18T23:54:25Z,900000,196.0,152.0,1,right,L. Markkanen 24' 3PT  (10 PTS) (K. Love 1 AST),"[1628374, 201567]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.8,Made,10.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,,
94,PT03M21.00S,2022-03-18T23:54:36.7Z,1,REGULAR,3pt,Jump Shot,[],203085,2.578843626806833,96.56862745098039,1610612743,23,19,2022-03-18T23:54:42Z,920000,-233.0,-28.0,1,left,A. Rivers 3PT  (3 PTS) (N. Jokic 5 AST),"[203085, 203999]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.45,Made,3.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,,
96,PT03M09.00S,2022-03-18T23:54:48.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,63.288436268068324,73.0392156862745,1610612739,26,19,2022-03-18T23:55:11Z,940000,115.0,293.0,1,right,D. Garland 31' 3PT pullup (8 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,31.45,Made,8.0,,,,,,,,,,,,,,,,,,
97,PT02M59.00S,2022-03-18T23:54:58.9Z,1,REGULAR,3pt,Jump Shot,[],203932,8.754927726675426,4.166666666666666,1610612743,26,19,2022-03-18T23:55:03Z,950000,229.0,30.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
98,PT02M56.00S,2022-03-18T23:55:01.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,26,19,2022-03-18T23:55:03Z,960000,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,97.0,5.0,5.0,0.0,,,,,,,,,,,
99,PT02M50.00S,2022-03-18T23:55:08.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,94.56307490144546,97.05882352941177,1610612739,26,19,2022-03-18T23:55:13Z,970000,235.0,-1.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
100,PT02M46.00S,2022-03-18T23:55:12.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,26,19,2022-03-18T23:55:13Z,980000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,99.0,3.0,2.0,1.0,,,,,,,,,,,
101,PT02M43.00S,2022-03-18T23:55:17.7Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612743,26,19,2022-03-18T23:58:23Z,990000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Gordon 2 FT),"[1627747, 203932]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Gordon,203932.0,
103,PT02M43.00S,2022-03-18T23:55:37.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,26,19,2022-03-18T23:55:37Z,1010000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612743,26,19,2022-03-18T23:58:21Z,1020000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612743,26,19,2022-03-18T23:58:21Z,1030000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,out,[],203999,,,1610612743,26,19,2022-03-18T23:58:21Z,1040000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,out,[],201145,,,1610612743,26,19,2022-03-18T23:58:21Z,1050000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,in,[],1629164,,,1610612743,26,19,2022-03-18T23:58:21Z,1060000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612743,26,19,2022-03-18T23:58:21Z,1070000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,in,[],203210,,,1610612743,26,19,2022-03-18T23:58:21Z,1080000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M43.00S,2022-03-18T23:56:15.3Z,1,REGULAR,substitution,in,[],202326,,,1610612743,26,19,2022-03-18T23:58:21Z,1090000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M43.00S,2022-03-18T23:58:34.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203932,,,1610612743,26,19,2022-03-18T23:59:28Z,1100000,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M43.00S,2022-03-18T23:58:34.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,26,19,2022-03-18T23:59:28Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,
114,PT02M43.00S,2022-03-18T23:58:34.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203932,,,1610612743,26,19,2022-03-18T23:59:28Z,1120000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M39.00S,2022-03-18T23:58:38.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,26,19,2022-03-18T23:59:28Z,1130000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,
116,PT02M15.00S,2022-03-18T23:59:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630171,67.23061760840999,57.107843137254896,1610612739,26,19,2022-03-18T23:59:33Z,1140000,36.0,256.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M13.00S,2022-03-18T23:59:22.0Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,26,19,2022-03-18T23:59:22Z,1150000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,
118,PT02M09.00S,2022-03-18T23:59:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,4.5499342969776615,54.166666666666664,1610612743,26,21,2022-03-18T23:59:41Z,1160000,-21.0,-10.0,1,left,A. Gordon Layup (8 PTS) (B. Hyland 1 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.3,Made,8.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,,,
120,PT01M54.00S,2022-03-18T23:59:40.5Z,1,REGULAR,3pt,Jump Shot,[],1629164,68.80749014454665,26.225490196078432,1610612739,26,21,2022-03-18T23:59:46Z,1180000,-119.0,241.0,1,right,MISS B. Goodwin 26' 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M50.00S,2022-03-18T23:59:44.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,26,21,2022-03-18T23:59:46Z,1190000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,120.0,4.0,3.0,1.0,,,,,,,,,,,
122,PT01M44.00S,2022-03-18T23:59:50.0Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,26,21,2022-03-18T23:59:55Z,1200000,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 1627747]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,,,,,
123,PT01M44.00S,2022-03-18T23:59:50.0Z,1,REGULAR,steal,,[],1627747,,,1610612739,26,21,2022-03-18T23:59:53Z,1210000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M39.00S,2022-03-18T23:59:55.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,92.85479632063075,97.30392156862744,1610612739,26,21,2022-03-19T00:00:02Z,1220000,237.0,15.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M35.00S,2022-03-18T23:59:59.2Z,1,REGULAR,rebound,offensive,[],1629164,,,1610612739,26,21,2022-03-18T23:59:59Z,1230000,,,0,,B. Goodwin REBOUND (Off:1 Def:0),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,
127,PT01M34.00S,2022-03-19T00:00:00.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627747,67.09921156373193,53.431372549019606,1610612739,29,21,2022-03-19T00:00:07Z,1250000,17.0,257.0,1,right,C. LeVert 25' 3PT  (3 PTS) (B. Goodwin 1 AST),"[1627747, 1629164]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,25.74,Made,3.0,B. Goodwin,1629164.0,1.0,,,,,,,,,,,,,,,
129,PT01M09.00S,2022-03-19T00:00:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,8.09789750328515,59.80392156862745,1610612743,29,23,2022-03-19T00:00:31Z,1270000,-49.0,24.0,1,left,A. Gordon fadeaway bank Jump Shot (10 PTS) (D. Cousins 1 AST),"[203932, 202326]",1610612743.0,DEN,fadeaway bank,,,Gordon,A. Gordon,,,,,5.44,Made,10.0,D. Cousins,202326.0,1.0,,,,,,,,,,,,,,,
130,PT00M53.60S,2022-03-19T00:00:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.51182654402102,50.0,1610612739,29,23,2022-03-19T00:00:48Z,1280000,0.0,8.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,0.85,Missed,,,,,,,,,,,,,,,,,,,
131,PT00M50.30S,2022-03-19T00:00:45.3Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,29,23,2022-03-19T00:00:48Z,1290000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,
132,PT00M48.10S,2022-03-19T00:00:47.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,31.488173455978973,22.058823529411764,1610612743,29,26,2022-03-19T00:01:51Z,1300000,140.0,243.0,1,left,B. Hyland 28' 3PT running pullup (3 PTS),[1630538],1610612743.0,DEN,running pullup,,,Hyland,B. Hyland,,,,,28.07,Made,3.0,,,,,,,,,,,,,,,,,,
133,PT00M39.50S,2022-03-19T00:00:59.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,29,26,2022-03-19T00:00:59Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M39.50S,2022-03-19T00:01:02.3Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,29,26,2022-03-19T00:01:11Z,1320000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M39.50S,2022-03-19T00:01:02.3Z,1,REGULAR,substitution,out,[],203932,,,1610612739,29,26,2022-03-19T00:01:11Z,1330000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M39.50S,2022-03-19T00:01:02.3Z,1,REGULAR,substitution,in,[],1629685,,,1610612739,29,26,2022-03-19T00:01:11Z,1340000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M39.50S,2022-03-19T00:01:02.3Z,1,REGULAR,substitution,in,[],1627854,,,1610612739,29,26,2022-03-19T00:01:11Z,1350000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M36.00S,2022-03-19T00:01:29.7Z,1,REGULAR,3pt,Jump Shot,[],1629685,94.1688567674113,2.941176470588235,1610612739,29,26,2022-03-19T00:01:39Z,1360000,-235.0,2.0,1,right,MISS D. Windler 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M32.70S,2022-03-19T00:01:32.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,29,26,2022-03-19T00:01:32Z,1370000,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,138.0,3.0,1.0,2.0,,,,,,,,,,,
140,PT00M31.70S,2022-03-19T00:01:35.5Z,1,REGULAR,foul,personal,['2freethrow'],202326,,,1610612739,29,26,2022-03-19T00:01:46Z,1380000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Windler 2 FT),"[202326, 1629685]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Windler,1629685.0,
142,PT00M31.70S,2022-03-19T00:01:56.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629685,,,1610612739,30,26,2022-03-19T00:01:56Z,1400000,,,0,,D. Windler Free Throw 1 of 2 (1 PTS),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
143,PT00M31.70S,2022-03-19T00:02:10.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629685,,,1610612739,31,26,2022-03-19T00:02:10Z,1410000,,,0,,D. Windler Free Throw 2 of 2 (2 PTS),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
144,PT00M21.00S,2022-03-19T00:02:28.6Z,1,REGULAR,foul,personal,[],1629164,,,1610612743,31,26,2022-03-19T00:02:42Z,1420000,,,0,,B. Goodwin personal FOUL (1 PF),"[1629164, 1630538]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Hyland,1630538.0,
146,PT00M14.40S,2022-03-19T00:02:51.0Z,1,REGULAR,2pt,Jump Shot,[],1627854,12.302890932982917,17.401960784313726,1610612743,31,26,2022-03-19T00:03:00Z,1440000,163.0,63.0,1,left,MISS B. Forbes 17' pullup Shot - blocked,"[1627854, 1629685]",1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,17.48,Missed,,,,,,,,,,,,Windler,1629685.0,,,,,,
147,PT00M14.40S,2022-03-19T00:02:51.0Z,1,REGULAR,block,,[],1629685,,,1610612743,31,26,2022-03-19T00:02:54Z,1450000,,,0,,D. Windler BLOCK (1 BLK),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M10.30S,2022-03-19T00:02:55.1Z,1,REGULAR,rebound,offensive,[],1627854,,,1610612743,31,26,2022-03-19T00:03:00Z,1460000,,,0,,B. Forbes REBOUND (Off:1 Def:0),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,,
149,PT00M09.70S,2022-03-19T00:02:57.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,3.4986859395532193,96.07843137254902,1610612743,31,29,2022-03-19T00:03:05Z,1470000,-230.0,-20.0,1,left,B. Hyland 3PT  (6 PTS) (A. Rivers 1 AST),"[1630538, 203085]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.12,Made,6.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,,
151,PT00M00.00S,2022-03-19T00:03:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.59198423127464,49.50980392156863,1610612739,31,29,2022-03-19T00:03:17Z,1490000,-2.0,17.0,1,right,MISS C. LeVert driving finger roll Layup,[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-03-19T00:03:10.5Z,1,REGULAR,rebound,defensive,[],202326,,,1610612743,31,29,2022-03-19T00:03:17Z,1500000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,
153,PT00M00.00S,2022-03-19T00:03:15.5Z,1,REGULAR,period,end,[],0,,,1610612743,31,29,2022-03-19T00:03:15Z,1510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-19T00:03:36.4Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612743,31,29,2022-03-19T00:05:52Z,1520000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-19T00:03:36.4Z,2,REGULAR,substitution,in,['startperiod'],1629650,,,1610612743,31,29,2022-03-19T00:05:52Z,1530000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-19T00:06:08.6Z,2,REGULAR,period,start,[],0,,,1610612739,31,29,2022-03-19T00:06:08Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M47.00S,2022-03-19T00:06:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.24901445466492,50.98039215686274,1610612739,31,29,2022-03-19T00:06:25Z,1550000,5.0,11.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,1.2,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M45.00S,2022-03-19T00:06:22.5Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,31,29,2022-03-19T00:06:25Z,1560000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT11M43.00S,2022-03-19T00:06:25.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203210,7.046649145860711,47.05882352941176,1610612743,31,31,2022-03-19T00:06:40Z,1570000,15.0,14.0,1,left,J. Green running alley-oop DUNK (2 PTS) (B. Hyland 2 AST),"[203210, 1630538]",1610612743.0,DEN,running alley-oop,,,Green,J. Green,,,,,2.01,Made,2.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,,
162,PT11M25.00S,2022-03-19T00:06:42.0Z,2,REGULAR,3pt,Jump Shot,[],201567,69.99014454664915,72.30392156862744,1610612739,31,31,2022-03-19T00:06:46Z,1590000,112.0,230.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M22.00S,2022-03-19T00:06:45.0Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,31,31,2022-03-19T00:06:46Z,1600000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,
164,PT11M19.00S,2022-03-19T00:06:47.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,25.04927726675427,5.147058823529411,1610612743,31,34,2022-03-19T00:07:56Z,1610000,224.0,183.0,1,left,B. Hyland 28' 3PT running (9 PTS) (A. Rivers 2 AST),"[1630538, 203085]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,28.95,Made,9.0,A. Rivers,203085.0,2.0,,,,,,,,,,,,,,,
166,PT11M01.00S,2022-03-19T00:07:06.0Z,2,REGULAR,turnover,bad pass,[],1629164,,,1610612739,31,34,2022-03-19T00:07:17Z,1630000,,,0,,B. Goodwin bad pass TURNOVER (1 TO),"[1629164, 1630538]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,,,,,,
167,PT11M01.00S,2022-03-19T00:07:06.0Z,2,REGULAR,steal,,[],1630538,,,1610612743,31,34,2022-03-19T00:07:09Z,1640000,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M57.00S,2022-03-19T00:07:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,5.863994743758213,50.49019607843137,1610612743,31,36,2022-03-19T00:07:29Z,1650000,-2.0,3.0,1,left,B. Hyland running finger roll Layup (11 PTS) (J. Green 1 AST),"[1630538, 203210]",1610612743.0,DEN,running finger roll,,,Hyland,B. Hyland,,,,,0.36,Made,11.0,J. Green,203210.0,1.0,,,,,,,,,,,,,,,
169,PT10M57.00S,2022-03-19T00:07:26.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,31,36,2022-03-19T00:07:26Z,1660000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M52.00S,2022-03-19T00:10:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1629164,,,1610612739,31,36,2022-03-19T00:10:17Z,1670000,,,0,,B. Goodwin lost ball out-of-bounds TURNOVER (2 TO),[1629164],1610612739.0,CLE,lost ball,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,2.0,,,,,1162.0,,,,,
172,PT10M51.00S,2022-03-19T00:10:31.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203210,5.338370565045992,3.6764705882352944,1610612743,31,39,2022-03-19T00:10:50Z,1680000,232.0,-2.0,1,left,J. Green 3PT bank (5 PTS) (B. Forbes 1 AST),"[203210, 1627854]",1610612743.0,DEN,bank,,,Green,J. Green,,,,,23.16,Made,5.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,,
174,PT10M32.00S,2022-03-19T00:10:53.2Z,2,REGULAR,foul,personal,[],203085,,,1610612739,31,39,2022-03-19T00:11:09Z,1700000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 201567]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Love,201567.0,
176,PT10M32.00S,2022-03-19T00:11:08.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,31,39,2022-03-19T00:11:13Z,1720000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M32.00S,2022-03-19T00:11:08.5Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,31,39,2022-03-19T00:11:13Z,1730000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M25.00S,2022-03-19T00:11:27.0Z,2,REGULAR,3pt,Jump Shot,[],201567,67.36202365308804,59.55882352941176,1610612739,31,39,2022-03-19T00:11:32Z,1740000,48.0,254.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M21.00S,2022-03-19T00:11:31.0Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,31,39,2022-03-19T00:11:32Z,1750000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,
180,PT10M05.00S,2022-03-19T00:11:47.7Z,2,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612743,31,39,2022-03-19T00:12:03Z,1760000,,,0,,M. Brown shooting personal FOUL (1 PF) (Cousins 2 FT),"[1629650, 202326]",1610612739.0,CLE,shooting,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Cousins,202326.0,
