actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
90,PT03M05.00S,2021-11-28T01:24:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,18.610381077529567,93.62745098039215,1610612739,20,16,2021-11-28T01:24:40Z,900000,-218.0,122.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,25.01,Missed,,,,,,,,,,,,,,,,
91,PT03M02.00S,2021-11-28T01:24:38.3Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,20,16,2021-11-28T01:24:40Z,910000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT02M58.00S,2021-11-28T01:24:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,94.95729303547962,50.98039215686274,1610612753,20,18,2021-11-28T01:26:11Z,920000,5.0,-5.0,1,right,J. Suggs driving Layup (2 PTS) (T. Ross 2 AST),"[1630591, 203082]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,0.71,Made,,,,,2.0,T. Ross,203082.0,2.0,,,,,,,,
94,PT02M51.00S,2021-11-28T01:24:49.9Z,1,REGULAR,3pt,Jump Shot,[],1626224,18.478975032851512,6.61764705882353,1610612739,20,18,2021-11-28T01:28:45Z,940000,217.0,121.0,1,left,MISS C. Osman 24' running 3PT,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,24.85,Missed,,,,,,,,,,,,,,,,
95,PT02M51.00S,2021-11-28T01:24:49.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,20,18,2021-11-28T01:25:23Z,950000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,
96,PT02M45.00S,2021-11-28T01:24:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,6.915243101182654,49.26470588235294,1610612739,22,18,2021-11-28T01:26:35Z,960000,4.0,13.0,1,left,E. Mobley putback Layup (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,,,,1.3,Made,,,,,2.0,,,,,,,,,,,
99,PT02M31.00S,2021-11-28T01:25:15.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,22,18,2021-11-28T01:25:15Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M31.00S,2021-11-28T01:25:49.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,22,18,2021-11-28T01:25:49Z,980000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612753,22,18,2021-11-28T01:28:13Z,990000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,22,18,2021-11-28T01:28:13Z,1000000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,out,[],203914,,,1610612753,22,18,2021-11-28T01:28:13Z,1010000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,in,[],1630205,,,1610612753,22,18,2021-11-28T01:28:13Z,1020000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,22,18,2021-11-28T01:28:13Z,1030000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M31.00S,2021-11-28T01:27:17.7Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,22,18,2021-11-28T01:28:13Z,1040000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M24.00S,2021-11-28T01:28:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.19776609724047,54.90196078431373,1610612753,22,18,2021-11-28T01:28:27Z,1050000,25.0,21.0,1,right,MISS T. Ross driving Layup - blocked,"[203082, 1626224]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,3.21,Missed,,,,,,,,,,,,,,Osman,1626224.0,
109,PT02M24.00S,2021-11-28T01:28:19.6Z,1,REGULAR,block,,[],1626224,,,1610612753,22,18,2021-11-28T01:28:24Z,1060000,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M24.00S,2021-11-28T01:28:19.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,22,18,2021-11-28T01:28:27Z,1070000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,
111,PT02M24.00S,2021-11-28T01:28:26.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,22,18,2021-11-28T01:28:26Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M19.00S,2021-11-28T01:28:33.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,84.97043363994744,61.51960784313726,1610612753,22,20,2021-11-28T01:28:39Z,1090000,58.0,89.0,1,right,F. Wagner 10' turnaround Jump Shot (2 PTS) (R. Hampton 1 AST),"[1630532, 1630181]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,,,,10.58,Made,,,,,2.0,R. Hampton,1630181.0,1.0,,,,,,,,
158,PT02M05.00S,2021-11-28T01:28:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,8.984888304862025,56.127450980392155,1610612739,22,20,2021-11-28T01:35:57Z,1105000,-31.0,32.0,1,left,MISS E. Mobley Layup - blocked,"[1630596, 1629021]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,4.43,Missed,,,,,,,,,,,,,,Wagner,1629021.0,
159,PT02M05.00S,2021-11-28T01:28:42.4Z,1,REGULAR,block,,[],1629021,,,1610612739,22,20,2021-11-28T01:35:57Z,1107500,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M03.00S,2021-11-28T01:28:44.4Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,22,20,2021-11-28T01:35:57Z,1108750,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,
116,PT01M50.00S,2021-11-28T01:29:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629643,85.89027595269383,3.6764705882352944,1610612753,22,20,2021-11-28T01:36:01Z,1130000,-232.0,80.0,1,right,MISS C. Okeke 24' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,,,,24.51,Missed,,,,,,,,,,,,,,,,
117,PT01M47.00S,2021-11-28T01:29:05.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,22,20,2021-11-28T01:29:07Z,1140000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,116.0,3.0,3.0,0.0,,,,,,,,,,,,
118,PT01M34.00S,2021-11-28T01:29:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,8.015768725361367,41.065410539215684,1610612739,22,20,2021-11-28T01:29:29Z,1150000,45.0,23.0,1,left,MISS E. Mobley turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,5.02,Missed,,,,,,,,,,,,,,,,
119,PT01M32.00S,2021-11-28T01:29:20.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,22,20,2021-11-28T01:29:29Z,1160000,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,118.0,3.0,1.0,2.0,,,,,,,,,,,,
120,PT01M32.00S,2021-11-28T01:29:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612739,22,20,2021-11-28T01:29:33Z,1170000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Mobley 2 FT),"[1629021, 1630596]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Mobley,1630596.0,,,
122,PT01M32.00S,2021-11-28T01:29:47.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,23,20,2021-11-28T01:29:47Z,1190000,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
123,PT01M32.00S,2021-11-28T01:30:07.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,23,20,2021-11-28T01:30:07Z,1200000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
124,PT01M29.00S,2021-11-28T01:30:08.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,23,20,2021-11-28T01:30:08Z,1210000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,
125,PT01M17.00S,2021-11-28T01:30:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,84.1819973718791,61.51960784313726,1610612753,23,22,2021-11-28T01:30:39Z,1220000,58.0,96.0,1,right,T. Ross 11' pullup Jump Shot (2 PTS) (F. Wagner 1 AST),"[203082, 1630532]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,11.21,Made,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,,
127,PT01M03.00S,2021-11-28T01:30:35.2Z,1,REGULAR,2pt,Jump Shot,[],1630596,14.668199737187912,25.245098039215684,1610612739,23,22,2021-11-28T01:31:52Z,1240000,124.0,85.0,1,left,MISS E. Mobley 15' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,,,,15.04,Missed,,,,,,,,,,,,,,,,
128,PT01M03.00S,2021-11-28T01:30:35.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,23,22,2021-11-28T01:30:49Z,1250000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,
129,PT00M54.20S,2021-11-28T01:30:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.90407358738501,56.33042279411765,1610612753,23,22,2021-11-28T01:31:00Z,1260000,32.0,14.0,1,right,MISS R. Hampton driving finger roll Layup,[1630181],1610612753.0,ORL,driving finger roll,,,Hampton,R. Hampton,,,,,,,,3.47,Missed,,,,,,,,,,,,,,,,
130,PT00M51.10S,2021-11-28T01:30:48.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,23,22,2021-11-28T01:31:00Z,1270000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,129.0,4.0,4.0,0.0,,,,,,,,,,,,
131,PT00M49.20S,2021-11-28T01:30:54.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612739,23,22,2021-11-28T01:31:20Z,1280000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Rubio 2 FT),"[1630532, 201937]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Rubio,201937.0,,,
133,PT00M49.20S,2021-11-28T01:31:16.1Z,1,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,24,22,2021-11-28T01:31:16Z,1300000,,,0,,R. Rubio Free Throw 1 of 2 (1 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
134,PT00M49.20S,2021-11-28T01:31:32.6Z,1,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,25,22,2021-11-28T01:31:32Z,1310000,,,0,,R. Rubio Free Throw 2 of 2 (2 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
135,PT00M31.60S,2021-11-28T01:31:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,93.64323258869908,52.20588235294118,1610612753,25,22,2021-11-28T01:32:00Z,1320000,11.0,7.0,1,right,MISS T. Ross driving Layup - blocked,"[203082, 201567]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,1.32,Missed,,,,,,,,,,,,,,Love,201567.0,
136,PT00M31.60S,2021-11-28T01:31:53.6Z,1,REGULAR,block,,[],201567,,,1610612753,25,22,2021-11-28T01:31:57Z,1330000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M31.60S,2021-11-28T01:31:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,25,22,2021-11-28T01:32:00Z,1340000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,
138,PT00M31.60S,2021-11-28T01:32:00.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,25,22,2021-11-28T01:32:00Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M28.90S,2021-11-28T01:32:07.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,93.51182654402102,53.18627450980392,1610612753,25,22,2021-11-28T01:32:17Z,1360000,16.0,8.0,1,right,MISS M. Wagner reverse Layup,[1629021],1610612753.0,ORL,reverse,,,Wagner,M. Wagner,,,,,,,,1.8,Missed,,,,,,,,,,,,,,,,
140,PT00M25.60S,2021-11-28T01:32:11.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,25,22,2021-11-28T01:32:17Z,1370000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,139.0,4.0,2.0,2.0,,,,,,,,,,,,
141,PT00M25.40S,2021-11-28T01:32:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,5.995400788436268,49.50980392156863,1610612739,27,22,2021-11-28T01:32:25Z,1380000,2.0,4.0,1,left,C. Osman running Layup (2 PTS) (E. Mobley 1 AST),"[1626224, 1630596]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,0.46,Made,,,,,2.0,E. Mobley,1630596.0,1.0,,,,,,,,
143,PT00M09.60S,2021-11-28T01:32:31.5Z,1,REGULAR,foul,personal,[],201937,,,1610612753,27,22,2021-11-28T01:34:35Z,1400000,,,0,,R. Rubio take personal FOUL (1 PF),"[201937, 1630181]",1610612739.0,CLE,take,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Hampton,1630181.0,,,
145,PT00M09.60S,2021-11-28T01:32:42.0Z,1,REGULAR,substitution,out,[],201567,,,1610612753,27,22,2021-11-28T01:32:50Z,1420000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M09.60S,2021-11-28T01:32:42.0Z,1,REGULAR,substitution,out,[],201937,,,1610612753,27,22,2021-11-28T01:32:50Z,1430000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M09.60S,2021-11-28T01:32:42.0Z,1,REGULAR,substitution,in,[],1628386,,,1610612753,27,22,2021-11-28T01:32:50Z,1440000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M09.60S,2021-11-28T01:32:42.0Z,1,REGULAR,substitution,in,[],1630171,,,1610612753,27,22,2021-11-28T01:32:50Z,1450000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M01.50S,2021-11-28T01:33:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,93.64323258869908,53.67647058823529,1610612753,27,22,2021-11-28T01:33:10Z,1460000,18.0,7.0,1,right,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,1.98,Missed,,,,,,,,,,,,,,,,
150,PT00M01.50S,2021-11-28T01:33:00.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,27,22,2021-11-28T01:33:10Z,1470000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,
151,PT00M00.00S,2021-11-28T01:33:12.1Z,1,REGULAR,period,end,[],0,,,1610612739,27,22,2021-11-28T01:33:12Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2021-11-28T01:33:29.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612739,27,22,2021-11-28T01:34:06Z,1490000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,End Period - No Basket
153,PT12M00.00S,2021-11-28T01:33:46.1Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,27,22,2021-11-28T01:35:35Z,1500000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-28T01:33:46.1Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,27,22,2021-11-28T01:35:35Z,1510000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-28T01:33:46.1Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,27,22,2021-11-28T01:35:35Z,1520000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-28T01:33:46.1Z,2,REGULAR,substitution,in,['startperiod'],201937,,,1610612739,27,22,2021-11-28T01:35:35Z,1530000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-28T01:35:40.7Z,2,REGULAR,period,start,[],0,,,1610612753,27,22,2021-11-28T01:35:40Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M40.00S,2021-11-28T01:36:03.5Z,2,REGULAR,turnover,traveling,[],1629021,,,1610612753,27,22,2021-11-28T01:36:26Z,1550000,,,0,,M. Wagner traveling TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,1.0,,,,,,,,,,,,,1148.0,,,,,,,
210,PT11M21.00S,2021-11-28T01:36:24.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626224,5.732588699080158,53.67647058823529,1610612739,27,22,2021-11-28T01:44:29Z,1565000,-18.0,1.0,1,left,MISS C. Osman Layup,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,1.85,Missed,,,,,,,,,,,,,,,,
212,PT11M19.00S,2021-11-28T01:36:26.8Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,27,22,2021-11-28T01:44:29Z,1576250,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,
164,PT11M17.00S,2021-11-28T01:36:46.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,27,22,2021-11-28T01:44:29Z,1580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M04.00S,2021-11-28T01:37:00.1Z,2,REGULAR,3pt,Jump Shot,[],203082,70.51576872536137,76.9607843137255,1610612753,27,25,2021-11-28T01:43:34Z,1600000,135.0,225.0,1,right,T. Ross 26' 3PT  (5 PTS) (M. Wagner 1 AST),"[203082, 1629021]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,26.2,Made,,,,,5.0,M. Wagner,1629021.0,1.0,,,,,,,,
168,PT10M46.00S,2021-11-28T01:37:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630205,27.414586070959263,20.098039215686274,1610612739,27,25,2021-11-28T01:37:22Z,1620000,150.0,205.0,1,left,MISS L. Stevens 25' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,25.39,Missed,,,,,,,,,,,,,,,,
169,PT10M46.00S,2021-11-28T01:37:17.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,27,25,2021-11-28T01:37:22Z,1630000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,
170,PT10M31.00S,2021-11-28T01:37:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,80.6340341655716,56.372549019607845,1610612753,27,25,2021-11-28T01:39:48Z,1640000,32.0,130.0,1,right,MISS T. Ross 13' fadeaway Shot - blocked,"[203082, 1630205]",1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,,,,13.34,Missed,,,,,,,,,,,,,,Stevens,1630205.0,
171,PT10M31.00S,2021-11-28T01:37:39.6Z,2,REGULAR,block,,[],1630205,,,1610612753,27,25,2021-11-28T01:37:43Z,1650000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M30.00S,2021-11-28T01:37:40.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,27,25,2021-11-28T01:38:23Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,
173,PT10M30.00S,2021-11-28T01:37:52.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,27,25,2021-11-28T01:37:52Z,1670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M22.00S,2021-11-28T01:38:03.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,27,25,2021-11-28T01:38:13Z,1680000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,
175,PT10M13.00S,2021-11-28T01:38:19.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,31.35676741130092,33.82352941176471,1610612739,30,25,2021-11-28T01:38:26Z,1690000,81.0,242.0,1,left,K. Love 25' 3PT  (5 PTS) (R. Rubio 1 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,25.54,Made,,,,,5.0,R. Rubio,201937.0,1.0,,,,,,,,
177,PT10M04.00S,2021-11-28T01:38:33.9Z,2,REGULAR,foul,personal,[],1626224,,,1610612753,30,25,2021-11-28T01:38:39Z,1710000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1629021]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Wagner,1629021.0,,,
179,PT10M04.00S,2021-11-28T01:38:39.0Z,2,REGULAR,substitution,out,[],201567,,,1610612753,30,25,2021-11-28T01:38:45Z,1730000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M04.00S,2021-11-28T01:38:39.0Z,2,REGULAR,substitution,in,[],1628374,,,1610612753,30,25,2021-11-28T01:38:45Z,1740000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M55.00S,2021-11-28T01:39:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.19776609724047,53.431372549019606,1610612753,30,25,2021-11-28T01:39:06Z,1750000,17.0,21.0,1,right,MISS R. Hampton driving Layup - blocked,"[1630181, 1630596]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,2.7,Missed,,,,,,,,,,,,,,Mobley,1630596.0,
182,PT09M55.00S,2021-11-28T01:39:00.5Z,2,REGULAR,block,,[],1630596,,,1610612753,30,25,2021-11-28T01:39:03Z,1760000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M52.00S,2021-11-28T01:39:03.5Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,30,25,2021-11-28T01:39:06Z,1770000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,
184,PT09M45.00S,2021-11-28T01:39:14.4Z,2,REGULAR,foul,personal,[],1630532,,,1610612739,30,25,2021-11-28T01:39:23Z,1780000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1630596]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Mobley,1630596.0,,,
