actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M17.00S,2022-02-01T00:24:46.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626195,94.40999984741211,50.0,1610612740,9,14,2022-02-01T00:24:50Z,910000,0.0,0.0,1,right,MISS W. Hernangomez tip Layup - blocked,"[1626195, 1630596]",1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0,
126,PT04M17.00S,2022-02-01T00:24:46.2Z,1,REGULAR,block,,[],1630596,,,1610612740,9,14,2022-02-01T00:30:34Z,915000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M17.00S,2022-02-01T00:24:46.2Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,9,14,2022-02-01T00:24:50Z,920000,,,0,,W. Hernangomez REBOUND (Off:2 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,91.0,2.0,0.0,2.0,,,,,,,,
93,PT04M17.00S,2022-02-01T00:24:49.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626195,94.40999984741211,50.0,1610612740,9,14,2022-02-01T00:28:29Z,930000,0.0,0.0,1,right,MISS W. Hernangomez putback Layup - blocked,"[1626195, 201567]",1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Love,201567.0,
94,PT04M17.00S,2022-02-01T00:24:49.4Z,1,REGULAR,block,,[],201567,,,1610612740,9,14,2022-02-01T00:24:50Z,940000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M17.00S,2022-02-01T00:24:49.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,9,14,2022-02-01T00:24:52Z,950000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,
96,PT04M17.00S,2022-02-01T00:24:53.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,9,14,2022-02-01T00:24:53Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612740,9,14,2022-02-01T00:25:09Z,970000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612740,9,14,2022-02-01T00:25:09Z,980000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,out,[],1628404,,,1610612740,9,14,2022-02-01T00:25:09Z,990000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,in,[],1628386,,,1610612740,9,14,2022-02-01T00:25:09Z,1000000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,in,[],1630205,,,1610612740,9,14,2022-02-01T00:25:09Z,1010000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2022-02-01T00:24:54.5Z,1,REGULAR,substitution,in,[],202066,,,1610612740,9,14,2022-02-01T00:25:09Z,1020000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M09.00S,2022-02-01T00:25:49.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,93.64323258869908,3.431372549019608,1610612740,9,14,2022-02-01T00:25:55Z,1030000,-233.0,7.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M06.00S,2022-02-01T00:25:52.3Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,9,14,2022-02-01T00:25:55Z,1040000,,,0,,W. Hernangomez REBOUND (Off:3 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,103.0,3.0,0.0,3.0,,,,,,,,
105,PT04M04.00S,2022-02-01T00:25:54.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,90.22667542706965,35.53921568627451,1610612740,9,16,2022-02-01T00:26:01Z,1050000,-72.0,39.0,1,right,J. Alvarado 8' driving floating Jump Shot (2 PTS) (W. Hernangomez 1 AST),"[1630631, 1626195]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,8.23,Made,2.0,W. Hernangomez,1626195.0,1.0,,,,,,,,,,,,,,,
107,PT03M47.00S,2022-02-01T00:26:15.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,9,16,2022-02-01T00:26:15Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M45.00S,2022-02-01T00:26:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,7.30946123521682,37.99019607843137,1610612739,11,16,2022-02-01T00:26:37Z,1080000,60.0,16.0,1,left,C. Osman 6' driving floating Jump Shot (6 PTS) (L. Stevens 1 AST),"[1626224, 1630205]",1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,6.21,Made,6.0,L. Stevens,1630205.0,1.0,,,,,,,,,,,,,,,
110,PT03M45.00S,2022-02-01T00:26:37.5Z,1,REGULAR,foul,personal,['1freethrow'],202066,,,1610612739,11,16,2022-02-01T00:33:39Z,1100000,,,0,,G. Temple shooting personal FOUL (1 PF) (Osman 1 FT),"[202066, 1626224]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Osman,1626224.0,,,
112,PT03M45.00S,2022-02-01T00:26:59.1Z,1,REGULAR,freethrow,1 of 1,[],1626224,,,1610612739,12,16,2022-02-01T00:26:59Z,1120000,,,0,,C. Osman Free Throw 1 of 1 (7 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2022-02-01T00:27:15.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,92.85479632063075,39.705882352941174,1610612740,12,16,2022-02-01T00:27:19Z,1130000,-51.0,15.0,1,right,MISS W. Hernangomez turnaround Hook,[1626195],1610612740.0,NOP,turnaround,,,Hernangomez,W. Hernangomez,,,,,5.36,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M27.00S,2022-02-01T00:27:17.0Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,12,16,2022-02-01T00:27:19Z,1140000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,
115,PT03M23.00S,2022-02-01T00:27:22.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,26.10052562417871,18.872549019607842,1610612739,12,16,2022-02-01T00:27:27Z,1150000,156.0,193.0,1,left,MISS C. Osman 24' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M20.00S,2022-02-01T00:27:25.2Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,12,16,2022-02-01T00:27:27Z,1160000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,
117,PT03M14.00S,2022-02-01T00:27:38.0Z,1,REGULAR,foul,personal,['2freethrow'],201567,,,1610612740,12,16,2022-02-01T00:27:45Z,1170000,,,0,,K. Love shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[201567, 1626195]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Hernangomez,1626195.0,,,
119,PT03M14.00S,2022-02-01T00:28:01.3Z,1,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,12,16,2022-02-01T00:28:01Z,1190000,,,0,,MISS W. Hernangomez Free Throw 1 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2022-02-01T00:28:01.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,12,16,2022-02-01T00:28:01Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,
121,PT03M14.00S,2022-02-01T00:28:24.2Z,1,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,12,17,2022-02-01T00:28:24Z,1210000,,,0,,W. Hernangomez Free Throw 2 of 2 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
123,PT02M58.00S,2022-02-01T00:28:59.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,12,17,2022-02-01T00:29:03Z,1230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2022-02-01T00:29:03.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,17,2022-02-01T00:29:03Z,1240000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2022-02-01T00:32:02.1Z,1,REGULAR,3pt,Jump Shot,[],200765,4.28712220762155,96.81372549019608,1610612739,15,17,2022-02-01T00:32:07Z,1250000,-234.0,-12.0,1,left,R. Rondo 3PT  (3 PTS) (C. Osman 3 AST),"[200765, 1626224]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,23.44,Made,3.0,C. Osman,1626224.0,3.0,,,,,,,,,,,,,,,
129,PT02M27.00S,2022-02-01T00:32:27.6Z,1,REGULAR,turnover,palming,[],1629638,,,1610612740,15,17,2022-02-01T00:32:39Z,1270000,,,0,,N. Alexander-Walker palming TURNOVER (1 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,1.0,,,,,,,1830.0,,,,,,,
130,PT02M12.00S,2022-02-01T00:32:51.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],200765,23.078186596583443,45.34313725490196,1610612739,15,17,2022-02-01T00:32:57Z,1280000,23.0,164.0,1,left,MISS R. Rondo 16' pullup Shot,[200765],1610612739.0,CLE,pullup,,,Rondo,R. Rondo,,,,,16.6,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M09.00S,2022-02-01T00:32:54.2Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,15,17,2022-02-01T00:32:57Z,1290000,,,0,,W. Hernangomez REBOUND (Off:3 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,130.0,4.0,1.0,3.0,,,,,,,,
132,PT02M02.00S,2022-02-01T00:33:03.9Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612740,15,17,2022-02-01T00:33:09Z,1300000,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (2 TO),[1629638],1610612740.0,NOP,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,2.0,,,,,,,1830.0,,,,,,,
133,PT02M02.00S,2022-02-01T00:33:08.0Z,1,REGULAR,substitution,out,[],1626224,,,1610612739,15,17,2022-02-01T00:33:16Z,1310000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M02.00S,2022-02-01T00:33:08.0Z,1,REGULAR,substitution,out,[],1630529,,,1610612739,15,17,2022-02-01T00:33:16Z,1320000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M02.00S,2022-02-01T00:33:08.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,15,17,2022-02-01T00:33:16Z,1330000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M02.00S,2022-02-01T00:33:08.0Z,1,REGULAR,substitution,in,[],1629109,,,1610612739,15,17,2022-02-01T00:33:16Z,1340000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2022-02-01T00:33:45.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201567,19.793035479632064,70.34313725490196,1610612739,15,17,2022-02-01T00:33:52Z,1350000,-102.0,134.0,1,left,MISS K. Love 16' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,16.79,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M37.00S,2022-02-01T00:33:45.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,15,17,2022-02-01T00:33:52Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,
139,PT01M37.00S,2022-02-01T00:33:49.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,15,17,2022-02-01T00:33:55Z,1370000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
140,PT01M23.00S,2022-02-01T00:34:15.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629109,89.04402102496715,51.71568627450981,1610612740,15,17,2022-02-01T00:34:22Z,1380000,9.0,50.0,1,right,MISS G. Clark driving Layup - blocked,"[1629109, 201567]",1610612740.0,NOP,driving,,,Clark,G. Clark,,,,,5.12,Missed,,,,,,,,,,,,,,,,,Love,201567.0,
141,PT01M23.00S,2022-02-01T00:34:15.4Z,1,REGULAR,block,,[],201567,,,1610612740,15,17,2022-02-01T00:34:18Z,1390000,,,0,,K. Love BLOCK (2 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M19.00S,2022-02-01T00:34:19.4Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,15,17,2022-02-01T00:34:22Z,1400000,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,140.0,3.0,2.0,1.0,,,,,,,,
143,PT01M14.00S,2022-02-01T00:34:24.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630631,75.64060446780552,70.58823529411765,1610612740,15,17,2022-02-01T00:34:31Z,1410000,103.0,176.0,1,right,MISS J. Alvarado 20' fadeaway Shot,[1630631],1610612740.0,NOP,fadeaway,,,Alvarado,J. Alvarado,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
144,PT01M10.00S,2022-02-01T00:34:28.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,17,2022-02-01T00:34:31Z,1420000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,143.0,3.0,3.0,0.0,,,,,,,,
145,PT01M04.00S,2022-02-01T00:34:39.0Z,1,REGULAR,foul,personal,[],1626195,,,1610612739,15,17,2022-02-01T00:34:44Z,1430000,,,0,,W. Hernangomez personal FOUL (1 PF),"[1626195, 1628386]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Allen,1628386.0,,,
147,PT00M50.80S,2022-02-01T00:35:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,18.347568988173457,35.049019607843135,1610612739,17,17,2022-02-01T00:35:20Z,1450000,75.0,120.0,1,left,K. Love 14' turnaround Jump Shot (2 PTS) (L. Stevens 2 AST),"[201567, 1630205]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,14.14,Made,2.0,L. Stevens,1630205.0,2.0,,,,,,,,,,,,,,,
149,PT00M33.60S,2022-02-01T00:35:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629109,91.67214191852825,4.6568627450980395,1610612740,17,17,2022-02-01T00:35:37Z,1470000,-227.0,26.0,1,right,MISS G. Clark 3PT,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M30.90S,2022-02-01T00:35:36.2Z,1,REGULAR,rebound,defensive,[],200765,,,1610612739,17,17,2022-02-01T00:35:37Z,1480000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,
151,PT00M12.50S,2022-02-01T00:35:57.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,17,17,2022-02-01T00:35:57Z,1490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M09.20S,2022-02-01T00:36:14.0Z,1,REGULAR,3pt,Jump Shot,[],201567,7.178055190538765,4.166666666666666,1610612739,17,17,2022-02-01T00:37:17Z,1500000,229.0,15.0,1,left,MISS K. Love fadeaway 3PT,[201567],1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M06.80S,2022-02-01T00:36:16.4Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,17,17,2022-02-01T00:36:18Z,1510000,,,0,,W. Hernangomez REBOUND (Off:3 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,152.0,5.0,2.0,3.0,,,,,,,,
154,PT00M05.20S,2022-02-01T00:36:20.4Z,1,REGULAR,foul,personal,[],1629731,,,1610612740,17,17,2022-02-01T00:36:27Z,1520000,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 202066]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Temple,202066.0,,,
156,PT00M05.20S,2022-02-01T00:36:28.1Z,1,REGULAR,substitution,out,[],201567,,,1610612740,17,17,2022-02-01T00:36:32Z,1540000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M05.20S,2022-02-01T00:36:28.1Z,1,REGULAR,substitution,in,[],1630171,,,1610612740,17,17,2022-02-01T00:36:32Z,1550000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M02.40S,2022-02-01T00:36:50.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629638,93.9060446780552,50.0,1610612740,17,19,2022-02-01T00:36:56Z,1560000,0.0,5.0,1,right,N. Alexander-Walker driving DUNK (2 PTS) (J. Alvarado 1 AST),"[1629638, 1630631]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,0.48,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-02-01T00:37:09.3Z,1,REGULAR,period,end,[],0,,,1610612739,17,19,2022-02-01T00:37:09Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,out,['startperiod'],200765,,,1610612739,17,19,2022-02-01T00:40:03Z,1590000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,17,19,2022-02-01T00:40:03Z,1600000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612739,17,19,2022-02-01T00:40:03Z,1610000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,out,['startperiod'],1626195,,,1610612739,17,19,2022-02-01T00:40:03Z,1620000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612739,17,19,2022-02-01T00:40:03Z,1630000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,17,19,2022-02-01T00:40:03Z,1640000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,in,['startperiod'],1629164,,,1610612739,17,19,2022-02-01T00:40:03Z,1650000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612739,17,19,2022-02-01T00:40:03Z,1660000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612739,17,19,2022-02-01T00:40:03Z,1670000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-02-01T00:37:48.2Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612739,17,19,2022-02-01T00:40:03Z,1680000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-02-01T00:40:06.9Z,2,REGULAR,period,start,[],0,,,1610612739,17,19,2022-02-01T00:40:06Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M34.00S,2022-02-01T00:40:31.9Z,2,REGULAR,2pt,Jump Shot,[],1630205,17.821944809461236,27.205882352941174,1610612739,19,19,2022-02-01T00:40:37Z,1700000,114.0,115.0,1,left,L. Stevens 16' pullup Jump Shot (2 PTS),[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,16.19,Made,2.0,,,,,,,,,,,,,,,,,,
173,PT11M09.00S,2022-02-01T00:40:57.4Z,2,REGULAR,3pt,Jump Shot,[],1628984,60.13469119579501,75.73529411764706,1610612740,19,19,2022-02-01T00:41:02Z,1710000,129.0,322.0,1,right,MISS D. Graham 34' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,34.7,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M06.00S,2022-02-01T00:41:00.4Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,19,19,2022-02-01T00:41:02Z,1720000,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,
175,PT10M56.00S,2022-02-01T00:41:10.0Z,2,REGULAR,turnover,bad pass,[],1630205,,,1610612739,19,19,2022-02-01T00:41:14Z,1730000,,,0,,L. Stevens bad pass TURNOVER (1 TO),"[1630205, 1629109]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,1.0,Clark,1629109.0,,,,,,,,,,,,
176,PT10M56.00S,2022-02-01T00:41:10.0Z,2,REGULAR,steal,,[],1629109,,,1610612740,19,19,2022-02-01T00:41:13Z,1740000,,,0,,G. Clark STEAL (1 STL),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M52.00S,2022-02-01T00:41:14.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202066,94.56307490144546,50.98039215686274,1610612740,19,19,2022-02-01T00:41:52Z,1750000,5.0,-1.0,1,right,MISS G. Temple running Layup - blocked,"[202066, 1630205]",1610612740.0,NOP,running,,,Temple,G. Temple,,,,,0.51,Missed,,,,,,,,,,,,,,,,,Stevens,1630205.0,
178,PT10M52.00S,2022-02-01T00:41:14.9Z,2,REGULAR,block,,[],1630205,,,1610612740,19,19,2022-02-01T00:41:18Z,1760000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M48.00S,2022-02-01T00:41:18.9Z,2,REGULAR,rebound,offensive,[],1628984,,,1610612740,19,19,2022-02-01T00:41:20Z,1770000,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,
180,PT10M41.00S,2022-02-01T00:41:25.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,87.59855453350855,50.49019607843137,1610612740,19,19,2022-02-01T00:41:29Z,1780000,2.0,64.0,1,right,MISS J. Valanciunas 6' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,6.41,Missed,,,,,,,,,,,,,,,,,,,
