actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M53.00S,2022-01-01T00:42:04.2Z,1,REGULAR,rebound,defensive,[],1630219,,,1610612737,2,2,2022-01-01T00:42:07Z,170000,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M43.00S,2022-01-01T00:42:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,10.200394218134035,39.950980392156865,1610612737,2,2,2022-01-01T00:42:25Z,180000,50.0,43.0,1,left,MISS C. Reddish 6' driving floating bank Shot,[1629629],1610612737.0,ATL,driving floating bank,,,Reddish,C. Reddish,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2022-01-01T00:42:18.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,2,2,2022-01-01T00:42:25Z,190000,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,,
20,PT10M39.00S,2022-01-01T00:42:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.229303547963205,51.71568627450981,1610612737,2,2,2022-01-01T00:43:06Z,200000,-9.0,25.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M39.00S,2022-01-01T00:42:18.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,2,2,2022-01-01T00:43:06Z,220000,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,20.0,2.0,0.0,2.0,,,,,,,,,,,
23,PT10M31.00S,2022-01-01T00:42:25.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630219,27.94021024967148,19.607843137254903,1610612737,2,5,2022-01-01T00:42:40Z,230000,152.0,210.0,1,left,S. Mays 25' 3PT  (3 PTS) (T. Young 2 AST),"[1630219, 1629027]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,25.93,Made,3.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,,
25,PT10M11.00S,2022-01-01T00:42:48.4Z,1,REGULAR,foul,personal,[],1629027,,,1610612739,2,5,2022-01-01T00:42:54Z,250000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630698]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,201639.0,1.0,0.0,Pangos,1630698.0,,,,,,
27,PT10M03.00S,2022-01-01T00:43:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630698,88.91261498028909,41.42156862745098,1610612739,4,5,2022-01-01T00:46:31Z,270000,-43.0,52.0,1,right,K. Pangos 6' driving floating Jump Shot (2 PTS),[1630698],1610612739.0,CLE,driving floating,,,Pangos,K. Pangos,,,,,6.72,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT09M47.00S,2022-01-01T00:43:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,45.83333333333333,1610612737,4,5,2022-01-01T00:43:41Z,280000,21.0,10.0,1,left,MISS C. Capela Layup - blocked,"[203991, 1628374]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,2.31,Missed,,,,,,,,,,,,,,Markkanen,1628374.0,,,,
29,PT09M47.00S,2022-01-01T00:43:33.4Z,1,REGULAR,block,,[],1628374,,,1610612737,4,5,2022-01-01T00:43:35Z,290000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M45.00S,2022-01-01T00:43:35.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,4,5,2022-01-01T00:43:41Z,300000,,,0,,C. Capela REBOUND (Off:3 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,28.0,3.0,0.0,3.0,,,,,,,,,,,
31,PT09M45.00S,2022-01-01T00:43:37.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,6.783837056504599,49.26470588235294,1610612737,4,7,2022-01-01T00:47:55Z,310000,4.0,11.0,1,left,C. Capela DUNK (4 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.19,Made,4.0,,,,,,,,,,,,,,,,,,
32,PT09M45.00S,2022-01-01T00:43:43.6Z,1,REGULAR,stoppage,other,[],0,,,1610612739,4,7,2022-01-01T00:43:54Z,320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M33.00S,2022-01-01T00:43:57.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,93.24901445466492,57.35294117647059,1610612739,6,7,2022-01-01T00:44:05Z,330000,37.0,11.0,1,right,J. Allen Hook (4 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,3.84,Made,4.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,,
35,PT09M16.00S,2022-01-01T00:44:13.6Z,1,REGULAR,3pt,Jump Shot,[],1629027,32.933639947437584,52.69607843137255,1610612737,6,7,2022-01-01T00:44:19Z,350000,-13.0,257.0,1,left,MISS T. Young 25' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M14.00S,2022-01-01T00:44:15.6Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,6,7,2022-01-01T00:44:19Z,360000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT09M04.00S,2022-01-01T00:44:26.8Z,1,REGULAR,turnover,bad pass,[],1630698,,,1610612739,6,7,2022-01-01T00:44:33Z,370000,,,0,,K. Pangos bad pass TURNOVER (1 TO),"[1630698, 1629629]",1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,
38,PT09M04.00S,2022-01-01T00:44:26.8Z,1,REGULAR,steal,,[],1629629,,,1610612737,6,7,2022-01-01T00:44:28Z,380000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M02.00S,2022-01-01T00:44:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612737,6,7,2022-01-01T00:44:44Z,390000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Reddish 2 FT),"[1628374, 1629629]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,2005.0,1.0,0.0,Reddish,1629629.0,,,,,,
41,PT09M02.00S,2022-01-01T00:45:06.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629629,,,1610612737,6,8,2022-01-01T00:45:06Z,410000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
42,PT09M02.00S,2022-01-01T00:45:20.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629629,,,1610612737,6,9,2022-01-01T00:45:20Z,420000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
43,PT08M49.00S,2022-01-01T00:45:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630698,71.56701708278581,78.43137254901961,1610612739,6,9,2022-01-01T00:45:40Z,430000,142.0,215.0,1,right,MISS K. Pangos 25' 3PT,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M46.00S,2022-01-01T00:45:37.6Z,1,REGULAR,rebound,defensive,[],1628411,,,1610612737,6,9,2022-01-01T00:45:40Z,440000,,,0,,W. Iwundu REBOUND (Off:0 Def:1),[1628411],1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,
45,PT08M36.00S,2022-01-01T00:45:47.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,12.040078843626807,41.42156862745098,1610612737,6,9,2022-01-01T00:45:58Z,450000,43.0,61.0,1,left,MISS C. Capela 7' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M36.00S,2022-01-01T00:45:47.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,6,9,2022-01-01T00:45:58Z,460000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,
69,PT08M36.00S,2022-01-01T00:46:01.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,6,9,2022-01-01T00:49:11Z,465000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2022-01-01T00:46:16.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.64323258869908,50.245098039215684,1610612739,8,9,2022-01-01T00:46:22Z,470000,1.0,7.0,1,right,L. Markkanen cutting DUNK (2 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,0.74,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
49,PT08M04.00S,2022-01-01T00:46:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630219,18.478975032851512,94.6078431372549,1610612737,8,12,2022-01-01T00:46:33Z,490000,-223.0,121.0,1,left,S. Mays 25' 3PT  (6 PTS) (T. Young 3 AST),"[1630219, 1629027]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,25.38,Made,6.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
51,PT07M46.00S,2022-01-01T00:46:49.5Z,1,REGULAR,foul,personal,[],1628411,,,1610612739,8,12,2022-01-01T00:47:11Z,510000,,,0,,W. Iwundu personal FOUL (1 PF),"[1628411, 1630596]",1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,1629422.0,1.0,0.0,Mobley,1630596.0,,,,,,
53,PT07M35.00S,2022-01-01T00:47:18.1Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612739,8,12,2022-01-01T00:47:23Z,530000,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1630219]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,1.0,Mays,1630219.0,
54,PT07M35.00S,2022-01-01T00:47:18.1Z,1,REGULAR,steal,,[],1630219,,,1610612737,8,12,2022-01-01T00:47:20Z,540000,,,0,,S. Mays STEAL (1 STL),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2022-01-01T00:47:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,5.732588699080158,49.50980392156863,1610612737,8,12,2022-01-01T00:47:33Z,550000,2.0,1.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2022-01-01T00:47:29.0Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,8,12,2022-01-01T00:47:33Z,560000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,
57,PT07M19.00S,2022-01-01T00:47:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.03745072273325,51.470588235294116,1610612739,10,12,2022-01-01T00:47:41Z,570000,7.0,4.0,1,right,I. Okoro driving Layup (2 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.82,Made,2.0,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2022-01-01T00:47:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,7.440867279894875,46.81372549019608,1610612737,10,12,2022-01-01T00:47:53Z,580000,16.0,17.0,1,left,MISS T. Young driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M03.00S,2022-01-01T00:47:48.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,10,12,2022-01-01T00:47:48Z,590000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,
60,PT07M00.00S,2022-01-01T00:47:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.85479632063075,51.9607843137255,1610612739,12,12,2022-01-01T00:50:44Z,600000,10.0,15.0,1,right,L. Markkanen driving finger roll Layup (4 PTS) (K. Pangos 1 AST),"[1628374, 1630698]",1610612739.0,CLE,driving finger roll,,,Markkanen,L. Markkanen,,,,,1.77,Made,4.0,K. Pangos,1630698.0,1.0,,,,,,,,,,,,,,,
62,PT06M59.00S,2022-01-01T00:48:11.9Z,1,REGULAR,stoppage,other,[],0,,,1610612737,12,12,2022-01-01T00:48:11Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2022-01-01T00:48:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628411,25.837713534822605,82.59803921568627,1610612737,12,15,2022-01-01T00:48:36Z,630000,-163.0,190.0,1,left,W. Iwundu 25' 3PT  (3 PTS) (C. Capela 1 AST),"[1628411, 203991]",1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,25.06,Made,3.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,,
65,PT06M24.00S,2022-01-01T00:48:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,75.24638633377135,6.127450980392156,1610612739,15,15,2022-01-01T00:48:54Z,650000,-219.0,180.0,1,right,I. Okoro 28' 3PT  (5 PTS) (E. Mobley 2 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,28.39,Made,5.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,,
67,PT06M13.00S,2022-01-01T00:48:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,29.911300919842315,14.460784313725492,1610612737,15,15,2022-01-01T00:49:04Z,670000,178.0,229.0,1,left,MISS T. Young 28' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,28.96,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2022-01-01T00:49:00.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,15,15,2022-01-01T00:49:04Z,680000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,
70,PT05M51.00S,2022-01-01T00:49:21.5Z,1,REGULAR,turnover,lost ball,[],1630171,,,1610612739,15,15,2022-01-01T00:49:26Z,690000,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 1629629]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,
71,PT05M51.00S,2022-01-01T00:49:21.5Z,1,REGULAR,steal,,[],1629629,,,1610612737,15,15,2022-01-01T00:59:19Z,700000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M47.00S,2022-01-01T00:49:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630219,7.178055190538765,48.77450980392157,1610612737,15,15,2022-01-01T00:49:33Z,710000,6.0,15.0,1,left,MISS S. Mays running Layup,[1630219],1610612737.0,ATL,running,,,Mays,S. Mays,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M43.00S,2022-01-01T00:49:29.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,15,15,2022-01-01T00:49:29Z,720000,,,0,,C. Capela REBOUND (Off:4 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,72.0,4.0,0.0,4.0,,,,,,,,,,,
74,PT05M42.00S,2022-01-01T00:49:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,7.5722733245729295,50.49019607843137,1610612737,15,15,2022-01-01T00:49:41Z,730000,-2.0,19.0,1,left,MISS C. Capela Layup - blocked,"[203991, 1628386]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.89,Missed,,,,,,,,,,,,,,Allen,1628386.0,,,,
75,PT05M42.00S,2022-01-01T00:49:30.5Z,1,REGULAR,block,,[],1628386,,,1610612737,15,15,2022-01-01T00:49:33Z,740000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M42.00S,2022-01-01T00:49:30.5Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,15,15,2022-01-01T00:49:41Z,750000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT05M31.00S,2022-01-01T00:49:41.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.85479632063075,51.470588235294116,1610612739,17,15,2022-01-01T00:49:46Z,760000,7.0,15.0,1,right,E. Mobley DUNK (2 PTS) (K. Pangos 2 AST),"[1630596, 1630698]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.65,Made,2.0,K. Pangos,1630698.0,2.0,,,,,,,,,,,,,,,
79,PT05M31.00S,2022-01-01T00:49:48.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,17,15,2022-01-01T00:49:48Z,780000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612737,17,15,2022-01-01T00:53:00Z,790000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,out,[],1630698,,,1610612737,17,15,2022-01-01T00:53:00Z,800000,,,0,,SUB out: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,out,[],1630219,,,1610612737,17,15,2022-01-01T00:53:00Z,810000,,,0,,SUB out: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,in,[],201567,,,1610612737,17,15,2022-01-01T00:53:00Z,820000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,in,[],1629164,,,1610612737,17,15,2022-01-01T00:53:00Z,830000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M31.00S,2022-01-01T00:52:39.7Z,1,REGULAR,substitution,in,[],101150,,,1610612737,17,15,2022-01-01T00:53:00Z,840000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M03.00S,2022-01-01T00:53:08.5Z,1,REGULAR,2pt,Jump Shot,[],101150,15.243101182654403,92.4249387254902,1610612737,17,15,2022-01-01T00:54:22Z,850000,-212.0,91.0,1,left,MISS L. Williams 23' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M00.00S,2022-01-01T00:53:11.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,17,15,2022-01-01T00:53:11Z,860000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,86.0,4.0,4.0,0.0,,,,,,,,,,,
88,PT04M50.00S,2022-01-01T00:53:22.5Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,17,15,2022-01-01T00:53:28Z,870000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 203991]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,1.0,Capela,203991.0,
89,PT04M50.00S,2022-01-01T00:53:22.5Z,1,REGULAR,steal,,[],203991,,,1610612737,17,15,2022-01-01T00:53:24Z,880000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M44.00S,2022-01-01T00:53:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,7.703679369250986,50.98039215686274,1610612737,17,15,2022-01-01T00:53:34Z,890000,-5.0,20.0,1,left,MISS C. Capela running Layup,[203991],1610612737.0,ATL,running,,,Capela,C. Capela,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M40.00S,2022-01-01T00:53:33.0Z,1,REGULAR,rebound,defensive,[],1629164,,,1610612739,17,15,2022-01-01T00:53:34Z,900000,,,0,,B. Goodwin REBOUND (Off:0 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,
