actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M25.00S,2021-10-22T23:25:44.4Z,1,REGULAR,substitution,in,[],202397,,,1610612739,20,13,2021-10-22T23:25:57Z,850000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2021-10-22T23:25:44.4Z,1,REGULAR,substitution,in,[],1628998,,,1610612739,20,13,2021-10-22T23:25:57Z,860000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M25.00S,2021-10-22T23:26:01.0Z,1,REGULAR,substitution,out,[],201937,,,1610612739,20,13,2021-10-22T23:26:09Z,870000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M25.00S,2021-10-22T23:26:01.0Z,1,REGULAR,substitution,in,[],1630698,,,1610612739,20,13,2021-10-22T23:26:09Z,880000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M25.00S,2021-10-22T23:26:18.8Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,21,13,2021-10-22T23:26:18Z,890000,,,0,,L. Markkanen Free Throw 2 of 2 (4 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
91,PT05M02.00S,2021-10-22T23:26:42.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,23.340998685939553,85.7843137254902,1610612766,21,16,2021-10-22T23:26:48Z,900000,-179.0,167.0,1,left,K. Oubre Jr. 24' 3PT  (3 PTS) (I. Smith 1 AST),"[1626162, 202397]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,24.47,Made,3.0,I. Smith,202397.0,1.0,,,,,,,,,,,
93,PT04M32.00S,2021-10-22T23:27:12.3Z,1,REGULAR,2pt,Jump Shot,[],201567,90.22667542706965,24.264705882352942,1610612739,21,16,2021-10-22T23:27:19Z,920000,-129.0,39.0,1,right,MISS K. Love 13' turnaround fadeaway bank Shot,[201567],1610612739.0,CLE,turnaround fadeaway bank,,,Love,K. Love,,,,,,,,13.46,Missed,,,,,,,,,,,,,,,
94,PT04M29.00S,2021-10-22T23:27:15.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,21,16,2021-10-22T23:27:19Z,930000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,
95,PT04M25.00S,2021-10-22T23:27:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,4.418528252299605,50.245098039215684,1610612766,21,16,2021-10-22T23:27:28Z,940000,-1.0,-11.0,1,left,MISS P. Washington Layup - blocked,"[1629023, 201567]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,1.11,Missed,,,,,,,,,,,,,,Love,201567.0
96,PT04M25.00S,2021-10-22T23:27:20.2Z,1,REGULAR,block,,[],201567,,,1610612766,21,16,2021-10-22T23:27:23Z,950000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2021-10-22T23:27:23.2Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,21,16,2021-10-22T23:27:28Z,960000,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,
98,PT04M22.00S,2021-10-22T23:27:27.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,26.757555847568987,17.401960784313726,1610612766,21,16,2021-10-22T23:27:32Z,970000,163.0,199.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,
99,PT04M22.00S,2021-10-22T23:27:27.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,21,16,2021-10-22T23:27:32Z,980000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,
134,PT04M22.00S,2021-10-22T23:27:30.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,21,16,2021-10-22T23:34:34Z,985000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2021-10-22T23:27:33.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,21,16,2021-10-22T23:27:39Z,990000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M22.00S,2021-10-22T23:27:33.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,21,16,2021-10-22T23:27:39Z,1000000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2021-10-22T23:28:07.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,21,16,2021-10-22T23:28:17Z,1010000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,
105,PT03M42.00S,2021-10-22T23:28:33.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629023,5.338370565045992,48.77450980392157,1610612766,21,18,2021-10-22T23:28:39Z,1020000,6.0,-2.0,1,left,P. Washington cutting DUNK (2 PTS) (K. Oubre Jr. 1 AST),"[1629023, 1626162]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,,,,0.65,Made,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,
107,PT03M27.00S,2021-10-22T23:28:47.8Z,1,REGULAR,3pt,Jump Shot,[],1630171,94.95729303547962,96.81372549019608,1610612739,21,18,2021-10-22T23:28:51Z,1040000,234.0,-5.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,23.42,Missed,,,,,,,,,,,,,,,
108,PT03M24.00S,2021-10-22T23:28:50.8Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,21,18,2021-10-22T23:28:51Z,1050000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,
109,PT03M18.00S,2021-10-22T23:28:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628998,6.389618922470433,50.245098039215684,1610612766,21,18,2021-10-22T23:29:02Z,1060000,-1.0,8.0,1,left,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,,,,0.77,Missed,,,,,,,,,,,,,,,
110,PT03M15.00S,2021-10-22T23:28:59.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,21,18,2021-10-22T23:29:02Z,1070000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,109.0,4.0,4.0,0.0,,,,,,,
113,PT03M08.00S,2021-10-22T23:29:10.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612739,21,18,2021-10-22T23:29:25Z,1080000,,,0,,C. Martin personal FOUL (1 PF) (Love 2 FT),"[1628998, 201567]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Love,201567.0,,
115,PT03M08.00S,2021-10-22T23:29:39.0Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,22,18,2021-10-22T23:29:39Z,1100000,,,0,,K. Love Free Throw 1 of 2 (1 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
116,PT03M08.00S,2021-10-22T23:29:40.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,22,18,2021-10-22T23:29:52Z,1110000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2021-10-22T23:29:40.1Z,1,REGULAR,substitution,out,[],1626179,,,1610612739,22,18,2021-10-22T23:29:52Z,1120000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2021-10-22T23:29:40.1Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,22,18,2021-10-22T23:29:52Z,1130000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2021-10-22T23:29:40.1Z,1,REGULAR,substitution,in,[],202330,,,1610612739,22,18,2021-10-22T23:29:52Z,1140000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2021-10-22T23:30:01.5Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,23,18,2021-10-22T23:30:01Z,1150000,,,0,,K. Love Free Throw 2 of 2 (2 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
123,PT02M55.00S,2021-10-22T23:30:15.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,14.931011826544022,97.30392156862744,1610612766,23,21,2021-10-22T23:30:23Z,1160000,-237.0,88.0,1,left,K. Oubre Jr. 25' 3PT  (6 PTS) (G. Hayward 3 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,25.23,Made,6.0,G. Hayward,202330.0,3.0,,,,,,,,,,,
125,PT02M36.00S,2021-10-22T23:30:34.4Z,1,REGULAR,2pt,Jump Shot,[],201567,83.919185282523,30.637254901960787,1610612739,23,21,2021-10-22T23:30:39Z,1180000,-97.0,99.0,1,right,MISS K. Love 13' turnaround fadeaway Shot,[201567],1610612739.0,CLE,turnaround fadeaway,,,Love,K. Love,,,,,,,,13.82,Missed,,,,,,,,,,,,,,,
126,PT02M33.00S,2021-10-22T23:30:37.4Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,23,21,2021-10-22T23:30:39Z,1190000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,,,,
127,PT02M19.00S,2021-10-22T23:30:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.09789750328515,49.754901960784316,1610612766,23,23,2021-10-22T23:30:57Z,1200000,1.0,24.0,1,left,K. Oubre Jr. driving Layup (8 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,2.36,Made,8.0,,,,,,,,,,,,,,
128,PT02M19.00S,2021-10-22T23:30:58.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,23,23,2021-10-22T23:32:02Z,1210000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M00.00S,2021-10-22T23:34:07.2Z,1,REGULAR,3pt,Jump Shot,[],1626224,63.55124835742444,33.088235294117645,1610612739,23,23,2021-10-22T23:34:12Z,1220000,-85.0,290.0,1,right,MISS C. Osman 30' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,30.22,Missed,,,,,,,,,,,,,,,
130,PT01M57.00S,2021-10-22T23:34:10.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,23,23,2021-10-22T23:34:12Z,1230000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,
131,PT01M47.00S,2021-10-22T23:34:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.068988173455978,58.57843137254902,1610612766,23,23,2021-10-22T23:34:24Z,1240000,-43.0,42.0,1,left,MISS P. Washington 6' turnaround Shot,[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,,,,6.01,Missed,,,,,,,,,,,,,,,
132,PT01M45.00S,2021-10-22T23:34:22.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,23,23,2021-10-22T23:34:24Z,1250000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,
133,PT01M40.00S,2021-10-22T23:34:27.8Z,1,REGULAR,3pt,Jump Shot,[],1626224,66.5735873850197,25.49019607843137,1610612739,26,23,2021-10-22T23:34:36Z,1260000,-123.0,262.0,1,right,C. Osman 28' 3PT  (3 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,28.9,Made,3.0,,,,,,,,,,,,,,
135,PT01M24.00S,2021-10-22T23:34:43.0Z,1,REGULAR,2pt,Jump Shot,[],1626162,27.808804204993432,50.0,1610612766,26,25,2021-10-22T23:34:49Z,1270000,0.0,209.0,1,left,K. Oubre Jr. 20' step back Jump Shot (10 PTS) (I. Smith 2 AST),"[1626162, 202397]",1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,20.89,Made,10.0,I. Smith,202397.0,2.0,,,,,,,,,,,
137,PT01M02.00S,2021-10-22T23:35:05.1Z,1,REGULAR,2pt,Jump Shot,[],1626224,91.80354796320631,32.1078431372549,1610612739,28,25,2021-10-22T23:35:12Z,1290000,-89.0,25.0,1,right,C. Osman 9' driving floating Jump Shot (5 PTS) (K. Love 2 AST),"[1626224, 201567]",1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,,,,9.28,Made,5.0,K. Love,201567.0,2.0,,,,,,,,,,,
139,PT00M57.10S,2021-10-22T23:35:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.258212877792378,49.754901960784316,1610612766,28,27,2021-10-22T23:35:20Z,1310000,1.0,6.0,1,left,I. Smith driving reverse Layup (2 PTS),[202397],1610612766.0,CHA,driving reverse,,,Smith,I. Smith,,,,,,,,0.64,Made,2.0,,,,,,,,,,,,,,
140,PT00M40.60S,2021-10-22T23:35:29.6Z,1,REGULAR,3pt,Jump Shot,[],1629731,64.33968462549278,36.27450980392157,1610612739,28,27,2021-10-22T23:35:34Z,1320000,-69.0,283.0,1,right,MISS D. Wade 29' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,29.09,Missed,,,,,,,,,,,,,,,
141,PT00M37.40S,2021-10-22T23:35:32.8Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,28,27,2021-10-22T23:35:34Z,1330000,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,140.0,1.0,0.0,1.0,,,,,,,
142,PT00M32.80S,2021-10-22T23:35:37.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,66.3107752956636,58.82352941176471,1610612739,28,27,2021-10-22T23:35:41Z,1340000,44.0,264.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,26.79,Missed,,,,,,,,,,,,,,,
143,PT00M29.70S,2021-10-22T23:35:40.4Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,28,27,2021-10-22T23:35:40Z,1350000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,142.0,3.0,3.0,0.0,,,,,,,
144,PT00M08.20S,2021-10-22T23:36:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,5.469776609724048,49.50980392156863,1610612766,28,27,2021-10-22T23:36:07Z,1360000,2.0,-1.0,1,left,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,,,,0.27,Missed,,,,,,,,,,,,,,,
145,PT00M05.70S,2021-10-22T23:36:04.5Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,28,27,2021-10-22T23:36:04Z,1370000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,144.0,5.0,5.0,0.0,,,,,,,
146,PT00M03.30S,2021-10-22T23:36:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630171,93.38042049934296,50.245098039215684,1610612739,30,27,2021-10-22T23:36:28Z,1380000,1.0,10.0,1,right,I. Okoro running Layup (4 PTS) (K. Love 3 AST),"[1630171, 201567]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,,,0.98,Made,4.0,K. Love,201567.0,3.0,,,,,,,,,,,
148,PT00M03.30S,2021-10-22T23:36:17.1Z,1,REGULAR,violation,defensive goaltending,[],1628998,,,1610612739,30,27,2021-10-22T23:36:28Z,1400000,,,0,,C. Martin defensive goaltending VIOLATION,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,1662.0,,,,,,
149,PT00M01.60S,2021-10-22T23:37:00.4Z,1,REGULAR,foul,personal,[],1630698,,,1610612766,30,27,2021-10-22T23:37:07Z,1410000,,,0,,K. Pangos personal FOUL (1 PF),"[1630698, 202397]",1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Smith,202397.0,,
151,PT00M01.60S,2021-10-22T23:37:07.5Z,1,REGULAR,substitution,out,[],201567,,,1610612766,30,27,2021-10-22T23:37:17Z,1430000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M01.60S,2021-10-22T23:37:07.5Z,1,REGULAR,substitution,out,[],1630698,,,1610612766,30,27,2021-10-22T23:37:17Z,1440000,,,0,,SUB out: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M01.60S,2021-10-22T23:37:07.5Z,1,REGULAR,substitution,in,[],1630596,,,1610612766,30,27,2021-10-22T23:37:17Z,1450000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M01.60S,2021-10-22T23:37:07.5Z,1,REGULAR,substitution,in,[],1629012,,,1610612766,30,27,2021-10-22T23:37:17Z,1460000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M00.50S,2021-10-22T23:37:28.9Z,1,REGULAR,turnover,backcourt,[],1629023,,,1610612766,30,27,2021-10-22T23:37:36Z,1470000,,,0,,P. Washington backcourt TURNOVER (1 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,1.0,,,,,,,,,,,,,1662.0,,,,,,
156,PT00M00.50S,2021-10-22T23:37:44.0Z,1,REGULAR,substitution,out,[],202397,,,1610612739,30,27,2021-10-22T23:37:52Z,1480000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.50S,2021-10-22T23:37:44.0Z,1,REGULAR,substitution,in,[],203486,,,1610612739,30,27,2021-10-22T23:37:52Z,1490000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2021-10-22T23:38:05.5Z,1,REGULAR,period,end,[],0,,,1610612739,30,27,2021-10-22T23:38:05Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,30,27,2021-10-22T23:40:43Z,1510000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,30,27,2021-10-22T23:40:43Z,1520000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,30,27,2021-10-22T23:40:43Z,1530000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612739,30,27,2021-10-22T23:40:43Z,1540000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],203486,,,1610612739,30,27,2021-10-22T23:40:43Z,1550000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],201937,,,1610612739,30,27,2021-10-22T23:40:43Z,1560000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,30,27,2021-10-22T23:40:43Z,1570000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,30,27,2021-10-22T23:40:43Z,1580000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612739,30,27,2021-10-22T23:40:43Z,1590000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-10-22T23:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612739,30,27,2021-10-22T23:40:43Z,1600000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-10-22T23:40:45.3Z,2,REGULAR,period,start,[],0,,,1610612766,30,27,2021-10-22T23:40:45Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M47.00S,2021-10-22T23:40:58.3Z,2,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,30,27,2021-10-22T23:41:04Z,1620000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,1.0,,,,,,,,,,,,,1628951.0,,,,,,
171,PT11M47.00S,2021-10-22T23:41:11.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612739,30,27,2021-10-22T23:41:14Z,1630000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M47.00S,2021-10-22T23:41:11.0Z,2,REGULAR,substitution,in,[],203486,,,1610612739,30,27,2021-10-22T23:41:14Z,1640000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M40.00S,2021-10-22T23:41:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,93.77463863337714,50.245098039215684,1610612739,32,27,2021-10-22T23:41:27Z,1650000,1.0,6.0,1,right,C. Sexton cutting Layup (6 PTS) (R. Rubio 3 AST),"[1629012, 201937]",1610612739.0,CLE,cutting,,,Sexton,C. Sexton,,,,,,,,0.61,Made,6.0,R. Rubio,201937.0,3.0,,,,,,,,,,,
175,PT11M32.00S,2021-10-22T23:41:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,5.732588699080158,49.50980392156863,1610612766,32,29,2021-10-22T23:41:34Z,1670000,2.0,1.0,1,left,M. Bridges cutting DUNK (2 PTS) (L. Ball 2 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,,,,0.29,Made,2.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
177,PT11M22.00S,2021-10-22T23:41:39.2Z,2,REGULAR,2pt,Jump Shot,[],1628374,83.26215505913272,25.98039215686275,1610612739,34,29,2021-10-22T23:41:42Z,1690000,-120.0,105.0,1,right,L. Markkanen 15' pullup Jump Shot (6 PTS) (R. Rubio 4 AST),"[1628374, 201937]",1610612739.0,CLE,pullup,,,Markkanen,L. Markkanen,,,,,,,,15.94,Made,6.0,R. Rubio,201937.0,4.0,,,,,,,,,,,
179,PT11M13.00S,2021-10-22T23:41:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628998,6.258212877792378,94.6078431372549,1610612766,34,29,2021-10-22T23:41:53Z,1710000,-223.0,6.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,22.31,Missed,,,,,,,,,,,,,,,
180,PT11M10.00S,2021-10-22T23:41:52.6Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,34,29,2021-10-22T23:41:53Z,1720000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,
