actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-25T00:10:21.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-25T00:10:21Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2021-11-25T00:10:24.8Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2021-11-25T00:10:24Z,40000,,,0,,Jump Ball J. Allen vs. D. Ayton: Tip to D. Garland,"[1629636, 1628386, 1629028]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2021-11-25T00:10:38.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.492115637319317,54.90196078431373,1610612739,2,0,2021-11-25T00:10:44Z,70000,-25.0,27.0,1,left,J. Allen turnaround Hook (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,3.67,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,,
9,PT11M27.00S,2021-11-25T00:10:53.4Z,1,REGULAR,3pt,Jump Shot,[],203109,71.30420499342969,18.137254901960784,1610612756,2,0,2021-11-25T00:10:58Z,90000,-159.0,217.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2021-11-25T00:10:57.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,2,0,2021-11-25T00:10:58Z,100000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M13.00S,2021-11-25T00:11:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612739,2,0,2021-11-25T00:11:23Z,120000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Allen 2 FT),"[1629028, 1628386]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Allen,1628386.0,,,,,,
14,PT11M13.00S,2021-11-25T00:11:30.2Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,3,0,2021-11-25T00:11:30Z,140000,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
15,PT11M13.00S,2021-11-25T00:11:43.3Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,4,0,2021-11-25T00:11:43Z,150000,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
16,PT11M03.00S,2021-11-25T00:11:56.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,86.5473061760841,27.941176470588236,1610612756,4,2,2021-11-25T00:12:02Z,160000,-110.0,74.0,1,right,D. Booker 13' step back Jump Shot (2 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,13.28,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
18,PT10M49.00S,2021-11-25T00:12:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.777266754270697,63.23529411764706,1610612739,6,2,2021-11-25T00:12:15Z,180000,-66.0,58.0,1,left,D. Garland 8' driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,8.81,Made,2.0,,,,,,,,,,,,,,,,,,
