actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-14T01:10:33.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-14T01:10:33Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-11-14T01:10:36.3Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2021-11-14T01:10:36Z,40000,,,0,,Jump Ball J. Allen vs. R. Williams III: Tip to D. Garland,"[1629636, 1628386, 1629057]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2021-11-14T01:10:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,9.411957950065702,34.80392156862745,1610612739,0,0,2021-11-14T01:10:52Z,70000,76.0,36.0,1,left,MISS I. Okoro 8' driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2021-11-14T01:10:49.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,0,0,2021-11-14T01:10:52Z,80000,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M23.00S,2021-11-14T01:11:09.5Z,1,REGULAR,3pt,Jump Shot,[],203935,68.01905387647832,68.87254901960785,1610612738,0,0,2021-11-14T01:11:14Z,90000,94.0,248.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2021-11-14T01:11:12.5Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,0,0,2021-11-14T01:11:14Z,100000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M08.00S,2021-11-14T01:11:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630596,22.28975032851511,10.294117647058822,1610612739,0,0,2021-11-14T01:11:29Z,110000,199.0,157.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2021-11-14T01:11:27.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,0,0,2021-11-14T01:11:29Z,120000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,
33,PT11M06.00S,2021-11-14T01:11:37.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,0,0,2021-11-14T01:14:29Z,125000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2021-11-14T01:11:49.2Z,1,REGULAR,3pt,Jump Shot,[],203471,82.34231274638634,8.333333333333332,1610612738,0,0,2021-11-14T01:11:57Z,130000,-208.0,113.0,1,right,MISS D. Schroder 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
