actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT10M35.00S,2022-03-21T23:12:13.1Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,0,6,2022-03-21T23:12:13Z,180000,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,
19,PT10M35.00S,2022-03-21T23:12:15.8Z,1,REGULAR,foul,personal,[],2730,,,1610612739,0,6,2022-03-21T23:12:31Z,190000,,,0,,D. Howard personal FOUL (1 PF),"[2730, 1630596]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Mobley,1630596.0,,,
21,PT10M28.00S,2022-03-21T23:12:40.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,92.9862023653088,49.754901960784316,1610612739,2,6,2022-03-21T23:12:49Z,210000,-1.0,13.0,1,right,E. Mobley cutting DUNK (2 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,1.35,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,,
23,PT10M13.00S,2022-03-21T23:12:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.469776609724048,52.94117647058824,1610612747,2,6,2022-03-21T23:13:00Z,230000,-15.0,-1.0,1,left,MISS L. James driving reverse Layup,[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M10.00S,2022-03-21T23:12:58.6Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,2,6,2022-03-21T23:13:00Z,240000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT10M06.00S,2022-03-21T23:13:02.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,67.23061760840999,29.65686274509804,1610612739,5,6,2022-03-21T23:13:14Z,250000,-102.0,256.0,1,right,D. Garland 27' 3PT step back (3 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,27.5,Made,3.0,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2022-03-21T23:13:12.3Z,1,REGULAR,3pt,Jump Shot,[],2544,23.603810775295663,87.5,1610612747,5,6,2022-03-21T23:13:19Z,260000,-188.0,169.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M52.00S,2022-03-21T23:13:16.3Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,5,6,2022-03-21T23:13:16Z,270000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,
28,PT09M49.00S,2022-03-21T23:13:19.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630559,17.69053876478318,30.88235294117647,1610612747,5,6,2022-03-21T23:13:23Z,280000,96.0,114.0,1,left,MISS A. Reaves 14' Jump Shot,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,14.86,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2022-03-21T23:13:21.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,5,6,2022-03-21T23:13:21Z,290000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,
30,PT09M43.00S,2022-03-21T23:13:25.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,62.36859395532195,54.41176470588235,1610612739,5,6,2022-03-21T23:13:31Z,300000,22.0,301.0,1,right,MISS D. Garland 30' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,30.2,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M39.00S,2022-03-21T23:13:29.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,5,6,2022-03-21T23:13:31Z,310000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M34.00S,2022-03-21T23:13:33.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,9.280551905387648,48.77450980392157,1610612747,5,6,2022-03-21T23:17:14Z,320000,6.0,35.0,1,left,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M33.00S,2022-03-21T23:13:34.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,5,6,2022-03-21T23:14:00Z,330000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,32.0,3.0,3.0,0.0,,,,,,,,
34,PT09M28.00S,2022-03-21T23:13:42.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630205,92.72339027595268,51.225490196078425,1610612739,7,6,2022-03-21T23:14:05Z,340000,6.0,16.0,1,right,L. Stevens cutting DUNK (2 PTS) (D. Garland 2 AST),"[1630205, 1629636]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,1.7,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,,
36,PT09M05.00S,2022-03-21T23:14:03.1Z,1,REGULAR,2pt,Jump Shot,[],201566,20.97568988173456,24.509803921568626,1610612747,7,6,2022-03-21T23:14:08Z,360000,127.0,145.0,1,left,MISS R. Westbrook 19' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M02.00S,2022-03-21T23:14:06.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,6,2022-03-21T23:14:08Z,370000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,
38,PT08M55.00S,2022-03-21T23:14:13.0Z,1,REGULAR,2pt,Jump Shot,[],1630596,75.50919842312747,33.57843137254902,1610612739,7,6,2022-03-21T23:14:17Z,380000,-82.0,178.0,1,right,MISS E. Mobley 19' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2022-03-21T23:14:16.0Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,7,6,2022-03-21T23:14:17Z,390000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M32.00S,2022-03-21T23:14:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],2730,10.726018396846255,49.01960784313725,1610612747,7,6,2022-03-21T23:14:40Z,400000,5.0,48.0,1,left,MISS D. Howard turnaround Hook,[2730],1610612747.0,LAL,turnaround,,,Howard,D. Howard,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M30.00S,2022-03-21T23:14:38.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,6,2022-03-21T23:14:40Z,410000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,
42,PT08M19.00S,2022-03-21T23:14:49.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.12417871222075,51.71568627450981,1610612739,7,6,2022-03-21T23:14:54Z,420000,9.0,59.0,1,right,MISS E. Mobley turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,5.97,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M17.00S,2022-03-21T23:14:51.7Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,7,6,2022-03-21T23:14:54Z,430000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,
44,PT08M12.00S,2022-03-21T23:14:56.3Z,1,REGULAR,turnover,lost ball,[],2544,,,1610612747,7,6,2022-03-21T23:15:50Z,440000,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1630171]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,1.0,Okoro,1630171.0,,,,,,,,,,,,
45,PT08M12.00S,2022-03-21T23:14:56.3Z,1,REGULAR,steal,,[],1630171,,,1610612739,7,6,2022-03-21T23:14:59Z,450000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M07.00S,2022-03-21T23:15:01.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630596,93.51182654402102,50.49019607843137,1610612739,9,6,2022-03-21T23:15:08Z,460000,2.0,8.0,1,right,E. Mobley alley-oop DUNK (4 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,0.89,Made,4.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,,
48,PT08M07.00S,2022-03-21T23:15:07.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,9,6,2022-03-21T23:15:07Z,480000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M49.00S,2022-03-21T23:18:22.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630559,10.068988173455978,51.71568627450981,1610612747,9,6,2022-03-21T23:18:29Z,490000,-9.0,42.0,1,left,MISS A. Reaves Hook,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,4.3,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M47.00S,2022-03-21T23:18:24.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,9,6,2022-03-21T23:18:24Z,500000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT07M41.00S,2022-03-21T23:18:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.82588699080158,49.50980392156863,1610612739,9,6,2022-03-21T23:18:35Z,510000,-2.0,-4.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 1630559]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.46,Missed,,,,,,,,,,,,,,,,,Reaves,1630559.0,
52,PT07M41.00S,2022-03-21T23:18:30.7Z,1,REGULAR,block,,[],1630559,,,1610612739,9,6,2022-03-21T23:18:33Z,520000,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2022-03-21T23:18:33.7Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,9,6,2022-03-21T23:18:35Z,530000,,,0,,D. Howard REBOUND (Off:0 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,
54,PT07M34.00S,2022-03-21T23:18:41.3Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612747,9,6,2022-03-21T23:19:01Z,540000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1628374, 201566]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Westbrook,201566.0,,,
56,PT07M34.00S,2022-03-21T23:19:08.6Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,9,6,2022-03-21T23:19:08Z,560000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M34.00S,2022-03-21T23:19:08.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,9,6,2022-03-21T23:19:08Z,570000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,
58,PT07M34.00S,2022-03-21T23:19:11.4Z,1,REGULAR,substitution,out,[],1629117,,,1610612747,9,6,2022-03-21T23:19:15Z,580000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M34.00S,2022-03-21T23:19:11.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,9,6,2022-03-21T23:19:15Z,590000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M34.00S,2022-03-21T23:19:29.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,9,7,2022-03-21T23:19:29Z,600000,,,0,,R. Westbrook Free Throw 2 of 2 (1 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
61,PT07M17.00S,2022-03-21T23:19:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,64.60249671484888,38.72549019607843,1610612739,12,7,2022-03-21T23:19:53Z,610000,-56.0,280.0,1,right,L. Markkanen 28' 3PT  (3 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.58,Made,3.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
63,PT06M56.00S,2022-03-21T23:20:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2730,7.30946123521682,50.98039215686274,1610612747,12,9,2022-03-21T23:20:14Z,630000,-5.0,16.0,1,left,D. Howard cutting Layup (2 PTS) (A. Reaves 1 AST),"[2730, 1630559]",1610612747.0,LAL,cutting,,,Howard,D. Howard,,,,,1.69,Made,2.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,,
65,PT06M47.00S,2022-03-21T23:20:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.77463863337714,52.94117647058824,1610612739,14,9,2022-03-21T23:20:22Z,650000,15.0,6.0,1,right,D. Garland driving Layup (5 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.59,Made,5.0,,,,,,,,,,,,,,,,,,
66,PT06M38.00S,2022-03-21T23:20:27.3Z,1,REGULAR,3pt,Jump Shot,[],201566,5.863994743758213,3.9215686274509802,1610612747,14,9,2022-03-21T23:20:31Z,660000,230.0,3.0,1,left,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2022-03-21T23:20:30.3Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,14,9,2022-03-21T23:20:31Z,670000,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,
68,PT06M30.00S,2022-03-21T23:20:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,88.78120893561103,54.90196078431373,1610612739,16,9,2022-03-21T23:20:44Z,680000,25.0,53.0,1,right,L. Stevens driving floating Jump Shot (4 PTS),[1630205],1610612739.0,CLE,driving floating,,,Stevens,L. Stevens,,,,,5.84,Made,4.0,,,,,,,,,,,,,,,,,,
69,PT06M30.00S,2022-03-21T23:20:42.7Z,1,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612739,16,9,2022-03-21T23:20:50Z,690000,,,0,,M. Monk shooting personal FOUL (1 PF) (Stevens 1 FT),"[1628370, 1630205]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Stevens,1630205.0,,,
71,PT06M30.00S,2022-03-21T23:21:14.1Z,1,REGULAR,freethrow,1 of 1,[],1630205,,,1610612739,16,9,2022-03-21T23:21:16Z,710000,,,0,,MISS L. Stevens Free Throw 1 of 1,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M28.00S,2022-03-21T23:21:16.1Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,16,9,2022-03-21T23:21:16Z,720000,,,0,,D. Howard REBOUND (Off:0 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,71.0,4.0,4.0,0.0,,,,,,,,
73,PT06M24.00S,2022-03-21T23:21:18.7Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,16,9,2022-03-21T23:21:24Z,730000,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1629636]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,1.0,Garland,1629636.0,,,,,,,,,,,,
74,PT06M24.00S,2022-03-21T23:21:18.7Z,1,REGULAR,steal,,[],1629636,,,1610612739,16,9,2022-03-21T23:21:21Z,740000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M24.00S,2022-03-21T23:21:23.4Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612739,16,9,2022-03-21T23:22:27Z,755000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Garland 2 FT),"[201566, 1629636]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Garland,1629636.0,,,
77,PT06M24.00S,2022-03-21T23:21:48.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,17,9,2022-03-21T23:22:27Z,770000,,,0,,D. Garland Free Throw 1 of 2 (6 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
78,PT06M24.00S,2022-03-21T23:22:03.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,18,9,2022-03-21T23:22:27Z,780000,,,0,,D. Garland Free Throw 2 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2022-03-21T23:22:19.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,5.338370565045992,52.20588235294118,1610612747,18,11,2022-03-21T23:22:43Z,790000,-11.0,-2.0,1,left,L. James cutting DUNK (4 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,cutting,,,James,L. James,,,,,1.12,Made,4.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,,
81,PT05M58.00S,2022-03-21T23:22:30.5Z,1,REGULAR,2pt,Jump Shot,[],1630205,90.75229960578186,27.696078431372552,1610612739,20,11,2022-03-21T23:22:38Z,810000,-112.0,34.0,1,right,L. Stevens 11' turnaround fadeaway Jump Shot (6 PTS),[1630205],1610612739.0,CLE,turnaround fadeaway,,,Stevens,L. Stevens,,,,,11.67,Made,6.0,,,,,,,,,,,,,,,,,,
83,PT05M34.00S,2022-03-21T23:22:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.783837056504599,47.549019607843135,1610612747,20,11,2022-03-21T23:23:03Z,830000,12.0,11.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M34.00S,2022-03-21T23:22:55.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,20,11,2022-03-21T23:23:03Z,840000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,
85,PT05M34.00S,2022-03-21T23:23:01.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,20,11,2022-03-21T23:23:08Z,850000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M34.00S,2022-03-21T23:23:01.6Z,1,REGULAR,substitution,out,[],201566,,,1610612739,20,11,2022-03-21T23:23:08Z,860000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M34.00S,2022-03-21T23:23:01.6Z,1,REGULAR,substitution,in,[],201567,,,1610612739,20,11,2022-03-21T23:23:08Z,870000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M34.00S,2022-03-21T23:23:01.6Z,1,REGULAR,substitution,in,[],201571,,,1610612739,20,11,2022-03-21T23:23:08Z,880000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M24.00S,2022-03-21T23:23:30.9Z,1,REGULAR,3pt,Jump Shot,[],201567,62.23718791064389,26.47058823529412,1610612739,20,11,2022-03-21T23:23:35Z,890000,-118.0,302.0,1,right,MISS K. Love 32' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,32.46,Missed,,,,,,,,,,,,,,,,,,,
90,PT05M20.00S,2022-03-21T23:23:34.9Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,20,11,2022-03-21T23:23:35Z,900000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,
