actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
22,PT09M36.00S,2022-01-23T01:12:54.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,94.43166885676742,49.01960784313725,1610612739,6,4,2022-01-23T01:14:34Z,220000,-5.0,0.0,1,right,E. Mobley running DUNK (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,0.49,Made,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,,
24,PT09M17.00S,2022-01-23T01:13:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,20.97568988173456,89.4607843137255,1610612760,6,7,2022-01-23T01:13:09Z,240000,-197.0,145.0,1,left,S. Gilgeous-Alexander 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.47,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,,
26,PT09M05.00S,2022-01-23T01:13:15.6Z,1,REGULAR,3pt,Jump Shot,[],1630171,87.86136662286465,94.6078431372549,1610612739,6,7,2022-01-23T01:13:20Z,260000,223.0,62.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M01.00S,2022-01-23T01:13:19.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,7,2022-01-23T01:13:20Z,270000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT08M54.00S,2022-01-23T01:13:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630526,27.283180026281208,20.34313725490196,1610612760,6,7,2022-01-23T01:13:31Z,280000,148.0,204.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
29,PT08M50.00S,2022-01-23T01:13:30.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,6,7,2022-01-23T01:13:31Z,290000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT08M41.00S,2022-01-23T01:13:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.80354796320631,44.11764705882353,1610612739,6,7,2022-01-23T01:13:43Z,300000,-29.0,25.0,1,right,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M40.00S,2022-01-23T01:13:40.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,6,7,2022-01-23T01:13:43Z,310000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,
32,PT08M40.00S,2022-01-23T01:13:43.8Z,1,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612739,6,7,2022-01-23T01:13:58Z,320000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Mobley 2 FT),"[1629647, 1630596]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Mobley,1630596.0,,,,
34,PT08M40.00S,2022-01-23T01:14:10.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,7,7,2022-01-23T01:14:10Z,340000,,,0,,E. Mobley Free Throw 1 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
35,PT08M40.00S,2022-01-23T01:14:10.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,7,7,2022-01-23T01:14:37Z,350000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M35.00S,2022-01-23T01:14:15.3Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,7,7,2022-01-23T01:14:37Z,360000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,35.0,3.0,3.0,0.0,,,,,,,,,,,
37,PT08M33.00S,2022-01-23T01:14:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612760,7,7,2022-01-23T01:14:47Z,370000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630171, 1628983]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
39,PT08M33.00S,2022-01-23T01:14:54.0Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,7,7,2022-01-23T01:14:54Z,390000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M33.00S,2022-01-23T01:14:54.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,7,7,2022-01-23T01:14:54Z,400000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,
41,PT08M33.00S,2022-01-23T01:15:05.6Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,7,8,2022-01-23T01:15:05Z,410000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
42,PT08M14.00S,2022-01-23T01:15:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.03745072273325,50.49019607843137,1610612739,7,8,2022-01-23T01:15:31Z,420000,2.0,4.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.43,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M12.00S,2022-01-23T01:15:28.2Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,7,8,2022-01-23T01:15:31Z,430000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,42.0,4.0,4.0,0.0,,,,,,,,,,,
44,PT08M09.00S,2022-01-23T01:15:34.1Z,1,REGULAR,turnover,out-of-bounds,[],1630526,,,1610612760,7,8,2022-01-23T01:15:41Z,440000,,,0,,J. Robinson-Earl lost ball out-of-bounds TURNOVER (1 TO),[1630526],1610612760.0,OKC,lost ball,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,2530.0,,,,,1.0,,,
45,PT07M53.00S,2022-01-23T01:15:55.4Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,7,8,2022-01-23T01:15:59Z,450000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628983]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,
46,PT07M53.00S,2022-01-23T01:15:55.4Z,1,REGULAR,steal,,[],1628983,,,1610612760,7,8,2022-01-23T01:16:49Z,460000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M47.00S,2022-01-23T01:16:00.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,5.863994743758213,49.01960784313725,1610612760,7,10,2022-01-23T01:17:30Z,470000,5.0,3.0,1,left,J. Giddey driving floating bank Jump Shot (2 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,0.55,Made,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,,
49,PT07M42.00S,2022-01-23T01:16:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.85479632063075,50.0,1610612739,9,10,2022-01-23T01:22:45Z,490000,0.0,15.0,1,right,I. Okoro driving Layup (2 PTS) (D. Garland 3 AST),"[1630171, 1629636]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,1.47,Made,2.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,,
50,PT07M42.00S,2022-01-23T01:16:18.6Z,1,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612739,9,10,2022-01-23T01:16:31Z,500000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Okoro 1 FT),"[1630526, 1630171]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Okoro,1630171.0,,,,
52,PT07M42.00S,2022-01-23T01:16:32.8Z,1,REGULAR,freethrow,1 of 1,[],1630171,,,1610612739,10,10,2022-01-23T01:16:32Z,520000,,,0,,I. Okoro Free Throw 1 of 1 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
53,PT07M18.00S,2022-01-23T01:17:07.7Z,1,REGULAR,foul,offensive,[],1628983,,,1610612760,10,10,2022-01-23T01:20:02Z,530000,,,0,,S. Gilgeous-Alexander offensive FOUL (1 PF),"[1628983, 1630171]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Okoro,1630171.0,,,,
55,PT07M18.00S,2022-01-23T01:17:07.7Z,1,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,10,10,2022-01-23T01:17:07Z,550000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,2530.0,,,,,1.0,,,
56,PT07M00.00S,2022-01-23T01:17:31.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628386,87.46714848883047,37.5,1610612739,12,10,2022-01-23T01:23:42Z,560000,-62.0,65.0,1,right,J. Allen 9' floating Jump Shot (4 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,9.04,Made,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,,
58,PT06M50.00S,2022-01-23T01:17:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,43.872549019607845,1610612760,12,10,2022-01-23T01:17:56Z,580000,31.0,9.0,1,left,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 1628386]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.18,Missed,,,,,,,,,Allen,1628386.0,,,,,,,,,
59,PT06M50.00S,2022-01-23T01:17:43.4Z,1,REGULAR,block,,[],1628386,,,1610612760,12,10,2022-01-23T01:17:47Z,590000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2022-01-23T01:17:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,12,10,2022-01-23T01:17:56Z,600000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,
61,PT06M50.00S,2022-01-23T01:17:56.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,12,10,2022-01-23T01:17:56Z,610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M50.00S,2022-01-23T01:18:02.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,12,10,2022-01-23T01:18:02Z,620000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2022-01-23T01:21:01.8Z,1,REGULAR,turnover,traveling,[],1628983,,,1610612760,12,10,2022-01-23T01:21:08Z,630000,,,0,,S. Gilgeous-Alexander traveling TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,2530.0,,,,,2.0,,,
65,PT06M22.00S,2022-01-23T01:21:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,88.91261498028909,46.07843137254902,1610612739,12,10,2022-01-23T01:21:35Z,640000,-20.0,52.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M20.00S,2022-01-23T01:21:31.1Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,12,10,2022-01-23T01:21:31Z,650000,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,65.0,3.0,1.0,2.0,,,,,,,,,,,
67,PT06M18.00S,2022-01-23T01:21:32.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630596,93.9060446780552,51.71568627450981,1610612739,14,10,2022-01-23T01:24:45Z,660000,9.0,5.0,1,right,E. Mobley putback DUNK (7 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,0.98,Made,7.0,,,,,,,,,,,,,,,,,,
68,PT05M59.00S,2022-01-23T01:21:51.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,23.340998685939553,7.598039215686274,1610612760,14,10,2022-01-23T01:22:01Z,670000,212.0,167.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M50.00S,2022-01-23T01:22:00.3Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,14,10,2022-01-23T01:22:01Z,680000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,
70,PT05M49.00S,2022-01-23T01:22:01.6Z,1,REGULAR,turnover,bad pass,[],1630171,,,1610612739,14,10,2022-01-23T01:22:32Z,690000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1629647]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,
71,PT05M49.00S,2022-01-23T01:22:01.6Z,1,REGULAR,steal,,[],1629647,,,1610612760,14,10,2022-01-23T01:22:06Z,700000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M47.00S,2022-01-23T01:22:13.1Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612760,14,10,2022-01-23T01:22:31Z,710000,,,0,,J. Allen shooting personal FOUL (1 PF) (Bazley 2 FT),"[1628386, 1629647]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Bazley,1629647.0,,,,
74,PT05M47.00S,2022-01-23T01:22:37.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629647,,,1610612760,14,11,2022-01-23T01:22:37Z,730000,,,0,,D. Bazley Free Throw 1 of 2 (3 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
75,PT05M47.00S,2022-01-23T01:22:37.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629647,,,1610612760,14,12,2022-01-23T01:22:57Z,740000,,,0,,D. Bazley Free Throw 2 of 2 (4 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2022-01-23T01:23:15.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.03745072273325,50.73529411764706,1610612739,14,12,2022-01-23T01:23:20Z,750000,4.0,4.0,1,right,MISS E. Mobley driving DUNK,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M23.00S,2022-01-23T01:23:18.0Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,14,12,2022-01-23T01:23:18Z,760000,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,,,
78,PT05M20.00S,2022-01-23T01:23:20.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,66.17936925098554,47.30392156862745,1610612739,17,12,2022-01-23T01:23:26Z,770000,-13.0,265.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (J. Allen 1 AST),"[1628374, 1628386]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.57,Made,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,,
80,PT04M55.00S,2022-01-23T01:23:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,29.25427069645204,26.96078431372549,1610612760,17,12,2022-01-23T01:23:49Z,790000,115.0,222.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M51.00S,2022-01-23T01:23:48.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,17,12,2022-01-23T01:23:49Z,800000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,80.0,4.0,2.0,2.0,,,,,,,,,,,
82,PT04M37.00S,2022-01-23T01:24:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,85.23324572930355,4.166666666666666,1610612739,17,12,2022-01-23T01:24:09Z,810000,-229.0,86.0,1,right,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M34.00S,2022-01-23T01:24:06.0Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,17,12,2022-01-23T01:24:09Z,820000,,,0,,D. Bazley REBOUND (Off:0 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,82.0,5.0,5.0,0.0,,,,,,,,,,,
84,PT04M28.00S,2022-01-23T01:24:15.5Z,1,REGULAR,foul,personal,[],1629636,,,1610612760,17,12,2022-01-23T01:24:25Z,830000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629652]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Dort,1629652.0,,,,
86,PT04M28.00S,2022-01-23T01:24:25.5Z,1,REGULAR,substitution,out,[],1628374,,,1610612760,17,12,2022-01-23T01:24:36Z,850000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M28.00S,2022-01-23T01:24:25.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612760,17,12,2022-01-23T01:24:36Z,860000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M28.00S,2022-01-23T01:24:25.5Z,1,REGULAR,substitution,in,[],201567,,,1610612760,17,12,2022-01-23T01:24:36Z,870000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
