actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M14.00S,2025-11-20T02:49:21.9Z,1,REGULAR,block,,[],1629011,,,1610612742,0,3,2025-11-20T02:49:23Z,170000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT11M14.00S,2025-11-20T02:49:21.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,0,3,2025-11-20T02:49:30Z,180000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
19,PT11M07.00S,2025-11-20T02:49:29.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,32.14520367936925,50.73529411764706,1610612752,0,3,2025-11-20T02:49:54Z,190000,False,-4.0,250.0,1,left,MISS K. Towns 24' running 3PT,[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
20,PT11M04.00S,2025-11-20T02:49:32.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,0,3,2025-11-20T02:49:34Z,200000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M51.00S,2025-11-20T02:49:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,94.43166885676742,62.99019607843137,1610612742,0,3,2025-11-20T02:50:05Z,210000,False,65.0,0.0,1,right,MISS P. Washington 6' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
22,PT10M49.00S,2025-11-20T02:49:47.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,3,2025-11-20T02:50:05Z,220000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M40.00S,2025-11-20T02:49:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,10.33180026281209,63.725490196078425,1610612752,0,5,2025-11-20T02:50:29Z,230000,False,-69.0,45.0,1,left,M. Bridges 8' pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,8.18,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M10.00S,2025-11-20T02:50:26.4Z,1,REGULAR,2pt,Hook,[],1629023,92.32917214191852,67.8921568627451,1610612742,0,5,2025-11-20T02:50:56Z,240000,False,89.0,20.0,1,right,MISS P. Washington 9' driving Hook,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,9.16,Missed,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2025-11-20T02:50:26.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,0,5,2025-11-20T02:50:32Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,24.0,,,,,,,,
26,PT10M10.00S,2025-11-20T02:50:30.4Z,1,REGULAR,foul,personal,[],1628969,,,1610612742,0,5,2025-11-20T02:50:52Z,260000,False,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628969, 1641726]",1610612752.0,NYK,loose ball,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Lively II,1641726.0,,,,,,,,,
28,PT10M07.00S,2025-11-20T02:50:54.5Z,1,REGULAR,violation,kicked ball,[],1626157,,,1610612742,0,5,2025-11-20T02:51:01Z,280000,False,,,0,,K. Towns kicked ball VIOLATION,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
29,PT09M58.00S,2025-11-20T02:51:17.6Z,1,REGULAR,foul,offensive,[],1630314,,,1610612742,0,5,2025-11-20T02:51:27Z,290000,False,,,0,,B. Williams offensive FOUL (2 PF),"[1630314, 1628969]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,
31,PT09M58.00S,2025-11-20T02:51:17.6Z,1,REGULAR,turnover,offensive foul,[],1630314,,,1610612742,0,5,2025-11-20T02:51:17Z,310000,False,,,0,,B. Williams offensive foul TURNOVER (1 TO),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,,1.0,,
34,PT09M58.00S,2025-11-20T02:52:40.6Z,1,REGULAR,substitution,out,[],1630314,,,1610612752,0,5,2025-11-20T02:52:51Z,340000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M58.00S,2025-11-20T02:52:40.6Z,1,REGULAR,substitution,in,[],1626156,,,1610612752,0,5,2025-11-20T02:52:51Z,350000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M40.00S,2025-11-20T02:53:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,8.886333771353483,52.69607843137255,1610612752,0,5,2025-11-20T02:53:16Z,360000,False,-13.0,31.0,1,left,MISS L. Shamet driving finger roll Layup - blocked,"[1629013, 1641726]",1610612752.0,NYK,driving finger roll,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,Lively II,1641726.0,,,
37,PT09M40.00S,2025-11-20T02:53:12.1Z,1,REGULAR,block,,[],1641726,,,1610612752,0,5,2025-11-20T02:53:14Z,370000,False,,,0,,D. Lively II BLOCK (1 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M37.00S,2025-11-20T02:53:15.1Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,0,5,2025-11-20T02:53:16Z,380000,False,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,
39,PT09M36.00S,2025-11-20T02:53:16.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,11.777266754270697,20.098039215686274,1610612752,0,5,2025-11-20T02:53:57Z,390000,False,150.0,58.0,1,left,MISS K. Towns 16' turnaround Shot,[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,16.04,Missed,,,,,,,,,,,,,,,,,,
40,PT09M35.00S,2025-11-20T02:53:17.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,0,5,2025-11-20T02:53:25Z,400000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,
41,PT09M30.00S,2025-11-20T02:53:22.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.51576872536137,22.54901960784314,1610612742,3,5,2025-11-20T02:53:37Z,410000,False,-137.0,225.0,1,right,D. Russell 26' 3PT running pullup (3 PTS),[1626156],1610612742.0,DAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.33,Made,3.0,,,,,,,,,,,,,,,,,
42,PT09M14.00S,2025-11-20T02:53:38.8Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612752,3,5,2025-11-20T02:53:44Z,420000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1626156]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Russell,1626156.0
43,PT09M14.00S,2025-11-20T02:53:38.8Z,1,REGULAR,steal,,[],1626156,,,1610612742,3,5,2025-11-20T02:53:40Z,430000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
44,PT09M09.00S,2025-11-20T02:53:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631108,93.11760840998686,47.794117647058826,1610612742,5,5,2025-11-20T02:53:48Z,440000,False,-11.0,12.0,1,right,M. Christie running Layup (2 PTS) (D. Russell 1 AST),"[1631108, 1626156]",1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
46,PT09M02.00S,2025-11-20T02:53:53.1Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612752,5,5,2025-11-20T02:54:04Z,460000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Bridges 2 FT),"[202691, 1628969]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
48,PT09M02.00S,2025-11-20T02:54:19.6Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612752,5,6,2025-11-20T02:54:40Z,480000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
49,PT09M02.00S,2025-11-20T02:54:19.6Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612752,5,6,2025-11-20T02:54:40Z,490000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M59.00S,2025-11-20T02:54:22.6Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,5,6,2025-11-20T02:54:40Z,500000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,49.0,3.0,2.0,1.0,,,,,
51,PT08M48.00S,2025-11-20T02:54:51.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,76.5604467805519,10.049019607843137,1610612742,8,6,2025-11-20T02:54:55Z,510000,False,-200.0,168.0,1,right,P. Washington 26' 3PT  (3 PTS) (K. Thompson 1 AST),"[1629023, 202691]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.09,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
53,PT08M35.00S,2025-11-20T02:55:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.610381077529567,41.911764705882355,1610612752,8,6,2025-11-20T02:55:12Z,530000,False,40.0,122.0,1,left,MISS J. Brunson 12' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
54,PT08M31.00S,2025-11-20T02:55:06.9Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,8,6,2025-11-20T02:55:06Z,540000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,
55,PT08M24.00S,2025-11-20T02:55:14.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,7.966491458607096,39.950980392156865,1610612752,8,6,2025-11-20T02:55:37Z,550000,False,50.0,22.0,1,left,MISS J. Brunson driving floating bank Shot - blocked,"[1628973, 1641726]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,Lively II,1641726.0,,,
56,PT08M24.00S,2025-11-20T02:55:14.6Z,1,REGULAR,block,,[],1641726,,,1610612752,8,6,2025-11-20T02:55:16Z,560000,False,,,0,,D. Lively II BLOCK (2 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT08M22.00S,2025-11-20T02:55:16.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612742,8,6,2025-11-20T02:55:24Z,570000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
58,PT08M19.00S,2025-11-20T02:55:19.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.25295663600527,19.11764705882353,1610612742,8,6,2025-11-20T02:56:05Z,580000,False,-154.0,227.0,1,right,MISS D. Russell 27' running pullup 3PT,[1626156],1610612742.0,DAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
59,PT08M15.00S,2025-11-20T02:55:23.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,8,6,2025-11-20T02:55:27Z,590000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,58.0,2.0,1.0,1.0,,,,,
60,PT08M08.00S,2025-11-20T02:55:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.601182654402102,59.80392156862745,1610612752,8,6,2025-11-20T02:56:40Z,600000,False,-49.0,0.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
61,PT08M07.00S,2025-11-20T02:55:31.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,8,6,2025-11-20T02:55:34Z,610000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,
62,PT08M02.00S,2025-11-20T02:55:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,93.24901445466492,52.450980392156865,1610612742,8,6,2025-11-20T02:55:47Z,620000,False,12.0,11.0,1,right,MISS P. Washington running Layup - blocked,"[1629023, 1628969]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,Bridges,1628969.0,,,
63,PT08M02.00S,2025-11-20T02:55:36.4Z,1,REGULAR,block,,[],1628969,,,1610612742,8,6,2025-11-20T02:55:38Z,630000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT08M00.00S,2025-11-20T02:55:38.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,8,6,2025-11-20T02:55:47Z,640000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
65,PT07M55.00S,2025-11-20T02:55:44.0Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,8,6,2025-11-20T02:55:49Z,650000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1629023]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Washington,1629023.0
66,PT07M55.00S,2025-11-20T02:55:44.0Z,1,REGULAR,steal,,[],1629023,,,1610612742,8,6,2025-11-20T02:55:45Z,660000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
67,PT07M51.00S,2025-11-20T02:55:47.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,74.58935611038108,84.80392156862744,1610612742,11,6,2025-11-20T02:55:52Z,670000,False,174.0,186.0,1,right,K. Thompson 25' 3PT pullup (3 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.5,Made,3.0,,,,,,,,,,,,,,,,,
68,PT07M48.00S,2025-11-20T02:55:55.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,11,6,2025-11-20T02:55:55Z,680000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,out,[],1641726,,,1610612752,11,6,2025-11-20T02:59:34Z,690000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,11,6,2025-11-20T02:59:34Z,700000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,11,6,2025-11-20T02:59:34Z,710000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,in,[],1629655,,,1610612752,11,6,2025-11-20T02:59:34Z,720000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,11,6,2025-11-20T02:59:34Z,730000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M48.00S,2025-11-20T02:58:28.1Z,1,REGULAR,substitution,in,[],1627824,,,1610612752,11,6,2025-11-20T02:59:34Z,740000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M32.00S,2025-11-20T02:59:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.748357424441524,42.40196078431372,1610612752,11,8,2025-11-20T03:00:03Z,750000,False,38.0,77.0,1,left,J. Brunson 8' floating Jump Shot (2 PTS) (K. Towns 2 AST),"[1628973, 1626157]",1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.56,Made,2.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
77,PT07M15.00S,2025-11-20T03:00:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.80354796320631,55.88235294117647,1610612742,11,8,2025-11-20T03:00:15Z,770000,False,29.0,25.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
78,PT07M14.00S,2025-11-20T03:00:10.2Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,11,8,2025-11-20T03:00:15Z,780000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,77.0,2.0,1.0,1.0,,,,,
79,PT07M12.00S,2025-11-20T03:00:12.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,89.04402102496715,95.34313725490196,1610612742,11,8,2025-11-20T03:00:17Z,790000,False,227.0,50.0,1,right,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
80,PT07M12.00S,2025-11-20T03:00:12.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,8,2025-11-20T03:00:17Z,800000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,79.0,3.0,2.0,1.0,,,,,
81,PT06M52.00S,2025-11-20T03:00:32.3Z,1,REGULAR,3pt,Jump Shot,[],1627824,14.14257555847569,95.58823529411765,1610612752,11,8,2025-11-20T03:00:35Z,810000,False,-228.0,80.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
82,PT06M49.00S,2025-11-20T03:00:35.3Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612742,11,8,2025-11-20T03:00:35Z,820000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,
