actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
126,PT05M12.00S,2026-03-13T23:54:55.3Z,1,REGULAR,substitution,out,[],1631165,,,1610612739,14,20,2026-03-14T00:02:06Z,845000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M12.00S,2026-03-13T23:55:18.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630596,,,1610612739,14,20,2026-03-13T23:55:18Z,850000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2026-03-13T23:55:19.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,14,20,2026-03-13T23:55:19Z,860000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,
89,PT04M57.00S,2026-03-13T23:55:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,9.543363994743759,50.0,1610612742,16,20,2026-03-13T23:55:38Z,870000,False,0.0,37.0,1,left,N. Marshall driving floating bank Jump Shot (10 PTS) (B. Williams 1 AST),"[1630230, 1630314]",1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.72,Made,10.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,
91,PT04M36.00S,2026-03-13T23:55:53.8Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612739,16,20,2026-03-13T23:56:08Z,890000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Harden 2 FT),"[203939, 201935]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,2.0,0.0,Harden,201935.0,,,,,,,,,
93,PT04M36.00S,2026-03-13T23:56:26.2Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612739,16,21,2026-03-13T23:56:26Z,910000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2026-03-13T23:56:28.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,16,21,2026-03-13T23:56:30Z,920000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2026-03-13T23:56:28.1Z,1,REGULAR,substitution,in,[],1628418,,,1610612739,16,21,2026-03-13T23:56:30Z,930000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2026-03-13T23:56:32.6Z,1,REGULAR,substitution,out,[],1630230,,,1610612739,16,21,2026-03-13T23:56:39Z,940000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2026-03-13T23:56:32.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612739,16,21,2026-03-13T23:56:39Z,950000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2026-03-13T23:56:53.3Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612739,16,22,2026-03-13T23:56:53Z,960000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
99,PT04M17.00S,2026-03-13T23:57:15.7Z,1,REGULAR,2pt,Jump Shot,[],203114,16.376478318002626,89.95098039215686,1610612742,16,22,2026-03-14T00:00:09Z,970000,False,-200.0,101.0,1,left,MISS K. Middleton 22' pullup Shot,[203114],1610612742.0,DAL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,22.41,Missed,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2026-03-13T23:57:18.7Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,16,22,2026-03-13T23:57:18Z,980000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,99.0,1.0,0.0,1.0,,,
101,PT04M06.00S,2026-03-13T23:57:27.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630314,15.719448094612352,42.64705882352941,1610612742,16,22,2026-03-13T23:57:35Z,990000,False,37.0,95.0,1,left,MISS B. Williams 10' driving floating Shot - blocked,"[1630314, 1628418]",1610612742.0,DAL,driving floating,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.22,Missed,,,,,,,,,,Bryant,1628418.0,,,,,,,
102,PT04M06.00S,2026-03-13T23:57:27.1Z,1,REGULAR,block,,[],1628418,,,1610612742,16,22,2026-03-13T23:57:29Z,1000000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2026-03-13T23:57:31.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612739,16,22,2026-03-14T00:00:04Z,1010000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,101.0,1.0,1.0,0.0,,,
105,PT03M52.00S,2026-03-13T23:57:41.1Z,1,REGULAR,3pt,Jump Shot,[],1642281,75.90341655716163,89.2156862745098,1610612739,16,25,2026-03-13T23:58:03Z,1020000,False,196.0,174.0,1,right,J. Tyson 26' 3PT  (3 PTS) (J. Harden 3 AST),"[1642281, 201935]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,26.22,Made,3.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
107,PT03M35.00S,2026-03-13T23:57:56.7Z,1,REGULAR,3pt,Jump Shot,[],1628997,32.276609724047304,48.03921568627451,1610612742,16,25,2026-03-13T23:58:05Z,1040000,False,10.0,251.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
108,PT03M35.00S,2026-03-13T23:57:56.7Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,16,25,2026-03-13T23:58:05Z,1050000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,
109,PT03M25.00S,2026-03-13T23:58:07.5Z,1,REGULAR,3pt,Jump Shot,[],201935,84.70762155059133,96.56862745098039,1610612739,16,25,2026-03-14T00:03:09Z,1060000,False,233.0,91.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612739.0,CLE,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right,25.0,Missed,,,,,,,,,,,,,,,,,,
110,PT03M25.00S,2026-03-13T23:58:07.5Z,1,REGULAR,rebound,offensive,[],1641854,,,1610612739,16,25,2026-03-14T00:03:09Z,1070000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,109.0,2.0,1.0,1.0,,,
111,PT03M20.00S,2026-03-13T23:58:13.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,80.50262812089356,9.313725490196079,1610612739,16,28,2026-03-13T23:58:39Z,1080000,False,-203.0,131.0,1,right,D. Schröder 24' 3PT  (3 PTS) (C. Porter Jr. 1 AST),"[203471, 1641854]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,24.18,Made,3.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,,,,
113,PT03M01.00S,2026-03-13T23:58:30.9Z,1,REGULAR,3pt,Jump Shot,[],202691,21.369908015768726,9.803921568627452,1610612742,16,28,2026-03-13T23:58:41Z,1100000,False,201.0,148.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
114,PT03M01.00S,2026-03-13T23:58:30.9Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,16,28,2026-03-13T23:58:41Z,1110000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,
115,PT02M52.00S,2026-03-13T23:58:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,92.06636005256242,49.754901960784316,1610612739,16,28,2026-03-13T23:58:47Z,1120000,False,-1.0,22.0,1,right,MISS J. Harden running Layup,[201935],1610612739.0,CLE,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
116,PT02M49.00S,2026-03-13T23:58:43.7Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,16,28,2026-03-13T23:58:47Z,1130000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,115.0,2.0,1.0,1.0,,,
117,PT02M45.00S,2026-03-13T23:58:47.6Z,1,REGULAR,turnover,bad pass,[],1630314,,,1610612742,16,28,2026-03-13T23:58:50Z,1140000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 1628418]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bryant,1628418.0
118,PT02M45.00S,2026-03-13T23:58:47.6Z,1,REGULAR,steal,,[],1628418,,,1610612739,16,28,2026-03-13T23:58:49Z,1150000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M42.00S,2026-03-13T23:58:51.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641854,92.19776609724047,52.450980392156865,1610612739,16,30,2026-03-13T23:58:55Z,1160000,False,12.0,21.0,1,right,C. Porter Jr. running Layup (2 PTS) (D. Schröder 1 AST),"[1641854, 203471]",1610612739.0,CLE,running,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,2.42,Made,2.0,D. Schröder,203471.0,1.0,,,,,,,,,,,,,,
121,PT02M41.00S,2026-03-13T23:58:55.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,30,2026-03-13T23:58:55Z,1180000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M41.00S,2026-03-14T00:01:15.3Z,1,REGULAR,substitution,out,[],203939,,,1610612742,16,30,2026-03-14T00:02:01Z,1190000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M41.00S,2026-03-14T00:01:15.3Z,1,REGULAR,substitution,in,[],1628963,,,1610612742,16,30,2026-03-14T00:02:01Z,1210000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M41.00S,2026-03-14T00:01:15.3Z,1,REGULAR,substitution,in,[],1628378,,,1610612742,16,30,2026-03-14T00:02:01Z,1220000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M41.00S,2026-03-14T00:01:15.3Z,1,REGULAR,substitution,out,[],201935,,,1610612742,16,30,2026-03-14T00:02:56Z,1225000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M23.00S,2026-03-14T00:02:43.8Z,1,REGULAR,2pt,Jump Shot,[],1628997,8.623521681997373,10.294117647058822,1610612742,16,30,2026-03-14T00:02:48Z,1230000,False,199.0,29.0,1,left,MISS C. Martin 20' Jump Shot,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,20.05,Missed,,,,,,,,,,,,,,,,,,
128,PT02M19.00S,2026-03-14T00:02:47.8Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,16,30,2026-03-14T00:02:48Z,1240000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,127.0,3.0,2.0,1.0,,,
130,PT01M57.00S,2026-03-14T00:03:09.1Z,1,REGULAR,3pt,Jump Shot,[],1641854,92.06636005256242,96.07843137254902,1610612739,16,33,2026-03-14T00:03:14Z,1250000,False,230.0,22.0,1,right,C. Porter Jr. 3PT  (5 PTS) (D. Mitchell 2 AST),"[1641854, 1628378]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Right Corner 3,24+ Right,23.15,Made,5.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
132,PT01M37.00S,2026-03-14T00:03:29.3Z,1,REGULAR,2pt,Jump Shot,[],202691,11.645860709592641,78.18627450980392,1610612742,18,33,2026-03-14T00:03:35Z,1270000,False,-141.0,57.0,1,left,K. Thompson 15' fadeaway Jump Shot (2 PTS) (C. Martin 1 AST),"[202691, 1628997]",1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.2,Made,2.0,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,
134,PT01M19.00S,2026-03-14T00:03:46.7Z,1,REGULAR,2pt,Jump Shot,[],1642281,88.17345597897503,68.89552696078431,1610612739,18,33,2026-03-14T00:06:18Z,1290000,False,94.0,59.0,1,right,MISS J. Tyson 11' floating Shot,[1642281],1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Right,11.12,Missed,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2026-03-14T00:03:49.7Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612739,18,33,2026-03-14T00:04:04Z,1300000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,134.0,1.0,0.0,1.0,,,
136,PT01M16.00S,2026-03-14T00:03:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,94.40999984741211,50.0,1610612739,18,35,2026-03-14T00:03:50Z,1310000,False,0.0,0.0,1,right,T. Bryant tip Layup (2 PTS),[1628418],1610612739.0,CLE,tip,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
137,PT01M03.00S,2026-03-14T00:04:03.5Z,1,REGULAR,3pt,Jump Shot,[],1630314,27.94021024967148,18.38235294117647,1610612742,21,35,2026-03-14T00:04:08Z,1320000,False,158.0,210.0,1,left,B. Williams 26' 3PT  (3 PTS) (K. Middleton 1 AST),"[1630314, 203114]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,26.29,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
139,PT00M47.50S,2026-03-14T00:04:20.7Z,1,REGULAR,3pt,Jump Shot,[],1628418,68.28186596583443,64.70588235294117,1610612739,21,38,2026-03-14T00:06:58Z,1340000,False,74.0,246.0,1,right,T. Bryant 25' 3PT  (5 PTS) (D. Mitchell 3 AST),"[1628418, 1628378]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.65,Made,5.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
141,PT00M26.40S,2026-03-14T00:04:47.2Z,1,REGULAR,2pt,Jump Shot,[],1630314,9.461235216819974,83.84650735294117,1610612742,21,38,2026-03-14T00:04:55Z,1360000,False,-169.0,36.0,1,left,MISS B. Williams 17' step back Shot,[1630314],1610612742.0,DAL,step back,,,Williams,B. Williams,,,,,Mid-Range,16-24 Left,17.31,Missed,,,,,,,,,,,,,,,,,,
142,PT00M23.30S,2026-03-14T00:04:50.3Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,21,38,2026-03-14T00:04:55Z,1370000,False,,,0,,J. Tyson REBOUND (Off:0 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,,
143,PT00M04.60S,2026-03-14T00:05:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628418,76.2976346911958,88.72549019607843,1610612739,21,38,2026-03-14T00:05:17Z,1380000,False,194.0,170.0,1,right,MISS T. Bryant 25' 3PT,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.50S,2026-03-14T00:05:12.0Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,21,38,2026-03-14T00:05:12Z,1390000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,
145,PT00M00.20S,2026-03-14T00:05:13.3Z,1,REGULAR,heave,,[],0,,,1610612742,21,38,2026-03-14T00:08:12Z,1400000,False,,,0,,DAL Heave,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,46.55,,,,,,,,,,,,,,,,,,,
146,PT00M00.10S,2026-03-14T00:05:13.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,21,38,2026-03-14T00:05:35Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,145.0,,,,,,
147,PT00M00.00S,2026-03-14T00:05:18.3Z,1,REGULAR,period,end,[],0,,,1610612742,21,38,2026-03-14T00:05:18Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,21,38,2026-03-14T00:08:34Z,1430000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612742,21,38,2026-03-14T00:08:34Z,1440000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,21,38,2026-03-14T00:08:34Z,1450000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,21,38,2026-03-14T00:08:34Z,1460000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612742,21,38,2026-03-14T00:08:34Z,1470000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-03-14T00:07:17.4Z,2,REGULAR,substitution,in,['startperiod'],1642843,,,1610612742,21,38,2026-03-14T00:08:34Z,1480000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-03-14T00:08:52.8Z,2,REGULAR,period,start,[],0,,,1610612742,21,38,2026-03-14T00:08:52Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2026-03-14T00:09:32.8Z,2,REGULAR,3pt,Jump Shot,[],203114,29.517082785808146,20.833333333333336,1610612742,21,38,2026-03-14T00:52:16Z,1510000,False,146.0,225.0,1,left,MISS K. Middleton 26' fadeaway 3PT,[203114],1610612742.0,DAL,fadeaway,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
157,PT11M36.00S,2026-03-14T00:09:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,21,38,2026-03-14T00:09:48Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,156.0,,,,,,
158,PT11M36.00S,2026-03-14T00:09:37.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,21,38,2026-03-14T00:09:55Z,1530000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M24.00S,2026-03-14T00:09:58.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,91.5407358738502,59.80392156862745,1610612739,21,40,2026-03-14T00:10:03Z,1540000,False,49.0,27.0,1,right,D. Mitchell driving Layup (4 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,4.0,,,,,,,,,,,,,,,,,
160,PT11M07.00S,2026-03-14T00:10:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,15.982260183968464,62.745098039215684,1610612742,23,40,2026-03-14T00:10:28Z,1550000,False,-64.0,98.0,1,left,R. Nembhard 11' step back Jump Shot (2 PTS) (C. Flagg 2 AST),"[1642948, 1642843]",1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,11.66,Made,2.0,C. Flagg,1642843.0,2.0,,,,,,,,,,,,,,
162,PT10M53.00S,2026-03-14T00:10:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,92.59198423127464,57.84313725490197,1610612739,23,40,2026-03-14T00:11:45Z,1570000,False,39.0,17.0,1,right,MISS D. Schröder driving floating Shot,[203471],1610612739.0,CLE,driving floating,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
163,PT10M51.00S,2026-03-14T00:10:31.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612742,23,40,2026-03-14T00:10:32Z,1580000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,162.0,2.0,2.0,0.0,,,
164,PT10M46.00S,2026-03-14T00:10:35.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642843,11.645860709592641,51.470588235294116,1610612742,25,40,2026-03-14T00:12:06Z,1590000,False,-7.0,57.0,1,left,C. Flagg running pullup Jump Shot (4 PTS),[1642843],1610612742.0,DAL,running pullup,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,4.0,,,,,,,,,,,,,,,,,
165,PT10M31.00S,2026-03-14T00:10:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,84.05059132720105,46.32352941176471,1610612739,25,40,2026-03-14T00:12:47Z,1600000,False,-18.0,97.0,1,right,MISS D. Mitchell 9' fadeaway Shot,[1628378],1610612739.0,CLE,fadeaway,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.91,Missed,,,,,,,,,,,,,,,,,,
166,PT10M28.00S,2026-03-14T00:10:53.6Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,25,40,2026-03-14T00:10:57Z,1610000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,,
167,PT10M25.00S,2026-03-14T00:10:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,24.26084099868594,13.970588235294118,1610612742,28,40,2026-03-14T00:13:08Z,1620000,False,180.0,176.0,1,left,M. Christie 25' 3PT running pullup (5 PTS) (R. Nembhard 4 AST),"[1631108, 1642948]",1610612742.0,DAL,running pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.15,Made,5.0,R. Nembhard,1642948.0,4.0,,,,,,,,,,,,,,
169,PT10M06.00S,2026-03-14T00:11:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1642281,,,1610612739,28,40,2026-03-14T00:11:22Z,1640000,False,,,0,,J. Tyson bad pass out-of-bounds TURNOVER (1 TO),[1642281],1610612739.0,CLE,bad pass,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628172.0,,,,,,,,,,,1.0,,
170,PT10M06.00S,2026-03-14T00:11:19.9Z,2,REGULAR,substitution,out,[],1642281,,,1610612742,28,40,2026-03-14T00:11:25Z,1650000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M06.00S,2026-03-14T00:11:19.9Z,2,REGULAR,substitution,in,[],1630596,,,1610612742,28,40,2026-03-14T00:11:25Z,1660000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
