actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-04-05T23:42:08.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-05T23:42:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-04-05T23:42:10.4Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2026-04-05T23:42:10Z,40000,False,,,0,,Jump Ball D. Ayton vs. D. Gafford: Tip to L. James,"[2544, 1629028, 1629655]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Ayton,1629028.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-04-05T23:42:22.1Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,0,0,2026-04-05T23:42:34Z,70000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630230]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,1.0,Marshall,1630230.0,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2026-04-05T23:42:22.1Z,1,REGULAR,steal,,[],1630230,,,1610612742,0,0,2026-04-05T23:42:23Z,80000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2026-04-05T23:42:35.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642843,80.946123521682,28.7109375,1610612742,2,0,2026-04-05T23:43:22Z,90000,False,-106.0,127.0,1,right,C. Flagg 16' pullup Jump Shot (2 PTS) (M. Christie 1 AST),"[1642843, 1631108]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,16.54,Made,2.0,M. Christie,1631108.0,1.0,,,,,,,,,,,
11,PT11M13.00S,2026-04-05T23:42:54.0Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,2,0,2026-04-05T23:42:58Z,110000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1642843]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,2.0,Flagg,1642843.0,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2026-04-05T23:42:54.0Z,1,REGULAR,steal,,[],1642843,,,1610612742,2,0,2026-04-05T23:42:55Z,120000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
13,PT11M03.00S,2026-04-05T23:43:04.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,90.3580814717477,96.07843137254902,1610612742,2,0,2026-04-05T23:43:08Z,130000,False,230.0,38.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,23.35,Missed,,,,,,,,,,,,,,,
14,PT11M01.00S,2026-04-05T23:43:06.4Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,2,0,2026-04-05T23:43:08Z,140000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M46.00S,2026-04-05T23:43:21.7Z,1,REGULAR,2pt,Hook,[],1629028,8.09789750328515,29.411764705882355,1610612747,2,0,2026-04-05T23:43:27Z,150000,False,103.0,24.0,1,left,MISS D. Ayton 10' turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,10.56,Missed,,,,,,,,,,,,,,,
16,PT10M42.00S,2026-04-05T23:43:25.7Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,2,0,2026-04-05T23:43:27Z,160000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M36.00S,2026-04-05T23:43:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.19776609724047,52.69607843137255,1610612742,2,0,2026-04-05T23:43:45Z,170000,False,13.0,21.0,1,right,MISS N. Marshall driving Layup,[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,2.48,Missed,,,,,,,,,,,,,,,
18,PT10M33.00S,2026-04-05T23:43:34.3Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,2,0,2026-04-05T23:43:45Z,180000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,17.0,2.0,2.0,0.0,,,,,,,
19,PT10M26.00S,2026-04-05T23:43:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629060,4.02431011826544,97.30392156862744,1610612747,2,3,2026-04-05T23:43:48Z,190000,False,-237.0,-15.0,1,left,R. Hachimura 3PT  (3 PTS) (L. Kennard 1 AST),"[1629060, 1628379]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,23.7,Made,3.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,
21,PT10M13.00S,2026-04-05T23:43:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,97.45400788436268,95.58823529411765,1610612742,5,3,2026-04-05T23:43:59Z,210000,False,228.0,-29.0,1,right,M. Christie 3PT  (3 PTS) (N. Marshall 1 AST),"[1631108, 1630230]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,22.97,Made,3.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,
23,PT09M51.00S,2026-04-05T23:44:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631222,6.652431011826544,53.431372549019606,1610612747,5,3,2026-04-05T23:44:23Z,230000,False,-17.0,10.0,1,left,MISS J. LaRavia driving DUNK - blocked,"[1631222, 1629655]",1610612747.0,LAL,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,1.99,Missed,,,,,,,,,Gafford,1629655.0,,,,,
24,PT09M51.00S,2026-04-05T23:44:15.5Z,1,REGULAR,block,,[],1629655,,,1610612747,5,3,2026-04-05T23:44:18Z,240000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2026-04-05T23:44:17.5Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,5,3,2026-04-05T23:44:23Z,250000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
26,PT09M42.00S,2026-04-05T23:44:26.1Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612742,5,3,2026-04-05T23:44:46Z,260000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 1628379]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1.0,Kennard,1628379.0,,,,,,,,,,,,,,,,,
27,PT09M42.00S,2026-04-05T23:44:26.1Z,1,REGULAR,steal,,[],1628379,,,1610612747,5,3,2026-04-05T23:44:27Z,270000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2026-04-05T23:44:37.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,16.376478318002626,95.34313725490196,1610612747,5,3,2026-04-05T23:44:48Z,280000,False,-227.0,101.0,1,left,MISS J. LaRavia 24' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,24.83,Missed,,,,,,,,,,,,,,,
29,PT09M27.00S,2026-04-05T23:44:39.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,5,3,2026-04-05T23:44:39Z,290000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
30,PT09M22.00S,2026-04-05T23:44:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,93.38042049934296,59.80392156862745,1610612742,7,3,2026-04-05T23:44:50Z,300000,False,49.0,10.0,1,right,C. Flagg driving floating bank Jump Shot (4 PTS),[1642843],1610612742.0,DAL,driving floating bank,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,5.0,Made,4.0,,,,,,,,,,,,,,
