actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-13T01:40:26.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-13T01:40:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-12-13T01:40:27.9Z,1,REGULAR,jumpball,recovered,[],1629611,,,1610612751,0,0,2025-12-13T01:40:27Z,40000,False,,,0,,Jump Ball N. Claxton vs. A. Davis: Tip to T. Mann,"[1629611, 1629651, 203076]",1610612751.0,BKN,startperiod,T. Mann,1629611.0,Mann,T. Mann,Claxton,1629651.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-12-13T01:40:38.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,7.046649145860711,52.20588235294118,1610612751,0,2,2025-12-13T01:40:55Z,70000,False,-11.0,14.0,1,left,M. Porter Jr. cutting DUNK (2 PTS) (T. Mann 1 AST),"[1629008, 1629611]",1610612751.0,BKN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-12-13T01:40:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.38042049934296,51.470588235294116,1610612742,2,2,2025-12-13T01:41:00Z,90000,False,7.0,10.0,1,right,P. Washington cutting Layup (2 PTS) (A. Davis 1 AST),"[1629023, 203076]",1610612742.0,DAL,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2025-12-13T01:41:18.7Z,1,REGULAR,foul,personal,[],1629023,,,1610612751,2,2,2025-12-13T01:41:29Z,110000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1629008]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
13,PT11M03.00S,2025-12-13T01:41:39.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,29.25427069645204,70.34313725490196,1610612751,2,5,2025-12-13T01:41:45Z,130000,False,-102.0,222.0,1,left,M. Porter Jr. 24' 3PT  (5 PTS) (T. Mann 2 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.46,Made,5.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,
15,PT11M03.00S,2025-12-13T01:41:42.5Z,1,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612751,2,5,2025-12-13T01:41:59Z,150000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1629023, 1629008]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,1201.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
17,PT11M03.00S,2025-12-13T01:42:08.9Z,1,REGULAR,freethrow,1 of 1,[],1629008,,,1610612751,2,5,2025-12-13T01:42:15Z,170000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 1,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
18,PT11M02.00S,2025-12-13T01:42:09.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,2,5,2025-12-13T01:42:15Z,180000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,
20,PT10M50.00S,2025-12-13T01:42:31.5Z,1,REGULAR,foul,technical,['1freethrow'],1642856,,,1610612742,2,5,2025-12-13T01:42:41Z,200000,False,,,0,,E. Dëmin defensive-3-second technical FOUL (1 Tech),[1642856],1610612751.0,BKN,defensive-3-second,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,0.0,1.0,,,,,,,,,,,
21,PT10M50.00S,2025-12-13T01:42:51.6Z,1,REGULAR,freethrow,1 of 1,[],1642843,,,1610612742,2,5,2025-12-13T01:42:53Z,210000,False,,,0,,MISS C. Flagg technical Free Throw 1 of 1,[1642843],1610612742.0,DAL,technical,,,Flagg,C. Flagg,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M50.00S,2025-12-13T01:42:51.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,2,5,2025-12-13T01:42:53Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,
23,PT10M39.00S,2025-12-13T01:43:15.8Z,1,REGULAR,3pt,Jump Shot,[],1629023,93.38042049934296,94.11764705882352,1610612742,2,5,2025-12-13T01:43:20Z,230000,False,221.0,10.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,22.08,Missed,,,,,,,,,,,,,,,,,,
24,PT10M37.00S,2025-12-13T01:43:17.8Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,2,5,2025-12-13T01:43:20Z,240000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT10M31.00S,2025-12-13T01:43:24.6Z,1,REGULAR,turnover,out-of-bounds,[],1641730,,,1610612751,2,5,2025-12-13T01:43:33Z,250000,False,,,0,,N. Clowney step out-of-bounds TURNOVER (1 TO),[1641730],1610612751.0,BKN,step,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,,1627962.0,,,,,,,,,1.0,,,,
