actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-24T01:11:18.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-24T01:11:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-24T01:11:20.5Z,1,REGULAR,jumpball,recovered,[],1630230,,,1610612742,0,0,2025-12-24T01:11:20Z,40000,False,,,0,,Jump Ball A. Davis vs. N. Jokić: Tip to N. Marshall,"[1630230, 203076, 203999]",1610612742.0,DAL,startperiod,N. Marshall,1630230.0,Marshall,N. Marshall,Davis,203076.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2025-12-24T01:11:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.521024967148489,49.26470588235294,1610612742,2,0,2025-12-24T01:11:45Z,70000,False,4.0,9.0,1,left,A. Davis alley-oop Layup (2 PTS) (R. Nembhard 1 AST),"[203076, 1642948]",1610612742.0,DAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2025-12-24T01:12:07.0Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,2,0,2025-12-24T01:12:14Z,90000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,1627961.0,1.0,,,,,,,,,,,,
10,PT10M55.00S,2025-12-24T01:12:30.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630702,5.995400788436268,47.794117647058826,1610612742,2,0,2025-12-24T01:12:40Z,100000,False,11.0,4.0,1,left,MISS J. Hardy cutting DUNK,[1630702],1610612742.0,DAL,cutting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
11,PT10M52.00S,2025-12-24T01:12:33.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,0,2025-12-24T01:12:40Z,110000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,
12,PT10M47.00S,2025-12-24T01:12:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,92.9862023653088,49.26470588235294,1610612743,2,2,2025-12-24T01:14:19Z,120000,False,-4.0,13.0,1,right,S. Jones driving Layup (2 PTS) (C. Johnson 1 AST),"[1642461, 1629661]",1610612743.0,DEN,driving,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
14,PT10M33.00S,2025-12-24T01:12:52.4Z,1,REGULAR,2pt,Jump Shot,[],203076,22.946780551905388,71.81372549019608,1610612742,4,2,2025-12-24T01:12:57Z,140000,False,-109.0,163.0,1,left,A. Davis 19' Jump Shot (4 PTS) (C. Flagg 1 AST),"[203076, 1642843]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,19.63,Made,4.0,C. Flagg,1642843.0,1.0,,,,,,,,,,,,,,
16,PT10M15.00S,2025-12-24T01:13:10.1Z,1,REGULAR,3pt,Jump Shot,[],1642461,93.38042049934296,95.58823529411765,1610612743,4,2,2025-12-24T01:13:15Z,160000,False,228.0,10.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
17,PT10M12.00S,2025-12-24T01:13:13.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,4,2,2025-12-24T01:13:15Z,170000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
