actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
27,PT09M25.00S,2026-03-24T01:45:27.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,3,5,2026-03-24T01:45:40Z,270000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M20.00S,2026-03-24T01:45:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,93.38042049934296,51.470588235294116,1610612744,3,5,2026-03-24T01:45:47Z,280000,False,7.0,10.0,1,right,MISS D. Melton running finger roll Layup,[1629001],1610612744.0,GSW,running finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
29,PT09M18.00S,2026-03-24T01:45:34.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,3,5,2026-03-24T01:45:47Z,290000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M15.00S,2026-03-24T01:45:37.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642843,5.732588699080158,49.754901960784316,1610612742,5,5,2026-03-24T01:45:54Z,300000,False,1.0,1.0,1,left,C. Flagg running DUNK (2 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,
32,PT09M07.00S,2026-03-24T01:45:45.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,93.11760840998686,4.6568627450980395,1610612744,5,5,2026-03-24T01:45:56Z,320000,False,-227.0,12.0,1,right,MISS D. Melton 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
33,PT09M07.00S,2026-03-24T01:45:45.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,5,5,2026-03-24T01:45:56Z,330000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M00.00S,2026-03-24T01:45:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,31.882391590013142,56.372549019607845,1610612742,5,5,2026-03-24T01:48:25Z,340000,False,-32.0,247.0,1,left,MISS P. Washington 24' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2026-03-24T01:45:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,5,5,2026-03-24T01:46:13Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,34.0,,,,,,,,,,,,,,,,,
36,PT08M59.00S,2026-03-24T01:45:57.0Z,1,REGULAR,foul,personal,[],1630541,,,1610612742,5,5,2026-03-24T01:46:01Z,360000,False,,,0,,M. Moody loose ball personal FOUL (1 PF),"[1630541, 1629655]",1610612744.0,GSW,loose ball,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Gafford,1629655.0
38,PT08M45.00S,2026-03-24T01:46:26.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,25.969119579500656,83.57843137254902,1610612742,8,5,2026-03-24T01:46:30Z,380000,False,-168.0,192.0,1,left,M. Christie 25' 3PT step back (3 PTS),[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,3.0,,,,,,,,,,
39,PT08M29.00S,2026-03-24T01:46:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,85.23324572930355,51.470588235294116,1610612744,8,5,2026-03-24T01:46:47Z,390000,False,7.0,86.0,1,right,MISS K. Porziņģis 8' driving floating Shot - blocked,"[204001, 1631108]",1610612744.0,GSW,driving floating,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,Christie,1631108.0,,,,,
40,PT08M29.00S,2026-03-24T01:46:43.6Z,1,REGULAR,block,,[],1631108,,,1610612744,8,5,2026-03-24T01:46:45Z,400000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2026-03-24T01:46:47.6Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,8,5,2026-03-24T01:46:47Z,410000,False,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,
42,PT08M20.00S,2026-03-24T01:46:52.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,6.1268068331143235,49.754901960784316,1610612742,10,5,2026-03-24T01:46:57Z,420000,False,1.0,5.0,1,left,P. Washington running DUNK (2 PTS) (M. Christie 1 AST),"[1629023, 1631108]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,2.0,M. Christie,1631108.0,1.0,,,,,,,
44,PT07M58.00S,2026-03-24T01:47:15.9Z,1,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612744,10,5,2026-03-24T01:47:21Z,440000,False,,,0,,D. Melton lost ball out-of-bounds TURNOVER (1 TO),[1629001],1610612744.0,GSW,lost ball,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,1627962.0,,,,
45,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,out,[],1630541,,,1610612742,10,5,2026-03-24T01:47:33Z,450000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,out,[],1641764,,,1610612742,10,5,2026-03-24T01:47:33Z,460000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,out,[],204001,,,1610612742,10,5,2026-03-24T01:47:33Z,470000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,in,[],1643018,,,1610612742,10,5,2026-03-24T01:47:33Z,480000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,in,[],1642954,,,1610612742,10,5,2026-03-24T01:47:33Z,490000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2026-03-24T01:47:18.7Z,1,REGULAR,substitution,in,[],1630611,,,1610612742,10,5,2026-03-24T01:47:33Z,500000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M45.00S,2026-03-24T01:47:52.2Z,1,REGULAR,foul,personal,[],1643018,,,1610612742,10,5,2026-03-24T01:48:17Z,510000,False,,,0,,L. Cryer personal FOUL (1 PF),"[1643018, 1631108]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Christie,1631108.0
53,PT07M39.00S,2026-03-24T01:48:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,6.521024967148489,44.85294117647059,1610612742,10,5,2026-03-24T01:48:19Z,530000,False,26.0,9.0,1,left,MISS P. Washington Layup,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2026-03-24T01:48:15.2Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612744,10,5,2026-03-24T01:48:15Z,540000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M26.00S,2026-03-24T01:48:24.6Z,1,REGULAR,3pt,Jump Shot,[],1643018,68.41327201051249,24.509803921568626,1610612744,10,8,2026-03-24T01:48:28Z,550000,False,-127.0,244.0,1,right,L. Cryer 27' 3PT  (3 PTS) (D. Green 1 AST),"[1643018, 203110]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Left Center,27.57,Made,,,,,,,,3.0,D. Green,203110.0,1.0,,,,,,,
57,PT07M19.00S,2026-03-24T01:48:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,5.601182654402102,52.450980392156865,1610612742,12,8,2026-03-24T01:48:41Z,570000,False,-12.0,0.0,1,left,D. Gafford reverse Layup (2 PTS) (N. Marshall 2 AST),"[1629655, 1630230]",1610612742.0,DAL,reverse,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,2.0,N. Marshall,1630230.0,2.0,,,,,,,
59,PT07M05.00S,2026-03-24T01:48:48.1Z,1,REGULAR,3pt,Jump Shot,[],1642954,94.03745072273325,4.411764705882353,1610612744,12,11,2026-03-24T01:52:31Z,590000,False,-228.0,4.0,1,right,W. Richard 3PT  (3 PTS) (D. Melton 1 AST),"[1642954, 1629001]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,,,,3.0,D. Melton,1629001.0,1.0,,,,,,,
61,PT06M53.00S,2026-03-24T01:48:57.8Z,1,REGULAR,turnover,lost ball,[],1630230,,,1610612742,12,11,2026-03-24T01:49:00Z,610000,False,,,0,,N. Marshall lost ball TURNOVER (2 TO),"[1630230, 1642954]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Richard,1642954.0,,,,,,,,,,,
62,PT06M53.00S,2026-03-24T01:48:57.8Z,1,REGULAR,steal,,[],1642954,,,1610612744,12,11,2026-03-24T01:48:59Z,620000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
63,PT06M50.00S,2026-03-24T01:49:01.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642954,71.96123521681997,77.45098039215686,1610612744,12,14,2026-03-24T01:52:36Z,630000,False,137.0,211.0,1,right,W. Richard 25' 3PT running pullup (6 PTS) (D. Green 2 AST),"[1642954, 203110]",1610612744.0,GSW,running pullup,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.18,Made,,,,,,,,6.0,D. Green,203110.0,2.0,,,,,,,
65,PT06M30.00S,2026-03-24T01:49:20.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,5.995400788436268,96.56862745098039,1610612742,15,14,2026-03-24T01:49:23Z,650000,False,-233.0,4.0,1,left,N. Marshall 3PT  (6 PTS) (C. Flagg 2 AST),"[1630230, 1642843]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,6.0,C. Flagg,1642843.0,2.0,,,,,,,
67,PT06M19.00S,2026-03-24T01:49:31.3Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612744,15,14,2026-03-24T01:49:36Z,670000,False,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1631108]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Christie,1631108.0,,,,,,,,,,,
68,PT06M19.00S,2026-03-24T01:49:31.3Z,1,REGULAR,steal,,[],1631108,,,1610612742,15,14,2026-03-24T01:49:33Z,680000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
69,PT06M16.00S,2026-03-24T01:49:35.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642843,6.258212877792378,51.225490196078425,1610612742,17,14,2026-03-24T01:49:41Z,690000,False,-6.0,6.0,1,left,C. Flagg running DUNK (4 PTS) (N. Marshall 3 AST),"[1642843, 1630230]",1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,4.0,N. Marshall,1630230.0,3.0,,,,,,,
71,PT06M16.00S,2026-03-24T01:49:40.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,14,2026-03-24T01:49:40Z,710000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M16.00S,2026-03-24T01:52:18.5Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,17,14,2026-03-24T01:53:06Z,720000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M16.00S,2026-03-24T01:52:18.5Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,17,14,2026-03-24T01:53:06Z,730000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M07.00S,2026-03-24T01:53:19.4Z,1,REGULAR,3pt,Jump Shot,[],1643018,76.69185282522996,12.5,1610612744,17,17,2026-03-24T01:53:23Z,740000,False,-188.0,167.0,1,right,L. Cryer 25' 3PT pullup (6 PTS) (G. Santos 1 AST),"[1643018, 1630611]",1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,,6.0,G. Santos,1630611.0,1.0,,,,,,,
76,PT05M50.00S,2026-03-24T01:53:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,5.995400788436268,46.07843137254902,1610612742,19,17,2026-03-24T01:54:02Z,760000,False,20.0,4.0,1,left,D. Gafford driving Layup (4 PTS),[1629655],1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,4.0,,,,,,,,,,
78,PT05M36.00S,2026-03-24T01:53:49.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,70.64717477003943,76.9607843137255,1610612744,19,17,2026-03-24T01:54:05Z,780000,False,135.0,223.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
79,PT05M36.00S,2026-03-24T01:53:49.4Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,19,17,2026-03-24T01:54:05Z,790000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M22.00S,2026-03-24T01:54:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,31.750985545335087,66.17647058823529,1610612742,19,17,2026-03-24T01:55:12Z,800000,False,-81.0,246.0,1,left,MISS N. Marshall 25' pullup 3PT,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
81,PT05M19.00S,2026-03-24T01:54:06.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,19,17,2026-03-24T01:54:10Z,810000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M11.00S,2026-03-24T01:54:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.24901445466492,46.81372549019608,1610612744,19,17,2026-03-24T01:54:21Z,820000,False,-16.0,11.0,1,right,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
83,PT05M10.00S,2026-03-24T01:54:16.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,19,17,2026-03-24T01:54:21Z,830000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT05M02.00S,2026-03-24T01:54:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642843,4.02431011826544,50.0,1610612742,21,17,2026-03-24T01:56:18Z,840000,False,0.0,-15.0,1,left,C. Flagg driving DUNK (6 PTS) (D. Gafford 1 AST),"[1642843, 1629655]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,1.47,Made,,,,,,,,6.0,D. Gafford,1629655.0,1.0,,,,,,,
86,PT04M41.00S,2026-03-24T01:54:45.5Z,1,REGULAR,2pt,Jump Shot,[],1641764,89.7503285151117,27.473958333333332,1610612744,21,19,2026-03-24T01:54:57Z,860000,False,-113.0,44.0,1,right,B. Podziemski 12' turnaround fadeaway Jump Shot (5 PTS),[1641764],1610612744.0,GSW,turnaround fadeaway,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,12.08,Made,,,,,,,,5.0,,,,,,,,,,
