actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M34.00S,2025-11-15T01:41:59.0Z,1,REGULAR,2pt,Jump Shot,[],1630230,20.318659658344284,85.7843137254902,1610612742,2,4,2025-11-15T01:42:02Z,170000,False,-179.0,138.0,1,left,MISS N. Marshall 22' Jump Shot,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left Center,22.62,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2025-11-15T01:42:01.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,2,4,2025-11-15T01:42:02Z,180000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,
19,PT10M22.00S,2025-11-15T01:42:11.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,87.72996057818659,50.73529411764706,1610612746,2,6,2025-11-15T01:42:14Z,190000,False,4.0,63.0,1,right,I. Zubac 6' Hook (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,2.0,,,,,,,,,,,
20,PT10M20.00S,2025-11-15T01:42:16.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,2,6,2025-11-15T01:42:19Z,200000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,1629183.0,,,,,,,
21,PT10M06.00S,2025-11-15T01:42:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.1268068331143235,48.28431372549019,1610612742,4,6,2025-11-15T01:42:46Z,210000,False,9.0,5.0,1,left,D. Gafford alley-oop DUNK (2 PTS) (B. Williams 1 AST),"[1629655, 1630314]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,B. Williams,1630314.0,1.0,,,,,,,,
23,PT09M50.00S,2025-11-15T01:43:02.3Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612746,4,6,2025-11-15T01:43:08Z,230000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Harden 2 FT),"[1631108, 201935]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629183.0,1.0,0.0,Harden,201935.0,,,
25,PT09M50.00S,2025-11-15T01:43:39.7Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,4,7,2025-11-15T01:43:39Z,250000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
26,PT09M50.00S,2025-11-15T01:43:59.5Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,4,8,2025-11-15T01:43:59Z,260000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
138,PT09M33.00S,2025-11-15T01:43:58.5Z,1,REGULAR,turnover,lost ball,[],1629655,,,1610612742,4,8,2025-11-15T02:03:23Z,275000,False,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1627884]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0
139,PT09M33.00S,2025-11-15T01:43:58.5Z,1,REGULAR,steal,,[],1627884,,,1610612746,4,8,2025-11-15T02:03:23Z,282500,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2025-11-15T01:44:17.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1627884,82.7365308804205,11.029411764705882,1610612746,4,8,2025-11-15T02:03:23Z,290000,False,-195.0,110.0,1,right,MISS D. Jones Jr. 22' running Shot,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left,22.37,Missed,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2025-11-15T01:44:21.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,4,8,2025-11-15T01:44:24Z,300000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT09M29.00S,2025-11-15T01:44:21.4Z,1,REGULAR,turnover,bad pass,[],1629655,,,1610612742,4,8,2025-11-15T01:44:28Z,310000,False,,,0,,D. Gafford bad pass TURNOVER (2 TO),"[1629655, 1627739]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Dunn,1627739.0
32,PT09M29.00S,2025-11-15T01:44:21.4Z,1,REGULAR,steal,,[],1627739,,,1610612746,4,8,2025-11-15T01:44:23Z,320000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2025-11-15T01:44:23.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627739,93.38042049934296,47.794117647058826,1610612746,4,10,2025-11-15T01:44:31Z,330000,False,-11.0,10.0,1,right,K. Dunn DUNK (2 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,2.0,,,,,,,,,,,
34,PT09M16.00S,2025-11-15T01:44:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.995400788436268,50.73529411764706,1610612742,6,10,2025-11-15T01:44:40Z,340000,False,-4.0,4.0,1,left,B. Williams driving Layup (2 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,2.0,,,,,,,,,,,
35,PT09M11.00S,2025-11-15T01:44:38.6Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,6,10,2025-11-15T01:44:44Z,350000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630314]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Williams,1630314.0
36,PT09M11.00S,2025-11-15T01:44:38.6Z,1,REGULAR,steal,,[],1630314,,,1610612742,6,10,2025-11-15T01:44:40Z,360000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M09.00S,2025-11-15T01:44:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630314,21.81340341655716,90.21905637254902,1610612742,6,10,2025-11-15T04:06:36Z,370000,False,-201.0,153.0,1,left,MISS B. Williams 25' pullup 3PT,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2025-11-15T01:44:43.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,10,2025-11-15T01:45:02Z,380000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,
39,PT08M46.00S,2025-11-15T01:45:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,84.05059132720105,48.77450980392157,1610612746,6,10,2025-11-15T01:45:21Z,390000,False,-6.0,97.0,1,right,MISS D. Jones Jr. 9' pullup Shot,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.76,Missed,,,,,,,,,,,,,,,,,,
40,PT08M43.00S,2025-11-15T01:45:07.2Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,6,10,2025-11-15T01:45:21Z,400000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M40.00S,2025-11-15T01:45:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,5.338370565045992,48.03921568627451,1610612742,6,10,2025-11-15T01:45:15Z,410000,False,10.0,-2.0,1,left,MISS D. Gafford running Layup - blocked,"[1629655, 1627884]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.01,Missed,Jones Jr.,1627884.0,,,,,,,,,,,,,,,,
42,PT08M40.00S,2025-11-15T01:45:09.9Z,1,REGULAR,block,,[],1627884,,,1610612742,6,10,2025-11-15T01:45:11Z,420000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2025-11-15T01:45:09.9Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,6,10,2025-11-15T01:45:15Z,430000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
44,PT08M35.00S,2025-11-15T01:45:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612746,6,10,2025-11-15T01:45:26Z,440000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Dunn 2 FT),"[1630230, 1627739]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Dunn,1627739.0,,,
46,PT08M35.00S,2025-11-15T01:45:50.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627739,,,1610612746,6,11,2025-11-15T01:45:50Z,460000,False,,,0,,K. Dunn Free Throw 1 of 2 (3 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
47,PT08M35.00S,2025-11-15T01:46:11.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627739,,,1610612746,6,12,2025-11-15T01:46:11Z,470000,False,,,0,,K. Dunn Free Throw 2 of 2 (4 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
48,PT08M25.00S,2025-11-15T01:46:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,14.060446780551905,63.25827205882353,1610612742,8,12,2025-11-15T01:46:45Z,480000,False,-66.0,80.0,1,left,C. Flagg 10' Jump Shot (4 PTS) (B. Williams 2 AST),"[1642843, 1630314]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Left,10.37,Made,,,,,,,4.0,B. Williams,1630314.0,2.0,,,,,,,,
50,PT08M12.00S,2025-11-15T01:46:36.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.3646517739816,56.127450980392155,1610612746,8,14,2025-11-15T01:46:43Z,500000,False,31.0,85.0,1,right,I. Zubac 9' Hook (4 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.04,Made,,,,,,,4.0,J. Harden,201935.0,2.0,,,,,,,,
52,PT07M55.00S,2025-11-15T01:46:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,18.610381077529567,50.73529411764706,1610612742,10,14,2025-11-15T01:46:56Z,520000,False,-4.0,122.0,1,left,N. Marshall 12' pullup Jump Shot (2 PTS) (B. Williams 3 AST),"[1630230, 1630314]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,12.25,Made,,,,,,,2.0,B. Williams,1630314.0,3.0,,,,,,,,
55,PT07M39.00S,2025-11-15T01:47:10.7Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612746,10,14,2025-11-15T01:47:21Z,550000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Collins 2 FT),"[1629655, 1628381]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,1.0,0.0,Collins,1628381.0,,,
57,PT07M39.00S,2025-11-15T01:47:45.8Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612746,10,15,2025-11-15T01:47:45Z,570000,False,,,0,,J. Collins Free Throw 1 of 2 (3 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
58,PT07M39.00S,2025-11-15T01:47:46.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612746,10,15,2025-11-15T01:47:59Z,580000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M39.00S,2025-11-15T01:47:46.5Z,1,REGULAR,substitution,in,[],1641726,,,1610612746,10,15,2025-11-15T01:47:59Z,590000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M39.00S,2025-11-15T01:48:08.7Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612746,10,16,2025-11-15T01:48:08Z,600000,False,,,0,,J. Collins Free Throw 2 of 2 (4 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
61,PT07M30.00S,2025-11-15T01:48:22.1Z,1,REGULAR,3pt,Jump Shot,[],1630314,31.225361366622867,62.99019607843137,1610612742,10,16,2025-11-15T01:48:27Z,610000,False,-65.0,241.0,1,left,MISS B. Williams 24' step back 3PT,[1630314],1610612742.0,DAL,step back,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2025-11-15T01:48:27.1Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,10,16,2025-11-15T01:48:35Z,620000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,
63,PT07M18.00S,2025-11-15T01:48:34.2Z,1,REGULAR,3pt,Jump Shot,[],1627739,95.22010512483574,95.58823529411765,1610612746,10,16,2025-11-15T01:48:37Z,630000,False,228.0,-8.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
64,PT07M15.00S,2025-11-15T01:48:37.2Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,10,16,2025-11-15T01:48:37Z,640000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Right Corner 3,24+ Right,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,
65,PT07M06.00S,2025-11-15T01:48:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.995400788436268,49.26470588235294,1610612742,10,16,2025-11-15T01:48:49Z,650000,False,4.0,4.0,1,left,MISS B. Williams driving reverse Layup,[1630314],1610612742.0,DAL,driving reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
66,PT07M05.00S,2025-11-15T01:48:47.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,16,2025-11-15T01:48:49Z,660000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,
67,PT06M57.00S,2025-11-15T01:48:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.9060446780552,49.754901960784316,1610612746,10,18,2025-11-15T01:48:58Z,670000,False,-1.0,5.0,1,right,D. Jones Jr. cutting Layup (4 PTS) (K. Dunn 2 AST),"[1627884, 1627739]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,4.0,K. Dunn,1627739.0,2.0,,,,,,,,
69,PT06M57.00S,2025-11-15T01:48:59.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,10,18,2025-11-15T01:48:59Z,690000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2025-11-15T01:49:21.9Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,10,18,2025-11-15T01:51:53Z,700000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2025-11-15T01:49:21.9Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,10,18,2025-11-15T01:51:53Z,710000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2025-11-15T01:52:11.2Z,1,REGULAR,foul,personal,[],1627739,,,1610612742,10,18,2025-11-15T01:52:16Z,720000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1642843]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1629183.0,1.0,0.0,Flagg,1642843.0,,,
74,PT06M29.00S,2025-11-15T01:52:42.5Z,1,REGULAR,3pt,Jump Shot,[],1631108,28.597240473061763,74.75490196078431,1610612742,10,18,2025-11-15T01:52:46Z,740000,False,-124.0,216.0,1,left,MISS M. Christie 24' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
75,PT06M26.00S,2025-11-15T01:52:45.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,18,2025-11-15T01:53:49Z,750000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,
76,PT06M18.00S,2025-11-15T01:52:54.2Z,1,REGULAR,3pt,Jump Shot,[],201935,67.09921156373193,55.63725490196079,1610612746,10,21,2025-11-15T01:52:58Z,760000,False,28.0,257.0,1,right,J. Harden 25' 3PT step back (5 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,,,5.0,,,,,,,,,,,
77,PT06M18.00S,2025-11-15T01:52:58.5Z,1,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612746,10,21,2025-11-15T01:53:04Z,770000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Harden 1 FT),"[1628997, 201935]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,1.0,0.0,Harden,201935.0,,,
79,PT06M18.00S,2025-11-15T01:53:37.0Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,10,22,2025-11-15T01:53:37Z,790000,False,,,0,,J. Harden Free Throw 1 of 1 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
81,PT06M03.00S,2025-11-15T01:54:11.8Z,1,REGULAR,3pt,Jump Shot,[],1642843,16.376478318002626,4.901960784313726,1610612742,10,22,2025-11-15T01:54:15Z,810000,False,225.0,101.0,1,left,MISS C. Flagg 24' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2025-11-15T01:54:14.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,10,22,2025-11-15T01:54:15Z,820000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,
83,PT05M53.00S,2025-11-15T01:54:24.7Z,1,REGULAR,foul,offensive,[],1628381,,,1610612746,10,22,2025-11-15T01:54:41Z,830000,False,,,0,,J. Collins off-the-ball offensive FOUL (1 PF),"[1628381, 1630314]",1610612746.0,LAC,off-the-ball,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202007.0,1.0,0.0,Williams,1630314.0,,,
85,PT05M53.00S,2025-11-15T01:54:24.7Z,1,REGULAR,turnover,offensive foul,[],1628381,,,1610612746,10,22,2025-11-15T01:54:24Z,850000,False,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202007.0,,,,,1.0,,
