actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-15T02:43:09.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-15T02:43:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-15T02:43:13.0Z,1,REGULAR,jumpball,recovered,[],1630230,,,1610612742,0,0,2026-01-15T02:43:13Z,40000,False,,,0,,Jump Ball D. Gafford vs. A. Gordon: Tip to N. Marshall,"[1630230, 1629655, 203932]",1610612742.0,DAL,startperiod,N. Marshall,1630230.0,Marshall,N. Marshall,Gafford,1629655.0,Gordon,203932.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-01-15T02:43:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.171484888304862,36.27450980392157,1610612742,0,0,2026-01-15T02:44:05Z,70000,False,69.0,62.0,1,left,MISS P. Washington 9' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,9.24,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2026-01-15T02:43:34.0Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,0,2026-01-15T02:43:36Z,80000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-01-15T02:43:48.1Z,1,REGULAR,2pt,Jump Shot,[],1627750,85.3646517739816,70.58823529411765,1610612743,0,0,2026-01-15T02:43:52Z,90000,False,103.0,85.0,1,right,MISS J. Murray 13' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,13.35,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-01-15T02:43:50.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,0,0,2026-01-15T02:43:52Z,100000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M07.00S,2026-01-15T02:44:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,13.222733245729303,55.63725490196079,1610612742,0,0,2026-01-15T02:44:06Z,110000,False,-28.0,72.0,1,left,MISS J. Hardy 7' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2026-01-15T02:44:02.8Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,0,0,2026-01-15T02:49:10Z,120000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M51.00S,2026-01-15T02:44:17.7Z,1,REGULAR,2pt,Jump Shot,[],203932,86.2023653088042,84.09160539215686,1610612743,0,0,2026-01-15T02:44:25Z,130000,False,170.0,77.0,1,right,MISS A. Gordon 18' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right,18.72,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2026-01-15T02:44:19.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,0,0,2026-01-15T02:44:25Z,140000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M36.00S,2026-01-15T02:44:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,6.389618922470433,40.68627450980392,1610612742,2,0,2026-01-15T02:45:25Z,150000,False,47.0,8.0,1,left,D. Gafford Layup (2 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M21.00S,2026-01-15T02:44:49.4Z,1,REGULAR,3pt,Jump Shot,[],1631212,88.51839684625493,3.431372549019608,1610612743,2,3,2026-01-15T02:46:02Z,160000,False,-233.0,55.0,1,right,P. Watson 3PT  (3 PTS) (S. Jones 1 AST),"[1631212, 1642461]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,23.93,Made,,,,,3.0,S. Jones,1642461.0,1.0,,,,,,,,,,
18,PT10M06.00S,2026-01-15T02:45:04.7Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612742,2,3,2026-01-15T02:45:12Z,180000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Washington 2 FT),"[203932, 1629023]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,1.0,0.0,Washington,1629023.0,,,,,
20,PT10M06.00S,2026-01-15T02:45:31.0Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,2,3,2026-01-15T02:45:31Z,200000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M06.00S,2026-01-15T02:45:31.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,2,3,2026-01-15T02:45:31Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2026-01-15T02:45:49.3Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,3,3,2026-01-15T02:45:49Z,220000,False,,,0,,P. Washington Free Throw 2 of 2 (1 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
23,PT09M48.00S,2026-01-15T02:46:13.5Z,1,REGULAR,3pt,Jump Shot,[],203932,82.86793692509855,94.36274509803921,1610612743,3,3,2026-01-15T02:46:20Z,230000,False,222.0,109.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
24,PT09M45.00S,2026-01-15T02:46:16.5Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,3,3,2026-01-15T02:53:06Z,240000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M38.00S,2026-01-15T02:46:24.6Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,3,3,2026-01-15T02:46:33Z,250000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1629618]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Pickett,1629618.0,,
26,PT09M38.00S,2026-01-15T02:46:24.6Z,1,REGULAR,steal,,[],1629618,,,1610612743,3,3,2026-01-15T02:46:26Z,260000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M32.00S,2026-01-15T02:46:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,90.48948751642575,41.911764705882355,1610612743,3,5,2026-01-15T02:46:39Z,270000,False,-40.0,37.0,1,right,J. Murray running finger roll Layup (2 PTS),[1627750],1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,,,,,2.0,,,,,,,,,,,,,
