actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-02T01:40:48.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-02T01:40:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2026-01-02T01:40:50.5Z,1,REGULAR,jumpball,recovered,[],1642843,,,1610612742,0,0,2026-01-02T01:40:50Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Embiid: Tip to C. Flagg,"[1642843, 203076, 203954]",1610612742.0,DAL,startperiod,C. Flagg,1642843.0,Flagg,C. Flagg,Davis,203076.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2026-01-02T01:41:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,91.14651773981603,41.911764705882355,1610612742,2,0,2026-01-02T01:41:24Z,70000,False,-40.0,31.0,1,right,C. Flagg driving floating bank Jump Shot (2 PTS) (A. Davis 1 AST),"[1642843, 203076]",1610612742.0,DAL,driving floating bank,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2026-01-02T01:41:21.3Z,1,REGULAR,2pt,Jump Shot,[],203954,10.90670170827858,78.45435049019608,1610612755,2,2,2026-01-02T01:41:43Z,90000,False,-142.0,50.0,1,left,J. Embiid 15' Jump Shot (2 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,15.08,Made,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
11,PT11M02.00S,2026-01-02T01:41:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,79.89487516425756,49.36810661764706,1610612742,4,2,2026-01-02T01:41:53Z,110000,False,-3.0,136.0,1,right,R. Nembhard 13' step back Jump Shot (2 PTS),[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.65,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M41.00S,2026-01-02T01:42:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.6484888304862,71.56862745098039,1610612755,4,5,2026-01-02T01:42:51Z,120000,False,-108.0,226.0,1,left,T. Maxey 25' 3PT step back (3 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.06,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
14,PT10M14.00S,2026-01-02T01:42:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,79.97700394218134,54.65686274509803,1610612742,6,5,2026-01-02T01:42:40Z,140000,False,23.0,136.0,1,right,R. Nembhard 13' step back Jump Shot (4 PTS),[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.77,Made,4.0,,,,,,,,,,,,,,,,,
15,PT09M57.00S,2026-01-02T01:42:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.360709592641262,54.41176470588235,1610612755,6,5,2026-01-02T01:42:56Z,150000,False,-22.0,26.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
16,PT09M53.00S,2026-01-02T01:42:55.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,6,5,2026-01-02T01:42:56Z,160000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT09M50.00S,2026-01-02T01:42:58.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,92.85479632063075,49.01960784313725,1610612742,8,5,2026-01-02T01:43:01Z,170000,False,-5.0,15.0,1,right,P. Washington running alley-oop DUNK (2 PTS) (R. Nembhard 1 AST),"[1629023, 1642948]",1610612742.0,DAL,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,,,
19,PT09M28.00S,2026-01-02T01:43:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,7.30946123521682,46.81372549019608,1610612755,8,5,2026-01-02T01:44:18Z,190000,False,16.0,16.0,1,left,MISS D. Barlow driving Layup,[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
20,PT09M27.00S,2026-01-02T01:43:20.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,8,5,2026-01-02T01:43:24Z,200000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,
21,PT09M20.00S,2026-01-02T01:43:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,94.56307490144546,63.725490196078425,1610612742,10,5,2026-01-02T01:43:34Z,210000,False,69.0,-1.0,1,right,A. Davis 6' fadeaway Jump Shot (2 PTS) (R. Nembhard 2 AST),"[203076, 1642948]",1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,2.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,,,,,
23,PT09M04.00S,2026-01-02T01:43:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,9.280551905387648,51.225490196078425,1610612755,10,7,2026-01-02T01:43:48Z,230000,False,-6.0,35.0,1,left,J. Embiid driving floating Jump Shot (4 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.52,Made,4.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
25,PT08M53.00S,2026-01-02T01:43:56.8Z,1,REGULAR,foul,personal,[],1631230,,,1610612742,10,7,2026-01-02T01:44:07Z,250000,False,,,0,,D. Barlow personal FOUL (1 PF),"[1631230, 203076]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203593.0,1.0,0.0,Davis,203076.0,,,,,
27,PT08M48.00S,2026-01-02T01:44:22.5Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612742,10,7,2026-01-02T01:44:25Z,270000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1630178]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,
