actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
27,PT09M43.00S,2026-03-22T00:44:06.6Z,1,REGULAR,rebound,offensive,[],1642843,,,1610612742,2,4,2026-03-22T00:44:10Z,270000,False,,,0,,C. Flagg REBOUND (Off:1 Def:0),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT09M38.00S,2026-03-22T00:44:11.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,4.5499342969776615,95.83333333333334,1610612742,2,4,2026-03-22T00:44:17Z,280000,False,-229.0,-10.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2026-03-22T00:44:14.8Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612742,2,4,2026-03-22T00:44:17Z,290000,False,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M33.00S,2026-03-22T00:44:15.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,10.33180026281209,63.23529411764706,1610612742,4,4,2026-03-22T00:44:21Z,300000,False,-66.0,45.0,1,left,N. Marshall 7' driving floating Jump Shot (4 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,4.0,,,,,,,,,,,,,
31,PT09M18.00S,2026-03-22T00:44:31.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,65.48743429697767,74.5327818627451,1610612746,4,4,2026-03-22T00:45:16Z,310000,False,123.0,272.0,1,right,MISS D. Garland 29' pullup 3PT,[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,29.83,Missed,,,,,,,,,,,,,,,,,,
32,PT09M15.00S,2026-03-22T00:44:34.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,4,4,2026-03-22T00:44:40Z,320000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M07.00S,2026-03-22T00:44:42.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.652431011826544,49.754901960784316,1610612742,6,4,2026-03-22T00:44:50Z,330000,False,1.0,10.0,1,left,D. Gafford alley-oop DUNK (2 PTS) (C. Flagg 1 AST),"[1629655, 1642843]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,2.0,,,,,,,,,C. Flagg,1642843.0,1.0,,
35,PT08M51.00S,2026-03-22T00:44:57.9Z,1,REGULAR,2pt,Jump Shot,[],202695,81.68528252299606,70.09803921568627,1610612746,6,6,2026-03-22T00:45:04Z,350000,False,100.0,120.0,1,right,K. Leonard 15' Jump Shot (4 PTS) (D. Garland 1 AST),"[202695, 1629636]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.63,Made,,,,,4.0,,,,,,,,,D. Garland,1629636.0,1.0,,
37,PT08M35.00S,2026-03-22T00:45:14.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,11.777266754270697,62.00980392156863,1610612742,8,6,2026-03-22T00:45:24Z,370000,False,-60.0,58.0,1,left,C. Flagg 8' turnaround Hook (2 PTS),[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Left,8.36,Made,,,,,2.0,,,,,,,,,,,,,
38,PT08M14.00S,2026-03-22T00:45:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,84.57621550591328,57.35294117647059,1610612746,8,8,2026-03-22T00:45:42Z,380000,False,37.0,92.0,1,right,D. Jones Jr. 9' driving floating Jump Shot (2 PTS) (B. Lopez 1 AST),"[1627884, 201572]",1610612746.0,LAC,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.96,Made,,,,,2.0,,,,,,,,,B. Lopez,201572.0,1.0,,
40,PT08M02.00S,2026-03-22T00:45:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.959921156373195,55.14705882352941,1610612742,10,8,2026-03-22T00:45:58Z,400000,False,-26.0,69.0,1,left,N. Marshall 7' driving floating Jump Shot (6 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,,,,,6.0,,,,,,,,,,,,,
41,PT08M02.00S,2026-03-22T00:45:52.5Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612742,10,8,2026-03-22T00:46:10Z,410000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Marshall 1 FT),"[1628381, 1630230]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Marshall,1630230.0,,,,,
43,PT08M02.00S,2026-03-22T00:46:11.8Z,1,REGULAR,freethrow,1 of 1,[],1630230,,,1610612742,11,8,2026-03-22T00:46:11Z,430000,False,,,0,,N. Marshall Free Throw 1 of 1 (7 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
44,PT07M42.00S,2026-03-22T00:46:33.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,74.50722733245729,13.503370098039216,1610612746,11,11,2026-03-22T00:46:39Z,440000,False,-182.0,187.0,1,right,D. Jones Jr. 26' 3PT  (5 PTS) (D. Garland 2 AST),"[1627884, 1629636]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.14,Made,,,,,5.0,,,,,,,,,D. Garland,1629636.0,2.0,,
46,PT07M32.00S,2026-03-22T00:46:44.4Z,1,REGULAR,2pt,Jump Shot,[],1642843,16.770696452036795,68.13725490196079,1610612742,13,11,2026-03-22T00:46:49Z,460000,False,-91.0,105.0,1,left,C. Flagg 13' pullup Jump Shot (4 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,13.88,Made,,,,,4.0,,,,,,,,,N. Marshall,1630230.0,1.0,,
48,PT07M32.00S,2026-03-22T00:46:48.6Z,1,REGULAR,foul,personal,['1freethrow'],201572,,,1610612742,13,11,2026-03-22T00:47:03Z,480000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Flagg 1 FT),"[201572, 1642843]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,,,,200833.0,1.0,0.0,Flagg,1642843.0,,,,,
50,PT07M32.00S,2026-03-22T00:47:12.2Z,1,REGULAR,freethrow,1 of 1,[],1642843,,,1610612742,14,11,2026-03-22T00:47:12Z,500000,False,,,0,,C. Flagg Free Throw 1 of 1 (5 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
51,PT07M18.00S,2026-03-22T00:47:27.2Z,1,REGULAR,2pt,Jump Shot,[],1628381,89.17542706964521,31.127450980392158,1610612746,14,13,2026-03-22T00:47:36Z,510000,False,-94.0,49.0,1,right,J. Collins 10' turnaround fadeaway Jump Shot (2 PTS) (D. Garland 3 AST),"[1628381, 1629636]",1610612746.0,LAC,turnaround fadeaway,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,10.65,Made,,,,,2.0,,,,,,,,,D. Garland,1629636.0,3.0,,
53,PT06M56.00S,2026-03-22T00:47:49.0Z,1,REGULAR,3pt,Jump Shot,[],1631108,30.831143232588698,72.54901960784314,1610612742,17,13,2026-03-22T00:49:39Z,530000,False,-113.0,237.0,1,left,M. Christie 26' 3PT step back (3 PTS) (C. Flagg 2 AST),"[1631108, 1642843]",1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,3.0,,,,,,,,,C. Flagg,1642843.0,2.0,,
55,PT06M38.00S,2026-03-22T00:48:06.7Z,1,REGULAR,2pt,Jump Shot,[],202695,91.40932982917214,27.696078431372552,1610612746,17,13,2026-03-22T00:50:03Z,550000,False,-112.0,28.0,1,right,MISS K. Leonard 11' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,11.5,Missed,,,,,,,,,,,,,,,,,,
56,PT06M36.00S,2026-03-22T00:48:08.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,17,13,2026-03-22T00:48:11Z,560000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M23.00S,2026-03-22T00:48:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,9.280551905387648,43.627450980392155,1610612742,17,13,2026-03-22T00:48:26Z,570000,False,32.0,35.0,1,left,MISS D. Gafford driving Layup,[1629655],1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
58,PT06M21.00S,2026-03-22T00:48:24.2Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,17,13,2026-03-22T00:48:26Z,580000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT06M11.00S,2026-03-22T00:48:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628381,72.88107752956637,79.65686274509804,1610612746,17,13,2026-03-22T00:48:38Z,590000,False,148.0,202.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
60,PT06M08.00S,2026-03-22T00:48:36.8Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,17,13,2026-03-22T00:48:38Z,600000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,,
61,PT05M58.00S,2026-03-22T00:48:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.83311432325887,53.94454656862745,1610612742,17,13,2026-03-22T00:48:54Z,610000,False,-20.0,12.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
62,PT05M55.00S,2026-03-22T00:48:50.3Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,17,13,2026-03-22T00:48:54Z,620000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT05M53.00S,2026-03-22T00:48:54.6Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612746,17,13,2026-03-22T00:49:09Z,630000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Collins 2 FT),"[1631108, 1628381]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Collins,1628381.0,,,,,
65,PT05M53.00S,2026-03-22T00:49:12.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,13,2026-03-22T00:49:12Z,650000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612746,17,13,2026-03-22T00:52:15Z,660000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612746,17,13,2026-03-22T00:52:15Z,670000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,out,[],1630230,,,1610612746,17,13,2026-03-22T00:52:15Z,680000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,out,[],202695,,,1610612746,17,13,2026-03-22T00:52:15Z,690000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,out,[],201572,,,1610612746,17,13,2026-03-22T00:52:15Z,700000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,in,[],1628963,,,1610612746,17,13,2026-03-22T00:52:15Z,710000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,in,[],202691,,,1610612746,17,13,2026-03-22T00:52:15Z,720000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,in,[],1642948,,,1610612746,17,13,2026-03-22T00:52:15Z,730000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,in,[],1630543,,,1610612746,17,13,2026-03-22T00:52:15Z,740000,False,,,0,,SUB in: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2026-03-22T00:49:15.1Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,17,13,2026-03-22T00:52:15Z,750000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M53.00S,2026-03-22T00:52:16.9Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612746,17,13,2026-03-22T00:52:16Z,760000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT05M53.00S,2026-03-22T00:52:16.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,17,13,2026-03-22T00:52:16Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
78,PT05M53.00S,2026-03-22T00:52:31.5Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612746,17,14,2026-03-22T00:52:31Z,780000,False,,,0,,J. Collins Free Throw 2 of 2 (3 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
80,PT05M35.00S,2026-03-22T00:52:53.1Z,1,REGULAR,3pt,Jump Shot,[],202691,7.046649145860711,98.2843137254902,1610612742,20,14,2026-03-22T00:52:58Z,800000,False,-241.0,14.0,1,left,K. Thompson 24' 3PT  (3 PTS) (C. Flagg 3 AST),"[202691, 1642843]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,24.18,Made,,,,,3.0,,,,,,,,,C. Flagg,1642843.0,3.0,,
82,PT05M12.00S,2026-03-22T00:53:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,80.3712220762155,49.50980392156863,1610612746,20,16,2026-03-22T00:53:20Z,820000,False,-2.0,132.0,1,right,D. Garland 13' pullup Jump Shot (4 PTS),[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,13.2,Made,,,,,4.0,,,,,,,,,,,,,
83,PT04M52.00S,2026-03-22T00:53:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,7.5722733245729295,42.8921568627451,1610612742,22,16,2026-03-22T00:53:41Z,830000,False,36.0,19.0,1,left,P. Washington driving floating Jump Shot (2 PTS) (R. Nembhard 1 AST),"[1629023, 1642948]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,2.0,,,,,,,,,R. Nembhard,1642948.0,1.0,,
85,PT04M40.00S,2026-03-22T00:53:47.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,90.09526938239159,5.392156862745098,1610612746,22,19,2026-03-22T00:53:51Z,850000,False,-223.0,41.0,1,right,D. Garland 3PT  (7 PTS) (D. Jones Jr. 1 AST),"[1629636, 1627884]",1610612746.0,LAC,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,7.0,,,,,,,,,D. Jones Jr.,1627884.0,1.0,,
