actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M38.00S,2026-01-30T01:41:53.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,6.521024967148489,52.20588235294118,1610612742,2,3,2026-01-30T01:42:02Z,190000,False,-11.0,9.0,1,left,D. Gafford driving Hook (2 PTS) (C. Martin 1 AST),"[1629655, 1628997]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,2.0,,,C. Martin,1628997.0,1.0,,,,,,,,
21,PT10M21.00S,2026-01-30T01:42:09.7Z,1,REGULAR,3pt,Jump Shot,[],1642851,82.7365308804205,6.862745098039216,1610612766,2,6,2026-01-30T01:42:15Z,210000,False,-216.0,110.0,1,right,K. Knueppel 24' 3PT  (3 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,24.2,Made,,,,,3.0,,,M. Bridges,1628970.0,1.0,,,,,,,,
23,PT10M15.00S,2026-01-30T01:42:20.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,2,6,2026-01-30T01:42:20Z,230000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2026-01-30T01:44:11.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,2,6,2026-01-30T01:45:14Z,240000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2026-01-30T01:44:11.0Z,1,REGULAR,substitution,in,[],203939,,,1610612742,2,6,2026-01-30T01:45:14Z,250000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M02.00S,2026-01-30T01:45:28.3Z,1,REGULAR,3pt,Jump Shot,[],1629023,9.280551905387648,3.9215686274509802,1610612742,5,6,2026-01-30T01:45:32Z,260000,False,230.0,35.0,1,left,P. Washington 3PT  (3 PTS) (C. Martin 2 AST),"[1629023, 1628997]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,3.0,,,C. Martin,1628997.0,2.0,,,,,,,,
28,PT09M48.00S,2026-01-30T01:45:41.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,68.80749014454665,33.088235294117645,1610612766,5,9,2026-01-30T01:45:45Z,280000,False,-85.0,241.0,1,right,B. Miller 25' 3PT  (3 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,3.0,,,L. Ball,1630163.0,1.0,,,,,,,,
30,PT09M34.00S,2026-01-30T01:45:56.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,5.913272010512484,94.87591911764706,1610612742,8,9,2026-01-30T01:46:03Z,300000,False,-224.0,3.0,1,left,C. Martin 3PT  (3 PTS) (C. Flagg 1 AST),"[1628997, 1642843]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,3.0,,,C. Flagg,1642843.0,1.0,,,,,,,,
32,PT09M16.00S,2026-01-30T01:46:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630163,67.7562417871222,60.049019607843135,1610612766,8,9,2026-01-30T01:47:12Z,320000,False,50.0,251.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2026-01-30T01:46:18.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,8,9,2026-01-30T01:46:18Z,330000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT09M07.00S,2026-01-30T01:46:22.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,8.229303547963205,41.17647058823529,1610612742,8,9,2026-01-30T01:50:04Z,340000,False,44.0,25.0,1,left,MISS P. Washington running Layup - blocked,"[1629023, 1628970]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,Bridges,1628970.0,,,,,,,,,,,
35,PT09M07.00S,2026-01-30T01:46:22.3Z,1,REGULAR,block,,[],1628970,,,1610612742,8,9,2026-01-30T01:46:25Z,350000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M04.00S,2026-01-30T01:46:25.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,8,9,2026-01-30T01:46:43Z,360000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M01.00S,2026-01-30T01:46:29.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641706,94.95729303547962,51.470588235294116,1610612766,8,11,2026-01-30T01:50:44Z,370000,False,7.0,-5.0,1,right,B. Miller running DUNK (5 PTS) (M. Bridges 2 AST),"[1641706, 1628970]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,5.0,,,M. Bridges,1628970.0,2.0,,,,,,,,
39,PT08M51.00S,2026-01-30T01:46:43.8Z,1,REGULAR,foul,personal,[],1641706,,,1610612742,8,11,2026-01-30T01:46:49Z,390000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 203939]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1148.0,1.0,0.0,Powell,203939.0,,,
41,PT08M44.00S,2026-01-30T01:47:01.9Z,1,REGULAR,2pt,Jump Shot,[],1642843,19.004599211563733,66.91176470588235,1610612742,8,11,2026-01-30T01:47:05Z,410000,False,-85.0,126.0,1,left,MISS C. Flagg 15' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,15.18,Missed,,,,,,,,,,,,,,,,,,
42,PT08M42.00S,2026-01-30T01:47:03.9Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,8,11,2026-01-30T01:47:05Z,420000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT08M34.00S,2026-01-30T01:47:12.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,90.09526938239159,45.34313725490196,1610612766,8,11,2026-01-30T01:51:34Z,430000,False,-23.0,41.0,1,right,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2026-01-30T01:47:14.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,8,11,2026-01-30T01:47:28Z,440000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT08M27.00S,2026-01-30T01:47:19.3Z,1,REGULAR,3pt,Jump Shot,[],1629023,32.013797634691194,39.46078431372549,1610612742,8,11,2026-01-30T01:47:31Z,450000,False,53.0,248.0,1,left,MISS P. Washington 25' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2026-01-30T01:47:22.3Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,8,11,2026-01-30T01:47:31Z,460000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT08M20.00S,2026-01-30T01:47:26.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,72.09264126149803,17.401960784313726,1610612766,8,14,2026-01-30T01:52:31Z,470000,False,-163.0,210.0,1,right,K. Knueppel 26' 3PT running (6 PTS) (L. Ball 2 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,6.0,,,L. Ball,1630163.0,2.0,,,,,,,,
49,PT08M08.00S,2026-01-30T01:47:38.4Z,1,REGULAR,3pt,Jump Shot,[],1631108,19.136005256241788,94.6078431372549,1610612742,8,14,2026-01-30T01:47:42Z,490000,False,-223.0,127.0,1,left,MISS M. Christie 25' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
50,PT08M06.00S,2026-01-30T01:47:40.4Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,8,14,2026-01-30T01:47:40Z,500000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT07M52.00S,2026-01-30T01:47:53.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642843,7.703679369250986,51.470588235294116,1610612742,10,14,2026-01-30T01:47:58Z,510000,False,-7.0,20.0,1,left,C. Flagg driving Hook (2 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,2.0,,,,,,,,,,,,,
52,PT07M43.00S,2026-01-30T01:48:03.2Z,1,REGULAR,3pt,Jump Shot,[],1642851,67.49342969776609,62.254901960784316,1610612766,10,17,2026-01-30T01:48:07Z,520000,False,61.0,253.0,1,right,K. Knueppel 26' 3PT  (9 PTS) (L. Ball 3 AST),"[1642851, 1630163]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,9.0,,,L. Ball,1630163.0,3.0,,,,,,,,
54,PT07M29.00S,2026-01-30T01:48:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629023,25.443495400788436,82.35294117647058,1610612742,10,17,2026-01-30T01:48:20Z,540000,False,-162.0,187.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
55,PT07M26.00S,2026-01-30T01:48:19.6Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,10,17,2026-01-30T01:48:20Z,550000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,
56,PT07M19.00S,2026-01-30T01:48:26.6Z,1,REGULAR,3pt,Jump Shot,[],1642851,75.90341655716163,14.705882352941178,1610612766,10,17,2026-01-30T01:48:33Z,560000,False,-176.0,174.0,1,right,MISS K. Knueppel 24' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
57,PT07M19.00S,2026-01-30T01:48:26.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,10,17,2026-01-30T01:48:38Z,570000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT07M01.00S,2026-01-30T01:48:55.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,6.915243101182654,64.2156862745098,1610612742,10,17,2026-01-30T01:55:58Z,590000,False,-71.0,13.0,1,left,MISS C. Flagg 7' turnaround Hook,[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2026-01-30T01:48:57.3Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,10,17,2026-01-30T01:48:57Z,600000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,2.0,0.0,2.0,,,,,,,,,,,,,,
61,PT06M59.00S,2026-01-30T01:49:00.9Z,1,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612742,10,17,2026-01-30T01:49:07Z,610000,False,,,0,,C. Martin lost ball out-of-bounds TURNOVER (1 TO),[1628997],1610612742.0,DAL,lost ball,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1155.0,,,,,1.0,,
62,PT06M59.00S,2026-01-30T01:49:04.2Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,10,17,2026-01-30T01:49:14Z,620000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M59.00S,2026-01-30T01:49:04.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,10,17,2026-01-30T01:49:14Z,630000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2026-01-30T01:49:39.1Z,1,REGULAR,2pt,Hook,['fromturnover'],1630163,92.06636005256242,71.07843137254902,1610612766,10,17,2026-01-30T01:49:44Z,640000,False,105.0,22.0,1,right,MISS L. Ball 10' driving bank Hook,[1630163],1610612766.0,CHA,driving bank,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.77,Missed,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2026-01-30T01:49:41.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,10,17,2026-01-30T01:49:44Z,650000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M22.00S,2026-01-30T01:49:52.9Z,1,REGULAR,3pt,Jump Shot,[],1631108,32.276609724047304,53.92156862745098,1610612742,10,17,2026-01-30T01:56:51Z,660000,False,-20.0,251.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2026-01-30T01:50:00.9Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,10,17,2026-01-30T01:50:01Z,670000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M57.00S,2026-01-30T01:50:17.5Z,1,REGULAR,3pt,Jump Shot,[],1630163,71.30420499342969,22.54901960784314,1610612766,10,17,2026-01-30T01:57:24Z,680000,False,-137.0,217.0,1,right,MISS L. Ball 25' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2026-01-30T01:50:18.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,10,17,2026-01-30T01:50:26Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,69.0,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2026-01-30T01:50:23.5Z,1,REGULAR,foul,personal,[],203939,,,1610612766,10,17,2026-01-30T01:50:40Z,700000,False,,,0,,D. Powell loose ball personal FOUL (1 PF),"[203939, 1631217]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Diabaté,1631217.0,,,
73,PT05M56.00S,2026-01-30T01:50:30.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,10,17,2026-01-30T01:50:42Z,720000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M56.00S,2026-01-30T01:50:30.9Z,1,REGULAR,substitution,out,[],1642843,,,1610612766,10,17,2026-01-30T01:50:42Z,730000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2026-01-30T01:50:30.9Z,1,REGULAR,substitution,in,[],1630314,,,1610612766,10,17,2026-01-30T01:50:42Z,740000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2026-01-30T01:50:30.9Z,1,REGULAR,substitution,in,[],202691,,,1610612766,10,17,2026-01-30T01:50:42Z,750000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2026-01-30T01:50:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,93.77463863337714,48.529411764705884,1610612766,10,19,2026-01-30T01:50:56Z,760000,False,-7.0,6.0,1,right,M. Diabaté alley-oop Layup (2 PTS) (J. Green 1 AST),"[1631217, 1630182]",1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,2.0,,,J. Green,1630182.0,1.0,,,,,,,,
79,PT05M28.00S,2026-01-30T01:51:09.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,13.61695137976347,51.9607843137255,1610612742,10,19,2026-01-30T01:51:13Z,780000,False,-10.0,75.0,1,left,MISS K. Thompson 7' driving floating Shot,[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
80,PT05M26.00S,2026-01-30T01:51:11.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,10,19,2026-01-30T01:51:13Z,790000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT05M23.00S,2026-01-30T01:51:14.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,92.59198423127464,47.30392156862745,1610612766,10,19,2026-01-30T01:51:18Z,800000,False,-13.0,17.0,1,right,MISS J. Green running Layup - blocked,"[1630182, 1628997]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,Martin,1628997.0,,,,,,,,,,,
82,PT05M23.00S,2026-01-30T01:51:14.5Z,1,REGULAR,block,,[],1628997,,,1610612766,10,19,2026-01-30T01:51:16Z,810000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
