actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
23,PT10M37.00S,2025-12-19T01:42:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,93.64323258869908,46.568627450980394,1610612742,2,2,2025-12-19T01:59:00Z,220000,False,-17.0,7.0,1,right,MISS P. Washington running Layup,[1629023],1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
24,PT10M34.00S,2025-12-19T01:42:25.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,2,2025-12-19T01:42:28Z,230000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M31.00S,2025-12-19T01:42:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,5.995400788436268,46.07843137254902,1610612765,2,2,2025-12-19T01:42:34Z,240000,False,20.0,4.0,1,left,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
26,PT10M28.00S,2025-12-19T01:42:31.6Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,2,2,2025-12-19T01:42:34Z,250000,False,,,0,,A. Thompson REBOUND (Off:2 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,25.0,2.0,0.0,2.0,,,,,,,,,,,,,,
27,PT10M28.00S,2025-12-19T01:42:31.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,2,4,2025-12-19T01:42:38Z,260000,False,0.0,0.0,1,left,A. Thompson tip Layup (4 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
28,PT10M11.00S,2025-12-19T01:42:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,81.94809461235218,51.470588235294116,1610612742,2,4,2025-12-19T01:42:54Z,270000,False,7.0,117.0,1,right,MISS A. Davis 11' pullup Shot,[203076],1610612742.0,DAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,11.74,Missed,,,,,,,,,,,,,,,,,,
29,PT10M09.00S,2025-12-19T01:42:49.7Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,2,4,2025-12-19T01:42:54Z,280000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M59.00S,2025-12-19T01:43:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,18.347568988173457,49.26470588235294,1610612765,2,4,2025-12-19T01:43:04Z,290000,False,4.0,120.0,1,left,MISS A. Thompson 12' driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.01,Missed,,,,,,,,,,,,,,,,,,
31,PT09M56.00S,2025-12-19T01:43:03.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,2,4,2025-12-19T01:43:04Z,300000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M50.00S,2025-12-19T01:43:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,80.50262812089356,6.127450980392156,1610612742,2,4,2025-12-19T01:43:13Z,310000,False,-219.0,131.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
33,PT09M47.00S,2025-12-19T01:43:12.2Z,1,REGULAR,rebound,offensive,[],1642843,,,1610612742,2,4,2025-12-19T01:43:12Z,320000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
37,PT09M39.00S,2025-12-19T01:44:21.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642948,79.71419185282524,49.26470588235294,1610612742,2,4,2025-12-19T01:44:25Z,380000,False,-4.0,138.0,1,right,MISS R. Nembhard 13' driving floating Shot,[1642948],1610612742.0,DAL,driving floating,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.82,Missed,,,,,,,,,,,,,,,,,,
38,PT09M36.00S,2025-12-19T01:44:24.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,4,2025-12-19T01:44:25Z,390000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT09M32.00S,2025-12-19T01:44:28.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,20.71287779237845,89.70588235294117,1610612765,2,4,2025-12-19T01:45:58Z,400000,False,-199.0,142.0,1,left,MISS C. Cunningham 24' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,,
40,PT09M30.00S,2025-12-19T01:44:30.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,2,4,2025-12-19T01:44:37Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,39.0,,,,,,,,,,,,,,,,,
42,PT09M18.00S,2025-12-19T01:44:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,84.97043363994744,50.0,1610612742,4,4,2025-12-19T01:44:57Z,430000,False,0.0,89.0,1,right,N. Marshall 8' driving floating Jump Shot (4 PTS) (R. Nembhard 1 AST),"[1630230, 1642948]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,,,,,,,,4.0,R. Nembhard,1642948.0,1.0,,,,,,,
44,PT09M02.00S,2025-12-19T01:45:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,5.338370565045992,50.245098039215684,1610612765,4,6,2025-12-19T01:45:11Z,450000,False,-1.0,-2.0,1,left,D. Robinson driving reverse Layup (2 PTS) (A. Thompson 1 AST),"[1629130, 1641709]",1610612765.0,DET,driving reverse,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,2.0,A. Thompson,1641709.0,1.0,,,,,,,
45,PT08M54.00S,2025-12-19T01:45:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,91.5407358738502,34.55882352941176,1610612742,6,6,2025-12-19T01:47:08Z,460000,False,-77.0,27.0,1,right,R. Nembhard 8' driving floating bank Jump Shot (2 PTS),[1642948],1610612742.0,DAL,driving floating bank,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,8.18,Made,,,,,,,,2.0,,,,,,,,,,
46,PT08M48.00S,2025-12-19T01:45:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612765,6,6,2025-12-19T01:45:43Z,470000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629023, 1641709]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Thompson,1641709.0
48,PT08M48.00S,2025-12-19T01:45:53.0Z,1,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,6,6,2025-12-19T01:45:53Z,490000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
49,PT08M48.00S,2025-12-19T01:45:53.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,6,6,2025-12-19T01:45:53Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,
50,PT08M48.00S,2025-12-19T01:46:07.8Z,1,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,6,7,2025-12-19T01:46:07Z,510000,False,,,0,,A. Thompson Free Throw 2 of 2 (5 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
51,PT08M31.00S,2025-12-19T01:46:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,85.75886990801577,48.77450980392157,1610612742,6,7,2025-12-19T01:46:31Z,520000,False,-6.0,81.0,1,right,MISS A. Davis 8' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.16,Missed,,,,,,,,,,,,,,,,,,
52,PT08M27.00S,2025-12-19T01:46:30.4Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,6,7,2025-12-19T01:46:30Z,530000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,
53,PT08M27.00S,2025-12-19T01:46:30.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629023,94.40999984741211,50.0,1610612742,8,7,2025-12-19T01:47:46Z,540000,False,0.0,0.0,1,right,P. Washington putback DUNK (2 PTS),[1629023],1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
54,PT08M19.00S,2025-12-19T01:46:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.601182654402102,50.49019607843137,1610612765,8,9,2025-12-19T01:46:42Z,550000,False,-2.0,0.0,1,left,J. Duren cutting Layup (2 PTS) (T. Harris 1 AST),"[1631105, 202699]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,,2.0,T. Harris,202699.0,1.0,,,,,,,
56,PT08M08.00S,2025-12-19T01:46:52.2Z,1,REGULAR,foul,personal,[],1641709,,,1610612742,8,9,2025-12-19T01:47:14Z,570000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1642843]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Flagg,1642843.0
58,PT08M02.00S,2025-12-19T01:47:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642843,93.24901445466492,48.77450980392157,1610612742,10,9,2025-12-19T01:47:30Z,590000,False,-6.0,11.0,1,right,C. Flagg driving DUNK (2 PTS) (N. Marshall 1 AST),"[1642843, 1630230]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,
59,PT07M48.00S,2025-12-19T01:47:27.6Z,1,REGULAR,3pt,Jump Shot,[],202699,30.436925098554536,68.62745098039215,1610612765,10,9,2025-12-19T01:48:18Z,600000,False,-93.0,234.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
61,PT07M48.00S,2025-12-19T01:47:27.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,10,9,2025-12-19T01:47:32Z,610000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M39.00S,2025-12-19T01:47:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.41327201051249,62.99019607843137,1610612742,13,9,2025-12-19T01:48:40Z,620000,False,65.0,244.0,1,right,P. Washington 25' 3PT  (5 PTS) (R. Nembhard 2 AST),"[1629023, 1642948]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.29,Made,,,,,,,,5.0,R. Nembhard,1642948.0,2.0,,,,,,,
64,PT07M24.00S,2025-12-19T01:47:51.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,29.77989487516426,68.62745098039215,1610612765,13,9,2025-12-19T04:28:04Z,640000,False,-93.0,227.0,1,left,MISS C. Cunningham 24' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
65,PT07M22.00S,2025-12-19T01:47:53.0Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,13,9,2025-12-19T01:47:54Z,650000,False,,,0,,C. Flagg REBOUND (Off:1 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,64.0,3.0,2.0,1.0,,,,,,,,,,,,,,
66,PT07M17.00S,2025-12-19T01:48:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,85.89027595269383,44.6078431372549,1610612742,15,9,2025-12-19T01:49:12Z,660000,False,-27.0,80.0,1,right,N. Marshall 8' driving floating Jump Shot (6 PTS) (R. Nembhard 3 AST),"[1630230, 1642948]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.45,Made,,,,,,,,6.0,R. Nembhard,1642948.0,3.0,,,,,,,
68,PT07M17.00S,2025-12-19T01:48:03.6Z,1,REGULAR,foul,personal,['1freethrow'],202699,,,1610612742,15,9,2025-12-19T01:48:12Z,680000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Marshall 1 FT),"[202699, 1630230]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Marshall,1630230.0
70,PT07M17.00S,2025-12-19T01:48:25.8Z,1,REGULAR,freethrow,1 of 1,[],1630230,,,1610612742,16,9,2025-12-19T01:48:25Z,700000,False,,,0,,N. Marshall Free Throw 1 of 1 (7 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
71,PT07M00.00S,2025-12-19T01:48:43.7Z,1,REGULAR,3pt,Jump Shot,[],202699,23.73521681997372,85.7843137254902,1610612765,16,9,2025-12-19T01:48:56Z,710000,False,-179.0,171.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
72,PT06M57.00S,2025-12-19T01:48:46.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,16,9,2025-12-19T01:48:56Z,720000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT06M51.00S,2025-12-19T01:48:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,93.77463863337714,59.55882352941176,1610612742,18,9,2025-12-19T02:09:11Z,730000,False,48.0,6.0,1,right,R. Nembhard pullup Jump Shot (4 PTS),[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,,,,,,,4.0,,,,,,,,,,
74,PT06M51.00S,2025-12-19T01:48:58.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,18,9,2025-12-19T01:48:58Z,740000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M51.00S,2025-12-19T01:49:00.0Z,1,REGULAR,substitution,out,[],1629023,,,1610612765,18,9,2025-12-19T01:51:49Z,750000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M51.00S,2025-12-19T01:49:00.0Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,18,9,2025-12-19T01:51:49Z,760000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M51.00S,2025-12-19T01:49:00.0Z,1,REGULAR,substitution,in,[],1631108,,,1610612765,18,9,2025-12-19T01:51:49Z,770000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M51.00S,2025-12-19T01:49:00.0Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,18,9,2025-12-19T01:51:49Z,780000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M30.00S,2025-12-19T01:52:14.6Z,1,REGULAR,2pt,Jump Shot,[],1630595,21.23850197109067,73.77450980392157,1610612765,18,9,2025-12-19T01:52:21Z,790000,False,-119.0,147.0,1,left,MISS C. Cunningham 18' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,18.91,Missed,,,,,,,,,,,,,,,,,,
80,PT06M28.00S,2025-12-19T01:52:16.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,18,9,2025-12-19T01:52:21Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,79.0,,,,,,,,,,,,,,,,,
82,PT06M18.00S,2025-12-19T01:52:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,5.863994743758213,46.81372549019608,1610612765,18,11,2025-12-19T01:52:50Z,820000,False,16.0,3.0,1,left,J. Ivey driving finger roll Layup (2 PTS) (C. Cunningham 2 AST),"[1631093, 1630595]",1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,2.0,C. Cunningham,1630595.0,2.0,,,,,,,
84,PT05M56.00S,2025-12-19T01:53:11.5Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612742,18,11,2025-12-19T01:53:19Z,840000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Marshall 2 FT),"[1631105, 1630230]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Marshall,1630230.0
86,PT05M56.00S,2025-12-19T01:53:38.4Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,19,11,2025-12-19T01:53:38Z,860000,False,,,0,,N. Marshall Free Throw 1 of 2 (8 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
87,PT05M56.00S,2025-12-19T01:53:39.5Z,1,REGULAR,substitution,out,[],1642948,,,1610612742,19,11,2025-12-19T01:53:57Z,870000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M56.00S,2025-12-19T01:53:39.5Z,1,REGULAR,substitution,out,[],202699,,,1610612742,19,11,2025-12-19T01:53:57Z,880000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
