actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
84,PT03M59.00S,2025-10-28T00:56:22.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,93.9060446780552,57.84313725490197,1610612760,18,21,2025-10-28T00:56:26Z,840000,False,39.0,5.0,1,right,I. Hartenstein turnaround Hook (4 PTS) (A. Wiggins 1 AST),"[1628392, 1630598]",1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.95,Made,4.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,
86,PT03M30.00S,2025-10-28T00:56:53.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,18,21,2025-10-28T00:57:16Z,860000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612760,18,21,2025-10-28T00:57:22Z,870000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,out,[],203076,,,1610612760,18,21,2025-10-28T00:57:22Z,880000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,18,21,2025-10-28T00:57:22Z,890000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,18,21,2025-10-28T00:57:22Z,900000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,18,21,2025-10-28T00:57:22Z,910000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,in,[],1630702,,,1610612760,18,21,2025-10-28T00:57:22Z,920000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,in,[],1628997,,,1610612760,18,21,2025-10-28T00:57:22Z,930000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,in,[],1642349,,,1610612760,18,21,2025-10-28T00:57:22Z,940000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,in,[],1642964,,,1610612760,18,21,2025-10-28T00:57:22Z,950000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M30.00S,2025-10-28T00:57:01.1Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,18,21,2025-10-28T00:57:22Z,960000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M11.00S,2025-10-28T00:57:41.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630598,89.70105124835742,18.137254901960784,1610612760,18,21,2025-10-28T01:19:08Z,970000,False,-159.0,44.0,1,right,MISS A. Wiggins 16' driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,16.53,Missed,,,,,,,,,,,,,,,,,,
98,PT03M09.00S,2025-10-28T00:57:43.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,18,21,2025-10-28T00:57:45Z,980000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,
99,PT03M02.00S,2025-10-28T00:57:50.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626156,9.461235216819974,59.06479779411765,1610612742,18,21,2025-10-28T01:19:31Z,990000,False,-45.0,36.0,1,left,MISS D. Russell driving floating Shot,[1626156],1610612742.0,DAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2025-10-28T00:57:50.2Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,18,21,2025-10-28T00:58:12Z,1000000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,99.0,3.0,2.0,1.0,,,,,,,,,,
101,PT03M02.00S,2025-10-28T00:57:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1642964,,,1610612742,18,21,2025-10-28T00:58:04Z,1010000,False,,,0,,B. Barnhizer shooting personal FOUL (1 PF) (Washington 2 FT),"[1642964, 1629023]",1610612760.0,OKC,shooting,,,Barnhizer,B. Barnhizer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,1.0,0.0,Washington,1629023.0,,,,
103,PT03M02.00S,2025-10-28T00:58:30.2Z,1,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1629023,,,1610612742,19,21,2025-10-28T00:58:30Z,1030000,False,,,0,,P. Washington Free Throw 1 of 2 (1 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT03M02.00S,2025-10-28T00:58:30.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1629023,,,1610612742,19,21,2025-10-28T00:58:52Z,1040000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT02M59.00S,2025-10-28T00:58:33.2Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,19,21,2025-10-28T01:03:45Z,1050000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,
106,PT02M48.00S,2025-10-28T00:59:03.9Z,1,REGULAR,turnover,traveling,[],1628983,,,1610612760,19,21,2025-10-28T00:59:12Z,1060000,False,,,0,,S. Gilgeous-Alexander traveling TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,,,,,,,,
107,PT02M33.00S,2025-10-28T00:59:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630230,6.1268068331143235,45.34313725490196,1610612742,21,21,2025-10-28T01:04:18Z,1070000,False,23.0,5.0,1,left,N. Marshall cutting Layup (2 PTS) (D. Russell 3 AST),"[1630230, 1626156]",1610612742.0,DAL,cutting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.39,Made,2.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
109,PT02M24.00S,2025-10-28T00:59:34.5Z,1,REGULAR,foul,personal,[],1628997,,,1610612760,21,21,2025-10-28T01:00:11Z,1090000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 1628983]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628172.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
111,PT02M12.00S,2025-10-28T01:00:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,93.9060446780552,55.392156862745104,1610612760,21,23,2025-10-28T01:19:54Z,1110000,False,27.0,5.0,1,right,A. Mitchell driving Layup (2 PTS) (A. Wiggins 2 AST),"[1642349, 1630598]",1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,2.74,Made,2.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,,,,,
114,PT01M57.00S,2025-10-28T01:00:26.1Z,1,REGULAR,substitution,out,[],1642964,,,1610612742,21,23,2025-10-28T01:00:39Z,1140000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M57.00S,2025-10-28T01:00:26.1Z,1,REGULAR,substitution,in,[],1641717,,,1610612742,21,23,2025-10-28T01:00:39Z,1150000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M47.00S,2025-10-28T01:00:53.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,31.225361366622867,64.2156862745098,1610612742,21,23,2025-10-28T01:05:17Z,1160000,False,-71.0,241.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612742.0,DAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
117,PT01M45.00S,2025-10-28T01:00:55.9Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,21,23,2025-10-28T01:00:58Z,1170000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,
118,PT01M37.00S,2025-10-28T01:01:04.5Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,21,23,2025-10-28T01:01:08Z,1180000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1630230]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,Marshall,1630230.0
119,PT01M37.00S,2025-10-28T01:01:04.5Z,1,REGULAR,steal,,[],1630230,,,1610612742,21,23,2025-10-28T01:01:06Z,1190000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
120,PT01M32.00S,2025-10-28T01:01:14.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612742,21,23,2025-10-28T01:01:22Z,1200000,False,,,0,,A. Wiggins personal FOUL (1 PF) (Russell 2 FT),"[1630598, 1626156]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200833.0,,1.0,0.0,Russell,1626156.0,,,,
122,PT01M32.00S,2025-10-28T01:01:41.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612742,22,23,2025-10-28T01:01:41Z,1220000,False,,,0,,D. Russell Free Throw 1 of 2 (6 PTS),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
123,PT01M32.00S,2025-10-28T01:01:56.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612742,22,23,2025-10-28T01:01:56Z,1230000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT01M30.00S,2025-10-28T01:01:57.8Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,22,23,2025-10-28T01:01:57Z,1240000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,
125,PT01M18.00S,2025-10-28T01:02:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630598,86.81011826544021,3.1862745098039214,1610612760,22,23,2025-10-28T01:02:14Z,1250000,False,-234.0,71.0,1,right,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,24.48,Missed,,,,,,,,,,,,,,,,,,
126,PT01M14.00S,2025-10-28T01:02:14.1Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,22,23,2025-10-28T01:02:14Z,1260000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,125.0,4.0,3.0,1.0,,,,,,,,,,
127,PT01M00.00S,2025-10-28T01:02:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,8.360709592641262,37.00980392156863,1610612742,22,23,2025-10-28T01:02:48Z,1270000,False,65.0,26.0,1,left,MISS J. Hardy 7' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
128,PT00M59.30S,2025-10-28T01:02:28.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,22,23,2025-10-28T01:02:48Z,1280000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
129,PT00M54.30S,2025-10-28T01:02:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,93.9060446780552,49.754901960784316,1610612760,22,25,2025-10-28T01:08:27Z,1290000,False,-1.0,5.0,1,right,S. Gilgeous-Alexander running Layup (6 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.49,Made,6.0,,,,,,,,,,,,,,,,,
130,PT00M47.80S,2025-10-28T01:02:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.469776609724048,50.245098039215684,1610612742,24,25,2025-10-28T01:08:57Z,1300000,False,-1.0,-1.0,1,left,P. Washington cutting Layup (3 PTS) (C. Martin 1 AST),"[1629023, 1628997]",1610612742.0,DAL,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.16,Made,3.0,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,
132,PT00M47.80S,2025-10-28T01:02:47.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631119,,,1610612742,24,25,2025-10-28T01:02:55Z,1320000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Washington 1 FT),"[1631119, 1629023]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,,1.0,0.0,Washington,1629023.0,,,,
134,PT00M47.80S,2025-10-28T01:03:05.3Z,1,REGULAR,substitution,out,[],1630702,,,1610612742,24,25,2025-10-28T01:03:32Z,1340000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M47.80S,2025-10-28T01:03:05.3Z,1,REGULAR,substitution,in,[],1642843,,,1610612742,24,25,2025-10-28T01:03:32Z,1350000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M47.80S,2025-10-28T01:03:28.9Z,1,REGULAR,freethrow,1 of 1,[],1629023,,,1610612742,24,25,2025-10-28T01:03:28Z,1360000,False,,,0,,MISS P. Washington Free Throw 1 of 1,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT00M47.10S,2025-10-28T01:03:29.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,24,25,2025-10-28T01:04:03Z,1370000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,
138,PT00M47.10S,2025-10-28T01:03:33.5Z,1,REGULAR,foul,personal,[],1628997,,,1610612760,24,25,2025-10-28T01:03:38Z,1380000,False,,,0,,C. Martin loose ball personal FOUL (2 PF),"[1628997, 1631119]",1610612742.0,DAL,loose ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,,2.0,0.0,Williams,1631119.0,,,,
140,PT00M29.10S,2025-10-28T01:04:02.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,79.58278580814718,51.9607843137255,1610612760,24,25,2025-10-28T01:10:05Z,1400000,False,10.0,139.0,1,right,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,13.97,Missed,,,,,,,,,,,,,,,,,,
141,PT00M27.10S,2025-10-28T01:04:04.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,24,25,2025-10-28T01:04:07Z,1410000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Center,,,,,,,140.0,5.0,4.0,1.0,,,,,,,,,,
142,PT00M21.00S,2025-10-28T01:04:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612742,24,25,2025-10-28T01:04:16Z,1420000,False,,,0,,D. Russell lost ball out-of-bounds TURNOVER (1 TO),[1626156],1610612742.0,DAL,lost ball,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,,,,,,,,
143,PT00M21.00S,2025-10-28T01:04:17.5Z,1,REGULAR,substitution,out,[],1626156,,,1610612760,24,25,2025-10-28T01:04:36Z,1430000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M21.00S,2025-10-28T01:04:17.5Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,24,25,2025-10-28T01:04:36Z,1440000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M21.00S,2025-10-28T01:04:17.5Z,1,REGULAR,substitution,in,[],1631108,,,1610612760,24,25,2025-10-28T01:04:36Z,1450000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M21.00S,2025-10-28T01:04:17.5Z,1,REGULAR,substitution,in,[],1642959,,,1610612760,24,25,2025-10-28T01:04:36Z,1460000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M02.20S,2025-10-28T01:04:56.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,82.34231274638634,93.87254901960785,1610612760,24,28,2025-10-28T01:05:00Z,1470000,False,219.0,113.0,1,right,A. Wiggins 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.7,Made,3.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,
149,PT00M00.30S,2025-10-28T01:05:05.3Z,1,REGULAR,heave,,[],0,,,1610612742,24,28,2025-10-28T01:05:29Z,1490000,False,,,0,,DAL Heave,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,42.02,,,,,,,,,,,,,,,,,,,
150,PT00M00.10S,2025-10-28T01:05:05.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,24,28,2025-10-28T01:05:29Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,149.0,,,,,,,,,,,,,
151,PT00M00.00S,2025-10-28T01:05:14.4Z,1,REGULAR,period,end,[],0,,,1610612742,24,28,2025-10-28T01:05:14Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,24,28,2025-10-28T01:07:53Z,1520000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612742,24,28,2025-10-28T01:07:53Z,1530000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,out,['startperiod'],1642959,,,1610612742,24,28,2025-10-28T01:07:53Z,1540000,False,,,0,,SUB out: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612742,24,28,2025-10-28T01:07:53Z,1550000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612742,24,28,2025-10-28T01:07:53Z,1560000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-10-28T01:05:27.8Z,2,REGULAR,substitution,in,['startperiod'],1631119,,,1610612742,24,28,2025-10-28T01:07:53Z,1570000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-10-28T01:07:50.8Z,2,REGULAR,period,start,[],0,,,1610612742,24,28,2025-10-28T01:07:54Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M45.00S,2025-10-28T01:08:05.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,31.61957950065703,49.26470588235294,1610612742,24,28,2025-10-28T01:08:09Z,1590000,False,4.0,245.0,1,left,MISS C. Martin 24' 3PT,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
160,PT11M42.00S,2025-10-28T01:08:08.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,24,28,2025-10-28T01:08:09Z,1600000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,
161,PT11M35.00S,2025-10-28T01:08:15.5Z,2,REGULAR,3pt,Jump Shot,[],1631096,68.15045992115637,63.48039215686274,1610612760,24,28,2025-10-28T01:08:19Z,1610000,False,67.0,247.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
162,PT11M32.00S,2025-10-28T01:08:18.5Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,24,28,2025-10-28T01:08:19Z,1620000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
163,PT11M26.00S,2025-10-28T01:08:24.0Z,2,REGULAR,turnover,lost ball,[],1628997,,,1610612742,24,28,2025-10-28T01:08:29Z,1630000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1642349]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Mitchell,1642349.0
164,PT11M26.00S,2025-10-28T01:08:24.0Z,2,REGULAR,steal,,[],1642349,,,1610612760,24,28,2025-10-28T01:08:25Z,1640000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
165,PT11M18.00S,2025-10-28T01:08:34.7Z,2,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,24,28,2025-10-28T01:08:41Z,1650000,False,,,0,,A. Mitchell step out-of-bounds TURNOVER (1 TO),[1642349],1610612760.0,OKC,step,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200833.0,1.0,,,,,,,,
166,PT10M56.00S,2025-10-28T01:09:02.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,6.652431011826544,2.941176470588235,1610612742,24,28,2025-10-28T01:09:09Z,1660000,False,235.0,10.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
167,PT10M55.00S,2025-10-28T01:09:03.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,24,28,2025-10-28T01:09:09Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,166.0,,,,,,,,,,,,,
169,PT10M55.00S,2025-10-28T01:09:09.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612742,24,28,2025-10-28T01:09:21Z,1690000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
