actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-12-04T01:41:06.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-04T01:41:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PT12M00.00S,2025-12-04T01:41:43.0Z,1,REGULAR,jumpball,recovered,[],1629639,,,0,0,0,2025-12-04T01:41:43Z,70000,False,,,0,,Jump Ball B. Adebayo vs. A. Davis: Tip to T. Herro,"[1629639, 1628389, 203076]",1610612748.0,MIA,heldball,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
10,PT11M43.00S,2025-12-04T01:41:55.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,33.196452036793694,49.01960784313725,1610612748,0,3,2025-12-04T01:42:01Z,100000,False,5.0,260.0,1,left,B. Adebayo 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.95,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
12,PT11M16.00S,2025-12-04T01:42:22.9Z,1,REGULAR,2pt,Jump Shot,[],1642948,95.22010512483574,23.52941176470588,1610612742,0,3,2025-12-04T01:43:06Z,120000,False,-132.0,-8.0,1,right,MISS R. Nembhard 13' step back Shot,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Mid-Range,8-16 Left,13.26,Missed,,,,,,,,,,,,,,,,,,
13,PT11M13.00S,2025-12-04T01:42:25.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,0,3,2025-12-04T01:53:11Z,130000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M06.00S,2025-12-04T01:42:33.1Z,1,REGULAR,3pt,Jump Shot,[],1628389,29.25427069645204,19.362745098039216,1610612748,0,3,2025-12-04T01:42:41Z,140000,False,153.0,222.0,1,left,MISS B. Adebayo 27' bank 3PT,[1628389],1610612748.0,MIA,bank,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
15,PT11M03.00S,2025-12-04T01:42:36.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,0,3,2025-12-04T01:42:41Z,150000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M47.00S,2025-12-04T01:42:51.5Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612742,0,3,2025-12-04T01:44:36Z,160000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1628389]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,
17,PT10M47.00S,2025-12-04T01:42:51.5Z,1,REGULAR,steal,,[],1628389,,,1610612748,0,3,2025-12-04T01:44:25Z,170000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M45.00S,2025-12-04T01:42:56.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629639,6.1268068331143235,50.98039215686274,1610612748,0,3,2025-12-04T01:45:30Z,180000,False,-5.0,5.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 203076]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
