actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
16,PT11M10.00S,2024-02-01T01:11:32.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,5.995400788436268,58.82352941176471,1610612753,3,2,2024-02-01T01:12:06Z,160000,False,-44.0,4.0,1,left,F. Wagner driving floating Jump Shot (2 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,,,,,2.0,,,,,,,,M. Fultz,1628365.0,1.0,,,
19,PT10M49.00S,2024-02-01T01:12:10.7Z,1,REGULAR,2pt,Jump Shot,[],1641705,89.96386333771353,67.8921568627451,1610612759,5,2,2024-02-01T01:12:30Z,190000,False,89.0,42.0,1,right,V. Wembanyama 9' floating Jump Shot (2 PTS) (T. Jones 1 AST),"[1641705, 1630200]",1610612759.0,SAS,floating,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,9.88,Made,,,,,2.0,,,,,,,,T. Jones,1630200.0,1.0,,,
21,PT10M29.00S,2024-02-01T01:12:31.0Z,1,REGULAR,2pt,Jump Shot,[],1630591,14.799605781865965,74.50980392156863,1610612753,5,2,2024-02-01T01:12:49Z,210000,False,-123.0,87.0,1,left,MISS J. Suggs 15' pullup bank Shot,[1630591],1610612753.0,ORL,pullup bank,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,15.0,Missed,,,,,,,,,,,,,,,,,,
22,PT10M26.00S,2024-02-01T01:12:34.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,5,2,2024-02-01T01:12:39Z,220000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M24.00S,2024-02-01T01:12:40.6Z,1,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,5,2,2024-02-01T01:12:47Z,230000,False,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (1 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,,,200833.0,,,,,,,,,,1.0,,
24,PT10M02.00S,2024-02-01T01:13:11.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628976,16.376478318002626,47.794117647058826,1610612753,5,2,2024-02-01T01:13:20Z,240000,False,11.0,101.0,1,left,MISS W. Carter Jr. 10' floating Shot,[1628976],1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,,,,,,,,,,,,,,,,,
25,PT10M00.00S,2024-02-01T01:13:13.6Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,5,2,2024-02-01T01:13:20Z,250000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,,
26,PT09M54.00S,2024-02-01T01:13:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.5407358738502,55.14705882352941,1610612759,5,2,2024-02-01T01:13:58Z,260000,False,26.0,27.0,1,right,MISS J. Sochan driving reverse Layup,[1631110],1610612759.0,SAS,driving reverse,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2024-02-01T01:13:22.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,5,2,2024-02-01T01:13:26Z,270000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M49.00S,2024-02-01T01:13:24.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630532,6.915243101182654,50.245098039215684,1610612753,5,4,2024-02-01T01:14:22Z,280000,False,-1.0,13.0,1,left,F. Wagner running DUNK (4 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,4.0,,,,,,,,J. Suggs,1630591.0,1.0,,,
30,PT09M24.00S,2024-02-01T01:13:49.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,74.32654402102497,13.725490196078432,1610612759,8,4,2024-02-01T01:20:17Z,300000,False,-181.0,189.0,1,right,V. Wembanyama 26' 3PT step back (5 PTS) (T. Jones 2 AST),"[1641705, 1630200]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,5.0,,,,,,,,T. Jones,1630200.0,2.0,,,
32,PT09M11.00S,2024-02-01T01:14:03.2Z,1,REGULAR,2pt,Jump Shot,[],1631094,21.369908015768726,53.431372549019606,1610612753,8,4,2024-02-01T01:47:43Z,320000,False,-17.0,148.0,1,left,MISS P. Banchero 14' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
33,PT09M08.00S,2024-02-01T01:14:06.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,8,4,2024-02-01T01:14:06Z,330000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M57.00S,2024-02-01T01:14:18.3Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612759,8,4,2024-02-01T01:14:29Z,340000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1628976, 1641705]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,
36,PT08M57.00S,2024-02-01T01:14:47.7Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,9,4,2024-02-01T01:14:47Z,360000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (6 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
37,PT08M57.00S,2024-02-01T01:15:06.7Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,10,4,2024-02-01T01:15:06Z,370000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (7 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
38,PT08M38.00S,2024-02-01T01:15:28.1Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,10,4,2024-02-01T01:15:35Z,380000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1630200]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Jones,1630200.0
39,PT08M38.00S,2024-02-01T01:15:28.1Z,1,REGULAR,steal,,[],1630200,,,1610612759,10,4,2024-02-01T01:15:30Z,390000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
40,PT08M33.00S,2024-02-01T01:15:33.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631110,92.06636005256242,49.01960784313725,1610612759,12,4,2024-02-01T01:16:31Z,400000,False,-5.0,22.0,1,right,J. Sochan running alley-oop DUNK (5 PTS) (D. Vassell 1 AST),"[1631110, 1630170]",1610612759.0,SAS,running alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,5.0,,,,,,,,D. Vassell,1630170.0,1.0,,,
42,PT08M10.00S,2024-02-01T01:15:55.6Z,1,REGULAR,3pt,Jump Shot,[],1628976,4.02431011826544,97.54901960784314,1610612753,12,4,2024-02-01T01:15:59Z,420000,False,-238.0,-15.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
43,PT08M08.00S,2024-02-01T01:15:57.6Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,12,4,2024-02-01T01:15:59Z,430000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M58.00S,2024-02-01T01:16:07.5Z,1,REGULAR,3pt,Jump Shot,[],1641705,73.80091984231275,13.23529411764706,1610612759,12,4,2024-02-01T01:16:13Z,440000,False,-184.0,194.0,1,right,MISS V. Wembanyama 26' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
45,PT07M56.00S,2024-02-01T01:16:09.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,12,4,2024-02-01T01:16:13Z,450000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M46.00S,2024-02-01T01:16:22.5Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,12,4,2024-02-01T01:16:28Z,460000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,,1148.0,,,,,,,,,,2.0,,
47,PT07M27.00S,2024-02-01T01:16:45.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,89.56964520367937,96.07843137254902,1610612759,12,4,2024-02-01T01:16:49Z,470000,False,230.0,46.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
48,PT07M24.00S,2024-02-01T01:16:48.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,12,4,2024-02-01T01:16:49Z,480000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M12.00S,2024-02-01T01:17:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,56.372549019607845,1610612753,12,6,2024-02-01T01:17:05Z,490000,False,-32.0,6.0,1,left,F. Wagner Layup (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,6.0,,,,,,,,,,,,,
50,PT07M10.00S,2024-02-01T01:17:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,12,6,2024-02-01T01:18:05Z,500000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M51.00S,2024-02-01T01:20:22.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.85479632063075,45.83333333333333,1610612759,14,6,2024-02-01T01:20:30Z,510000,False,-21.0,15.0,1,right,V. Wembanyama DUNK (9 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,9.0,,,,,,,,J. Champagnie,1630577.0,1.0,,,
53,PT06M27.00S,2024-02-01T01:20:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.229303547963205,44.6078431372549,1610612753,14,6,2024-02-01T01:20:51Z,530000,False,27.0,25.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1641705]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,Wembanyama,1641705.0,,,,,,
54,PT06M27.00S,2024-02-01T01:20:46.2Z,1,REGULAR,block,,[],1641705,,,1610612753,14,6,2024-02-01T01:20:50Z,540000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M22.00S,2024-02-01T01:20:51.2Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,14,6,2024-02-01T01:20:51Z,550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M18.00S,2024-02-01T01:20:55.6Z,1,REGULAR,turnover,bad pass,[],1630577,,,1610612759,14,6,2024-02-01T01:21:01Z,560000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630577, 1630591]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0
57,PT06M18.00S,2024-02-01T01:20:55.6Z,1,REGULAR,steal,,[],1630591,,,1610612753,14,6,2024-02-01T01:20:58Z,570000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
58,PT06M14.00S,2024-02-01T01:20:58.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630591,7.835085413929041,49.50980392156863,1610612753,14,8,2024-02-01T01:21:48Z,580000,False,2.0,21.0,1,left,J. Suggs running finger roll Layup (2 PTS),[1630591],1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,2.0,,,,,,,,,,,,,
59,PT06M02.00S,2024-02-01T01:21:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.06636005256242,51.470588235294116,1610612759,16,8,2024-02-01T01:21:29Z,590000,False,7.0,22.0,1,right,D. Vassell driving finger roll Layup (2 PTS),[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,2.0,,,,,,,,,,,,,
60,PT05M52.00S,2024-02-01T01:21:20.4Z,1,REGULAR,3pt,Jump Shot,[],1628976,31.225361366622867,25.0,1610612753,16,11,2024-02-01T01:21:30Z,600000,False,125.0,241.0,1,left,W. Carter Jr. 27' 3PT  (3 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,27.15,Made,,,,,3.0,,,,,,,,J. Suggs,1630591.0,2.0,,,
62,PT05M31.00S,2024-02-01T01:21:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.06636005256242,52.20588235294118,1610612759,16,11,2024-02-01T01:21:50Z,620000,False,11.0,22.0,1,right,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
63,PT05M23.00S,2024-02-01T01:21:50.0Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,16,11,2024-02-01T01:21:50Z,630000,False,,,0,,J. Sochan REBOUND (Off:2 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,62.0,4.0,2.0,2.0,,,,,,,,,,,,,,
64,PT05M23.00S,2024-02-01T01:21:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,94.40999984741211,50.0,1610612759,18,11,2024-02-01T01:21:50Z,640000,False,0.0,0.0,1,right,J. Sochan putback Layup (7 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
65,PT05M18.00S,2024-02-01T01:21:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,8.229303547963205,50.73529411764706,1610612753,18,13,2024-02-01T01:22:08Z,650000,False,-4.0,25.0,1,left,W. Carter Jr. driving DUNK (5 PTS) (M. Fultz 2 AST),"[1628976, 1628365]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,5.0,,,,,,,,M. Fultz,1628365.0,2.0,,,
67,PT05M00.00S,2024-02-01T01:22:13.8Z,1,REGULAR,2pt,Jump Shot,[],1630170,92.85479632063075,71.56862745098039,1610612759,20,13,2024-02-01T01:22:17Z,670000,False,108.0,15.0,1,right,D. Vassell 10' pullup Jump Shot (4 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,10.88,Made,,,,,4.0,,,,,,,,V. Wembanyama,1641705.0,1.0,,,
69,PT04M45.00S,2024-02-01T01:22:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.652431011826544,55.14705882352941,1610612753,20,15,2024-02-01T01:22:36Z,690000,False,-26.0,10.0,1,left,F. Wagner driving reverse Layup (8 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,8.0,,,,,,,,,,,,,
70,PT04M41.00S,2024-02-01T01:22:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630577,91.5407358738502,50.49019607843137,1610612759,20,15,2024-02-01T01:38:21Z,700000,False,2.0,27.0,1,right,MISS J. Champagnie driving DUNK,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
71,PT04M40.00S,2024-02-01T01:22:35.5Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,20,15,2024-02-01T01:38:21Z,710000,False,,,0,,J. Sochan REBOUND (Off:3 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,70.0,5.0,2.0,3.0,,,,,,,,,,,,,,
110,PT04M38.00S,2024-02-01T01:22:40.4Z,1,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,20,15,2024-02-01T01:27:33Z,725000,False,,,0,,J. Sochan lost ball out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,lost ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,,,,2.0,,
75,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,out,[],1630577,,,1610612753,20,15,2024-02-01T01:27:33Z,750000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,out,[],1641705,,,1610612753,20,15,2024-02-01T01:27:33Z,760000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,20,15,2024-02-01T01:27:33Z,770000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612753,20,15,2024-02-01T01:27:33Z,780000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,in,[],1631230,,,1610612753,20,15,2024-02-01T01:27:33Z,790000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M37.00S,2024-02-01T01:22:47.1Z,1,REGULAR,substitution,in,[],204060,,,1610612753,20,15,2024-02-01T01:27:33Z,800000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M25.00S,2024-02-01T01:23:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.835085413929041,47.794117647058826,1610612753,20,15,2024-02-01T01:27:33Z,810000,False,11.0,21.0,1,left,MISS P. Banchero driving Layup - blocked,"[1631094, 1631110]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,Sochan,1631110.0,,,,,,
82,PT04M25.00S,2024-02-01T01:23:07.3Z,1,REGULAR,block,,[],1631110,,,1610612753,20,15,2024-02-01T01:23:10Z,820000,False,,,0,,J. Sochan BLOCK (2 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M21.00S,2024-02-01T01:23:11.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,20,15,2024-02-01T01:23:15Z,830000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
