actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-23T01:10:31.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-23T01:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-11-23T01:10:34.8Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2023-11-23T01:10:34Z,40000,False,,,0,,Jump Ball I. Zubac vs. V. Wembanyama: Tip to J. Harden,"[201935, 1627826, 1641705]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-11-23T01:10:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.46057818659659,42.8921568627451,1610612746,0,2,2023-11-23T01:10:54Z,70000,False,-36.0,18.0,1,right,I. Zubac cutting Layup (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,4.0,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-11-23T01:11:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628380,4.812746386333772,96.32352941176471,1610612759,0,2,2023-11-23T01:11:16Z,90000,False,-232.0,-7.0,1,left,MISS Z. Collins 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2023-11-23T01:11:12.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,0,2,2023-11-23T01:11:12Z,100000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M16.00S,2023-11-23T01:11:14.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,91.80354796320631,48.77450980392157,1610612746,0,4,2023-11-23T01:11:38Z,110000,False,-6.0,25.0,1,right,T. Mann running Layup (2 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,K. Leonard,202695.0,2.0,,,,,,,,,,,,,,
13,PT10M50.00S,2023-11-23T01:11:43.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612759,0,4,2023-11-23T01:11:53Z,130000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,204059.0,,,,,,,,,
14,PT10M45.00S,2023-11-23T01:12:04.4Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,0,4,2023-11-23T01:12:12Z,140000,False,,,0,,J. Harden step out-of-bounds TURNOVER (1 TO),[201935],1610612746.0,LAC,step,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628480.0,1.0,,,,,,,,
15,PT10M23.00S,2023-11-23T01:12:39.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628380,15.719448094612352,57.84313725490197,1610612759,0,4,2023-11-23T01:13:27Z,150000,False,-39.0,95.0,1,left,MISS Z. Collins 10' floating Shot,[1628380],1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,,,,,,,,,,,,,,,,,,
16,PT10M19.00S,2023-11-23T01:12:43.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,0,4,2023-11-23T01:12:47Z,160000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M16.00S,2023-11-23T01:12:48.8Z,1,REGULAR,foul,personal,[],1629640,,,1610612746,0,4,2023-11-23T01:13:02Z,170000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 202695]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628480.0,,1.0,0.0,Leonard,202695.0,,,,
19,PT10M06.00S,2023-11-23T01:13:13.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.9862023653088,40.68627450980392,1610612746,0,6,2023-11-23T01:13:19Z,190000,False,-47.0,13.0,1,right,I. Zubac turnaround Hook (4 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,4.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
21,PT09M53.00S,2023-11-23T01:13:25.9Z,1,REGULAR,3pt,Jump Shot,[],1631103,8.09789750328515,97.54901960784314,1610612759,0,6,2023-11-23T01:13:30Z,210000,False,-238.0,24.0,1,left,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,,
22,PT09M51.00S,2023-11-23T01:13:27.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,6,2023-11-23T01:13:30Z,220000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M45.00S,2023-11-23T01:13:35.0Z,1,REGULAR,3pt,Jump Shot,[],202331,66.96780551905388,49.50980392156863,1610612746,0,6,2023-11-23T01:13:41Z,230000,False,-2.0,258.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
24,PT09M40.00S,2023-11-23T01:13:40.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,6,2023-11-23T01:13:41Z,240000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M33.00S,2023-11-23T01:13:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,14.011169513797633,95.58823529411765,1610612759,0,6,2023-11-23T01:13:50Z,250000,False,-228.0,79.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,,
26,PT09M31.00S,2023-11-23T01:13:47.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,0,6,2023-11-23T01:13:50Z,260000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M14.00S,2023-11-23T01:14:07.4Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,0,6,2023-11-23T01:14:15Z,270000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,204059.0,2.0,,,,,,,,
