actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
27,PT09M53.00S,2023-12-16T00:45:54.2Z,1,REGULAR,foul,technical,['1freethrow'],1629637,,,1610612759,4,4,2023-12-16T00:46:00Z,260000,False,,,0,,J. Hayes defensive-3-second technical FOUL (1 Tech),[1629637],1610612747.0,LAL,defensive-3-second,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,2714.0,0.0,1.0,,,,,,,,
28,PT09M53.00S,2023-12-16T00:46:17.9Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,4,4,2023-12-16T00:46:21Z,270000,False,,,0,,MISS V. Wembanyama technical Free Throw 1 of 1,[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
29,PT09M53.00S,2023-12-16T00:46:17.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,4,4,2023-12-16T00:46:21Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,
30,PT09M47.00S,2023-12-16T00:46:32.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,68.28186596583443,63.725490196078425,1610612759,7,4,2023-12-16T00:46:45Z,290000,False,69.0,246.0,1,right,D. Vassell 25' 3PT pullup (3 PTS) (M. Branham 1 AST),"[1630170, 1631103]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.51,Made,3.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
32,PT09M34.00S,2023-12-16T00:46:46.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,7,4,2023-12-16T00:46:55Z,310000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630170]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Vassell,1630170.0,,,,,,,,,,,
33,PT09M34.00S,2023-12-16T00:46:46.4Z,1,REGULAR,steal,,[],1630170,,,1610612759,7,4,2023-12-16T00:46:48Z,320000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2023-12-16T00:46:51.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629640,91.01511169513797,3.431372549019608,1610612759,10,4,2023-12-16T00:49:11Z,330000,False,-233.0,32.0,1,right,K. Johnson 3PT running (3 PTS) (D. Vassell 1 AST),"[1629640, 1630170]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.5,Made,3.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
36,PT09M14.00S,2023-12-16T00:47:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,17.821944809461236,50.49019607843137,1610612747,10,4,2023-12-16T00:47:14Z,350000,False,-2.0,115.0,1,left,MISS A. Reaves 11' floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.5,Missed,,,,,,,,,,,,,,,,,,
37,PT09M12.00S,2023-12-16T00:47:07.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,10,4,2023-12-16T00:47:14Z,360000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,36.0,2.0,2.0,0.0,,
38,PT09M08.00S,2023-12-16T00:47:12.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,93.38042049934296,3.6764705882352944,1610612759,13,4,2023-12-16T00:49:44Z,370000,False,-232.0,10.0,1,right,K. Johnson 3PT running (6 PTS) (M. Branham 2 AST),"[1629640, 1631103]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.18,Made,6.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
40,PT08M47.00S,2023-12-16T00:47:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,7.30946123521682,96.07843137254902,1610612747,13,4,2023-12-16T00:47:44Z,390000,False,-230.0,16.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2023-12-16T00:47:39.0Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,13,4,2023-12-16T00:47:44Z,400000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,40.0,1.0,0.0,1.0,,
42,PT08M40.00S,2023-12-16T00:47:40.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,13,4,2023-12-16T00:51:09Z,410000,False,0.0,0.0,1,left,MISS J. Hayes putback DUNK - blocked,"[1629637, 1641705]",1610612747.0,LAL,putback,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
43,PT08M40.00S,2023-12-16T00:47:40.3Z,1,REGULAR,block,,[],1641705,,,1610612747,13,4,2023-12-16T00:47:41Z,420000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M37.00S,2023-12-16T00:47:43.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,13,4,2023-12-16T00:51:09Z,430000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,
45,PT08M36.00S,2023-12-16T00:47:44.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,86.94152431011827,3.9215686274509802,1610612759,13,4,2023-12-16T00:51:44Z,440000,False,-230.0,70.0,1,right,MISS K. Johnson 24' running 3PT,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,24.09,Missed,,,,,,,,,,,,,,,,,,
46,PT08M33.00S,2023-12-16T00:47:47.3Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,13,4,2023-12-16T00:47:50Z,450000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,45.0,1.0,1.0,0.0,,
47,PT08M19.00S,2023-12-16T00:48:00.6Z,1,REGULAR,3pt,Jump Shot,[],1627752,26.363337713534822,18.137254901960784,1610612747,13,4,2023-12-16T00:51:59Z,460000,False,159.0,195.0,1,left,MISS T. Prince 25' pullup 3PT,[1627752],1610612747.0,LAL,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
48,PT08M17.00S,2023-12-16T00:48:04.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,13,4,2023-12-16T00:48:04Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,47.0,,,,,
50,PT07M59.00S,2023-12-16T00:48:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,93.77463863337714,50.0,1610612759,15,4,2023-12-16T00:48:40Z,490000,False,0.0,6.0,1,right,J. Sochan reverse Layup (4 PTS) (K. Johnson 3 AST),"[1631110, 1629640]",1610612759.0,SAS,reverse,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.6,Made,4.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
52,PT07M59.00S,2023-12-16T00:48:35.4Z,1,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612759,15,4,2023-12-16T00:48:50Z,510000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Sochan 1 FT),"[1629637, 1631110]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,1.0,1.0,Sochan,1631110.0,,,,,,
54,PT07M59.00S,2023-12-16T00:48:53.6Z,1,REGULAR,freethrow,1 of 1,[],1631110,,,1610612759,16,4,2023-12-16T00:48:53Z,530000,False,,,0,,J. Sochan Free Throw 1 of 1 (5 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M48.00S,2023-12-16T00:49:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.1268068331143235,52.94117647058824,1610612747,16,6,2023-12-16T00:49:12Z,540000,False,-15.0,5.0,1,left,A. Reaves driving Layup (4 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.56,Made,4.0,,,,,,,,,,,,,,,,,
56,PT07M39.00S,2023-12-16T00:49:17.4Z,1,REGULAR,foul,personal,[],1629637,,,1610612759,16,6,2023-12-16T00:49:29Z,550000,False,,,0,,J. Hayes personal FOUL (2 PF),"[1629637, 1641705]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1155.0,2.0,1.0,Wembanyama,1641705.0,,,,,,
58,PT07M39.00S,2023-12-16T00:49:39.3Z,1,REGULAR,substitution,out,[],1629637,,,1610612759,16,6,2023-12-16T00:49:54Z,570000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M39.00S,2023-12-16T00:49:39.3Z,1,REGULAR,substitution,in,[],1629020,,,1610612759,16,6,2023-12-16T00:49:54Z,580000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M39.00S,2023-12-16T00:49:55.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,16,6,2023-12-16T00:50:14Z,590000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,
61,PT07M29.00S,2023-12-16T00:50:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,68.15045992115637,28.921568627450984,1610612759,16,6,2023-12-16T00:50:24Z,600000,False,-105.0,247.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2023-12-16T00:50:22.5Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,16,6,2023-12-16T00:50:24Z,610000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,61.0,1.0,1.0,0.0,,
63,PT07M21.00S,2023-12-16T00:50:29.2Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612747,16,6,2023-12-16T00:50:37Z,620000,False,,,0,,J. Sochan shooting personal FOUL (2 PF) (James 2 FT),"[1631110, 2544]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1155.0,2.0,0.0,James,2544.0,,,,,,
65,PT07M21.00S,2023-12-16T00:50:52.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,16,7,2023-12-16T00:50:52Z,640000,False,,,0,,L. James Free Throw 1 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2023-12-16T00:50:53.8Z,1,REGULAR,substitution,out,[],1631110,,,1610612747,16,7,2023-12-16T00:51:03Z,650000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M21.00S,2023-12-16T00:50:53.8Z,1,REGULAR,substitution,in,[],1626224,,,1610612747,16,7,2023-12-16T00:51:03Z,660000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M21.00S,2023-12-16T00:51:16.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,16,8,2023-12-16T00:51:16Z,670000,False,,,0,,L. James Free Throw 2 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
69,PT07M00.00S,2023-12-16T00:51:39.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,87.07293035479631,68.13725490196079,1610612759,18,8,2023-12-16T00:54:09Z,680000,False,91.0,69.0,1,right,D. Vassell 11' turnaround fadeaway Jump Shot (5 PTS) (C. Osman 1 AST),"[1630170, 1626224]",1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,11.4,Made,5.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
71,PT06M51.00S,2023-12-16T00:51:48.7Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,18,8,2023-12-16T00:51:56Z,700000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1641705]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Wembanyama,1641705.0,,,,,,,,,,,
72,PT06M51.00S,2023-12-16T00:51:48.7Z,1,REGULAR,steal,,[],1641705,,,1610612759,18,8,2023-12-16T00:51:50Z,710000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M46.00S,2023-12-16T00:51:54.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,66.96780551905388,63.725490196078425,1610612759,21,8,2023-12-16T00:55:00Z,720000,False,69.0,258.0,1,right,D. Vassell 26' 3PT running (8 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.7,Made,8.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
75,PT06M45.00S,2023-12-16T00:51:58.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,21,8,2023-12-16T00:51:58Z,740000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M45.00S,2023-12-16T00:54:53.1Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,21,8,2023-12-16T00:55:05Z,750000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M45.00S,2023-12-16T00:54:53.1Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,21,8,2023-12-16T00:55:05Z,760000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M29.00S,2023-12-16T00:55:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,6.1268068331143235,50.98039215686274,1610612747,21,8,2023-12-16T00:55:44Z,770000,False,-5.0,5.0,1,left,MISS M. Christie driving DUNK - blocked,"[1631108, 1641705]",1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
79,PT06M29.00S,2023-12-16T00:55:36.6Z,1,REGULAR,block,,[],1641705,,,1610612747,21,8,2023-12-16T00:55:39Z,780000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT06M25.00S,2023-12-16T00:55:40.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,21,8,2023-12-16T00:55:44Z,790000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,78.0,2.0,2.0,0.0,,
81,PT06M23.00S,2023-12-16T00:55:42.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,68.67608409986859,61.76470588235294,1610612759,21,8,2023-12-16T00:56:33Z,800000,False,59.0,242.0,1,right,MISS V. Wembanyama 24' running 3PT,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
82,PT06M23.00S,2023-12-16T00:55:42.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,21,8,2023-12-16T00:55:49Z,810000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,
83,PT06M13.00S,2023-12-16T00:55:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,12.828515111695138,45.34313725490196,1610612747,21,8,2023-12-16T00:56:01Z,820000,False,23.0,68.0,1,left,MISS M. Christie 7' floating Shot,[1631108],1610612747.0,LAL,floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
84,PT06M06.00S,2023-12-16T00:55:58.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,21,8,2023-12-16T00:55:58Z,830000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,83.0,3.0,3.0,0.0,,
85,PT05M57.00S,2023-12-16T00:56:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,71.69842312746385,21.323529411764707,1610612759,21,8,2023-12-16T00:56:14Z,840000,False,-143.0,214.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
