actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT09M57.00S,2024-03-17T23:13:57.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,2,2024-03-17T23:14:01Z,240000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M40.00S,2024-03-17T23:14:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.783837056504599,37.5,1610612751,4,2,2024-03-17T23:16:34Z,250000,False,62.0,11.0,1,left,MISS M. Bridges 6' driving finger roll Layup,[1628969],1610612751.0,BKN,driving finger roll,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
26,PT09M36.00S,2024-03-17T23:14:17.2Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,4,2,2024-03-17T23:14:19Z,260000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,
27,PT09M36.00S,2024-03-17T23:14:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,5.590000152587891,50.0,1610612751,4,4,2024-03-17T23:14:18Z,270000,False,0.0,0.0,1,left,D. Finney-Smith putback Layup (2 PTS),[1627827],1610612751.0,BKN,putback,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M33.00S,2024-03-17T23:14:21.2Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612759,4,4,2024-03-17T23:14:28Z,280000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630560]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Thomas,1630560.0,,,,,
29,PT09M33.00S,2024-03-17T23:14:21.2Z,1,REGULAR,steal,,[],1630560,,,1610612751,4,4,2024-03-17T23:14:23Z,290000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M27.00S,2024-03-17T23:14:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,5.469776609724048,51.470588235294116,1610612751,4,6,2024-03-17T23:14:35Z,300000,False,-7.0,-1.0,1,left,C. Thomas running finger roll Layup (4 PTS),[1630560],1610612751.0,BKN,running finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.75,Made,4.0,,,,,,,,,,,,,,,,,
31,PT09M04.00S,2024-03-17T23:14:51.8Z,1,REGULAR,foul,personal,[],203471,,,1610612759,4,6,2024-03-17T23:15:05Z,310000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1630200]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Jones,1630200.0
33,PT08M59.00S,2024-03-17T23:15:23.2Z,1,REGULAR,foul,offensive,[],1641705,,,1610612759,4,6,2024-03-17T23:15:39Z,330000,False,,,0,,V. Wembanyama offensive FOUL (1 PF),"[1641705, 203471]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Schroder,203471.0
35,PT08M59.00S,2024-03-17T23:15:23.2Z,1,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,4,6,2024-03-17T23:15:23Z,350000,False,,,0,,V. Wembanyama offensive foul TURNOVER (1 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,1626300.0,,,,
36,PT08M46.00S,2024-03-17T23:15:49.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,31.09395532194481,35.049019607843135,1610612751,4,6,2024-03-17T23:15:56Z,360000,False,75.0,240.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,,
37,PT08M41.00S,2024-03-17T23:15:54.6Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,4,6,2024-03-17T23:23:24Z,370000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,36.0,4.0,4.0,0.0,,,,,,,,
38,PT08M38.00S,2024-03-17T23:16:00.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641705,93.38042049934296,50.0,1610612759,6,6,2024-03-17T23:16:38Z,380000,False,0.0,10.0,1,right,V. Wembanyama running DUNK (4 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,J. Sochan,1631110.0,2.0,,,,,,,,,,,,,,
40,PT08M38.00S,2024-03-17T23:16:03.4Z,1,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612759,6,6,2024-03-17T23:16:12Z,400000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1628969, 1641705]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Wembanyama,1641705.0
42,PT08M38.00S,2024-03-17T23:16:42.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1641705,,,1610612759,7,6,2024-03-17T23:16:42Z,420000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (5 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
43,PT08M26.00S,2024-03-17T23:16:56.1Z,1,REGULAR,3pt,Jump Shot,[],203471,29.911300919842315,75.24509803921569,1610612751,7,6,2024-03-17T23:17:04Z,430000,False,-126.0,229.0,1,left,MISS D. Schroder 26' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2024-03-17T23:16:56.1Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,7,6,2024-03-18T00:11:22Z,440000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
332,PT08M25.00S,2024-03-17T23:17:00.6Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,7,6,2024-03-18T00:12:22Z,445000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1629651]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Claxton,1629651.0,,,,,
333,PT08M25.00S,2024-03-17T23:17:00.6Z,1,REGULAR,steal,,[],1629651,,,1610612751,7,6,2024-03-18T00:12:02Z,447500,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M17.00S,2024-03-17T23:17:05.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,20.18725361366623,90.44117647058823,1610612751,7,9,2024-03-18T00:12:02Z,450000,False,-202.0,137.0,1,left,M. Bridges 24' 3PT pullup (3 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.44,Made,3.0,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2024-03-17T23:17:17.1Z,1,REGULAR,3pt,Jump Shot,[],1641705,69.46452036793693,33.088235294117645,1610612759,7,9,2024-03-17T23:17:22Z,460000,False,-85.0,235.0,1,right,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
47,PT08M02.00S,2024-03-17T23:17:19.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,7,9,2024-03-17T23:17:22Z,470000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,
48,PT07M55.00S,2024-03-17T23:17:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.206964520367937,50.73529411764706,1610612751,7,11,2024-03-17T23:17:34Z,480000,False,-4.0,-4.0,1,left,C. Thomas driving finger roll Layup (6 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.52,Made,6.0,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2024-03-17T23:17:37.1Z,1,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,7,11,2024-03-17T23:17:44Z,490000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,,,1628171.0,,,,
50,PT07M29.00S,2024-03-17T23:18:12.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,14.536793692509855,21.07843137254902,1610612751,7,13,2024-03-17T23:18:19Z,500000,False,145.0,84.0,1,left,C. Thomas 16' pullup Jump Shot (8 PTS) (N. Claxton 2 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,16.73,Made,8.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,
52,PT07M28.00S,2024-03-17T23:18:18.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,7,13,2024-03-17T23:18:18Z,520000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2024-03-17T23:21:31.6Z,1,REGULAR,2pt,Jump Shot,[],1641705,76.69185282522996,51.470588235294116,1610612759,9,13,2024-03-17T23:23:42Z,530000,False,7.0,167.0,1,right,V. Wembanyama 16' turnaround Jump Shot (7 PTS) (T. Jones 1 AST),"[1641705, 1630200]",1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,16.68,Made,7.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
55,PT06M47.00S,2024-03-17T23:21:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,4.5499342969776615,50.49019607843137,1610612751,9,15,2024-03-17T23:22:04Z,550000,False,-2.0,-10.0,1,left,D. Schroder driving finger roll Layup (2 PTS),[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,,,,,,,,,,,,,,,,,
56,PT06M26.00S,2024-03-17T23:22:17.2Z,1,REGULAR,3pt,Jump Shot,[],1631110,66.83639947437582,45.34313725490196,1610612759,9,15,2024-03-17T23:22:23Z,560000,False,-23.0,259.0,1,right,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
57,PT06M21.00S,2024-03-17T23:22:22.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,9,15,2024-03-17T23:22:23Z,570000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,
58,PT06M14.00S,2024-03-17T23:22:28.6Z,1,REGULAR,2pt,Jump Shot,[],1627827,7.5722733245729295,7.598039215686274,1610612751,9,15,2024-03-17T23:22:36Z,580000,False,212.0,19.0,1,left,MISS D. Finney-Smith 21' Jump Shot,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,21.28,Missed,,,,,,,,,,,,,,,,,,
59,PT06M11.00S,2024-03-17T23:22:31.6Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,9,15,2024-03-17T23:22:36Z,590000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M05.00S,2024-03-17T23:22:37.6Z,1,REGULAR,3pt,Jump Shot,[],1641705,67.49342969776609,50.98039215686274,1610612759,9,15,2024-03-17T23:22:45Z,600000,False,5.0,253.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
61,PT05M59.00S,2024-03-17T23:22:43.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,9,15,2024-03-17T23:24:59Z,610000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,
63,PT05M59.00S,2024-03-17T23:22:50.0Z,1,REGULAR,substitution,out,[],1630577,,,1610612751,9,15,2024-03-17T23:22:55Z,630000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M59.00S,2024-03-17T23:22:50.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612751,9,15,2024-03-17T23:22:55Z,640000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M57.00S,2024-03-17T23:23:18.5Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,9,15,2024-03-17T23:23:37Z,650000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
66,PT05M57.00S,2024-03-17T23:23:28.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612759,9,15,2024-03-17T23:23:38Z,660000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M57.00S,2024-03-17T23:23:28.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612759,9,15,2024-03-17T23:23:38Z,670000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2024-03-17T23:23:28.1Z,1,REGULAR,substitution,in,[],1629661,,,1610612759,9,15,2024-03-17T23:23:38Z,680000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M57.00S,2024-03-17T23:23:28.1Z,1,REGULAR,substitution,in,[],1630549,,,1610612759,9,15,2024-03-17T23:23:38Z,690000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2024-03-17T23:23:51.6Z,1,REGULAR,foul,technical,['1freethrow'],1627827,,,1610612759,9,15,2024-03-17T23:24:09Z,700000,False,,,0,,D. Finney-Smith defensive-3-second technical FOUL (1 Tech),[1627827],1610612751.0,BKN,defensive-3-second,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,1628171.0,0.0,1.0,,
71,PT05M50.00S,2024-03-17T23:24:15.4Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,10,15,2024-03-17T23:24:15Z,710000,False,,,0,,V. Wembanyama technical Free Throw 1 of 1 (8 PTS),[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
72,PT05M40.00S,2024-03-17T23:24:40.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,87.59855453350855,62.5,1610612759,10,15,2024-03-17T23:27:49Z,720000,False,62.0,64.0,1,right,MISS T. Jones 8' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,8.95,Missed,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2024-03-17T23:24:44.3Z,1,REGULAR,rebound,offensive,[],1630200,,,1610612759,10,15,2024-03-17T23:27:49Z,730000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,
74,PT05M36.00S,2024-03-17T23:24:44.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630200,94.40999984741211,50.0,1610612759,10,15,2024-03-17T23:28:51Z,740000,False,0.0,0.0,1,right,MISS T. Jones tip Layup,[1630200],1610612759.0,SAS,tip,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
75,PT05M35.00S,2024-03-17T23:24:45.6Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,10,15,2024-03-17T23:28:51Z,750000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,74.0,5.0,4.0,1.0,,,,,,,,
76,PT05M35.00S,2024-03-17T23:24:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,10,15,2024-03-17T23:24:46Z,760000,False,0.0,0.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
