actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-26T00:10:51.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-26T00:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-26T00:10:54.2Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2024-03-26T00:10:54Z,40000,False,,,0,,Jump Ball J. Nurkic vs. Z. Collins: Tip to B. Beal,"[203078, 203994, 1628380]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkic,203994.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-03-26T00:11:08.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,21.895532194480946,88.23529411764706,1610612756,0,0,2024-03-26T00:11:12Z,70000,False,-191.0,153.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-03-26T00:11:09.2Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,0,0,2024-03-26T00:11:12Z,80000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-03-26T00:11:20.6Z,1,REGULAR,turnover,bad pass,[],1630577,,,1610612759,0,0,2024-03-26T00:11:26Z,90000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630577, 203078]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Beal,203078.0,,,,,,,,,,,
10,PT11M30.00S,2024-03-26T00:11:20.6Z,1,REGULAR,steal,,[],203078,,,1610612756,0,0,2024-03-26T00:14:04Z,100000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2024-03-26T00:11:30.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,21.107095926412615,36.029411764705884,1610612756,0,2,2024-03-26T00:11:36Z,110000,False,70.0,146.0,1,left,D. Booker 16' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,16.18,Made,,,,,,,,2.0,,,,,,,,,,
13,PT11M01.00S,2024-03-26T00:11:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630577,96.27135348226018,3.431372549019608,1610612759,0,2,2024-03-26T00:12:03Z,130000,False,-233.0,-17.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2024-03-26T00:12:02.2Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,0,2,2024-03-26T00:12:03Z,140000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M49.00S,2024-03-26T00:12:10.6Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612756,0,2,2024-03-26T00:12:16Z,150000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1630200]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Jones,1630200.0,,,,,,,,,,,
