actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-12T00:10:49.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-12T00:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-12T00:10:52.9Z,1,REGULAR,jumpball,recovered,[],1630577,,,1610612759,0,0,2024-03-12T00:10:52Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Green: Tip to J. Champagnie,"[1630577, 1641705, 203110]",1610612759.0,SAS,startperiod,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Wembanyama,1641705.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-03-12T00:11:03.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,7.178055190538765,3.1862745098039214,1610612759,3,0,2024-03-12T00:11:10Z,70000,False,234.0,15.0,1,left,D. Vassell 3PT  (3 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.46,Made,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-03-12T00:11:25.9Z,1,REGULAR,2pt,Jump Shot,[],1630228,78.0059132720105,33.82352941176471,1610612744,3,2,2024-03-12T00:11:37Z,90000,False,-81.0,154.0,1,right,J. Kuminga 17' step back Jump Shot (2 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,17.41,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
11,PT11M00.00S,2024-03-12T00:11:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.915243101182654,50.245098039215684,1610612759,3,2,2024-03-12T00:11:56Z,110000,False,-1.0,13.0,1,left,MISS J. Sochan cutting Layup,[1631110],1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
12,PT10M57.00S,2024-03-12T00:11:51.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,3,2,2024-03-12T00:11:56Z,120000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M54.00S,2024-03-12T00:11:55.3Z,1,REGULAR,3pt,Jump Shot,[],203952,68.41327201051249,36.27450980392157,1610612744,3,5,2024-03-12T00:12:07Z,130000,False,-69.0,244.0,1,right,A. Wiggins 25' 3PT pullup (3 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.38,Made,3.0,,,,,,,,,,,,,,,,,
14,PT10M38.00S,2024-03-12T00:12:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,5.206964520367937,57.107843137254896,1610612759,5,5,2024-03-12T00:12:32Z,140000,False,-36.0,-4.0,1,left,V. Wembanyama turnaround bank Jump Shot (2 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,turnaround bank,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
16,PT10M18.00S,2024-03-12T00:12:30.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203110,88.78120893561103,49.50980392156863,1610612744,5,5,2024-03-12T00:14:31Z,160000,False,-2.0,53.0,1,right,MISS D. Green Hook,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
17,PT10M18.00S,2024-03-12T00:12:30.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,5,2024-03-12T00:12:40Z,170000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M12.00S,2024-03-12T00:12:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,25.18068331143233,82.35294117647058,1610612759,5,5,2024-03-12T00:12:47Z,180000,False,-162.0,184.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
19,PT10M09.00S,2024-03-12T00:12:39.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,5,5,2024-03-12T00:12:39Z,190000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT09M55.00S,2024-03-12T00:12:53.4Z,1,REGULAR,3pt,Jump Shot,[],202691,69.07030223390277,29.65686274509804,1610612744,5,5,2024-03-12T00:12:57Z,200000,False,-102.0,238.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
21,PT09M52.00S,2024-03-12T00:12:56.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,5,2024-03-12T00:12:57Z,210000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,
22,PT09M43.00S,2024-03-12T00:13:06.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,29.77989487516426,71.07843137254902,1610612759,5,5,2024-03-12T00:13:15Z,220000,False,-105.0,227.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
23,PT09M40.00S,2024-03-12T00:13:09.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,5,5,2024-03-12T00:13:15Z,230000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M35.00S,2024-03-12T00:13:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.85479632063075,46.07843137254902,1610612744,5,5,2024-03-12T00:13:19Z,240000,False,-20.0,15.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
25,PT09M35.00S,2024-03-12T00:13:13.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,5,2024-03-12T00:13:19Z,250000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,24.0,3.0,3.0,0.0,,,,,,,,,,
26,PT09M24.00S,2024-03-12T00:13:27.9Z,1,REGULAR,foul,personal,[],1630228,,,1610612759,5,5,2024-03-12T00:13:37Z,260000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1641705]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1630886.0,1.0,0.0,Wembanyama,1641705.0,,,,,
28,PT09M10.00S,2024-03-12T00:14:02.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,9.937582128777924,42.15686274509804,1610612759,7,5,2024-03-12T00:14:08Z,280000,False,39.0,41.0,1,left,V. Wembanyama turnaround Hook (4 PTS) (T. Jones 2 AST),"[1641705, 1630200]",1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,4.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
30,PT09M03.00S,2024-03-12T00:14:10.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,94.30026281208936,49.50980392156863,1610612744,7,7,2024-03-12T00:16:21Z,300000,False,-2.0,1.0,1,right,J. Kuminga driving DUNK (4 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.27,Made,4.0,,,,,,,,,,,,,,,,,
31,PT08M37.00S,2024-03-12T00:14:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,33.327858081471746,39.950980392156865,1610612759,10,7,2024-03-12T00:14:41Z,310000,False,50.0,261.0,1,left,D. Vassell 26' 3PT pullup (6 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.56,Made,6.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
33,PT08M27.00S,2024-03-12T00:14:47.2Z,1,REGULAR,3pt,Jump Shot,[],202691,69.72733245729303,70.83333333333334,1610612744,10,7,2024-03-12T00:14:50Z,330000,False,104.0,232.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
