actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-01T00:10:46.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-01T00:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-01T00:10:48.0Z,1,REGULAR,jumpball,recovered,[],1630577,,,1610612759,0,0,2024-01-01T00:10:48Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. K. Porzingis: Tip to J. Champagnie,"[1630577, 1641705, 204001]",1610612759.0,SAS,startperiod,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Wembanyama,1641705.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-01-01T00:11:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,13.61695137976347,49.26470588235294,1610612759,0,0,2024-01-01T00:11:07Z,70000,False,4.0,75.0,1,left,MISS V. Wembanyama 7' cutting Layup,[1641705],1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-01-01T00:11:04.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,0,0,2024-01-01T00:11:07Z,80000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-01-01T00:11:13.5Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612738,0,0,2024-01-01T00:11:17Z,90000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1630170]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Vassell,1630170.0,,,,,,,,,,,
10,PT11M32.00S,2024-01-01T00:11:13.5Z,1,REGULAR,steal,,[],1630170,,,1610612759,0,0,2024-01-01T00:11:15Z,100000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2024-01-01T00:11:25.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,23.73521681997372,10.049019607843137,1610612759,0,0,2024-01-01T00:11:47Z,110000,False,200.0,171.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2024-01-01T00:11:28.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,0,2024-01-01T00:11:47Z,120000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M09.00S,2024-01-01T00:11:36.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.53810775295663,17.401960784313726,1610612738,0,3,2024-01-01T00:11:50Z,130000,False,-163.0,196.0,1,right,J. Tatum 25' 3PT  (3 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,,3.0,A. Horford,201143.0,1.0,,,,,,,
15,PT10M55.00S,2024-01-01T00:11:50.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,19.267411300919843,33.088235294117645,1610612759,2,3,2024-01-01T00:12:05Z,150000,False,85.0,129.0,1,left,D. Vassell 15' fadeaway Jump Shot (2 PTS),[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,15.39,Made,,,,,,,,2.0,,,,,,,,,,
