actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-13T00:11:21.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-13T00:11:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-11-13T00:11:27.5Z,1,REGULAR,jumpball,recovered,[],1626196,,,1610612748,0,0,2023-11-13T00:11:27Z,40000,False,,,0,,Jump Ball B. Adebayo vs. V. Wembanyama: Tip to J. Richardson,"[1626196, 1628389, 1641705]",1610612748.0,MIA,startperiod,J. Richardson,1626196.0,Richardson,J. Richardson,Adebayo,1628389.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-11-13T00:11:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.136005256241788,63.48039215686274,1610612748,0,0,2023-11-13T00:11:42Z,70000,False,-67.0,127.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,14.41,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-11-13T00:11:42.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,0,2023-11-13T00:11:42Z,80000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2023-11-13T00:11:48.6Z,1,REGULAR,2pt,Jump Shot,[],1628380,85.75886990801577,72.30392156862744,1610612759,0,0,2023-11-13T00:11:52Z,90000,False,112.0,81.0,1,right,MISS Z. Collins 13' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,13.81,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2023-11-13T00:11:50.8Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,0,0,2023-11-13T00:11:50Z,100000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M15.00S,2023-11-13T00:12:05.6Z,1,REGULAR,2pt,Jump Shot,[],1628389,21.76412614980289,54.166666666666664,1610612748,0,2,2023-11-13T00:12:09Z,110000,False,-21.0,152.0,1,left,B. Adebayo 15' Jump Shot (2 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.35,Made,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,
13,PT10M51.00S,2023-11-13T00:12:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628380,96.40275952693824,2.941176470588235,1610612759,3,2,2023-11-13T00:12:35Z,130000,False,-235.0,-19.0,1,right,Z. Collins 3PT  (3 PTS) (J. Sochan 1 AST),"[1628380, 1631110]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,23.6,Made,,,,,3.0,J. Sochan,1631110.0,1.0,,,,,,,,,,
15,PT10M35.00S,2023-11-13T00:12:45.3Z,1,REGULAR,3pt,Jump Shot,[],1626196,19.267411300919843,93.62745098039215,1610612748,3,2,2023-11-13T00:12:50Z,150000,False,-218.0,129.0,1,left,MISS J. Richardson 25' 3PT - blocked,"[1626196, 1629640]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,Johnson,1629640.0,,,,,,,,
52,PT10M35.00S,2023-11-13T00:12:45.3Z,1,REGULAR,block,,[],1629640,,,1610612748,3,2,2023-11-13T00:17:13Z,155000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
