actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M25.00S,2024-02-03T01:14:23.6Z,1,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,68.38235294117648,1610612740,7,2,2024-02-03T01:14:29Z,180000,False,92.0,252.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2024-02-03T01:14:27.6Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,7,2,2024-02-03T01:14:29Z,190000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M13.00S,2024-02-03T01:14:36.4Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,7,2,2024-02-03T01:14:42Z,200000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1630530]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,
21,PT10M13.00S,2024-02-03T01:14:36.4Z,1,REGULAR,steal,,[],1630530,,,1610612740,7,2,2024-02-03T01:14:38Z,210000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2024-02-03T01:14:43.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,87.07293035479631,62.5,1610612740,7,4,2024-02-03T01:20:27Z,220000,False,62.0,69.0,1,right,C. McCollum 9' driving floating bank Jump Shot (2 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,9.31,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M51.00S,2024-02-03T01:14:57.8Z,1,REGULAR,2pt,Jump Shot,[],1630170,8.886333771353483,25.245098039215684,1610612759,7,4,2024-02-03T01:15:10Z,230000,False,124.0,31.0,1,left,MISS D. Vassell 12' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,12.76,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2024-02-03T01:14:59.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,4,2024-02-03T01:15:10Z,240000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M43.00S,2024-02-03T01:15:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.67214191852825,51.225490196078425,1610612740,7,6,2024-02-03T02:16:52Z,250000,False,6.0,26.0,1,right,Z. Williamson Layup (2 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
27,PT09M29.00S,2024-02-03T01:15:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,5.601182654402102,50.98039215686274,1610612759,9,6,2024-02-03T02:17:34Z,270000,False,-5.0,0.0,1,left,V. Wembanyama driving reverse Layup (4 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,driving reverse,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,4.0,J. Sochan,1631110.0,2.0,,,,,,,,,,
29,PT09M16.00S,2024-02-03T01:15:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,82.21090670170827,50.98039215686274,1610612740,9,8,2024-02-03T01:17:09Z,290000,False,5.0,115.0,1,right,T. Murphy III 11' driving floating Jump Shot (2 PTS) (C. McCollum 1 AST),"[1630530, 203468]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,11.48,Made,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,
31,PT09M03.00S,2024-02-03T01:15:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,4.944152431011826,49.50980392156863,1610612759,11,8,2024-02-03T01:15:51Z,310000,False,2.0,-6.0,1,left,J. Sochan driving Layup (2 PTS) (T. Jones 2 AST),"[1631110, 1630200]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,2.0,T. Jones,1630200.0,2.0,,,,,,,,,,
33,PT08M45.00S,2024-02-03T01:16:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,91.01511169513797,49.754901960784316,1610612740,11,8,2024-02-03T01:16:10Z,330000,False,-1.0,32.0,1,right,MISS B. Ingram driving Layup - blocked,"[1627742, 1641705]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,Wembanyama,1641705.0,,,,,
34,PT08M45.00S,2024-02-03T01:16:03.5Z,1,REGULAR,block,,[],1641705,,,1610612740,11,8,2024-02-03T01:16:06Z,340000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M42.00S,2024-02-03T01:16:06.5Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,11,8,2024-02-03T01:16:10Z,350000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M39.00S,2024-02-03T01:16:09.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,6.521024967148489,49.50980392156863,1610612759,13,8,2024-02-03T01:18:14Z,360000,False,2.0,9.0,1,left,J. Sochan running Layup (4 PTS) (J. Champagnie 1 AST),"[1631110, 1630577]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,4.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
38,PT08M23.00S,2024-02-03T01:16:25.9Z,1,REGULAR,3pt,Jump Shot,[],1627742,92.72339027595268,97.05882352941177,1610612740,13,11,2024-02-03T01:16:31Z,380000,False,235.0,16.0,1,right,B. Ingram 3PT  (3 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,3.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,
40,PT08M08.00S,2024-02-03T01:16:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.732588699080158,52.20588235294118,1610612759,15,11,2024-02-03T01:18:47Z,400000,False,-11.0,1.0,1,left,T. Jones Layup (2 PTS) (V. Wembanyama 1 AST),"[1630200, 1641705]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,
42,PT07M53.00S,2024-02-03T01:16:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.11760840998686,50.73529411764706,1610612740,15,11,2024-02-03T01:17:01Z,420000,False,4.0,12.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1630577]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,Champagnie,1630577.0,,,,,
43,PT07M53.00S,2024-02-03T01:16:55.4Z,1,REGULAR,block,,[],1630577,,,1610612740,15,11,2024-02-03T01:16:57Z,430000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M50.00S,2024-02-03T01:16:58.4Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,15,11,2024-02-03T01:17:01Z,440000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT07M39.00S,2024-02-03T01:17:10.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,93.24901445466492,47.549019607843135,1610612740,15,13,2024-02-03T01:17:16Z,450000,False,-12.0,11.0,1,right,Z. Williamson driving finger roll Layup (4 PTS) (B. Ingram 2 AST),"[1629627, 1627742]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,4.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
47,PT07M25.00S,2024-02-03T01:17:26.0Z,1,REGULAR,foul,personal,[],1627742,,,1610612759,15,13,2024-02-03T01:17:42Z,470000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1630577]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Champagnie,1630577.0
49,PT07M25.00S,2024-02-03T01:17:41.9Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,15,13,2024-02-03T01:17:50Z,490000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M25.00S,2024-02-03T01:17:41.9Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,15,13,2024-02-03T01:17:50Z,500000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M11.00S,2024-02-03T01:18:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630200,30.962549277266753,67.15686274509804,1610612759,15,13,2024-02-03T01:18:15Z,510000,False,-86.0,239.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2024-02-03T01:18:14.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,15,13,2024-02-03T01:18:15Z,520000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M59.00S,2024-02-03T01:18:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,92.9862023653088,48.28431372549019,1610612740,15,13,2024-02-03T01:21:41Z,530000,False,-9.0,13.0,1,right,MISS Z. Williamson running Layup,[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
54,PT06M55.00S,2024-02-03T01:18:24.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,15,13,2024-02-03T01:21:41Z,540000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT06M55.00S,2024-02-03T01:18:24.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,15,13,2024-02-03T01:18:24Z,550000,False,0.0,0.0,1,right,MISS J. Valanciunas putback Layup - blocked,"[202685, 1630577]",1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,Champagnie,1630577.0,,,,,
56,PT06M55.00S,2024-02-03T01:18:24.7Z,1,REGULAR,block,,[],1630577,,,1610612740,15,13,2024-02-03T01:18:26Z,560000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2024-02-03T01:18:26.9Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,15,13,2024-02-03T01:18:26Z,570000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M52.00S,2024-02-03T01:18:35.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,15,13,2024-02-03T01:18:35Z,590000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2024-02-03T01:21:31.4Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612759,15,13,2024-02-03T01:21:39Z,600000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630530]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,
61,PT06M50.00S,2024-02-03T01:21:31.4Z,1,REGULAR,steal,,[],1630530,,,1610612740,15,13,2024-02-03T01:21:35Z,610000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
62,PT06M35.00S,2024-02-03T01:21:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,86.28449408672799,49.26470588235294,1610612740,15,13,2024-02-03T01:21:56Z,620000,False,-4.0,76.0,1,right,MISS T. Murphy III 7' driving Layup - blocked,"[1630530, 1630577]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,Champagnie,1630577.0,,,,,
63,PT06M35.00S,2024-02-03T01:21:46.4Z,1,REGULAR,block,,[],1630577,,,1610612740,15,13,2024-02-03T01:24:31Z,630000,False,,,0,,J. Champagnie BLOCK (3 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M30.00S,2024-02-03T01:21:51.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,15,13,2024-02-03T01:21:56Z,640000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,4.0,2.0,2.0,,,,,,,,,,,,,,
65,PT06M30.00S,2024-02-03T01:21:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,94.40999984741211,50.0,1610612740,15,15,2024-02-03T01:21:51Z,650000,False,0.0,0.0,1,right,J. Valanciunas putback Layup (4 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M18.00S,2024-02-03T01:22:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,6.521024967148489,98.52941176470588,1610612759,15,15,2024-02-03T01:22:08Z,660000,False,-243.0,9.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2024-02-03T01:22:07.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,15,15,2024-02-03T01:22:08Z,670000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,66.0,5.0,3.0,2.0,,,,,,,,,,,,,,
68,PT05M55.00S,2024-02-03T01:22:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.13074901445466,52.94117647058824,1610612740,15,15,2024-02-03T01:22:37Z,680000,False,15.0,106.0,1,right,MISS C. McCollum 10' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
69,PT05M52.00S,2024-02-03T01:22:29.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,15,15,2024-02-03T01:22:37Z,690000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT05M47.00S,2024-02-03T01:22:34.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,28.465834428383708,77.20588235294117,1610612759,15,15,2024-02-03T01:23:50Z,700000,False,-136.0,215.0,1,left,MISS J. Champagnie 25' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2024-02-03T01:22:34.0Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,15,15,2024-02-03T01:22:43Z,710000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M41.00S,2024-02-03T01:22:42.8Z,1,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,15,15,2024-02-03T01:23:25Z,720000,False,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,lost ball,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,1627519.0,,,,
74,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,15,15,2024-02-03T01:23:08Z,740000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,15,15,2024-02-03T01:23:08Z,750000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,out,[],1630530,,,1610612759,15,15,2024-02-03T01:23:08Z,760000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,15,15,2024-02-03T01:23:08Z,770000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,15,15,2024-02-03T01:23:08Z,780000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,in,[],1641722,,,1610612759,15,15,2024-02-03T01:23:08Z,790000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,out,[],1629627,,,1610612759,15,15,2024-02-03T01:25:28Z,795000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M41.00S,2024-02-03T01:22:53.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612759,15,15,2024-02-03T01:25:28Z,797500,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2024-02-03T01:23:22.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,23.99802890932983,40.931372549019606,1610612759,17,15,2024-02-03T01:25:17Z,800000,False,45.0,173.0,1,left,D. Vassell 17' step back Jump Shot (7 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,17.89,Made,,,,,7.0,,,,,,,,,,,,,
81,PT05M16.00S,2024-02-03T01:23:33.5Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612740,17,15,2024-02-03T01:23:40Z,810000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Ingram 2 FT),"[1631110, 1627742]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Ingram,1627742.0
