actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-10-26T01:54:00.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-26T01:54:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-10-26T01:54:01.9Z,1,REGULAR,jumpball,recovered,[],1629640,,,1610612759,0,0,2023-10-26T01:54:02Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. M. Kleber: Tip to K. Johnson,"[1629640, 1641705, 1628467]",1610612759.0,SAS,startperiod,K. Johnson,1629640.0,Johnson,K. Johnson,Wembanyama,1641705.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-10-26T01:54:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,93.64323258869908,38.48039215686275,1610612759,0,0,2023-10-26T01:54:44Z,70000,False,-58.0,7.0,1,right,MISS J. Sochan driving floating Shot,[1631110],1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-10-26T01:54:14.7Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,0,0,2023-10-26T01:54:44Z,80000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2023-10-26T01:54:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,93.9060446780552,49.26470588235294,1610612759,2,0,2023-10-26T01:54:26Z,90000,False,-4.0,5.0,1,right,J. Sochan cutting Layup (2 PTS) (K. Johnson 1 AST),"[1631110, 1629640]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,
11,PT11M22.00S,2023-10-26T01:54:36.4Z,1,REGULAR,2pt,Jump Shot,[],202681,22.815374507227332,59.068627450980394,1610612742,2,0,2023-10-26T01:54:40Z,110000,False,-45.0,162.0,1,left,MISS K. Irving 16' pullup Shot - blocked,"[202681, 1641705]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,16.82,Missed,,,,,,,,,Wembanyama,1641705.0,,,,,,,,
12,PT11M22.00S,2023-10-26T01:54:36.4Z,1,REGULAR,block,,[],1641705,,,1610612742,2,0,2023-10-26T01:54:38Z,120000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M20.00S,2023-10-26T01:54:38.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,2,0,2023-10-26T01:54:40Z,130000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M18.00S,2023-10-26T01:54:41.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,74.98357424441524,8.333333333333332,1610612759,2,0,2023-10-26T01:55:51Z,140000,False,-208.0,183.0,1,right,MISS D. Vassell 27' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
15,PT11M13.00S,2023-10-26T01:54:46.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,0,2023-10-26T01:54:51Z,150000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M03.00S,2023-10-26T01:54:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.492115637319317,40.931372549019606,1610612742,2,0,2023-10-26T01:55:00Z,160000,False,45.0,27.0,1,left,MISS L. Doncic driving finger roll Layup,[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
17,PT11M01.00S,2023-10-26T01:54:57.6Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,0,2023-10-26T01:55:00Z,170000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M49.00S,2023-10-26T01:55:09.6Z,1,REGULAR,2pt,Jump Shot,[],1628380,89.56964520367937,67.15686274509804,1610612759,4,0,2023-10-26T01:56:28Z,180000,False,86.0,46.0,1,right,Z. Collins 9' Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1628380, 1641705]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,9.71,Made,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,
