actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-18T00:43:43.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-18T00:43:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-18T00:43:46.7Z,1,REGULAR,jumpball,recovered,[],1628380,,,1610612759,0,0,2023-11-18T00:43:46Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Sabonis: Tip to Z. Collins,"[1628380, 1641705, 1627734]",1610612759.0,SAS,startperiod,Z. Collins,1628380.0,Collins,Z. Collins,Wembanyama,1641705.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-11-18T00:44:05.6Z,1,REGULAR,3pt,Jump Shot,[],1630577,85.10183968462549,95.58823529411765,1610612759,3,0,2023-11-18T00:44:12Z,70000,False,228.0,88.0,1,right,J. Champagnie 24' 3PT  (3 PTS) (K. Johnson 1 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,24.41,Made,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2023-11-18T00:44:30.4Z,1,REGULAR,3pt,Jump Shot,[],203084,4.5499342969776615,95.09803921568627,1610612758,3,0,2023-11-18T00:44:38Z,90000,False,-225.0,-10.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
10,PT11M08.00S,2023-11-18T00:44:34.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,3,0,2023-11-18T00:44:38Z,100000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M57.00S,2023-11-18T00:44:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,86.94152431011827,50.0,1610612759,3,0,2023-11-18T00:44:53Z,110000,False,0.0,70.0,1,right,MISS V. Wembanyama 7' Layup,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
12,PT10M50.00S,2023-11-18T00:44:52.3Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,3,0,2023-11-18T00:44:53Z,120000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,
13,PT10M50.00S,2023-11-18T00:44:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,5,0,2023-11-18T00:44:52Z,130000,False,0.0,0.0,1,right,V. Wembanyama tip Layup (2 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2023-11-18T00:44:55.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,3.3672798948751645,96.56862745098039,1610612758,5,0,2023-11-18T00:45:10Z,140000,False,-233.0,-21.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
15,PT10M44.00S,2023-11-18T00:44:58.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,0,2023-11-18T00:45:10Z,150000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,,14.0,3.0,2.0,1.0,,,,,,,,,,
16,PT10M41.00S,2023-11-18T00:45:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,64.73390275952694,34.55882352941176,1610612759,5,0,2023-11-18T00:45:39Z,160000,False,-77.0,279.0,1,right,MISS V. Wembanyama 28' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,28.95,Missed,,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2023-11-18T00:45:05.1Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,5,0,2023-11-18T00:45:14Z,170000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M36.00S,2023-11-18T00:45:07.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,91.93495400788436,50.49019607843137,1610612759,7,0,2023-11-18T00:46:21Z,180000,False,2.0,23.0,1,right,V. Wembanyama cutting DUNK (4 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.34,Made,4.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
20,PT10M22.00S,2023-11-18T00:45:20.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.17411300919842,21.568627450980394,1610612758,7,0,2023-11-18T00:45:34Z,200000,False,142.0,231.0,1,left,MISS D. Fox 27' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
21,PT10M20.00S,2023-11-18T00:45:22.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,7,0,2023-11-18T00:45:34Z,210000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,,,,,,,,,,,,,
23,PT09M57.00S,2023-11-18T00:46:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.06636005256242,50.0,1610612759,9,0,2023-11-18T00:46:13Z,230000,False,0.0,22.0,1,right,V. Wembanyama finger roll Layup (6 PTS) (K. Johnson 2 AST),"[1641705, 1629640]",1610612759.0,SAS,finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.21,Made,6.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
25,PT09M56.00S,2023-11-18T00:46:14.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,9,0,2023-11-18T00:46:14Z,250000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M33.00S,2023-11-18T00:49:54.4Z,1,REGULAR,3pt,Jump Shot,[],203084,8.754927726675426,5.392156862745098,1610612758,9,3,2023-11-18T00:50:00Z,260000,False,223.0,30.0,1,left,H. Barnes 3PT  (3 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.5,Made,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
28,PT09M21.00S,2023-11-18T00:50:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.77463863337714,52.94117647058824,1610612759,11,3,2023-11-18T00:50:25Z,280000,False,15.0,6.0,1,right,K. Johnson cutting Layup (2 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
30,PT09M21.00S,2023-11-18T00:50:13.2Z,1,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612759,11,3,2023-11-18T00:50:39Z,300000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Johnson 1 FT),"[1628368, 1629640]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,1.0,0.0,Johnson,1629640.0,,,,,
32,PT09M21.00S,2023-11-18T00:50:41.9Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,12,3,2023-11-18T00:50:42Z,320000,False,,,0,,K. Johnson Free Throw 1 of 1 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
33,PT09M06.00S,2023-11-18T00:50:50.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,28.728646517739815,23.52941176470588,1610612758,12,3,2023-11-18T00:50:56Z,330000,False,132.0,218.0,1,left,MISS K. Murray 25' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2023-11-18T00:50:53.3Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,12,3,2023-11-18T00:50:56Z,340000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M57.00S,2023-11-18T00:50:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630577,68.80749014454665,68.38235294117648,1610612759,15,3,2023-11-18T00:51:08Z,350000,False,92.0,241.0,1,right,J. Champagnie 25' 3PT  (6 PTS) (K. Johnson 3 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.76,Made,6.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
37,PT08M39.00S,2023-11-18T00:51:17.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,9.411957950065702,65.93137254901961,1610612758,15,5,2023-11-18T00:52:07Z,370000,False,-80.0,36.0,1,left,D. Fox 8' driving floating bank Jump Shot (2 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,8.75,Made,2.0,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2023-11-18T00:51:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,84.31340341655716,45.588235294117645,1610612759,15,5,2023-11-18T00:52:26Z,380000,False,-22.0,95.0,1,right,MISS V. Wembanyama 9' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2023-11-18T00:51:35.2Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,5,2023-11-18T00:51:37Z,390000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M17.00S,2023-11-18T00:51:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,8.623521681997373,44.11764705882353,1610612758,15,5,2023-11-18T00:51:50Z,400000,False,29.0,29.0,1,left,MISS K. Murray driving Layup - blocked,"[1631099, 1629640]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,Johnson,1629640.0,,,
41,PT08M17.00S,2023-11-18T00:51:41.7Z,1,REGULAR,block,,[],1629640,,,1610612758,15,5,2023-11-18T00:51:46Z,410000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2023-11-18T00:51:41.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,15,5,2023-11-18T00:51:50Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,40.0,,,,,,,,,,,,,
44,PT08M05.00S,2023-11-18T00:52:01.9Z,1,REGULAR,3pt,Jump Shot,[],1641705,93.51182654402102,3.9215686274509802,1610612759,15,5,2023-11-18T00:52:08Z,440000,False,-230.0,8.0,1,right,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
