actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-13T00:40:19.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-13T00:40:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-13T00:40:22.7Z,1,REGULAR,jumpball,recovered,[],1630577,,,1610612759,0,0,2024-03-13T00:40:22Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. J. Smith Jr.: Tip to J. Champagnie,"[1630577, 1641705, 1631095]",1610612759.0,SAS,startperiod,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Wembanyama,1641705.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-03-13T00:40:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630577,20.05584756898817,5.147058823529411,1610612759,0,0,2024-03-13T00:40:45Z,70000,False,224.0,136.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-03-13T00:40:37.4Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,0,0,2024-03-13T00:40:45Z,80000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2024-03-13T00:40:42.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,69.33311432325887,79.90196078431373,1610612745,0,0,2024-03-13T00:40:51Z,90000,False,150.0,236.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.92,Missed,,,,,,,,,,,,,,,,,,
10,PT11M36.00S,2024-03-13T00:40:42.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,0,2024-03-13T00:40:51Z,100000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-03-13T00:41:04.5Z,1,REGULAR,3pt,Jump Shot,[],1630200,20.45006570302234,7.598039215686274,1610612759,0,0,2024-03-13T00:41:12Z,110000,False,212.0,140.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2024-03-13T00:41:09.5Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,0,0,2024-03-13T00:41:12Z,120000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M08.00S,2024-03-13T00:41:09.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,2,0,2024-03-13T00:41:10Z,130000,False,0.0,0.0,1,left,J. Sochan tip DUNK (2 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M51.00S,2024-03-13T00:41:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630224,70.77858081471747,20.34313725490196,1610612745,2,0,2024-03-13T00:41:31Z,140000,False,-148.0,222.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
