actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-11-05T20:41:28.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-05T20:41:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-05T20:41:31.2Z,1,REGULAR,jumpball,recovered,[],1631110,,,1610612759,0,0,2023-11-05T20:41:31Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. J. Poeltl: Tip to J. Sochan,"[1631110, 1641705, 1627751]",1610612759.0,SAS,startperiod,J. Sochan,1631110.0,Sochan,J. Sochan,Wembanyama,1641705.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-11-05T20:41:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,10.200394218134035,39.950980392156865,1610612759,0,0,2023-11-05T20:42:17Z,70000,False,50.0,43.0,1,left,MISS J. Sochan 6' driving Layup - blocked,"[1631110, 1627751]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,Poeltl,1627751.0,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-11-05T20:41:52.0Z,1,REGULAR,block,,[],1627751,,,1610612759,0,0,2023-11-05T20:41:54Z,80000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2023-11-05T20:41:54.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,0,2023-11-05T20:42:17Z,90000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
11,PT11M16.00S,2023-11-05T20:42:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,82.47371879106439,63.970588235294116,1610612761,0,2,2023-11-05T20:42:17Z,110000,False,70.0,112.0,1,right,D. Schroder 13' floating Jump Shot (2 PTS),[203471],1610612761.0,TOR,floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,13.22,Made,,,,,,,2.0,,,,,,,,,,,
12,PT10M52.00S,2023-11-05T20:42:35.1Z,1,REGULAR,3pt,Jump Shot,[],1628380,32.013797634691194,49.26470588235294,1610612759,0,2,2023-11-05T20:42:40Z,120000,False,4.0,248.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2023-11-05T20:42:39.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,0,2,2023-11-05T20:42:40Z,130000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,
14,PT10M38.00S,2023-11-05T20:42:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,92.9862023653088,55.392156862745104,1610612761,0,4,2023-11-05T20:43:03Z,140000,False,27.0,13.0,1,right,D. Schroder driving bank Jump Shot (4 PTS) (P. Siakam 1 AST),"[203471, 1627783]",1610612761.0,TOR,driving bank,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,4.0,P. Siakam,1627783.0,1.0,,,,,,,,
15,PT10M22.00S,2023-11-05T20:43:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.863994743758213,48.03921568627451,1610612759,2,4,2023-11-05T20:43:11Z,150000,False,10.0,3.0,1,left,Z. Collins cutting Layup (2 PTS) (J. Sochan 1 AST),"[1628380, 1631110]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,2.0,J. Sochan,1631110.0,1.0,,,,,,,,
