actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M41.00S,2023-11-19T01:12:09.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,4,6,2023-11-19T01:12:12Z,190000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,
20,PT10M28.00S,2023-11-19T01:12:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630577,29.38567674113009,79.16666666666666,1610612759,4,6,2023-11-19T01:12:29Z,200000,False,-146.0,224.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2023-11-19T01:12:25.8Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,4,6,2023-11-19T01:12:29Z,210000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,20.0,1.0,0.0,1.0,,,,,
22,PT10M23.00S,2023-11-19T01:12:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612759,4,6,2023-11-19T01:12:52Z,220000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Sochan 2 FT),"[1629723, 1631110]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,
24,PT10M23.00S,2023-11-19T01:12:53.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631110,,,1610612759,5,6,2023-11-19T01:12:53Z,240000,False,,,0,,J. Sochan Free Throw 1 of 2 (2 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M23.00S,2023-11-19T01:13:04.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631110,,,1610612759,6,6,2023-11-19T01:13:03Z,250000,False,,,0,,J. Sochan Free Throw 2 of 2 (3 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2023-11-19T01:13:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.11760840998686,59.55882352941176,1610612763,6,6,2023-11-19T01:13:27Z,260000,False,48.0,12.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1641705]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
27,PT10M08.00S,2023-11-19T01:13:19.8Z,1,REGULAR,block,,[],1641705,,,1610612763,6,6,2023-11-19T01:13:22Z,270000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT10M07.00S,2023-11-19T01:13:20.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,6,6,2023-11-19T01:13:27Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,26.0,,,,,,,,
30,PT10M05.00S,2023-11-19T01:13:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,78.40013140604468,91.91176470588235,1610612763,6,6,2023-11-19T01:13:45Z,300000,False,210.0,151.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
31,PT10M02.00S,2023-11-19T01:13:41.9Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,6,6,2023-11-19T01:13:45Z,310000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M58.00S,2023-11-19T01:13:46.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,30.042706964520367,73.52941176470588,1610612759,9,6,2023-11-19T01:13:54Z,320000,False,-118.0,230.0,1,left,V. Wembanyama 25' 3PT  (3 PTS) (J. Sochan 1 AST),"[1641705, 1631110]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.82,Made,3.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
34,PT09M43.00S,2023-11-19T01:14:00.4Z,1,REGULAR,3pt,Jump Shot,[],1629723,72.7496714848883,84.06862745098039,1610612763,9,6,2023-11-19T01:14:05Z,340000,False,170.0,204.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
35,PT09M40.00S,2023-11-19T01:14:03.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,9,6,2023-11-19T01:14:05Z,350000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,
36,PT09M29.00S,2023-11-19T01:14:14.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,29.517082785808146,18.872549019607842,1610612759,12,6,2023-11-19T01:14:21Z,360000,False,156.0,225.0,1,left,K. Johnson 27' 3PT  (3 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,27.36,Made,3.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
38,PT09M12.00S,2023-11-19T01:14:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,66.5735873850197,60.049019607843135,1610612763,12,9,2023-11-19T01:14:38Z,380000,False,50.0,262.0,1,right,D. Bane 26' 3PT  (6 PTS) (B. Biyombo 2 AST),"[1630217, 202687]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.65,Made,6.0,B. Biyombo,202687.0,2.0,,,,,,,,,,,,,,
40,PT08M58.00S,2023-11-19T01:14:48.2Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612759,12,9,2023-11-19T01:15:01Z,400000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Collins 2 FT),"[1628991, 1628380]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,1.0,0.0,Collins,1628380.0,,,,,,,,,
42,PT08M58.00S,2023-11-19T01:15:13.6Z,1,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,13,9,2023-11-19T01:15:13Z,420000,False,,,0,,Z. Collins Free Throw 1 of 2 (1 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2023-11-19T01:15:29.3Z,1,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,14,9,2023-11-19T01:15:29Z,430000,False,,,0,,Z. Collins Free Throw 2 of 2 (2 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M44.00S,2023-11-19T01:15:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,89.43823915900131,37.254901960784316,1610612763,14,11,2023-11-19T01:15:51Z,440000,False,-64.0,47.0,1,right,J. Jackson Jr. 7' driving Layup (5 PTS) (J. Gilyard 1 AST),"[1628991, 1631367]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.9,Made,5.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,,,,,
46,PT08M26.00S,2023-11-19T01:16:02.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,11.383048620236531,58.82352941176471,1610612759,16,11,2023-11-19T01:16:09Z,460000,False,-44.0,55.0,1,left,J. Sochan 7' turnaround Jump Shot (5 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,5.0,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2023-11-19T01:16:20.2Z,1,REGULAR,3pt,Jump Shot,[],1628991,66.17936925098554,51.71568627450981,1610612763,16,11,2023-11-19T01:16:25Z,470000,False,9.0,265.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
48,PT08M05.00S,2023-11-19T01:16:23.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,16,11,2023-11-19T01:16:25Z,480000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,
49,PT07M56.00S,2023-11-19T01:16:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.440867279894875,47.794117647058826,1610612759,18,11,2023-11-19T01:16:51Z,490000,False,11.0,17.0,1,left,K. Johnson reverse Layup (5 PTS) (Z. Collins 2 AST),"[1629640, 1628380]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.06,Made,5.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
51,PT07M56.00S,2023-11-19T01:16:37.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,11,2023-11-19T01:16:37Z,510000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2023-11-19T01:19:40.0Z,1,REGULAR,foul,offensive,[],1630217,,,1610612763,18,11,2023-11-19T01:19:50Z,520000,False,,,0,,D. Bane offensive FOUL (1 PF),"[1630217, 1628380]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,,,,1626301.0,1.0,0.0,Collins,1628380.0,,,,,,,,,
54,PT07M47.00S,2023-11-19T01:19:40.0Z,1,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,18,11,2023-11-19T01:19:40Z,540000,False,,,0,,D. Bane offensive foul TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,,,,1626301.0,,,,,,,,,,,1.0,,
55,PT07M35.00S,2023-11-19T01:20:02.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,32.276609724047304,69.36274509803921,1610612759,18,11,2023-11-19T01:20:08Z,550000,False,-97.0,251.0,1,left,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
56,PT07M33.00S,2023-11-19T01:20:04.4Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,18,11,2023-11-19T01:20:08Z,560000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT07M27.00S,2023-11-19T01:20:10.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,69.07030223390277,21.323529411764707,1610612763,18,11,2023-11-19T01:20:18Z,570000,False,-143.0,238.0,1,right,MISS J. Jackson Jr. 27' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,27.8,Missed,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2023-11-19T01:20:14.8Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,18,11,2023-11-19T01:20:18Z,580000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,
59,PT07M08.00S,2023-11-19T01:20:30.0Z,1,REGULAR,2pt,Jump Shot,[],1641705,16.245072273324574,25.49019607843137,1610612759,18,11,2023-11-19T01:20:37Z,590000,False,123.0,100.0,1,left,MISS V. Wembanyama 15' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,15.83,Missed,,,,,,,,,,,,,,,,,,
60,PT07M05.00S,2023-11-19T01:20:33.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,18,11,2023-11-19T01:20:37Z,600000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,
61,PT06M59.00S,2023-11-19T01:20:42.7Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,18,11,2023-11-19T01:20:54Z,610000,False,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 1631110]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1179.0,2.0,0.0,Sochan,1631110.0,,,,,,,,,
63,PT06M59.00S,2023-11-19T01:20:42.7Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,18,11,2023-11-19T01:20:42Z,630000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1179.0,,,,,,,,,,,1.0,,
64,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,18,11,2023-11-19T01:21:00Z,640000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,18,11,2023-11-19T01:21:00Z,650000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612759,18,11,2023-11-19T01:21:00Z,660000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,18,11,2023-11-19T01:21:00Z,670000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,18,11,2023-11-19T01:21:00Z,680000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2023-11-19T01:20:50.3Z,1,REGULAR,substitution,in,[],1630583,,,1610612759,18,11,2023-11-19T01:21:00Z,690000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2023-11-19T01:21:23.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,16.376478318002626,40.68627450980392,1610612759,20,11,2023-11-19T01:21:33Z,700000,False,47.0,101.0,1,left,K. Johnson 11' pullup Jump Shot (7 PTS) (Z. Collins 3 AST),"[1629640, 1628380]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.16,Made,7.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
72,PT06M21.00S,2023-11-19T01:21:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,90.48948751642575,54.166666666666664,1610612763,20,13,2023-11-19T01:21:51Z,720000,False,21.0,37.0,1,right,S. Aldama cutting finger roll Layup (2 PTS) (D. Bane 1 AST),"[1630583, 1630217]",1610612763.0,MEM,cutting finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,4.24,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
74,PT06M04.00S,2023-11-19T01:21:59.1Z,1,REGULAR,3pt,Jump Shot,[],1626224,11.514454664914586,3.6764705882352944,1610612759,23,13,2023-11-19T01:22:04Z,740000,False,232.0,56.0,1,left,C. Osman 3PT  (3 PTS) (K. Johnson 1 AST),"[1626224, 1629640]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,23.82,Made,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
76,PT05M36.00S,2023-11-19T01:22:27.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,86.41590013140605,44.11764705882353,1610612763,23,15,2023-11-19T01:22:46Z,760000,False,-29.0,75.0,1,right,B. Biyombo 8' Hook (2 PTS),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,8.07,Made,2.0,,,,,,,,,,,,,,,,,
77,PT05M28.00S,2023-11-19T01:22:35.3Z,1,REGULAR,3pt,Jump Shot,[],1631103,32.276609724047304,64.4607843137255,1610612759,23,15,2023-11-19T01:22:41Z,770000,False,-72.0,251.0,1,left,MISS M. Branham 26' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
78,PT05M24.00S,2023-11-19T01:22:39.3Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,23,15,2023-11-19T01:22:41Z,780000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,
79,PT05M21.00S,2023-11-19T01:22:44.7Z,1,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612763,23,15,2023-11-19T01:23:06Z,790000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Bane 2 FT),"[1631103, 1630217]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1201.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
81,PT05M21.00S,2023-11-19T01:23:08.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,23,16,2023-11-19T01:23:08Z,810000,False,,,0,,D. Bane Free Throw 1 of 2 (7 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,out,[],1631110,,,1610612763,23,16,2023-11-19T01:23:20Z,820000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,out,[],1628380,,,1610612763,23,16,2023-11-19T01:23:20Z,830000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,out,[],1631367,,,1610612763,23,16,2023-11-19T01:23:20Z,840000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612763,23,16,2023-11-19T01:23:20Z,850000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,in,[],1629646,,,1610612763,23,16,2023-11-19T01:23:20Z,860000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M21.00S,2023-11-19T01:23:09.2Z,1,REGULAR,substitution,in,[],201565,,,1610612763,23,16,2023-11-19T01:23:20Z,870000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M21.00S,2023-11-19T01:23:27.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,23,17,2023-11-19T01:23:27Z,880000,False,,,0,,D. Bane Free Throw 2 of 2 (8 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
