actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT11M11.00S,2024-01-27T02:42:05.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,71.56701708278581,77.69607843137256,1610612759,0,2,2024-01-27T02:43:09Z,170000,False,138.0,215.0,1,right,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,25.56,Missed,,,,,,,,,,,,,,,
18,PT11M07.00S,2024-01-27T02:42:09.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,2,2024-01-27T02:42:10Z,180000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
19,PT10M53.00S,2024-01-27T02:42:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,12.959921156373195,50.73529411764706,1610612757,0,4,2024-01-27T02:42:32Z,190000,False,-4.0,69.0,1,left,J. Grant 6' driving floating Jump Shot (2 PTS) (M. Thybulle 1 AST),"[203924, 1629680]",1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,6.94,Made,2.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,
22,PT10M38.00S,2024-01-27T02:42:56.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,92.72339027595268,52.450980392156865,1610612759,2,4,2024-01-27T02:43:02Z,210000,False,12.0,16.0,1,right,D. Vassell driving DUNK (2 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,2.01,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
24,PT10M38.00S,2024-01-27T02:43:02.9Z,1,REGULAR,foul,personal,['1freethrow'],1629680,,,1610612759,2,4,2024-01-27T02:43:22Z,230000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Vassell 1 FT),"[1629680, 1630170]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,Vassell,1630170.0,,
26,PT10M38.00S,2024-01-27T02:43:26.2Z,1,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,2,4,2024-01-27T02:43:29Z,250000,False,,,0,,MISS D. Vassell Free Throw 1 of 1,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
27,PT10M35.00S,2024-01-27T02:43:29.2Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,2,4,2024-01-27T02:43:29Z,260000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,,,
28,PT10M33.00S,2024-01-27T02:43:30.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,69.59592641261499,75.0,1610612759,2,4,2024-01-27T02:43:37Z,270000,False,125.0,233.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,26.47,Missed,,,,,,,,,,,,,,,
29,PT10M30.00S,2024-01-27T02:43:33.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,2,4,2024-01-27T02:43:37Z,280000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,
30,PT10M19.00S,2024-01-27T02:43:44.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.53942181340342,55.88235294117647,1610612757,2,7,2024-01-27T02:43:50Z,290000,False,-29.0,253.0,1,left,A. Simons 25' 3PT step back (3 PTS) (J. Grant 1 AST),"[1629014, 203924]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,25.51,Made,3.0,J. Grant,203924.0,1.0,,,,,,,,,,,
32,PT10M07.00S,2024-01-27T02:43:56.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,92.32917214191852,50.49019607843137,1610612759,4,7,2024-01-27T02:44:01Z,310000,False,2.0,20.0,1,right,J. Sochan cutting DUNK (2 PTS) (T. Jones 2 AST),"[1631110, 1630200]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.98,Made,2.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
34,PT09M46.00S,2024-01-27T02:44:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.258212877792378,52.450980392156865,1610612757,4,9,2024-01-27T02:44:22Z,330000,False,-12.0,6.0,1,left,J. Grant driving Layup (4 PTS) (A. Simons 2 AST),"[203924, 1629014]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1.38,Made,4.0,A. Simons,1629014.0,2.0,,,,,,,,,,,
36,PT09M29.00S,2024-01-27T02:44:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,67.49342969776609,28.431372549019606,1610612759,7,9,2024-01-27T02:44:38Z,350000,False,-108.0,253.0,1,right,D. Vassell 27' 3PT  (5 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,27.51,Made,5.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,
38,PT09M12.00S,2024-01-27T02:44:50.7Z,1,REGULAR,2pt,Jump Shot,[],203924,24.392247043363994,50.245098039215684,1610612757,7,9,2024-01-27T02:44:56Z,370000,False,-1.0,177.0,1,left,MISS J. Grant 17' pullup Shot - blocked,"[203924, 1641705]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,17.68,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0
39,PT09M12.00S,2024-01-27T02:44:50.7Z,1,REGULAR,block,,[],1641705,,,1610612757,7,9,2024-01-27T02:44:54Z,380000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M10.00S,2024-01-27T02:44:52.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,9,2024-01-27T02:44:56Z,390000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,38.0,3.0,1.0,2.0,,,,,,,
42,PT08M59.00S,2024-01-27T02:45:14.9Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,7,9,2024-01-27T02:45:22Z,410000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1629028]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,1.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,
43,PT08M59.00S,2024-01-27T02:45:14.9Z,1,REGULAR,steal,,[],1629028,,,1610612757,7,9,2024-01-27T02:45:18Z,420000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M53.00S,2024-01-27T02:45:21.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629014,6.258212877792378,55.88235294117647,1610612757,7,9,2024-01-27T02:45:45Z,430000,False,-29.0,6.0,1,left,MISS A. Simons running Layup - blocked,"[1629014, 1641705]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,3.01,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0
45,PT08M53.00S,2024-01-27T02:45:21.0Z,1,REGULAR,block,,[],1641705,,,1610612757,7,9,2024-01-27T02:45:24Z,440000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M49.00S,2024-01-27T02:45:25.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,7,9,2024-01-27T02:45:31Z,450000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,
47,PT08M46.00S,2024-01-27T02:45:27.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,88.51839684625493,95.58823529411765,1610612759,10,9,2024-01-27T02:49:38Z,460000,False,228.0,55.0,1,right,T. Jones 3PT running (3 PTS) (J. Sochan 2 AST),"[1630200, 1631110]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,23.45,Made,3.0,J. Sochan,1631110.0,2.0,,,,,,,,,,,
49,PT08M26.00S,2024-01-27T02:45:47.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,30.305519053876477,27.450980392156865,1610612757,10,12,2024-01-27T02:45:52Z,480000,False,113.0,232.0,1,left,A. Simons 25' 3PT pullup (6 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,25.83,Made,6.0,,,,,,,,,,,,,,
50,PT08M15.00S,2024-01-27T02:45:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,93.11760840998686,46.32352941176471,1610612759,12,12,2024-01-27T02:46:04Z,490000,False,-18.0,12.0,1,right,J. Champagnie reverse Layup (2 PTS) (T. Jones 3 AST),"[1630577, 1630200]",1610612759.0,SAS,reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,2.21,Made,2.0,T. Jones,1630200.0,3.0,,,,,,,,,,,
52,PT08M06.00S,2024-01-27T02:46:07.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,28.991458607095925,75.0,1610612757,12,12,2024-01-27T02:46:24Z,510000,False,-125.0,220.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,25.3,Missed,,,,,,,,,,,,,,,
53,PT08M05.00S,2024-01-27T02:46:08.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,12,12,2024-01-27T02:46:17Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,52.0,,,,,,,,,,
55,PT07M48.00S,2024-01-27T02:46:44.5Z,1,REGULAR,3pt,Jump Shot,[],1631110,92.72339027595268,96.56862745098039,1610612759,12,12,2024-01-27T02:46:48Z,540000,False,233.0,16.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,23.33,Missed,,,,,,,,,,,,,,,
56,PT07M44.00S,2024-01-27T02:46:48.5Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,12,12,2024-01-27T02:46:48Z,550000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,
57,PT07M32.00S,2024-01-27T02:47:00.4Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,12,12,2024-01-27T02:47:05Z,560000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1630200]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
58,PT07M32.00S,2024-01-27T02:47:00.4Z,1,REGULAR,steal,,[],1630200,,,1610612759,12,12,2024-01-27T02:47:03Z,570000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2024-01-27T02:47:05.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641705,92.72339027595268,49.754901960784316,1610612759,14,12,2024-01-27T02:49:13Z,580000,False,-1.0,16.0,1,right,V. Wembanyama running alley-oop DUNK (2 PTS) (T. Jones 4 AST),"[1641705, 1630200]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,1.59,Made,2.0,T. Jones,1630200.0,4.0,,,,,,,,,,,
61,PT07M27.00S,2024-01-27T02:47:20.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,14,12,2024-01-27T02:47:20Z,600000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M27.00S,2024-01-27T02:49:52.3Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,14,12,2024-01-27T02:50:07Z,610000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M27.00S,2024-01-27T02:49:52.3Z,1,REGULAR,substitution,in,[],1641739,,,1610612757,14,12,2024-01-27T02:50:07Z,620000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M04.00S,2024-01-27T02:50:33.6Z,1,REGULAR,2pt,Jump Shot,[],203924,19.136005256241788,70.09803921568627,1610612757,14,12,2024-01-27T02:50:38Z,630000,False,-100.0,127.0,1,left,MISS J. Grant 16' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,16.23,Missed,,,,,,,,,,,,,,,
65,PT07M01.00S,2024-01-27T02:50:36.6Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,14,12,2024-01-27T02:50:38Z,640000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,
66,PT06M51.00S,2024-01-27T02:50:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,90.62089356110381,49.50980392156863,1610612759,16,12,2024-01-27T02:50:52Z,650000,False,-2.0,36.0,1,right,J. Sochan driving finger roll Layup (4 PTS) (J. Champagnie 1 AST),"[1631110, 1630577]",1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,3.58,Made,4.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,
68,PT06M33.00S,2024-01-27T02:51:04.3Z,1,REGULAR,turnover,bad pass,[],1641739,,,1610612757,16,12,2024-01-27T02:51:09Z,670000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1641705]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2024-01-27T02:51:04.3Z,1,REGULAR,steal,,[],1641705,,,1610612759,16,12,2024-01-27T02:51:07Z,680000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2024-01-27T02:51:19.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612759,16,12,2024-01-27T02:51:33Z,690000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1629028, 1641705]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204058.0,1.0,0.0,Wembanyama,1641705.0,,
72,PT06M20.00S,2024-01-27T02:51:51.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,17,12,2024-01-27T02:51:51Z,710000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (3 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
73,PT06M20.00S,2024-01-27T02:51:53.0Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,17,12,2024-01-27T02:52:02Z,720000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M20.00S,2024-01-27T02:51:53.0Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,17,12,2024-01-27T02:52:02Z,730000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M20.00S,2024-01-27T02:51:53.0Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,17,12,2024-01-27T02:52:02Z,740000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2024-01-27T02:51:53.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,17,12,2024-01-27T02:52:02Z,750000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M20.00S,2024-01-27T02:52:18.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,18,12,2024-01-27T02:52:18Z,760000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (4 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
78,PT06M06.00S,2024-01-27T02:52:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612757,18,12,2024-01-27T02:52:49Z,770000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Simons 2 FT),"[1631104, 1629014]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,204058.0,1.0,0.0,Simons,1629014.0,,
80,PT06M06.00S,2024-01-27T02:53:03.4Z,1,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,18,13,2024-01-27T02:53:03Z,790000,False,,,0,,A. Simons Free Throw 1 of 2 (7 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
81,PT06M06.00S,2024-01-27T02:53:04.6Z,1,REGULAR,substitution,out,[],1641705,,,1610612757,18,13,2024-01-27T02:53:15Z,800000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M06.00S,2024-01-27T02:53:04.6Z,1,REGULAR,substitution,out,[],1631133,,,1610612757,18,13,2024-01-27T02:53:15Z,810000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M06.00S,2024-01-27T02:53:04.6Z,1,REGULAR,substitution,in,[],1628380,,,1610612757,18,13,2024-01-27T02:53:15Z,820000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M06.00S,2024-01-27T02:53:04.6Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,18,13,2024-01-27T02:53:15Z,830000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M06.00S,2024-01-27T02:53:23.8Z,1,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,18,14,2024-01-27T02:53:23Z,840000,False,,,0,,A. Simons Free Throw 2 of 2 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
86,PT05M47.00S,2024-01-27T02:53:43.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,68.9388961892247,27.205882352941174,1610612759,18,14,2024-01-27T02:53:48Z,850000,False,-114.0,239.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,26.52,Missed,,,,,,,,,,,,,,,
87,PT05M44.00S,2024-01-27T02:53:46.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,18,14,2024-01-27T02:53:48Z,860000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,86.0,3.0,3.0,0.0,,,,,,,
88,PT05M34.00S,2024-01-27T02:54:01.6Z,1,REGULAR,foul,technical,['1freethrow'],1631110,,,1610612757,18,14,2024-01-27T02:54:12Z,870000,False,,,0,,J. Sochan defensive-3-second technical FOUL (1 Tech),[1631110],1610612759.0,SAS,defensive-3-second,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,1199.0,0.0,1.0,,,,
89,PT05M34.00S,2024-01-27T02:54:19.6Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,18,15,2024-01-27T02:54:19Z,880000,False,,,0,,A. Simons technical Free Throw 1 of 1 (9 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
