actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT03M58.00S,2024-03-30T00:27:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.64323258869908,49.754901960784316,1610612759,22,18,2024-03-30T00:27:23Z,880000,False,-1.0,7.0,1,right,K. Johnson driving Layup (2 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.74,Made,2.0,,,,,,,,,,,,,,,,,
90,PT03M43.00S,2024-03-30T00:27:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.873193166885677,50.98039215686274,1610612752,22,20,2024-03-30T00:27:50Z,890000,False,-5.0,125.0,1,left,J. Brunson 12' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,8.0,,,,,,,,,,,,,,,,,
91,PT03M43.00S,2024-03-30T00:27:38.5Z,1,REGULAR,foul,personal,['1freethrow'],1631104,,,1610612752,22,20,2024-03-30T00:27:50Z,900000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Brunson 1 FT),"[1631104, 1628973]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627519.0,,1.0,0.0,Brunson,1628973.0,,,,,,,,
93,PT03M43.00S,2024-03-30T00:27:46.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612752,22,20,2024-03-30T00:30:10Z,920000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M43.00S,2024-03-30T00:27:46.9Z,1,REGULAR,substitution,in,[],1626224,,,1610612752,22,20,2024-03-30T00:30:10Z,930000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M43.00S,2024-03-30T00:28:07.7Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,22,21,2024-03-30T00:28:07Z,940000,False,,,0,,J. Brunson Free Throw 1 of 1 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
96,PT03M26.00S,2024-03-30T00:28:26.7Z,1,REGULAR,3pt,Jump Shot,[],1629640,92.9862023653088,4.166666666666666,1610612759,25,21,2024-03-30T00:28:32Z,950000,False,-229.0,13.0,1,right,K. Johnson 3PT  (5 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.96,Made,5.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
98,PT03M08.00S,2024-03-30T00:28:44.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.652431011826544,49.50980392156863,1610612752,25,23,2024-03-30T00:28:50Z,970000,False,2.0,10.0,1,left,M. Robinson alley-oop DUNK (4 PTS) (J. Brunson 2 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.03,Made,4.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
100,PT02M59.00S,2024-03-30T00:28:56.0Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612759,25,23,2024-03-30T00:29:05Z,990000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Wesley 2 FT),"[1628973, 1631104]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202007.0,,1.0,0.0,Wesley,1631104.0,,,,,,,,
102,PT02M59.00S,2024-03-30T00:29:21.4Z,1,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,26,23,2024-03-30T00:29:21Z,1010000,False,,,0,,B. Wesley Free Throw 1 of 2 (1 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
103,PT02M59.00S,2024-03-30T00:29:22.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612759,26,23,2024-03-30T00:29:36Z,1020000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2024-03-30T00:29:22.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612759,26,23,2024-03-30T00:29:36Z,1030000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M59.00S,2024-03-30T00:29:22.2Z,1,REGULAR,substitution,in,[],202711,,,1610612759,26,23,2024-03-30T00:29:36Z,1040000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M59.00S,2024-03-30T00:29:22.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612759,26,23,2024-03-30T00:29:36Z,1050000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M59.00S,2024-03-30T00:29:48.5Z,1,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,27,23,2024-03-30T00:29:48Z,1060000,False,,,0,,B. Wesley Free Throw 2 of 2 (2 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2024-03-30T00:30:07.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,10.85742444152431,54.166666666666664,1610612752,27,23,2024-03-30T00:30:28Z,1070000,False,-21.0,50.0,1,left,MISS I. Hartenstein driving Hook,[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
109,PT02M37.00S,2024-03-30T00:30:10.0Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,27,23,2024-03-30T00:30:10Z,1080000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,
110,PT02M27.00S,2024-03-30T00:30:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.30026281208936,49.26470588235294,1610612759,29,23,2024-03-30T00:30:33Z,1090000,False,-4.0,1.0,1,right,K. Johnson driving Layup (7 PTS) (Z. Collins 2 AST),"[1629640, 1628380]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.39,Made,7.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
112,PT02M12.00S,2024-03-30T00:30:35.3Z,1,REGULAR,3pt,Jump Shot,[],1630540,32.40801576872536,40.68627450980392,1610612752,29,23,2024-03-30T00:30:45Z,1110000,False,47.0,252.0,1,left,MISS M. McBride 25' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
113,PT02M08.00S,2024-03-30T00:30:39.3Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,29,23,2024-03-30T00:30:45Z,1120000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,
114,PT02M06.00S,2024-03-30T00:30:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,94.82588699080158,50.0,1610612759,31,23,2024-03-30T00:30:54Z,1130000,False,0.0,-4.0,1,right,C. Osman running finger roll Layup (2 PTS) (B. Wesley 1 AST),"[1626224, 1631104]",1610612759.0,SAS,running finger roll,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.39,Made,2.0,B. Wesley,1631104.0,1.0,,,,,,,,,,,,,,
116,PT02M00.00S,2024-03-30T00:30:50.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,31,23,2024-03-30T00:30:50Z,1150000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M51.00S,2024-03-30T00:32:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,27.020367936925098,79.41176470588235,1610612752,31,23,2024-03-30T00:32:54Z,1160000,False,-147.0,201.0,1,left,MISS D. DiVincenzo 24' step back 3PT,[1628978],1610612752.0,NYK,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
119,PT01M47.00S,2024-03-30T00:32:50.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,31,23,2024-03-30T00:32:54Z,1170000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,
120,PT01M42.00S,2024-03-30T00:32:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,76.03482260183968,13.23529411764706,1610612759,34,23,2024-03-30T00:33:19Z,1180000,False,-184.0,173.0,1,right,K. Johnson 25' 3PT  (10 PTS) (D. Vassell 3 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.23,Made,10.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,
122,PT01M13.00S,2024-03-30T00:33:24.7Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612752,34,23,2024-03-30T00:33:38Z,1200000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1630170]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,Vassell,1630170.0,,
123,PT01M13.00S,2024-03-30T00:33:24.7Z,1,REGULAR,steal,,[],1630170,,,1610612759,34,23,2024-03-30T00:33:38Z,1210000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
124,PT01M10.00S,2024-03-30T00:33:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631104,93.9060446780552,50.0,1610612759,36,23,2024-03-30T00:33:49Z,1220000,False,0.0,5.0,1,right,B. Wesley running finger roll Layup (4 PTS) (C. Osman 1 AST),"[1631104, 1626224]",1610612759.0,SAS,running finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,0.48,Made,4.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
126,PT00M54.40S,2024-03-30T00:33:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,28.203022339027594,85.04901960784314,1610612752,36,23,2024-03-30T00:33:51Z,1240000,False,-175.0,213.0,1,left,MISS D. DiVincenzo 27' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.55,Missed,,,,,,,,,,,,,,,,,,
127,PT00M54.40S,2024-03-30T00:33:43.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,36,23,2024-03-30T00:33:51Z,1250000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,
128,PT00M31.60S,2024-03-30T00:34:07.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,75.24638633377135,86.27450980392157,1610612759,36,23,2024-03-30T00:34:15Z,1260000,False,181.0,180.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
129,PT00M28.90S,2024-03-30T00:34:10.1Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,36,23,2024-03-30T00:34:15Z,1270000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,
130,PT00M27.10S,2024-03-30T00:34:12.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628392,6.652431011826544,51.225490196078425,1610612752,36,25,2024-03-30T00:34:47Z,1280000,False,-6.0,10.0,1,left,I. Hartenstein running DUNK (2 PTS) (D. DiVincenzo 1 AST),"[1628392, 1628978]",1610612752.0,NYK,running,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
132,PT00M08.80S,2024-03-30T00:34:34.2Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612759,36,25,2024-03-30T00:34:47Z,1300000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630173, 1629640]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,1.0,0.0,Johnson,1629640.0,,,,,,,,
134,PT00M08.80S,2024-03-30T00:34:59.7Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,37,25,2024-03-30T00:34:59Z,1320000,False,,,0,,K. Johnson Free Throw 1 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
135,PT00M08.80S,2024-03-30T00:35:00.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,37,25,2024-03-30T00:35:13Z,1330000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M08.80S,2024-03-30T00:35:00.5Z,1,REGULAR,substitution,out,[],1630173,,,1610612759,37,25,2024-03-30T00:35:13Z,1340000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M08.80S,2024-03-30T00:35:00.5Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,37,25,2024-03-30T00:35:13Z,1350000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M08.80S,2024-03-30T00:35:00.5Z,1,REGULAR,substitution,in,[],1628973,,,1610612759,37,25,2024-03-30T00:35:13Z,1360000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M08.80S,2024-03-30T00:35:28.2Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,38,25,2024-03-30T00:35:28Z,1370000,False,,,0,,K. Johnson Free Throw 2 of 2 (12 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
140,PT00M05.20S,2024-03-30T00:35:43.4Z,1,REGULAR,foul,personal,[],1629640,,,1610612752,38,25,2024-03-30T00:36:00Z,1380000,False,,,0,,K. Johnson take personal FOUL (1 PF),"[1629640, 1628973]",1610612759.0,SAS,take,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,2882.0,,1.0,0.0,Brunson,1628973.0,,,,,,,,
142,PT00M00.00S,2024-03-30T00:36:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.770696452036795,53.92156862745098,1610612752,38,27,2024-03-30T00:36:21Z,1400000,False,-20.0,105.0,1,left,J. Brunson 10' turnaround fadeaway Jump Shot (11 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,11.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2024-03-30T00:36:11.9Z,1,REGULAR,period,end,[],0,,,1610612759,38,27,2024-03-30T00:36:11Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,38,27,2024-03-30T00:38:48Z,1430000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,38,27,2024-03-30T00:38:48Z,1440000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,out,['startperiod'],1630577,,,1610612759,38,27,2024-03-30T00:38:48Z,1450000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612759,38,27,2024-03-30T00:38:48Z,1460000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,38,27,2024-03-30T00:38:48Z,1470000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,in,['startperiod'],1631103,,,1610612759,38,27,2024-03-30T00:38:48Z,1480000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,38,27,2024-03-30T00:38:48Z,1490000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-30T00:37:55.7Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612759,38,27,2024-03-30T00:38:48Z,1500000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-30T00:38:58.9Z,2,REGULAR,period,start,[],0,,,1610612752,38,27,2024-03-30T00:38:58Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M39.00S,2024-03-30T00:39:19.2Z,2,REGULAR,2pt,Jump Shot,[],202711,21.23850197109067,53.18627450980392,1610612752,38,27,2024-03-30T00:39:27Z,1520000,False,-16.0,147.0,1,left,MISS B. Bogdanovic 14' pullup Shot,[202711],1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,14.8,Missed,,,,,,,,,,,,,,,,,,
155,PT11M35.00S,2024-03-30T00:39:23.2Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,38,27,2024-03-30T00:39:27Z,1530000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,
156,PT11M32.00S,2024-03-30T00:39:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,93.77463863337714,50.49019607843137,1610612759,40,27,2024-03-30T00:39:44Z,1540000,False,2.0,6.0,1,right,C. Osman running Layup (4 PTS) (K. Johnson 1 AST),"[1626224, 1629640]",1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.65,Made,4.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
158,PT11M20.00S,2024-03-30T00:39:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.863994743758213,50.98039215686274,1610612752,40,27,2024-03-30T00:40:13Z,1560000,False,-5.0,3.0,1,left,MISS I. Hartenstein driving Layup - blocked,"[1628392, 1641705]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.55,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
159,PT11M20.00S,2024-03-30T00:39:38.7Z,2,REGULAR,block,,[],1641705,,,1610612752,40,27,2024-03-30T00:39:41Z,1570000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT11M20.00S,2024-03-30T00:39:38.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,40,27,2024-03-30T00:40:13Z,1580000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,158.0,5.0,4.0,1.0,,,,
161,PT11M11.00S,2024-03-30T00:39:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641705,93.77463863337714,49.26470588235294,1610612759,42,27,2024-03-30T00:40:43Z,1590000,False,-4.0,6.0,1,right,V. Wembanyama running Layup (4 PTS),[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,,,,,,,,,,,,,,,,,
162,PT10M45.00S,2024-03-30T00:40:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,16.63929040735874,37.99019607843137,1610612752,42,27,2024-03-30T00:40:35Z,1600000,False,60.0,104.0,1,left,MISS I. Hartenstein 12' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
163,PT10M45.00S,2024-03-30T00:40:13.1Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,42,27,2024-03-30T00:40:35Z,1610000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,162.0,6.0,5.0,1.0,,,,
164,PT10M36.00S,2024-03-30T00:40:22.0Z,2,REGULAR,3pt,Jump Shot,[],1641705,71.04139290407359,20.833333333333336,1610612759,42,27,2024-03-30T00:40:44Z,1620000,False,-146.0,220.0,1,right,MISS V. Wembanyama 26' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
165,PT10M33.00S,2024-03-30T00:40:25.4Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,42,27,2024-03-30T00:40:25Z,1630000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,164.0,2.0,1.0,1.0,,,,
166,PT10M29.00S,2024-03-30T00:40:31.4Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612759,42,27,2024-03-30T00:40:38Z,1640000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Branham 2 FT),"[1630540, 1631103]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,1.0,0.0,Branham,1631103.0,,,,,,,,
168,PT10M29.00S,2024-03-30T00:40:57.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631103,,,1610612759,43,27,2024-03-30T00:41:24Z,1660000,False,,,0,,M. Branham Free Throw 1 of 2 (1 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
169,PT10M29.00S,2024-03-30T00:41:02.9Z,2,REGULAR,substitution,out,[],1630540,,,1610612759,43,27,2024-03-30T00:41:07Z,1670000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M29.00S,2024-03-30T00:41:02.9Z,2,REGULAR,substitution,in,[],1629003,,,1610612759,43,27,2024-03-30T00:41:07Z,1680000,False,,,0,,SUB in: S. Milton,[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M29.00S,2024-03-30T00:40:57.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631103,,,1610612759,43,27,2024-03-30T00:41:24Z,1690000,False,,,0,,MISS M. Branham Free Throw 2 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT10M26.00S,2024-03-30T00:41:00.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,43,27,2024-03-30T00:41:24Z,1700000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,171.0,2.0,2.0,0.0,,,,
173,PT10M07.00S,2024-03-30T00:41:35.6Z,2,REGULAR,2pt,Jump Shot,[],202711,9.280551905387648,77.69607843137256,1610612752,43,29,2024-03-30T00:41:43Z,1710000,False,-138.0,35.0,1,left,B. Bogdanovic 14' step back Jump Shot (2 PTS) (S. Milton 1 AST),"[202711, 1629003]",1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,14.28,Made,2.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
