actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
26,PT09M49.00S,2023-11-21T01:13:42.8Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,2,2,2023-11-21T01:13:47Z,260000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
27,PT09M44.00S,2023-11-21T01:13:47.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,28.465834428383708,81.61764705882352,1610612759,2,2,2023-11-21T01:13:57Z,270000,False,-158.0,215.0,1,left,MISS V. Wembanyama 26' bank 3PT,[1641705],1610612759.0,SAS,bank,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
28,PT09M42.00S,2023-11-21T01:13:49.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,2,2023-11-21T01:13:57Z,280000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT09M34.00S,2023-11-21T01:13:57.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,75.64060446780552,9.558823529411764,1610612746,2,2,2023-11-21T01:15:39Z,290000,False,-202.0,176.0,1,right,MISS T. Mann 26' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
30,PT09M31.00S,2023-11-21T01:14:00.3Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,2,2,2023-11-21T01:14:02Z,300000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M22.00S,2023-11-21T01:14:10.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,87.46714848883047,48.77450980392157,1610612746,2,4,2023-11-21T01:14:17Z,310000,False,-6.0,65.0,1,right,J. Harden 6' driving floating Jump Shot (2 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,,,,,,,,,,2.0,,,,,,,,
32,PT08M57.00S,2023-11-21T01:14:33.8Z,1,REGULAR,3pt,Jump Shot,[],1631110,10.200394218134035,3.431372549019608,1610612759,2,4,2023-11-21T01:14:39Z,320000,False,233.0,43.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
33,PT08M54.00S,2023-11-21T01:14:36.8Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,2,4,2023-11-21T01:14:39Z,330000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M46.00S,2023-11-21T01:14:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,91.01511169513797,61.029411764705884,1610612746,2,4,2023-11-21T01:14:50Z,340000,False,55.0,32.0,1,right,MISS N. Powell 6' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2023-11-21T01:14:46.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,4,2023-11-21T01:14:50Z,350000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M36.00S,2023-11-21T01:14:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,15.193823915900131,49.50980392156863,1610612759,4,4,2023-11-21T01:15:02Z,360000,False,2.0,90.0,1,left,Z. Collins 9' floating Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1628380, 1641705]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,
38,PT08M12.00S,2023-11-21T01:15:19.2Z,1,REGULAR,3pt,Jump Shot,[],202695,89.83245729303549,2.450980392156863,1610612746,4,4,2023-11-21T01:15:25Z,380000,False,-238.0,43.0,1,right,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,24.16,Missed,,,,,,,,,,,,,,,,,,
39,PT08M09.00S,2023-11-21T01:15:22.2Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,4,4,2023-11-21T01:15:25Z,390000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M02.00S,2023-11-21T01:15:29.2Z,1,REGULAR,3pt,Jump Shot,[],1630577,6.783837056504599,94.6078431372549,1610612759,7,4,2023-11-21T01:15:42Z,400000,False,-223.0,11.0,1,left,J. Champagnie 3PT  (3 PTS) (K. Johnson 2 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.33,Made,,,,,,,,,,3.0,K. Johnson,1629640.0,2.0,,,,,
42,PT07M45.00S,2023-11-21T01:15:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.14651773981603,34.31372549019608,1610612746,7,4,2023-11-21T01:16:09Z,420000,False,-78.0,31.0,1,right,MISS J. Harden 8' driving Layup - blocked,"[201935, 1641705]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,8.42,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
43,PT07M45.00S,2023-11-21T01:15:51.1Z,1,REGULAR,block,,[],1641705,,,1610612746,7,4,2023-11-21T01:15:57Z,430000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
44,PT07M45.00S,2023-11-21T01:15:51.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,7,4,2023-11-21T01:16:09Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,42.0,,,,,,,,,,,,,,,,,
46,PT07M45.00S,2023-11-21T01:16:01.6Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,7,4,2023-11-21T01:16:06Z,460000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M45.00S,2023-11-21T01:16:01.6Z,1,REGULAR,substitution,in,[],202331,,,1610612746,7,4,2023-11-21T01:16:06Z,470000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2023-11-21T01:16:21.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202695,83.78777923784494,18.627450980392158,1610612746,7,4,2023-11-21T01:16:27Z,480000,False,-157.0,100.0,1,right,MISS K. Leonard 18' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left,18.6,Missed,,,,,,,,,,,,,,,,,,
49,PT07M40.00S,2023-11-21T01:16:24.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,7,4,2023-11-21T01:16:27Z,490000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT07M32.00S,2023-11-21T01:16:32.1Z,1,REGULAR,turnover,lost ball,[],1628380,,,1610612759,7,4,2023-11-21T01:16:38Z,500000,False,,,0,,Z. Collins lost ball TURNOVER (1 TO),"[1628380, 1629611]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0
51,PT07M32.00S,2023-11-21T01:16:32.1Z,1,REGULAR,steal,,[],1629611,,,1610612746,7,4,2023-11-21T01:16:34Z,510000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
52,PT07M24.00S,2023-11-21T01:16:40.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,70.25295663600527,21.323529411764707,1610612746,7,7,2023-11-21T01:16:46Z,520000,False,-143.0,227.0,1,right,P. George 26' 3PT  (3 PTS) (K. Leonard 1 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.86,Made,,,,,,,,,,3.0,K. Leonard,202695.0,1.0,,,,,
54,PT07M04.00S,2023-11-21T01:17:01.2Z,1,REGULAR,2pt,Jump Shot,[],1641705,6.652431011826544,68.13725490196079,1610612759,9,7,2023-11-21T01:17:14Z,540000,False,-91.0,10.0,1,left,V. Wembanyama 9' fadeaway Jump Shot (4 PTS),[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,9.12,Made,,,,,,,,,,4.0,,,,,,,,
55,PT06M51.00S,2023-11-21T01:17:14.1Z,1,REGULAR,3pt,Jump Shot,[],202695,92.72339027595268,95.58823529411765,1610612746,9,10,2023-11-21T01:17:21Z,550000,False,228.0,16.0,1,right,K. Leonard 3PT  (3 PTS) (J. Harden 1 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,22.85,Made,,,,,,,,,,3.0,J. Harden,201935.0,1.0,,,,,
57,PT06M50.00S,2023-11-21T01:17:20.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,10,2023-11-21T01:17:21Z,570000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M30.00S,2023-11-21T01:20:44.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,28.597240473061763,77.45098039215686,1610612759,9,10,2023-11-21T01:20:49Z,580000,False,-137.0,216.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
59,PT06M27.00S,2023-11-21T01:20:47.0Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,9,10,2023-11-21T01:20:47Z,590000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,58.0,3.0,1.0,2.0,,,,,,,,,,,,,,
60,PT06M25.00S,2023-11-21T01:20:49.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,11.12023653088042,25.49019607843137,1610612759,11,10,2023-11-21T01:21:12Z,600000,False,123.0,52.0,1,left,J. Sochan 13' turnaround Jump Shot (2 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,13.31,Made,,,,,,,,,,2.0,,,,,,,,
61,PT06M08.00S,2023-11-21T01:21:05.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.46057818659659,48.77450980392157,1610612746,11,12,2023-11-21T01:21:17Z,610000,False,-6.0,18.0,1,right,I. Zubac DUNK (2 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,2.0,J. Harden,201935.0,2.0,,,,,
63,PT05M52.00S,2023-11-21T01:21:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,19.267411300919843,60.78431372549019,1610612759,13,12,2023-11-21T01:21:54Z,630000,False,-54.0,129.0,1,left,Z. Collins 13' Jump Shot (4 PTS) (J. Champagnie 1 AST),"[1628380, 1630577]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,13.94,Made,,,,,,,,,,4.0,J. Champagnie,1630577.0,1.0,,,,,
66,PT05M39.00S,2023-11-21T01:21:43.4Z,1,REGULAR,substitution,out,[],1641705,,,1610612746,13,12,2023-11-21T01:21:52Z,660000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M39.00S,2023-11-21T01:21:43.4Z,1,REGULAR,substitution,in,[],1626224,,,1610612746,13,12,2023-11-21T01:21:52Z,670000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M27.00S,2023-11-21T01:22:09.4Z,1,REGULAR,foul,personal,['3freethrow'],1630577,,,1610612746,13,12,2023-11-21T01:22:28Z,680000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Harden 3 FT),"[1630577, 201935]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,2002.0,1.0,0.0,Harden,201935.0,,,,,,,,,
70,PT05M27.00S,2023-11-21T01:22:40.6Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,13,13,2023-11-21T01:22:40Z,700000,False,,,0,,J. Harden Free Throw 1 of 3 (3 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
71,PT05M27.00S,2023-11-21T01:22:58.2Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,13,14,2023-11-21T01:22:58Z,710000,False,,,0,,J. Harden Free Throw 2 of 3 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
72,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,out,[],1628380,,,1610612746,13,14,2023-11-21T01:23:15Z,720000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,out,[],1630577,,,1610612746,13,14,2023-11-21T01:23:15Z,730000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,13,14,2023-11-21T01:23:15Z,740000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,in,[],1630200,,,1610612746,13,14,2023-11-21T01:23:15Z,750000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,in,[],1629646,,,1610612746,13,14,2023-11-21T01:23:15Z,760000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2023-11-21T01:23:00.1Z,1,REGULAR,substitution,in,[],201566,,,1610612746,13,14,2023-11-21T01:23:15Z,770000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2023-11-21T01:23:24.4Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,13,15,2023-11-21T01:23:24Z,780000,False,,,0,,J. Harden Free Throw 3 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
79,PT05M10.00S,2023-11-21T01:23:42.5Z,1,REGULAR,3pt,Jump Shot,[],1626224,32.40801576872536,44.85294117647059,1610612759,16,15,2023-11-21T01:23:48Z,790000,False,26.0,252.0,1,left,C. Osman 25' 3PT  (3 PTS) (T. Jones 1 AST),"[1626224, 1630200]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,25.34,Made,,,,,,,,,,3.0,T. Jones,1630200.0,1.0,,,,,
81,PT04M49.00S,2023-11-21T01:24:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,88.51839684625493,40.68627450980392,1610612746,16,15,2023-11-21T01:24:08Z,810000,False,-47.0,55.0,1,right,MISS R. Westbrook 7' pullup bank Shot,[201566],1610612746.0,LAC,pullup bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
82,PT04M48.00S,2023-11-21T01:24:03.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,16,15,2023-11-21T01:24:08Z,820000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M32.00S,2023-11-21T01:24:20.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,21.50131406044678,8.333333333333332,1610612759,16,15,2023-11-21T01:24:27Z,830000,False,208.0,150.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
84,PT04M28.00S,2023-11-21T01:24:24.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,15,2023-11-21T01:24:27Z,840000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
