actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M46.00S,2023-12-17T20:41:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630529,87.07293035479631,3.431372549019608,1610612740,2,0,2023-12-17T20:41:54Z,170000,False,-233.0,69.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-12-17T20:41:51.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,0,2023-12-17T20:41:54Z,180000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT10M32.00S,2023-12-17T20:42:03.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,9.806176084099869,50.0,1610612759,4,0,2023-12-17T20:42:15Z,190000,False,0.0,40.0,1,left,V. Wembanyama driving Hook (2 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.97,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M20.00S,2023-12-17T20:42:18.8Z,1,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,4,0,2023-12-17T20:42:35Z,200000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,1.0,,,,,,
21,PT10M05.00S,2023-12-17T20:42:36.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641705,6.915243101182654,52.20588235294118,1610612759,6,0,2023-12-17T20:42:43Z,210000,False,-11.0,13.0,1,left,V. Wembanyama alley-oop DUNK (4 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.67,Made,4.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
24,PT09M36.00S,2023-12-17T20:43:28.1Z,1,REGULAR,3pt,Jump Shot,[],1630529,89.83245729303549,95.83333333333334,1610612740,6,0,2023-12-17T20:43:34Z,240000,False,229.0,43.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
25,PT09M36.00S,2023-12-17T20:43:28.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,6,0,2023-12-17T20:43:34Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,24.0,,,,,,,,,,,
26,PT09M36.00S,2023-12-17T20:43:35.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,6,0,2023-12-17T20:44:22Z,260000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,,,,
27,PT09M17.00S,2023-12-17T20:44:02.4Z,1,REGULAR,turnover,bad pass,[],1631103,,,1610612759,6,0,2023-12-17T20:44:09Z,270000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1629627]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,,,
28,PT09M17.00S,2023-12-17T20:44:02.4Z,1,REGULAR,steal,,[],1629627,,,1610612740,6,0,2023-12-17T20:44:05Z,280000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
29,PT09M13.00S,2023-12-17T20:44:07.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,91.93495400788436,49.50980392156863,1610612740,6,0,2023-12-17T20:45:41Z,290000,False,-2.0,23.0,1,right,MISS Z. Williamson running DUNK,[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2023-12-17T20:44:07.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,6,0,2023-12-17T20:44:15Z,300000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,29.0,,,,,,,,,,,
32,PT08M54.00S,2023-12-17T20:44:36.0Z,1,REGULAR,turnover,lost ball,[],1630170,,,1610612759,6,0,2023-12-17T20:44:41Z,320000,False,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 203468]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,McCollum,203468.0,,,,
33,PT08M54.00S,2023-12-17T20:44:36.0Z,1,REGULAR,steal,,[],203468,,,1610612740,6,0,2023-12-17T20:44:39Z,330000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2023-12-17T20:44:45.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,66.3107752956636,50.245098039215684,1610612740,6,3,2023-12-17T20:47:22Z,340000,False,1.0,264.0,1,right,C. McCollum 26' 3PT pullup (3 PTS) (J. Valanciunas 1 AST),"[203468, 202685]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.42,Made,3.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,
36,PT08M45.00S,2023-12-17T20:44:53.2Z,1,REGULAR,foul,personal,['1freethrow'],1631103,,,1610612740,6,3,2023-12-17T20:45:13Z,360000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (McCollum 1 FT),"[1631103, 203468]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,,,,1.0,0.0,McCollum,203468.0
38,PT08M45.00S,2023-12-17T20:45:14.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203468,,,1610612740,6,4,2023-12-17T20:45:14Z,380000,False,,,0,,C. McCollum Free Throw 1 of 1 (4 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M26.00S,2023-12-17T20:45:33.1Z,1,REGULAR,3pt,Jump Shot,[],1631103,7.046649145860711,96.56862745098039,1610612759,6,4,2023-12-17T20:45:40Z,390000,False,-233.0,14.0,1,left,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2023-12-17T20:45:37.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,4,2023-12-17T20:45:40Z,400000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT08M11.00S,2023-12-17T20:45:48.4Z,1,REGULAR,3pt,Jump Shot,[],1627742,72.35545335085413,79.41176470588235,1610612740,6,7,2023-12-17T20:45:53Z,410000,False,147.0,207.0,1,right,B. Ingram 25' 3PT  (3 PTS) (Z. Williamson 1 AST),"[1627742, 1629627]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.43,Made,3.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
43,PT07M59.00S,2023-12-17T20:46:02.1Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612759,6,7,2023-12-17T20:46:12Z,430000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Sochan 2 FT),"[202685, 1631110]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,,,1.0,0.0,Sochan,1631110.0
45,PT07M59.00S,2023-12-17T20:46:28.0Z,1,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,7,7,2023-12-17T20:46:28Z,450000,False,,,0,,J. Sochan Free Throw 1 of 2 (1 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
46,PT07M59.00S,2023-12-17T20:46:39.9Z,1,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,8,7,2023-12-17T20:46:39Z,460000,False,,,0,,J. Sochan Free Throw 2 of 2 (2 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2023-12-17T20:46:51.4Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,8,7,2023-12-17T20:46:57Z,470000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1631110]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Sochan,1631110.0,,,,
48,PT07M50.00S,2023-12-17T20:46:51.4Z,1,REGULAR,steal,,[],1631110,,,1610612759,8,7,2023-12-17T20:46:54Z,480000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M45.00S,2023-12-17T20:46:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631110,9.937582128777924,46.07843137254902,1610612759,8,7,2023-12-17T20:48:55Z,490000,False,20.0,41.0,1,left,MISS J. Sochan running Layup - blocked,"[1631110, 1627742]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,Ingram,1627742.0,,,,,,,,,,,,
50,PT07M45.00S,2023-12-17T20:46:56.8Z,1,REGULAR,block,,[],1627742,,,1610612759,8,7,2023-12-17T20:47:02Z,500000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M42.00S,2023-12-17T20:46:59.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,8,7,2023-12-17T20:47:46Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,49.0,,,,,,,,,,,
51,PT07M42.00S,2023-12-17T20:47:41.0Z,1,REGULAR,jumpball,recovered,[],1629627,,,1610612740,8,7,2023-12-17T20:47:41Z,520000,False,,,0,,Jump Ball B. Ingram vs. J. Sochan: Tip to Z. Williamson,"[1629627, 1627742, 1631110]",1610612740.0,NOP,heldball,Z. Williamson,1629627.0,Williamson,Z. Williamson,Ingram,1627742.0,Sochan,1631110.0,,,,,,,,,,,,,,,,,,,,,,
55,PT07M33.00S,2023-12-17T20:47:49.8Z,1,REGULAR,3pt,Jump Shot,[],1629627,69.72733245729303,25.49019607843137,1610612740,8,7,2023-12-17T20:47:56Z,550000,False,-123.0,232.0,1,right,MISS Z. Williamson 26' 3PT,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
56,PT07M31.00S,2023-12-17T20:47:51.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,8,7,2023-12-17T20:47:56Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,55.0,,,,,,,,,,,
58,PT07M08.00S,2023-12-17T20:48:34.3Z,1,REGULAR,2pt,Jump Shot,[],1630170,18.478975032851512,30.88235294117647,1610612759,8,7,2023-12-17T20:51:18Z,580000,False,96.0,121.0,1,left,MISS D. Vassell 15' turnaround fadeaway Shot,[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,15.44,Missed,,,,,,,,,,,,,,,,,,
59,PT07M04.00S,2023-12-17T20:48:38.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,7,2023-12-17T20:48:41Z,590000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M54.00S,2023-12-17T20:48:47.9Z,1,REGULAR,3pt,Jump Shot,[],202685,68.28186596583443,31.61764705882353,1610612740,8,7,2023-12-17T20:48:53Z,600000,False,-92.0,246.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2023-12-17T20:48:51.9Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,8,7,2023-12-17T20:48:53Z,610000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,
62,PT06M48.00S,2023-12-17T20:48:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,92.72339027595268,50.0,1610612740,8,9,2023-12-17T20:49:01Z,620000,False,0.0,16.0,1,right,Z. Williamson putback Layup (2 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,,,,,,,,,,,,,
63,PT06M38.00S,2023-12-17T20:49:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,9.017739816031538,42.40196078431372,1610612759,8,9,2023-12-17T20:49:12Z,630000,False,38.0,32.0,1,left,MISS J. Sochan Layup - blocked,"[1631110, 202685]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,Valanciunas,202685.0,,,,,,,,,,,,
64,PT06M38.00S,2023-12-17T20:49:04.3Z,1,REGULAR,block,,[],202685,,,1610612759,8,9,2023-12-17T20:49:07Z,640000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2023-12-17T20:49:10.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,9,2023-12-17T20:49:12Z,650000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,
66,PT06M32.00S,2023-12-17T20:49:13.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,70.38436268068331,27.450980392156865,1610612740,8,12,2023-12-17T20:56:23Z,660000,False,-113.0,226.0,1,right,B. Ingram 25' 3PT running pullup (6 PTS),[1627742],1610612740.0,NOP,running pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.25,Made,6.0,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2023-12-17T20:49:26.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,8,12,2023-12-17T20:49:26Z,680000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M10.00S,2023-12-17T20:52:36.0Z,1,REGULAR,2pt,Jump Shot,[],1641705,3.235873850197109,33.33333333333333,1610612759,10,12,2023-12-17T20:52:49Z,690000,False,83.0,-22.0,1,left,V. Wembanyama 8' floating Jump Shot (6 PTS),[1641705],1610612759.0,SAS,floating,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,8.62,Made,6.0,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2023-12-17T20:52:56.0Z,1,REGULAR,3pt,Jump Shot,[],202685,92.72339027595268,95.83333333333334,1610612740,10,12,2023-12-17T20:53:32Z,700000,False,229.0,16.0,1,right,MISS J. Valanciunas 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
71,PT05M48.00S,2023-12-17T20:52:57.0Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,10,12,2023-12-17T20:53:32Z,710000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,,,,,,,70.0,3.0,1.0,2.0,,,,,,,,
72,PT05M48.00S,2023-12-17T20:53:04.4Z,1,REGULAR,foul,personal,[],1629640,,,1610612740,10,12,2023-12-17T20:53:10Z,720000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1629627]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,Williamson,1629627.0
74,PT05M48.00S,2023-12-17T20:53:13.0Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,10,12,2023-12-17T20:53:19Z,740000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2023-12-17T20:53:13.0Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,10,12,2023-12-17T20:53:19Z,750000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M48.00S,2023-12-17T20:53:13.0Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,10,12,2023-12-17T20:53:19Z,760000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M48.00S,2023-12-17T20:53:13.0Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,10,12,2023-12-17T20:53:19Z,770000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M39.00S,2023-12-17T20:53:36.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,86.5473061760841,50.49019607843137,1610612740,10,14,2023-12-17T20:53:44Z,780000,False,2.0,74.0,1,right,C. McCollum 7' driving floating Jump Shot (6 PTS) (T. Murphy III 1 AST),"[203468, 1630530]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,6.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
80,PT05M22.00S,2023-12-17T20:53:53.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,33.065045992115635,60.78431372549019,1610612759,13,14,2023-12-17T20:54:18Z,800000,False,-54.0,258.0,1,left,D. Vassell 26' 3PT pullup (3 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.39,Made,3.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
82,PT05M06.00S,2023-12-17T20:54:11.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.30683311432325,50.0,1610612740,13,16,2023-12-17T20:54:22Z,820000,False,0.0,48.0,1,right,J. Valanciunas turnaround Hook (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
83,PT05M06.00S,2023-12-17T20:54:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612740,13,16,2023-12-17T20:54:26Z,830000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Valanciunas 1 FT),"[1631110, 202685]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,,,1.0,0.0,Valanciunas,202685.0
85,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,out,[],1641705,,,1610612740,13,16,2023-12-17T20:54:45Z,850000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,out,[],1629640,,,1610612740,13,16,2023-12-17T20:54:45Z,860000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,out,[],1631103,,,1610612740,13,16,2023-12-17T20:54:45Z,870000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2023-12-17T20:54:28.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612740,13,16,2023-12-17T20:54:45Z,880000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
