actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M58.00S,2024-04-14T19:52:42.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,85.3646517739816,42.8921568627451,1610612765,13,12,2024-04-14T19:57:59Z,840000,False,-36.0,85.0,1,right,MISS C. Metu 9' driving floating Shot,[1629002],1610612765.0,DET,driving floating,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.22,,,,,,,,,,,,
85,PT05M55.00S,2024-04-14T19:52:45.8Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612765,13,12,2024-04-14T19:57:59Z,850000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,84.0,4.0,2.0,2.0,,,,
87,PT05M51.00S,2024-04-14T19:53:08.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631197,94.82588699080158,2.450980392156863,1610612765,13,15,2024-04-14T19:53:13Z,870000,False,-238.0,-4.0,1,right,J. Rhoden 3PT  (3 PTS) (J. Ivey 1 AST),"[1631197, 1631093]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.77,J. Ivey,1631093.0,1.0,,,,,,,,,
89,PT05M25.00S,2024-04-14T19:53:34.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,32.670827858081466,35.53921568627451,1610612759,16,15,2024-04-14T19:53:43Z,890000,False,72.0,255.0,1,left,D. Graham 26' 3PT  (3 PTS) (B. Wesley 3 AST),"[1628984, 1631104]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,26.47,B. Wesley,1631104.0,3.0,,,,,,,,,
92,PT05M00.00S,2024-04-14T19:54:16.7Z,1,REGULAR,2pt,Jump Shot,[],1631093,90.48948751642575,25.0,1610612765,16,17,2024-04-14T19:54:22Z,920000,False,-125.0,37.0,1,right,J. Ivey 13' pullup Jump Shot (6 PTS) (J. Rhoden 1 AST),"[1631093, 1631197]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,13.03,J. Rhoden,1631197.0,1.0,,,,,,,,,
94,PT04M41.00S,2024-04-14T19:54:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,13.354139290407357,50.245098039215684,1610612759,16,17,2024-04-14T20:02:18Z,940000,False,-1.0,73.0,1,left,MISS S. Mamukelashvili 7' driving floating Shot,[1630572],1610612759.0,SAS,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.3,,,,,,,,,,,,
95,PT04M39.00S,2024-04-14T19:54:36.7Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,16,17,2024-04-14T19:54:38Z,950000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,94.0,5.0,3.0,2.0,,,,
96,PT04M32.00S,2024-04-14T19:54:43.8Z,1,REGULAR,3pt,Jump Shot,[],1631197,95.3515111695138,4.411764705882353,1610612765,16,17,2024-04-14T19:54:49Z,960000,False,-228.0,-9.0,1,right,MISS J. Rhoden 3PT,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.81,,,,,,,,,,,,
97,PT04M28.00S,2024-04-14T19:54:47.8Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,16,17,2024-04-14T22:13:52Z,970000,False,,,0,,B. Wesley REBOUND (Off:0 Def:2),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,96.0,2.0,2.0,0.0,,,,
98,PT04M22.00S,2024-04-14T19:54:53.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630577,6.652431011826544,47.794117647058826,1610612759,16,17,2024-04-14T20:03:11Z,980000,False,11.0,10.0,1,left,MISS J. Champagnie running finger roll Layup,[1630577],1610612759.0,SAS,running finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.49,,,,,,,,,,,,
99,PT04M19.00S,2024-04-14T19:54:56.3Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,16,17,2024-04-14T20:03:11Z,990000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,98.0,1.0,0.0,1.0,,,,
100,PT04M19.00S,2024-04-14T19:54:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612759,18,17,2024-04-14T19:54:56Z,1000000,False,0.0,0.0,1,left,S. Mamukelashvili tip Layup (7 PTS),[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,0.0,,,,,,,,,,,,
101,PT04M13.00S,2024-04-14T19:55:03.5Z,1,REGULAR,turnover,lost ball,[],1631093,,,1610612765,18,17,2024-04-14T19:55:09Z,1010000,False,,,0,,J. Ivey lost ball TURNOVER (1 TO),"[1631093, 1631321]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Cissoko,1631321.0,,
102,PT04M13.00S,2024-04-14T19:55:03.5Z,1,REGULAR,steal,,[],1631321,,,1610612759,18,17,2024-04-14T19:55:06Z,1020000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M08.00S,2024-04-14T19:55:08.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631104,6.521024967148489,50.49019607843137,1610612759,20,17,2024-04-14T20:03:51Z,1030000,False,-2.0,9.0,1,left,B. Wesley running DUNK (4 PTS) (S. Mamukelashvili 1 AST),"[1631104, 1630572]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.91,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,
105,PT03M53.00S,2024-04-14T19:55:22.9Z,1,REGULAR,2pt,Jump Shot,[],1630201,81.42247043363994,26.47058823529412,1610612765,20,17,2024-04-14T20:04:08Z,1050000,False,-118.0,122.0,1,right,MISS M. Flynn 16' pullup Shot,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,16.95,,,,,,,,,,,,
106,PT03M52.00S,2024-04-14T19:55:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,20,17,2024-04-14T19:55:28Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,105.0,,,,,,,
108,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,out,[],1631104,,,1610612765,20,17,2024-04-14T19:56:04Z,1080000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,out,[],1630577,,,1610612765,20,17,2024-04-14T19:56:04Z,1090000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,out,[],1629002,,,1610612765,20,17,2024-04-14T19:56:04Z,1100000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,20,17,2024-04-14T19:56:04Z,1110000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,in,[],1630561,,,1610612765,20,17,2024-04-14T19:56:04Z,1120000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,in,[],1631123,,,1610612765,20,17,2024-04-14T19:56:04Z,1130000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,in,[],1628972,,,1610612765,20,17,2024-04-14T19:56:04Z,1140000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M52.00S,2024-04-14T19:55:28.9Z,1,REGULAR,substitution,in,[],203095,,,1610612765,20,17,2024-04-14T19:56:04Z,1150000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M51.00S,2024-04-14T19:56:05.5Z,1,REGULAR,turnover,out-of-bounds,[],1630201,,,1610612765,20,17,2024-04-14T19:57:26Z,1160000,False,,,0,,M. Flynn bad pass out-of-bounds TURNOVER (1 TO),[1630201],1610612765.0,DET,bad pass,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,1.0,,,,,,,,
117,PT03M36.00S,2024-04-14T19:56:20.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,21.107095926412615,10.53921568627451,1610612759,20,17,2024-04-14T19:56:26Z,1170000,False,197.0,146.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.54,,,,,,,,,,,,
118,PT03M32.00S,2024-04-14T19:56:24.3Z,1,REGULAR,rebound,offensive,[],1630561,,,1610612759,20,17,2024-04-14T19:56:26Z,1180000,False,,,0,,D. Duke Jr. REBOUND (Off:1 Def:0),[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,
119,PT03M29.00S,2024-04-14T19:56:27.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628984,29.77989487516426,74.26470588235294,1610612759,20,17,2024-04-14T20:05:04Z,1190000,False,-121.0,227.0,1,left,MISS D. Graham 25' step back 3PT,[1628984],1610612759.0,SAS,step back,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.77,,,,,,,,,,,,
120,PT03M26.00S,2024-04-14T19:56:30.5Z,1,REGULAR,rebound,offensive,[],1631321,,,1610612759,20,17,2024-04-14T19:56:33Z,1200000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:2),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,119.0,3.0,2.0,1.0,,,,
121,PT03M22.00S,2024-04-14T19:56:33.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631321,6.1268068331143235,51.225490196078425,1610612759,22,17,2024-04-14T20:05:20Z,1210000,False,-6.0,5.0,1,left,S. Cissoko driving reverse DUNK (4 PTS),[1631321],1610612759.0,SAS,driving reverse,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.8,,,,,,,,,,,,
122,PT03M08.00S,2024-04-14T19:56:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,89.83245729303549,56.127450980392155,1610612765,22,19,2024-04-14T20:05:36Z,1220000,False,31.0,43.0,1,right,E. Fournier driving floating Jump Shot (2 PTS),[203095],1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.29,,,,,,,,,,,,
123,PT02M57.00S,2024-04-14T19:56:59.4Z,1,REGULAR,turnover,lost ball,[],1631321,,,1610612759,22,19,2024-04-14T19:57:14Z,1230000,False,,,0,,S. Cissoko lost ball TURNOVER (1 TO),"[1631321, 1628972]",1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Brown Jr.,1628972.0,,
124,PT02M57.00S,2024-04-14T19:56:59.4Z,1,REGULAR,steal,,[],1628972,,,1610612765,22,19,2024-04-14T19:57:02Z,1240000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2024-04-14T19:57:08.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203095,79.58278580814718,48.529411764705884,1610612765,22,19,2024-04-14T20:06:10Z,1250000,False,-7.0,139.0,1,right,MISS E. Fournier 13' driving floating Shot,[203095],1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Center,,,,,,Missed,,13.96,,,,,,,,,,,,
126,PT02M45.00S,2024-04-14T19:57:10.9Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,22,19,2024-04-14T20:06:10Z,1260000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,125.0,2.0,1.0,1.0,,,,
127,PT02M38.00S,2024-04-14T19:57:20.0Z,1,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612759,22,19,2024-04-14T19:57:40Z,1270000,False,,,0,,J. Rhoden shooting personal FOUL (2 PF) (Mamukelashvili 2 FT),"[1631197, 1630572]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,
129,PT02M38.00S,2024-04-14T19:57:36.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,19,2024-04-14T19:57:36Z,1290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,out,[],1631197,,,1610612759,22,19,2024-04-14T20:00:20Z,1300000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,out,[],1630164,,,1610612759,22,19,2024-04-14T20:00:20Z,1310000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,out,[],1630201,,,1610612759,22,19,2024-04-14T20:00:20Z,1320000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,in,[],1631204,,,1610612759,22,19,2024-04-14T20:00:20Z,1330000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,in,[],201959,,,1610612759,22,19,2024-04-14T20:00:20Z,1340000,False,,,0,,SUB in: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M38.00S,2024-04-14T19:59:55.7Z,1,REGULAR,substitution,in,[],1629669,,,1610612759,22,19,2024-04-14T20:00:20Z,1350000,False,,,0,,SUB in: J. Nowell,[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M38.00S,2024-04-14T20:00:28.5Z,1,REGULAR,freethrow,1 of 2,[],1630572,,,1610612759,23,19,2024-04-14T20:00:49Z,1360000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (8 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
138,PT02M38.00S,2024-04-14T20:00:28.5Z,1,REGULAR,freethrow,2 of 2,[],1630572,,,1610612759,23,19,2024-04-14T20:00:49Z,1370000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
139,PT02M35.00S,2024-04-14T20:00:31.5Z,1,REGULAR,rebound,defensive,[],201959,,,1610612765,23,19,2024-04-14T20:00:49Z,1380000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,
140,PT02M17.00S,2024-04-14T20:01:03.5Z,1,REGULAR,2pt,Jump Shot,[],1628972,82.60512483574244,72.30392156862744,1610612765,23,19,2024-04-14T20:07:17Z,1390000,False,112.0,111.0,1,right,MISS T. Brown Jr. 15' pullup Shot,[1628972],1610612765.0,DET,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.73,,,,,,,,,,,,
141,PT02M15.00S,2024-04-14T20:01:05.5Z,1,REGULAR,rebound,defensive,[],1631123,,,1610612759,23,19,2024-04-14T20:01:10Z,1400000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612759.0,SAS,,,,Bouyea,J. Bouyea,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,
142,PT02M03.00S,2024-04-14T20:01:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630561,3.3672798948751645,96.32352941176471,1610612759,26,19,2024-04-14T20:01:21Z,1410000,False,-232.0,-21.0,1,left,D. Duke Jr. 3PT  (3 PTS) (D. Graham 1 AST),"[1630561, 1628984]",1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.25,D. Graham,1628984.0,1.0,,,,,,,,,
144,PT01M48.00S,2024-04-14T20:01:32.2Z,1,REGULAR,3pt,Jump Shot,[],1631204,70.64717477003943,72.54901960784314,1610612765,26,19,2024-04-14T20:07:52Z,1430000,False,113.0,223.0,1,right,MISS M. Sasser 25' pullup 3PT,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.02,,,,,,,,,,,,
145,PT01M42.00S,2024-04-14T20:01:38.2Z,1,REGULAR,rebound,defensive,[],1631321,,,1610612759,26,19,2024-04-14T20:01:38Z,1440000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:3),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,144.0,4.0,3.0,1.0,,,,
166,PT01M36.00S,2024-04-14T20:01:59.4Z,1,REGULAR,turnover,offensive-kicked-ball,[],1630561,,,1610612759,26,19,2024-04-14T20:05:04Z,1480000,False,,,0,,D. Duke Jr. offensive-kicked-ball TURNOVER (1 TO),[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,,
150,PT01M22.00S,2024-04-14T20:02:15.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201959,94.03745072273325,20.833333333333336,1610612765,26,21,2024-04-14T20:05:04Z,1490000,False,-146.0,4.0,1,right,T. Gibson 14' Jump Shot (2 PTS) (M. Sasser 2 AST),"[201959, 1631204]",1610612765.0,DET,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,14.58,M. Sasser,1631204.0,2.0,,,,,,,,,
152,PT01M03.00S,2024-04-14T20:02:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,7.703679369250986,41.66666666666667,1610612759,26,21,2024-04-14T23:20:18Z,1510000,False,42.0,20.0,1,left,MISS J. Bouyea driving floating bank Shot,[1631123],1610612759.0,SAS,driving floating bank,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.62,,,,,,,,,,,,
153,PT01M01.00S,2024-04-14T20:02:36.1Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612765,26,21,2024-04-14T20:03:43Z,1520000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612765.0,DET,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,
154,PT00M57.80S,2024-04-14T20:02:40.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,93.77463863337714,47.549019607843135,1610612765,26,21,2024-04-14T20:10:37Z,1530000,False,-12.0,6.0,1,right,MISS J. Nowell running finger roll Layup - blocked,"[1629669, 1631321]",1610612765.0,DET,running finger roll,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.37,,,,,,,,,,,Cissoko,1631321.0
155,PT00M57.80S,2024-04-14T20:02:40.4Z,1,REGULAR,block,,[],1631321,,,1610612765,26,21,2024-04-14T20:02:42Z,1540000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M57.80S,2024-04-14T20:02:40.4Z,1,REGULAR,rebound,offensive,[],1631204,,,1610612765,26,21,2024-04-14T20:04:06Z,1550000,False,,,0,,M. Sasser REBOUND (Off:1 Def:0),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,154.0,1.0,0.0,1.0,,,,
157,PT00M52.00S,2024-04-14T20:02:46.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629669,95.22010512483574,63.48039215686274,1610612765,26,23,2024-04-14T20:11:08Z,1560000,False,67.0,-8.0,1,right,J. Nowell 6' driving floating Jump Shot (2 PTS) (M. Sasser 3 AST),"[1629669, 1631204]",1610612765.0,DET,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.78,M. Sasser,1631204.0,3.0,,,,,,,,,
159,PT00M39.80S,2024-04-14T20:03:00.3Z,1,REGULAR,turnover,out-of-bounds,[],1631123,,,1610612759,26,23,2024-04-14T20:03:10Z,1580000,False,,,0,,J. Bouyea lost ball out-of-bounds TURNOVER (1 TO),[1631123],1610612759.0,SAS,lost ball,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,202053.0,,,,,,,,,,,1.0,,,,,,,,
160,PT00M27.80S,2024-04-14T20:03:17.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631204,83.26215505913272,61.76470588235294,1610612765,26,23,2024-04-14T20:11:36Z,1590000,False,59.0,105.0,1,right,MISS M. Sasser 12' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.02,,,,,,,,,,,,
161,PT00M27.80S,2024-04-14T20:03:17.4Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,26,23,2024-04-14T20:03:21Z,1600000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,160.0,3.0,2.0,1.0,,,,
162,PT00M03.80S,2024-04-14T20:03:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628984,24.655059132720105,9.558823529411764,1610612759,29,23,2024-04-14T20:12:04Z,1610000,False,202.0,179.0,1,left,D. Graham 27' 3PT step back (6 PTS),[1628984],1610612759.0,SAS,step back,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,27.02,,,,,,,,,,,,
163,PT00M00.10S,2024-04-14T20:03:48.8Z,1,REGULAR,3pt,Jump Shot,[],203095,55.79829172141918,58.57843137254902,1610612765,29,23,2024-04-14T20:04:11Z,1620000,False,43.0,363.0,1,right,MISS E. Fournier 36' pullup 3PT,[203095],1610612765.0,DET,pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,Missed,,36.55,,,,,,,,,,,,
164,PT00M00.10S,2024-04-14T20:03:48.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,29,23,2024-04-14T20:04:11Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,163.0,,,,,,,
165,PT00M00.00S,2024-04-14T20:03:54.7Z,1,REGULAR,period,end,[],0,,,1610612765,29,23,2024-04-14T20:03:54Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-04-14T20:06:18.5Z,2,REGULAR,substitution,out,['startperiod'],1631321,,,1610612765,29,23,2024-04-14T20:06:37Z,1650000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-04-14T20:06:18.5Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612765,29,23,2024-04-14T20:06:37Z,1660000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
