actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M58.00S,2023-12-14T01:15:02.7Z,1,REGULAR,3pt,Jump Shot,[],1641705,73.80091984231275,81.37254901960785,1610612759,5,0,2023-12-14T01:15:24Z,160000,False,157.0,194.0,1,right,V. Wembanyama 24' 3PT pullup (3 PTS),[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,24.94,Made,,,,,3.0,,,,,,,,,,
17,PT10M46.00S,2023-12-14T01:15:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,18.74178712220762,45.83333333333333,1610612747,5,2,2023-12-14T01:15:20Z,170000,False,21.0,124.0,1,left,R. Hachimura 12' pullup Jump Shot (2 PTS) (T. Prince 1 AST),"[1629060, 1627752]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,12.54,Made,,,,,2.0,T. Prince,1627752.0,1.0,,,,,,,
19,PT10M40.00S,2023-12-14T01:15:23.1Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612759,5,2,2023-12-14T01:15:42Z,190000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[203076, 1641705]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Wembanyama,1641705.0,,
21,PT10M40.00S,2023-12-14T01:16:00.3Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,5,2,2023-12-14T01:16:06Z,210000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
22,PT10M40.00S,2023-12-14T01:16:00.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,5,2,2023-12-14T01:16:06Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,
23,PT10M40.00S,2023-12-14T01:16:00.3Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,5,2,2023-12-14T01:16:06Z,230000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
24,PT10M37.00S,2023-12-14T01:16:03.3Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,5,2,2023-12-14T01:16:06Z,240000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT10M32.00S,2023-12-14T01:16:10.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,6.258212877792378,53.92156862745098,1610612747,5,4,2023-12-14T01:17:06Z,250000,False,-20.0,6.0,1,left,R. Hachimura running finger roll Layup (4 PTS) (D. Russell 1 AST),"[1629060, 1626156]",1610612747.0,LAL,running finger roll,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,4.0,D. Russell,1626156.0,1.0,,,,,,,
27,PT10M16.00S,2023-12-14T01:16:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.80354796320631,50.49019607843137,1610612759,5,4,2023-12-14T01:17:40Z,270000,False,2.0,25.0,1,right,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,2.46,Missed,,,,,,,,,,,,,,,
28,PT10M15.00S,2023-12-14T01:16:28.2Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,5,4,2023-12-14T01:22:22Z,280000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,
29,PT10M14.00S,2023-12-14T01:16:33.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,5,4,2023-12-14T01:22:06Z,290000,False,0.0,0.0,1,right,MISS J. Sochan putback Layup,[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
33,PT10M14.00S,2023-12-14T01:16:33.7Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,5,4,2023-12-14T01:22:33Z,300000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,,
61,PT10M12.00S,2023-12-14T01:16:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,92.59198423127464,50.73529411764706,1610612759,5,4,2023-12-14T01:21:34Z,305000,False,4.0,17.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.75,Missed,,,,,,,,,,,,,,,
62,PT10M12.00S,2023-12-14T01:16:44.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,5,4,2023-12-14T01:24:51Z,307500,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,61.0,,,,,,,,,,,,,,
30,PT10M09.00S,2023-12-14T01:16:55.3Z,1,REGULAR,jumpball,recovered,[],1629640,,,1610612759,5,4,2023-12-14T01:16:55Z,310000,False,,,0,,Jump Ball V. Wembanyama vs. A. Davis: Tip to K. Johnson,"[1629640, 1641705, 203076]",1610612759.0,SAS,lodgedball,K. Johnson,1629640.0,Johnson,K. Johnson,Wembanyama,1641705.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
34,PT09M58.00S,2023-12-14T01:17:06.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641705,91.67214191852825,46.32352941176471,1610612759,5,4,2023-12-14T01:21:34Z,340000,False,-18.0,26.0,1,right,MISS V. Wembanyama driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,3.17,Missed,,,,,,,,,,,,,,,
35,PT09M56.00S,2023-12-14T01:17:08.5Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,5,4,2023-12-14T01:19:30Z,350000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT09M52.00S,2023-12-14T01:17:12.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,22.026938239159,12.009803921568627,1610612747,5,7,2023-12-14T01:20:09Z,360000,False,190.0,155.0,1,left,R. Hachimura 24' 3PT running (7 PTS) (D. Russell 2 AST),"[1629060, 1626156]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,24.5,Made,,,,,7.0,D. Russell,1626156.0,2.0,,,,,,,
38,PT09M35.00S,2023-12-14T01:17:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.9862023653088,46.07843137254902,1610612759,7,7,2023-12-14T01:17:51Z,380000,False,-20.0,13.0,1,right,M. Branham driving Layup (2 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,2.37,Made,,,,,2.0,,,,,,,,,,
39,PT09M35.00S,2023-12-14T01:17:42.1Z,1,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612759,7,7,2023-12-14T01:17:49Z,390000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Branham 1 FT),"[1626156, 1631103]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Branham,1631103.0,,
41,PT09M35.00S,2023-12-14T01:18:03.1Z,1,REGULAR,freethrow,1 of 1,[],1631103,,,1610612759,8,7,2023-12-14T01:18:03Z,410000,False,,,0,,M. Branham Free Throw 1 of 1 (3 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
42,PT09M25.00S,2023-12-14T01:18:20.1Z,1,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612747,8,7,2023-12-14T01:18:26Z,420000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Davis 2 FT),"[1641705, 203076]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2003.0,1.0,0.0,Davis,203076.0,,
44,PT09M25.00S,2023-12-14T01:18:47.1Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,8,8,2023-12-14T01:18:47Z,440000,False,,,0,,A. Davis Free Throw 1 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
45,PT09M25.00S,2023-12-14T01:19:05.0Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,8,9,2023-12-14T01:19:05Z,450000,False,,,0,,A. Davis Free Throw 2 of 2 (2 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
46,PT09M10.00S,2023-12-14T01:19:21.7Z,1,REGULAR,2pt,Jump Shot,[],1641705,82.47371879106439,78.43137254901961,1610612759,8,9,2023-12-14T01:21:14Z,460000,False,142.0,112.0,1,right,MISS V. Wembanyama 18' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,18.11,Missed,,,,,,,,,,,,,,,
47,PT09M08.00S,2023-12-14T01:19:23.7Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,8,9,2023-12-14T01:19:26Z,470000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,
48,PT09M02.00S,2023-12-14T01:19:29.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,21.76412614980289,10.049019607843137,1610612747,8,9,2023-12-14T01:19:35Z,480000,False,200.0,152.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,25.11,Missed,,,,,,,,,,,,,,,
49,PT08M58.00S,2023-12-14T01:19:33.5Z,1,REGULAR,rebound,offensive,[],1627752,,,1610612747,8,9,2023-12-14T01:19:33Z,490000,False,,,0,,T. Prince REBOUND (Off:1 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,,
50,PT08M52.00S,2023-12-14T01:19:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,6.258212877792378,46.32352941176471,1610612747,8,11,2023-12-14T01:19:55Z,500000,False,18.0,6.0,1,left,A. Davis Layup (4 PTS) (T. Prince 2 AST),"[203076, 1627752]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.94,Made,,,,,4.0,T. Prince,1627752.0,2.0,,,,,,,
52,PT08M39.00S,2023-12-14T01:19:52.7Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,8,11,2023-12-14T01:19:59Z,520000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1627752]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,1.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
53,PT08M39.00S,2023-12-14T01:19:52.7Z,1,REGULAR,steal,,[],1627752,,,1610612747,8,11,2023-12-14T01:19:55Z,530000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT08M35.00S,2023-12-14T01:19:57.3Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612747,8,11,2023-12-14T01:20:02Z,540000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1641705]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
55,PT08M35.00S,2023-12-14T01:19:57.3Z,1,REGULAR,steal,,[],1641705,,,1610612759,8,11,2023-12-14T01:19:59Z,550000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
56,PT08M30.00S,2023-12-14T01:20:01.4Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,8,11,2023-12-14T01:20:06Z,560000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1626156]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,1.0,Russell,1626156.0,,,,,,,,,,,,,,,,,
57,PT08M30.00S,2023-12-14T01:20:01.4Z,1,REGULAR,steal,,[],1626156,,,1610612747,8,11,2023-12-14T01:20:03Z,570000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
58,PT08M26.00S,2023-12-14T01:20:05.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,6.258212877792378,50.245098039215684,1610612747,8,13,2023-12-14T01:22:12Z,580000,False,-1.0,6.0,1,left,A. Davis running DUNK (6 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.64,Made,,,,,6.0,D. Russell,1626156.0,3.0,,,,,,,
60,PT08M26.00S,2023-12-14T01:20:10.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,8,13,2023-12-14T01:20:10Z,600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT08M12.00S,2023-12-14T01:23:26.7Z,1,REGULAR,3pt,Jump Shot,[],1631110,95.3515111695138,96.32352941176471,1610612759,8,13,2023-12-14T01:23:32Z,610000,False,232.0,-9.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,23.18,Missed,,,,,,,,,,,,,,,
64,PT08M08.00S,2023-12-14T01:23:30.7Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,8,13,2023-12-14T01:23:32Z,620000,False,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,63.0,4.0,3.0,1.0,,,,,,,,,,,
65,PT07M59.00S,2023-12-14T01:23:39.7Z,1,REGULAR,3pt,Jump Shot,[],1629629,10.200394218134035,3.9215686274509802,1610612747,8,13,2023-12-14T01:23:44Z,630000,False,230.0,43.0,1,left,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,,,,23.45,Missed,,,,,,,,,,,,,,,
66,PT07M56.00S,2023-12-14T01:23:42.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,8,13,2023-12-14T01:23:44Z,640000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,
67,PT07M37.00S,2023-12-14T01:24:02.3Z,1,REGULAR,3pt,Jump Shot,[],1631110,91.27792378449409,95.09803921568627,1610612759,11,13,2023-12-14T01:24:07Z,650000,False,225.0,29.0,1,right,J. Sochan 3PT  (5 PTS) (D. Vassell 1 AST),"[1631110, 1630170]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,22.74,Made,,,,,5.0,D. Vassell,1630170.0,1.0,,,,,,,
69,PT07M20.00S,2023-12-14T01:24:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.995400788436268,47.05882352941176,1610612747,11,15,2023-12-14T01:24:22Z,670000,False,15.0,4.0,1,left,A. Davis Layup (8 PTS) (D. Russell 4 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,8.0,D. Russell,1626156.0,4.0,,,,,,,
71,PT06M56.00S,2023-12-14T01:24:43.0Z,1,REGULAR,2pt,Jump Shot,[],1631103,86.67871222076215,70.09803921568627,1610612759,11,15,2023-12-14T01:25:00Z,690000,False,100.0,73.0,1,right,MISS M. Branham 12' Jump Shot,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,12.4,Missed,,,,,,,,,,,,,,,
72,PT06M54.00S,2023-12-14T01:24:45.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,11,15,2023-12-14T01:24:45Z,700000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,
73,PT06M51.00S,2023-12-14T01:24:48.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,24.917871222076215,12.009803921568627,1610612747,11,15,2023-12-14T01:26:07Z,710000,False,190.0,182.0,1,left,MISS T. Prince 26' running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,26.29,Missed,,,,,,,,,,,,,,,
74,PT06M46.00S,2023-12-14T01:24:53.8Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,11,15,2023-12-14T01:25:06Z,720000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT06M39.00S,2023-12-14T01:25:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,94.69448094612353,51.71568627450981,1610612759,11,15,2023-12-14T01:25:15Z,730000,False,9.0,-3.0,1,right,MISS V. Wembanyama driving finger roll Layup,[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,0.9,Missed,,,,,,,,,,,,,,,
76,PT06M37.00S,2023-12-14T01:25:02.2Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,11,15,2023-12-14T01:25:15Z,740000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,
77,PT06M30.00S,2023-12-14T01:25:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,47.794117647058826,1610612747,11,17,2023-12-14T01:26:45Z,750000,False,11.0,8.0,1,left,D. Russell driving reverse Layup (2 PTS),[1626156],1610612747.0,LAL,driving reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,1.34,Made,,,,,2.0,,,,,,,,,,
79,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,11,17,2023-12-14T01:25:51Z,770000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,11,17,2023-12-14T01:25:51Z,780000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,11,17,2023-12-14T01:25:51Z,790000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,11,17,2023-12-14T01:25:51Z,800000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,11,17,2023-12-14T01:25:51Z,810000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1629060,,,1610612759,11,17,2023-12-14T01:25:51Z,820000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,11,17,2023-12-14T01:25:51Z,830000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M26.00S,2023-12-14T01:25:17.5Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,11,17,2023-12-14T01:25:51Z,840000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
