actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-09T01:40:23.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-09T01:40:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-09T01:40:25.2Z,1,REGULAR,jumpball,recovered,[],1631103,,,1610612759,0,0,2023-12-09T01:40:25Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. N. Vucevic: Tip to M. Branham,"[1631103, 1641705, 202696]",1610612759.0,SAS,startperiod,M. Branham,1631103.0,Branham,M. Branham,Wembanyama,1641705.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2023-12-09T01:40:45.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,10.85742444152431,19.11764705882353,1610612759,0,0,2023-12-09T01:40:54Z,70000,False,154.0,50.0,1,left,MISS D. Vassell 16' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,16.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2023-12-09T01:40:48.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,0,0,2023-12-09T01:40:54Z,80000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M15.00S,2023-12-09T01:41:18.0Z,1,REGULAR,2pt,Jump Shot,[],201942,84.44480946123521,20.34313725490196,1610612741,0,0,2023-12-09T01:41:28Z,100000,False,-148.0,94.0,1,right,MISS D. DeRozan 17' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,17.54,Missed,,,,,,,,,,,,,,,,,,
11,PT11M13.00S,2023-12-09T01:41:20.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,0,0,2023-12-09T01:41:28Z,110000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left,,,10.0,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2023-12-09T01:41:35.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,74.45795006570303,87.25490196078431,1610612741,0,0,2023-12-09T01:41:41Z,130000,False,186.0,188.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2023-12-09T01:41:38.5Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,0,2023-12-09T01:41:41Z,140000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M56.00S,2023-12-09T01:41:51.1Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,0,0,2023-12-09T01:41:58Z,150000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1630172]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Williams,1630172.0,,,,,,,,,,,
16,PT10M56.00S,2023-12-09T01:41:51.1Z,1,REGULAR,steal,,[],1630172,,,1610612741,0,0,2023-12-09T01:41:53Z,160000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
