actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-10T20:10:38.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-10T20:10:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-10T20:10:41.4Z,1,REGULAR,jumpball,recovered,[],1629652,,,1610612760,0,0,2024-02-10T20:10:41Z,40000,False,,,0,,Jump Ball C. Holmgren vs. M. Kleber: Tip to L. Dort,"[1629652, 1631096, 1628467]",1610612760.0,OKC,startperiod,L. Dort,1629652.0,Dort,L. Dort,Holmgren,1631096.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-02-10T20:11:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,6.915243101182654,65.44117647058823,1610612760,0,0,2024-02-10T20:11:11Z,70000,False,-77.0,13.0,1,left,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-02-10T20:11:03.1Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,0,0,2024-02-10T20:11:03Z,80000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:0),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2024-02-10T20:11:04.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631096,8.886333771353483,53.431372549019606,1610612760,0,0,2024-02-10T20:11:16Z,90000,False,-17.0,31.0,1,left,MISS C. Holmgren turnaround Hook,[1631096],1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M31.00S,2024-02-10T20:11:06.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,0,2024-02-10T20:11:16Z,100000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M11.00S,2024-02-10T20:11:26.1Z,1,REGULAR,3pt,Jump Shot,[],1628467,73.01248357424441,18.872549019607842,1610612742,3,0,2024-02-10T20:11:30Z,110000,False,-156.0,201.0,1,right,M. Kleber 25' 3PT  (3 PTS) (K. Irving 1 AST),"[1628467, 202681]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,3.0,K. Irving,202681.0,1.0,,,,,,,,,,
13,PT10M48.00S,2024-02-10T20:11:53.4Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612760,3,0,2024-02-10T20:11:58Z,130000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627884, 1628983]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1204.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
15,PT10M48.00S,2024-02-10T20:12:16.0Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,3,1,2024-02-10T20:12:16Z,150000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT10M48.00S,2024-02-10T20:12:35.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,3,2,2024-02-10T20:12:35Z,160000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
