actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-04T01:40:21.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-04T01:40:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-04T01:40:25.0Z,1,REGULAR,jumpball,recovered,[],1630182,,,1610612742,0,0,2024-01-04T01:40:25Z,40000,False,,,0,,Jump Ball D. Lively II vs. I. Badji: Tip to J. Green,"[1630182, 1641726, 1630641]",1610612742.0,DAL,startperiod,J. Green,1630182.0,Green,J. Green,Lively II,1641726.0,Badji,1630641.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-04T01:40:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.29829172141918,43.056832107843135,1610612742,2,0,2024-01-04T01:40:44Z,70000,False,-35.0,10.0,1,right,D. Jones Jr. Layup (2 PTS) (D. Lively II 1 AST),"[1627884, 1641726]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.63,Made,2.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-01-04T01:40:57.2Z,1,REGULAR,turnover,lost ball,[],1630641,,,1610612757,2,0,2024-01-04T01:41:01Z,90000,False,,,0,,I. Badji lost ball TURNOVER (1 TO),"[1630641, 1641726]",1610612757.0,POR,,,,Badji,I. Badji,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Lively II,1641726.0,,,,,,,,,,,
10,PT11M23.00S,2024-01-04T01:40:57.2Z,1,REGULAR,steal,,[],1641726,,,1610612742,2,0,2024-01-04T02:23:22Z,100000,False,,,0,,D. Lively II STEAL (1 STL),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2024-01-04T01:41:02.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,70.12155059132719,26.715686274509803,1610612742,5,0,2024-01-04T01:41:05Z,110000,False,-116.0,228.0,1,right,K. Irving 25' 3PT pullup (3 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.64,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2024-01-04T01:41:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,14.14257555847569,39.705882352941174,1610612757,5,0,2024-01-04T01:41:19Z,120000,False,51.0,80.0,1,left,MISS S. Henderson 9' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,9.55,Missed,,,,,,,,,,,,,,,,,,
13,PT11M03.00S,2024-01-04T01:41:18.0Z,1,REGULAR,rebound,offensive,[],1630641,,,1610612757,5,0,2024-01-04T01:41:19Z,130000,False,,,0,,I. Badji REBOUND (Off:1 Def:0),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,12.0,1.0,0.0,1.0,,,,,,,
14,PT11M02.00S,2024-01-04T01:41:18.2Z,1,REGULAR,turnover,lost ball,[],1630641,,,1610612757,5,0,2024-01-04T01:41:46Z,140000,False,,,0,,I. Badji lost ball TURNOVER (2 TO),"[1630641, 202681]",1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Irving,202681.0,,,,,,,,,,,
15,PT11M02.00S,2024-01-04T01:41:18.2Z,1,REGULAR,steal,,[],202681,,,1610612742,5,0,2024-01-04T02:25:07Z,150000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
