actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M52.00S,2023-12-13T00:36:45.6Z,1,REGULAR,steal,,[],203957,,,1610612742,2,2,2023-12-13T00:36:47Z,180000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
19,PT10M50.00S,2023-12-13T00:36:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612742,2,2,2023-12-13T00:37:15Z,190000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Exum 2 FT),"[1626156, 203957]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202049.0,1.0,0.0,Exum,203957.0,,,,,
21,PT10M50.00S,2023-12-13T00:37:20.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203957,,,1610612742,3,2,2023-12-13T00:37:20Z,210000,False,,,0,,D. Exum Free Throw 1 of 2 (1 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
22,PT10M50.00S,2023-12-13T00:37:43.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203957,,,1610612742,4,2,2023-12-13T00:37:43Z,220000,False,,,0,,D. Exum Free Throw 2 of 2 (2 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
23,PT10M33.00S,2023-12-13T00:38:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.703679369250986,50.245098039215684,1610612747,4,4,2023-12-13T00:38:06Z,230000,False,-1.0,20.0,1,left,D. Russell driving finger roll Layup (2 PTS) (L. James 2 AST),"[1626156, 2544]",1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,1.99,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,
25,PT10M10.00S,2023-12-13T00:38:23.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,86.41590013140605,43.13725490196079,1610612742,6,4,2023-12-13T00:38:30Z,250000,False,-34.0,75.0,1,right,G. Williams 8' turnaround fadeaway Jump Shot (2 PTS),[1629684],1610612742.0,DAL,turnaround fadeaway,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,8.27,Made,2.0,,,,,,,,,,,,,,
26,PT09M55.00S,2023-12-13T00:38:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.30946123521682,55.88235294117647,1610612747,6,4,2023-12-13T00:38:45Z,260000,False,-29.0,16.0,1,left,MISS A. Davis Layup,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.36,Missed,,,,,,,,,,,,,,,
27,PT09M53.00S,2023-12-13T00:38:41.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,6,4,2023-12-13T00:38:41Z,270000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,26.0,,,,,,1.0,0.0,1.0,,
28,PT09M51.00S,2023-12-13T00:38:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,7.178055190538765,48.28431372549019,1610612747,6,4,2023-12-13T00:39:25Z,280000,False,9.0,15.0,1,left,MISS A. Davis putback Layup,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.73,Missed,,,,,,,,,,,,,,,
32,PT09M51.00S,2023-12-13T00:38:42.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,6,4,2023-12-13T00:39:25Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,28.0,,,,,,,,,,
29,PT09M48.00S,2023-12-13T00:39:21.8Z,1,REGULAR,jumpball,recovered,[],1627752,,,1610612747,6,4,2023-12-13T00:39:21Z,300000,False,,,0,,Jump Ball A. Davis vs. D. Lively II: Tip to T. Prince,"[1627752, 203076, 1641726]",1610612747.0,LAL,heldball,T. Prince,1627752.0,Prince,T. Prince,Davis,203076.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
33,PT09M46.00S,2023-12-13T00:39:23.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,23.340998685939553,87.5,1610612747,6,4,2023-12-13T00:39:28Z,330000,False,-188.0,167.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,25.1,Missed,,,,,,,,,,,,,,,
34,PT09M46.00S,2023-12-13T00:39:23.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,6,4,2023-12-13T00:39:28Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,33.0,,,,,,,,,,
36,PT09M28.00S,2023-12-13T00:39:49.3Z,1,REGULAR,2pt,Jump Shot,[],1629029,72.7496714848883,46.568627450980394,1610612742,6,4,2023-12-13T00:39:55Z,360000,False,-17.0,204.0,1,right,MISS L. Doncic 20' Jump Shot,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,20.44,Missed,,,,,,,,,,,,,,,
37,PT09M25.00S,2023-12-13T00:39:52.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,4,2023-12-13T00:39:55Z,370000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,36.0,,,,,,1.0,1.0,0.0,,
38,PT09M15.00S,2023-12-13T00:40:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.783837056504599,49.01960784313725,1610612747,6,6,2023-12-13T00:40:08Z,380000,False,5.0,11.0,1,left,A. Davis reverse Layup (2 PTS) (D. Russell 1 AST),"[203076, 1626156]",1610612747.0,LAL,reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.23,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,
40,PT09M07.00S,2023-12-13T00:40:12.2Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612742,6,6,2023-12-13T00:40:21Z,400000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Exum 2 FT),"[203076, 203957]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202049.0,1.0,0.0,Exum,203957.0,,,,,
42,PT09M07.00S,2023-12-13T00:40:42.8Z,1,REGULAR,freethrow,1 of 2,[],203957,,,1610612742,6,6,2023-12-13T00:40:42Z,420000,False,,,0,,MISS D. Exum Free Throw 1 of 2,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
43,PT09M07.00S,2023-12-13T00:40:42.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,6,6,2023-12-13T00:40:42Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,
44,PT09M07.00S,2023-12-13T00:41:04.2Z,1,REGULAR,freethrow,2 of 2,[],203957,,,1610612742,7,6,2023-12-13T00:41:04Z,440000,False,,,0,,D. Exum Free Throw 2 of 2 (3 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
45,PT08M57.00S,2023-12-13T00:41:15.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.389618922470433,51.71568627450981,1610612747,7,8,2023-12-13T00:41:44Z,450000,False,-9.0,8.0,1,left,A. Davis driving DUNK (4 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.15,Made,4.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
47,PT08M42.00S,2023-12-13T00:41:29.3Z,1,REGULAR,3pt,Jump Shot,[],1629684,72.88107752956637,78.67647058823529,1610612742,10,8,2023-12-13T00:41:33Z,470000,False,143.0,202.0,1,right,G. Williams 24' 3PT  (5 PTS) (L. Doncic 2 AST),"[1629684, 1629029]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,24.81,Made,5.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
49,PT08M23.00S,2023-12-13T00:41:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.623521681997373,45.34313725490196,1610612747,10,8,2023-12-13T00:41:53Z,490000,False,23.0,29.0,1,left,MISS L. James driving Layup - blocked,"[2544, 203552]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,3.69,Missed,,,,,,,,,,,,,,Curry,203552.0
50,PT08M23.00S,2023-12-13T00:41:49.2Z,1,REGULAR,block,,[],203552,,,1610612747,10,8,2023-12-13T00:43:06Z,500000,False,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT08M20.00S,2023-12-13T00:41:52.2Z,1,REGULAR,rebound,defensive,[],203552,,,1610612742,10,8,2023-12-13T00:41:53Z,510000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,49.0,,,,,,1.0,1.0,0.0,,
52,PT08M03.00S,2023-12-13T00:42:09.0Z,1,REGULAR,3pt,Jump Shot,[],203957,74.58935611038108,86.51960784313727,1610612742,13,8,2023-12-13T00:42:12Z,520000,False,183.0,186.0,1,right,D. Exum 26' 3PT  (6 PTS) (L. Doncic 3 AST),"[203957, 1629029]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,6.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,
54,PT07M46.00S,2023-12-13T00:42:30.8Z,1,REGULAR,foul,technical,['1freethrow'],1641726,,,1610612747,13,8,2023-12-13T00:42:41Z,540000,False,,,0,,D. Lively II defensive-3-second technical FOUL (1 Tech),[1641726],1610612742.0,DAL,defensive-3-second,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,202056.0,1.0,1.0,,,,,,,
55,PT07M46.00S,2023-12-13T00:42:53.3Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,13,9,2023-12-13T00:42:53Z,550000,False,,,0,,A. Davis technical Free Throw 1 of 1 (5 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
56,PT07M46.00S,2023-12-13T00:42:54.6Z,1,REGULAR,substitution,out,[],203957,,,1610612747,13,9,2023-12-13T00:43:07Z,560000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M46.00S,2023-12-13T00:42:54.6Z,1,REGULAR,substitution,in,[],203501,,,1610612747,13,9,2023-12-13T00:43:07Z,570000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M41.00S,2023-12-13T00:43:14.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,23.078186596583443,88.72549019607843,1610612747,13,9,2023-12-13T00:46:29Z,580000,False,-194.0,164.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,25.4,Missed,,,,,,,,,,,,,,,
59,PT07M39.00S,2023-12-13T00:43:16.8Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,13,9,2023-12-13T00:43:20Z,590000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,58.0,,,,,,1.0,1.0,0.0,,
60,PT07M30.00S,2023-12-13T00:43:27.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,89.7503285151117,52.69224877450981,1610612742,13,9,2023-12-13T00:47:19Z,600000,False,13.0,44.0,1,right,MISS D. Lively II bank Hook,[1641726],1610612742.0,DAL,bank,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,4.58,Missed,,,,,,,,,,,,,,,
61,PT07M28.00S,2023-12-13T00:43:29.6Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,13,9,2023-12-13T00:44:26Z,610000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,60.0,,,,,,2.0,1.0,1.0,,
62,PT07M27.00S,2023-12-13T00:43:31.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641726,93.24901445466492,50.73529411764706,1610612742,13,9,2023-12-13T00:44:42Z,620000,False,4.0,11.0,1,right,MISS D. Lively II putback Layup - blocked,"[1641726, 1629629]",1610612742.0,DAL,putback,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,1.16,Missed,,,,,,,,,,,,,,Reddish,1629629.0
63,PT07M27.00S,2023-12-13T00:43:31.6Z,1,REGULAR,block,,[],1629629,,,1610612742,13,9,2023-12-13T00:45:24Z,630000,False,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M26.00S,2023-12-13T00:43:32.6Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,13,9,2023-12-13T00:45:24Z,640000,False,,,0,,D. Lively II REBOUND (Off:2 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,62.0,,,,,,3.0,1.0,2.0,,
69,PT07M25.00S,2023-12-13T00:43:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641726,93.38042049934296,48.28431372549019,1610612742,13,9,2023-12-13T00:45:24Z,645000,False,-9.0,10.0,1,right,MISS D. Lively II putback Layup - blocked,"[1641726, 2544]",1610612742.0,DAL,putback,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,1.3,Missed,,,,,,,,,,,,,,James,2544.0
70,PT07M25.00S,2023-12-13T00:43:35.2Z,1,REGULAR,block,,[],2544,,,1610612742,13,9,2023-12-13T00:45:16Z,647500,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT07M24.00S,2023-12-13T00:43:36.2Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,13,9,2023-12-13T00:45:32Z,648750,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,69.0,,,,,,1.0,1.0,0.0,,
65,PT07M22.00S,2023-12-13T00:43:38.9Z,1,REGULAR,foul,offensive,[],1629629,,,1610612747,13,9,2023-12-13T00:46:31Z,650000,False,,,0,,C. Reddish off-the-ball offensive FOUL (1 PF),"[1629629, 203501]",1610612747.0,LAL,off-the-ball,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,
72,PT07M22.00S,2023-12-13T00:43:38.9Z,1,REGULAR,turnover,offensive foul,[],1629629,,,1610612747,13,9,2023-12-13T00:43:38Z,665000,False,,,0,,C. Reddish offensive foul TURNOVER (1 TO),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,201638.0,,,,,,,,,
67,PT07M22.00S,2023-12-13T00:44:29.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,9,2023-12-13T00:43:38Z,670000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M04.00S,2023-12-13T00:48:16.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,70.77858081471747,76.9607843137255,1610612742,16,9,2023-12-13T00:48:20Z,690000,False,135.0,222.0,1,right,T. Hardaway Jr. 25' 3PT  (3 PTS) (G. Williams 1 AST),"[203501, 1629684]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.99,Made,3.0,G. Williams,1629684.0,1.0,,,,,,,,,,,
75,PT06M51.00S,2023-12-13T00:48:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,7.046649145860711,47.794117647058826,1610612747,16,11,2023-12-13T00:48:34Z,710000,False,11.0,14.0,1,left,C. Reddish cutting Layup (4 PTS) (D. Russell 3 AST),"[1629629, 1626156]",1610612747.0,LAL,cutting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,1.76,Made,4.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
77,PT06M34.00S,2023-12-13T00:48:46.6Z,1,REGULAR,2pt,Jump Shot,[],203501,87.20433639947439,30.637254901960787,1610612742,16,11,2023-12-13T00:48:52Z,730000,False,-97.0,68.0,1,right,MISS T. Hardaway Jr. 11' driving floating bank Shot,[203501],1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,11.82,Missed,,,,,,,,,,,,,,,
78,PT06M32.00S,2023-12-13T00:48:48.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,16,11,2023-12-13T00:48:52Z,740000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,77.0,,,,,,2.0,1.0,1.0,,
79,PT06M26.00S,2023-12-13T00:48:54.8Z,1,REGULAR,3pt,Jump Shot,[],1627752,22.158344283837057,89.70588235294117,1610612747,16,14,2023-12-13T00:49:00Z,750000,False,-199.0,156.0,1,left,T. Prince 25' 3PT  (3 PTS) (L. James 3 AST),"[1627752, 2544]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,25.23,Made,3.0,L. James,2544.0,3.0,,,,,,,,,,,
81,PT06M11.00S,2023-12-13T00:49:12.9Z,1,REGULAR,foul,personal,[],203076,,,1610612742,16,14,2023-12-13T00:49:51Z,770000,False,,,0,,A. Davis personal FOUL (2 PF),"[203076, 1629029]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201638.0,2.0,0.0,Doncic,1629029.0,,,,,
83,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,out,[],203552,,,1610612742,16,14,2023-12-13T00:49:46Z,790000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,out,[],203076,,,1610612742,16,14,2023-12-13T00:49:46Z,800000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,out,[],1627752,,,1610612742,16,14,2023-12-13T00:49:46Z,810000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,16,14,2023-12-13T00:49:46Z,820000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,in,[],1630559,,,1610612742,16,14,2023-12-13T00:49:46Z,830000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M11.00S,2023-12-13T00:49:18.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612742,16,14,2023-12-13T00:49:46Z,840000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M06.00S,2023-12-13T00:49:57.5Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612742,16,14,2023-12-13T00:50:04Z,850000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629637, 1629029]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202049.0,1.0,0.0,Doncic,1629029.0,,,,,
91,PT06M06.00S,2023-12-13T00:50:21.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,17,14,2023-12-13T00:50:21Z,870000,False,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
92,PT06M06.00S,2023-12-13T00:50:28.0Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,17,14,2023-12-13T00:50:37Z,880000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
